Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Carrier Colour,Temporary Location Note,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhpa:9533,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9533/N,b9376d1f-2593-552f-8320-d10a03d1ae66,BE-ANN07/pa/000000633,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b9376d1f-2593-552f-8320-d10a03d1ae66,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:566,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:566/N,a79967a2-f561-5c63-ac1b-f786d2bd40ff,BE-ANN07/pa/000000370,panel (wood by form),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a79967a2-f561-5c63-ac1b-f786d2bd40ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:81,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:81/N,49b9df36-dc8e-5b5e-bde3-1988db9cc9f6,BE-ANN07/pa/000000050,plywood,,In Permanente vanaf 16/10/2004.,Letterenhuis,https://data.letterenhuis.be/ark:/24970/49b9df36-dc8e-5b5e-bde3-1988db9cc9f6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9476,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9476/N,6616ff15-f981-52d0-9398-481215aa7ebe,BE-ANN07/pa/000000580,cardboard,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6616ff15-f981-52d0-9398-481215aa7ebe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:589,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:589/N,64d6924f-4daf-500e-bc89-69593011e2fe,BE-ANN07/pa/000000392,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/64d6924f-4daf-500e-bc89-69593011e2fe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:1380,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:1380/N,bc5ec08d-4f8e-5f1b-ac32-c6b32a0ac485,BE-ANN07/pa/000000452,carbon paper,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bc5ec08d-4f8e-5f1b-ac32-c6b32a0ac485,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:39,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:39/N,c8e0f0ee-4174-5978-a215-e1f96269a82f,BE-ANN07/pa/000000016,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c8e0f0ee-4174-5978-a215-e1f96269a82f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9564,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9564/N,68a0050e-cecd-5cca-a85f-9ab36b427a64,BE-ANN07/pa/000000664,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/68a0050e-cecd-5cca-a85f-9ab36b427a64,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:161,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:161/N,0fca160f-10c8-5e1d-8a30-e69109f971cf,BE-ANN07/pa/000000109,wood (plant material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0fca160f-10c8-5e1d-8a30-e69109f971cf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:474,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:474/N,beb84222-4d45-5b59-9fdd-2e511918d46a,BE-ANN07/pa/000000321,panel (wood by form),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/beb84222-4d45-5b59-9fdd-2e511918d46a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9421,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9421/N,a707a959-f373-5e88-a863-0537bc683cd5,BE-ANN07/pa/000000535,panel (wood by form),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a707a959-f373-5e88-a863-0537bc683cd5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9708,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9708/N,a5d7c747-7291-518d-8278-9ddc93bf8e37,BE-ANN07/pa/000000808,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a5d7c747-7291-518d-8278-9ddc93bf8e37,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:248,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:248/N,db3a3662-9191-5bb3-87f0-f460af17c9f3,BE-ANN07/pa/000000163,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/db3a3662-9191-5bb3-87f0-f460af17c9f3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:618,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:618/N,99c79586-b527-505a-a864-0f616105e100,BE-ANN07/pa/000000420,hardboard,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/99c79586-b527-505a-a864-0f616105e100,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9790,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9790/N,0df4e97e-2e64-52cb-b0bf-afe894a4c0bd,BE-ANN07/pa/000000885,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0df4e97e-2e64-52cb-b0bf-afe894a4c0bd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:395,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:395/N,12719685-6aa7-567e-910e-ee5a4ba51d23,BE-ANN07/pa/000000308,plywood,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/12719685-6aa7-567e-910e-ee5a4ba51d23,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:6936,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:6936/N,1ffcb9b1-330c-555e-baf6-820d583eeb2b,BE-ANN07/pa/000000502,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1ffcb9b1-330c-555e-baf6-820d583eeb2b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9285,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9285/N,c4ba8010-6029-546d-9cc4-c031f0182c7b,BE-ANN07/pa/000000527,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c4ba8010-6029-546d-9cc4-c031f0182c7b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:403,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:403/N,671efd4c-934f-5dae-b2c7-e19290196b96,BE-ANN07/pa/000000315,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/671efd4c-934f-5dae-b2c7-e19290196b96,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9513,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9513/N,41c7fec1-e78a-5f40-9e3d-b6fa78a783e5,BE-ANN07/pa/000000614,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/41c7fec1-e78a-5f40-9e3d-b6fa78a783e5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:8302,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:8302/N,1d7b8506-03a3-597a-b0dc-a1d5c611f467,BE-ANN07/pa/000000513,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1d7b8506-03a3-597a-b0dc-a1d5c611f467,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:268,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:268/N,3dcab50d-8b5e-5572-872c-529c826e9b4a,BE-ANN07/pa/000000183,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3dcab50d-8b5e-5572-872c-529c826e9b4a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:638,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:638/N,200f777c-eb8e-576e-8d72-d5f259fcc537,BE-ANN07/pa/000000438,panel (wood by form),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/200f777c-eb8e-576e-8d72-d5f259fcc537,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9728,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9728/N,4581a705-cb43-5b44-96f4-0d3110925324,BE-ANN07/pa/000000828,paper (fiber product),beige (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4581a705-cb43-5b44-96f4-0d3110925324,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9682,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9682/N,7ffc9919-f045-5e4b-a80d-829b26f7675c,BE-ANN07/pa/000000782,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7ffc9919-f045-5e4b-a80d-829b26f7675c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:287,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:287/N,81ac3b6d-8ded-589d-b925-44f68b69c7af,BE-ANN07/pa/000000202,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/81ac3b6d-8ded-589d-b925-44f68b69c7af,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9817,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9817/N,7dba9efa-020c-5098-b77c-f8cf5a071e8e,portret,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7dba9efa-020c-5098-b77c-f8cf5a071e8e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9544,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9544/N,c89abe9f-7afe-5b6f-b91f-e2dcd3c607d8,BE-ANN07/pa/000000644,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c89abe9f-7afe-5b6f-b91f-e2dcd3c607d8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:141,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:141/N,de578e1e-a6b6-5546-bdb8-5f2b1c3f9e2e,BE-ANN07/pa/000000089,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/de578e1e-a6b6-5546-bdb8-5f2b1c3f9e2e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:7370,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:7370/N,5a42d242-2317-59fc-9c00-8ce049dfe744,BE-ANN07/pa/000000506,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5a42d242-2317-59fc-9c00-8ce049dfe744,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:291,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:291/N,540ab951-7f48-5653-ae4b-c545ee5a4e1b,BE-ANN07/pa/000000206,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/540ab951-7f48-5653-ae4b-c545ee5a4e1b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9694,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9694/N,92207be3-40fb-5f7e-b8a9-fff82b25976b,BE-ANN07/pa/000000794,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/92207be3-40fb-5f7e-b8a9-fff82b25976b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:157,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:157/N,0dc492ef-573d-54f2-a2d0-5ae837a03c55,BE-ANN07/pa/000000105,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0dc492ef-573d-54f2-a2d0-5ae837a03c55,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9552,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9552/N,67ef133c-899f-5f3a-a546-153aac47ee9f,BE-ANN07/pa/000000652,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67ef133c-899f-5f3a-a546-153aac47ee9f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9801,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9801/N,9d63e036-8a55-5acd-9178-9429d11148ac,BE-ANN07/pa/000000896,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9d63e036-8a55-5acd-9178-9429d11148ac,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:229,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:229/N,826b86dd-59f3-5ac5-979b-995a6fc47ab1,BE-ANN07/pa/000000144,wood (plant material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/826b86dd-59f3-5ac5-979b-995a6fc47ab1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:383,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:383/N,da0764dc-3699-5421-9ccb-388602ad2223,BE-ANN07/pa/000000296,wood (plant material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/da0764dc-3699-5421-9ccb-388602ad2223,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9786,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9786/N,4a2702a1-22cf-5073-b7f5-7fd5e1a97741,BE-ANN07/pa/000000881,paper (fiber product),white (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4a2702a1-22cf-5073-b7f5-7fd5e1a97741,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9769,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9769/N,97a390ef-50ca-5242-9b08-2a32d0a73320,BE-ANN07/pa/000000867,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/97a390ef-50ca-5242-9b08-2a32d0a73320,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9440,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9440/N,02521315-1b47-5030-9edd-ca8a700268ee,BE-ANN07/pa/000000546,paper (fiber product),ivory (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/02521315-1b47-5030-9edd-ca8a700268ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:550,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:550/N,79cfd1c6-66b6-5077-882f-0cd9c07ac5ca,BE-ANN07/pa/000000355,particle board,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/79cfd1c6-66b6-5077-882f-0cd9c07ac5ca,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9505,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9505/N,69367cca-2c05-5374-bb5c-5dde287955ea,BE-ANN07/pa/000000606,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/69367cca-2c05-5374-bb5c-5dde287955ea,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:100,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:100/N,7c97381c-5659-5058-ba06-1a8232f339eb,BE-ANN07/pa/000000067,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7c97381c-5659-5058-ba06-1a8232f339eb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:317,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:317/N,f805794c-b77b-58e5-8c5a-80a04edf88e7,BE-ANN07/pa/000000231,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f805794c-b77b-58e5-8c5a-80a04edf88e7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9712,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9712/N,e7e30c28-7e7e-559f-96b5-11a4e0c75990,BE-ANN07/pa/000000812,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e7e30c28-7e7e-559f-96b5-11a4e0c75990,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9657,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9657/N,2b1a26a2-39bc-5268-85fd-a90fc497476c,BE-ANN07/pa/000000757,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2b1a26a2-39bc-5268-85fd-a90fc497476c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:252,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:252/N,dc58f655-5f0b-5ea3-947b-e4874eb6610c,BE-ANN07/pa/000000167,canvas (textile material),,Permanente,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dc58f655-5f0b-5ea3-947b-e4874eb6610c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:602,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:602/N,bb908c78-a15e-522d-8b88-81e34f039126,BE-ANN07/pa/000000404,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bb908c78-a15e-522d-8b88-81e34f039126,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9591,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9591/N,38c834ad-ada0-5bc1-a6fd-e5f78d4d0e48,BE-ANN07/pa/000000691,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38c834ad-ada0-5bc1-a6fd-e5f78d4d0e48,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:2559,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:2559/N,1dd17159-6f32-5c34-8865-60ab455fe73b,BE-ANN07/pa/000000463,cardboard,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1dd17159-6f32-5c34-8865-60ab455fe73b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9315,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9315/N,a0114176-5345-5109-954c-0c3f88d0b531,BE-ANN07/pa/000000528,canvas (textile material),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a0114176-5345-5109-954c-0c3f88d0b531,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9745,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9745/N,5833d6ef-0a76-5fa6-b24a-8f53b8057ef2,BE-ANN07/pa/000000845,paper (fiber product),gray (color),,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5833d6ef-0a76-5fa6-b24a-8f53b8057ef2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:340,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:340/N,ca4aa42c-372f-556a-b9a9-715acb5e17b4,BE-ANN07/pa/000000253,panel (wood by form),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ca4aa42c-372f-556a-b9a9-715acb5e17b4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9600,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9600/N,e89a864f-a3ba-57b3-aa4a-fc426813636b,BE-ANN07/pa/000000700,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e89a864f-a3ba-57b3-aa4a-fc426813636b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhpa:9529,Schilderijen,https://anet.be/record/opaclhobj/tg:lhpa:9529/N,b1cb0284-3047-5f9a-baf2-de95cc77ad1b,BE-ANN07/pa/000000630,paper (fiber product),,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b1cb0284-3047-5f9a-baf2-de95cc77ad1b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
