Object Number,Record Type,URL,ResourceID,Reference Number,Status,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhdc:4698,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4698/N,53c2d389-9ce6-56c1-87ca-d6fa335e6f8b,BE-ANN07/dc/000004561,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/53c2d389-9ce6-56c1-87ca-d6fa335e6f8b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4732,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4732/N,94eb8c69-fbd2-5511-b905-2b6860f1f527,BE-ANN07/dc/000004592,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/94eb8c69-fbd2-5511-b905-2b6860f1f527,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:505,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:505/N,5f763b0b-a983-5390-994f-1ec00493d825,BE-ANN07/dc/000000441,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5f763b0b-a983-5390-994f-1ec00493d825,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1530,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1530/N,b3d8095b-d395-530d-8647-1ad99c5da659,BE-ANN07/dc/000001427,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b3d8095b-d395-530d-8647-1ad99c5da659,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1025,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1025/N,8cbe9e0d-e349-5e70-8939-420a78f8dabf,BE-ANN07/dc/000000952,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8cbe9e0d-e349-5e70-8939-420a78f8dabf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3018,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3018/N,087b2163-a560-5708-bb13-44fbba8a455c,BE-ANN07/dc/000002902,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/087b2163-a560-5708-bb13-44fbba8a455c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4227,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4227/N,d2b77dd2-8158-50dd-ab73-dba091f95c04,BE-ANN07/dc/000004102,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d2b77dd2-8158-50dd-ab73-dba091f95c04,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1475,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1475/N,7db6dfe6-fa32-5d0b-817e-a964e4866d9c,BE-ANN07/dc/000001374,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7db6dfe6-fa32-5d0b-817e-a964e4866d9c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3448,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3448/N,6c2bac64-9d32-55cb-a7e1-3595c4f60a74,BE-ANN07/dc/000003327,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c2bac64-9d32-55cb-a7e1-3595c4f60a74,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4677,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4677/N,1008564b-b693-56fb-b473-67d204eafb07,BE-ANN07/dc/000004540,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1008564b-b693-56fb-b473-67d204eafb07,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:440,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:440/N,66cb88cd-f663-5b18-95a8-5304124eae87,BE-ANN07/dc/000000376,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/66cb88cd-f663-5b18-95a8-5304124eae87,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2609,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2609/N,8db079d2-f7c9-5ffd-8603-c0192bfb4ff7,BE-ANN07/dc/000002501,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8db079d2-f7c9-5ffd-8603-c0192bfb4ff7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1926,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1926/N,fba5cd5f-cc13-566b-be01-1902506c666f,BE-ANN07/dc/000001819,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fba5cd5f-cc13-566b-be01-1902506c666f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:913,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:913/N,988759fb-9197-5250-90b5-7b8ef6781b0b,BE-ANN07/dc/000000844,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/988759fb-9197-5250-90b5-7b8ef6781b0b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2873,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2873/N,5ddd7cc3-b0c8-53b6-9893-9567e8456f55,BE-ANN07/dc/000002758,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5ddd7cc3-b0c8-53b6-9893-9567e8456f55,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3761,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3761/N,aaa3caa2-0dcd-5f77-bee7-7936d7fa3c43,BE-ANN07/dc/000003639,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aaa3caa2-0dcd-5f77-bee7-7936d7fa3c43,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:293,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:293/N,6ea7ae03-1487-5595-b301-83e6d7a2bc75,BE-ANN07/dc/000000238,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6ea7ae03-1487-5595-b301-83e6d7a2bc75,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:769,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:769/N,9807badb-a45b-56f9-8ea8-b9e6ccfd8fdf,BE-ANN07/dc/000000699,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9807badb-a45b-56f9-8ea8-b9e6ccfd8fdf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3331,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3331/N,aef23070-cc3d-5420-b4fe-52fca9656281,BE-ANN07/dc/000003212,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aef23070-cc3d-5420-b4fe-52fca9656281,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:339,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:339/N,54c46360-8659-537f-ac59-ad0008407d62,BE-ANN07/dc/000000284,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/54c46360-8659-537f-ac59-ad0008407d62,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2170,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2170/N,0302dfdf-ea1b-5d0f-9020-b4cb26134905,BE-ANN07/dc/000002062,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0302dfdf-ea1b-5d0f-9020-b4cb26134905,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2520,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2520/N,8fedd74f-6785-5222-b42c-b15565ca55af,BE-ANN07/dc/000002412,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8fedd74f-6785-5222-b42c-b15565ca55af,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2035,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2035/N,f222e3cf-91b0-5cfb-ba67-67abb72b704d,BE-ANN07/dc/000001928,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f222e3cf-91b0-5cfb-ba67-67abb72b704d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2465,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2465/N,1ef233af-5386-5ced-9aeb-0b3dedec5a41,BE-ANN07/dc/000002357,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1ef233af-5386-5ced-9aeb-0b3dedec5a41,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2936,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2936/N,36b23eb6-f95b-5f83-b41b-14fc86c9ee13,BE-ANN07/dc/000002820,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/36b23eb6-f95b-5f83-b41b-14fc86c9ee13,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3624,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3624/N,9116e75e-48df-5649-aa1a-d712d4844e45,BE-ANN07/dc/000003502,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9116e75e-48df-5649-aa1a-d712d4844e45,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1619,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1619/N,925f17b2-d538-5ec3-82ad-c0f9bf1cf6e9,BE-ANN07/dc/000001516,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/925f17b2-d538-5ec3-82ad-c0f9bf1cf6e9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3274,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3274/N,955df3c5-cb10-578f-96ad-3da1535e2f90,BE-ANN07/dc/000003155,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/955df3c5-cb10-578f-96ad-3da1535e2f90,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1249,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1249/N,2b16e5ae-ad25-521e-a482-b9fe5c6d5d1e,BE-ANN07/dc/000001155,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2b16e5ae-ad25-521e-a482-b9fe5c6d5d1e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:786,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:786/N,850b37f3-6f1a-566c-8bd0-c3ae3a537995,BE-ANN07/dc/000000716,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/850b37f3-6f1a-566c-8bd0-c3ae3a537995,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1526,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1526/N,9e7356a3-b97a-5bcb-91ce-77fc4cc8c257,BE-ANN07/dc/000001424,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9e7356a3-b97a-5bcb-91ce-77fc4cc8c257,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:513,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:513/N,99afb248-0b68-5b09-a0ee-fabeef0d148e,BE-ANN07/dc/000000449,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/99afb248-0b68-5b09-a0ee-fabeef0d148e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4724,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4724/N,93a7fb9c-3f16-5b5a-800b-d1a7bf4723a2,BE-ANN07/dc/000004585,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/93a7fb9c-3f16-5b5a-800b-d1a7bf4723a2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1176,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1176/N,58f5a5f7-006a-59ad-812c-53fd1375f620,BE-ANN07/dc/000001093,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/58f5a5f7-006a-59ad-812c-53fd1375f620,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4374,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4374/N,92029c75-b783-5d6a-baa9-40266b036368,BE-ANN07/dc/000004248,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/92029c75-b783-5d6a-baa9-40266b036368,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3848,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3848/N,e452fd0c-fcb8-52e0-b127-1f6cbecfa168,BE-ANN07/dc/000003726,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e452fd0c-fcb8-52e0-b127-1f6cbecfa168,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1875,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1875/N,6d347960-a529-56f5-a391-057074467dc3,BE-ANN07/dc/000001769,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6d347960-a529-56f5-a391-057074467dc3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:840,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:840/N,8546aca6-fd14-52ff-8929-08f1bc5008fe,BE-ANN07/dc/000000771,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8546aca6-fd14-52ff-8929-08f1bc5008fe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:905,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:905/N,05757827-e5c8-5a3b-aa67-61c30fca64d1,BE-ANN07/dc/000000836,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/05757827-e5c8-5a3b-aa67-61c30fca64d1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1930,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1930/N,6bfdddf5-25f6-5469-ad07-2920c4b5ff6c,BE-ANN07/dc/000001823,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6bfdddf5-25f6-5469-ad07-2920c4b5ff6c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:456,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:456/N,49c5157e-33bd-5919-bc63-3ba5f05f1a44,BE-ANN07/dc/000000389,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/49c5157e-33bd-5919-bc63-3ba5f05f1a44,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1199,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1199/N,3839c8dd-950f-5868-8bb8-c8809c8483f8,BE-ANN07/dc/000001113,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3839c8dd-950f-5868-8bb8-c8809c8483f8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1463,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1463/N,de68c1a1-1525-5042-81a3-39876820ee8e,BE-ANN07/dc/000001364,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/de68c1a1-1525-5042-81a3-39876820ee8e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4231,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4231/N,17a7c790-72f9-564f-814f-0eaffb2e9eca,BE-ANN07/dc/000004106,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/17a7c790-72f9-564f-814f-0eaffb2e9eca,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:1033,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:1033/N,62b39a7f-c922-5d4a-8393-75a199b18990,BE-ANN07/dc/000000959,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/62b39a7f-c922-5d4a-8393-75a199b18990,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2536,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2536/N,c8ff6c3f-0272-54ca-bdd6-22809e5a4df6,BE-ANN07/dc/000002428,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c8ff6c3f-0272-54ca-bdd6-22809e5a4df6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2166,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2166/N,0c51c99b-997a-5baa-bf58-3bd4db0e403b,BE-ANN07/dc/000002059,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0c51c99b-997a-5baa-bf58-3bd4db0e403b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4118,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4118/N,4f9dfe26-f802-571e-b05d-9bab32643a90,BE-ANN07/dc/000003993,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f9dfe26-f802-571e-b05d-9bab32643a90,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3327,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3327/N,82164102-1806-562c-89ad-0125d1d6ac63,BE-ANN07/dc/000003208,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/82164102-1806-562c-89ad-0125d1d6ac63,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:4548,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:4548/N,f4462f43-5a67-5985-bb5c-ed68476c5073,BE-ANN07/dc/000004423,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f4462f43-5a67-5985-bb5c-ed68476c5073,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:285,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:285/N,81ce182a-5898-5bae-ae0b-386894fb6a9a,BE-ANN07/dc/000000230,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/81ce182a-5898-5bae-ae0b-386894fb6a9a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3777,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3777/N,0fb64a13-d082-5e5b-8c19-bb2831f0b94e,BE-ANN07/dc/000003655,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0fb64a13-d082-5e5b-8c19-bb2831f0b94e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2865,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2865/N,bf5fd0d8-1725-5225-85df-0005d561d7c6,BE-ANN07/dc/000002750,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/bf5fd0d8-1725-5225-85df-0005d561d7c6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:790,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:790/N,38a082d8-80fb-568c-8f99-7016a2ee3f37,BE-ANN07/dc/000000720,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38a082d8-80fb-568c-8f99-7016a2ee3f37,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3262,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3262/N,6077a8a3-738c-56c4-b853-4e4c965db82f,BE-ANN07/dc/000003143,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6077a8a3-738c-56c4-b853-4e4c965db82f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3798,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3798/N,917a7337-135b-50b8-b89a-42fbaadfc7a3,BE-ANN07/dc/000003676,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/917a7337-135b-50b8-b89a-42fbaadfc7a3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:3632,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:3632/N,883fc2a6-a114-5f70-b836-ae9c3243d58b,BE-ANN07/dc/000003510,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/883fc2a6-a114-5f70-b836-ae9c3243d58b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2920,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2920/N,228ba232-8fe4-5ea0-997b-49be24164ac9,BE-ANN07/dc/000002804,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/228ba232-8fe4-5ea0-997b-49be24164ac9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2473,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2473/N,f9a34ff8-d964-560f-865f-89704c55aabb,BE-ANN07/dc/000002365,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f9a34ff8-d964-560f-865f-89704c55aabb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2189,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2189/N,0973b99b-5bee-5369-9327-f695be034585,BE-ANN07/dc/000002082,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0973b99b-5bee-5369-9327-f695be034585,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhdc:2023,Documenten,https://anet.be/record/opaclhobj/tg:lhdc:2023/N,c55bc72e-7f6b-5a88-86f8-d682465dae87,BE-ANN07/dc/000001916,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c55bc72e-7f6b-5a88-86f8-d682465dae87,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
