brocade.id,ResourceID,card,order,Archive Note,Serial Number,Acquisition Note,adm.note,Registration Number value,Location Number,Warehouse Location (begin),Warehouse Location (ende),adm.note.language,adm.note.type
tg:lhdc:4354,ad5f4185-713b-5a49-9106-d30284acc2b5,Items,1,isad:lh:181055,R 134 / 3731,,,,,,,Nederlands,remarks
tg:lhdc:3491,e20ac626-4887-564b-b18c-83ed5ed6e6de,Items,1,isad:lh:179118,R 134 / 2874,,,,,,,Nederlands,remarks
tg:lhdc:1855,c49f95f2-0760-5e18-aa84-f4713e9159a3,Items,1,isad:lh:174018,R 134 / 1274,,,,,,,Nederlands,remarks
tg:lhdc:3868,1410b404-c31a-5f23-9120-a1a425a8c650,Items,1,isad:lh:179325,R 134 / 3249,,,,,,,Nederlands,remarks
tg:lhdc:860,399076e3-11e8-5954-80e0-91380c6fae95,Items,1,isad:lh:175046,R 134 / 374,,,,,,,Nederlands,remarks
tg:lhdc:2280,a6f32613-0edb-5f4e-af31-a53ec5d5bb99,Items,1,isad:lh:174497,R 134 / 1677,,,,,,,Nederlands,remarks
tg:lhdc:2054,daf77a13-c5ee-58f1-bd08-f6ecd9d752b2,Items,1,isad:lh:174020,R 134 / 1471,,,,,,,Nederlands,remarks
tg:lhdc:2404,0ec294ea-9cc2-527c-b8e7-d8bda07549e6,Items,1,isad:lh:178687,R 134 / 1801,,,,,,,Nederlands,remarks
tg:lhdc:1382,98c662c0-a820-58d9-a671-7a551e1b6e6e,Items,1,isad:lh:175046,R 134 / 832,,,,,,,Nederlands,remarks
tg:lhdc:3645,20274805-7ce0-5ac2-9133-75dd1890f6fb,Items,1,isad:lh:179319,R 134 / 3027,,,,,,,Nederlands,remarks
tg:lhdc:1678,52e35901-2419-55a9-a1b6-15a871ed57ac,Items,1,isad:lh:174584,R 134 / 1105,,,,,,,Nederlands,remarks
tg:lhdc:4180,bcb13d61-2742-5573-86d8-60f386c2610e,Items,1,isad:lh:179657,R 134 / 3558,,,,,,,Nederlands,remarks
tg:lhdc:2957,a31635dc-f242-5e63-91c1-fe402a40445d,Items,1,isad:lh:179106,R 134 / 2346,,,,,,,Nederlands,remarks
tg:lhdc:3215,524eef13-0a2e-5fe2-91c6-64a4e2bdfaba,Items,1,isad:lh:179111,R 134 / 2601,,,,,,,Nederlands,remarks
tg:lhdc:1228,9d6f78f4-6234-5203-9584-06a45a477569,Items,1,isad:lh:174437,R 134 / 683,,,,,,,Nederlands,remarks
tg:lhdc:3700,54bcad23-60ad-5f5f-a40b-44fc652be24a,Items,1,isad:lh:179320,R 134 / 3082,,,,,,,Nederlands,remarks
tg:lhdc:2812,005729f1-33c9-5dd3-b5bf-20d45638935f,Items,1,isad:lh:179103,R 134 / 2202,,,,,,,Nederlands,remarks
tg:lhdc:708,a71deb07-4a2f-523e-9b06-a255c6e0d3ad,Items,1,isad:lh:174428,R 134 / 239,,,,,,,Nederlands,remarks
tg:lhdc:4495,2c07f196-d3d8-55b9-8a5a-20497e27f589,Items,1,isad:lh:179670,R 134 / 3873,,,,,,,Nederlands,remarks
tg:lhdc:3350,2132c47e-d8ea-50d3-aac7-f6beeee328a2,Items,1,isad:lh:179114,R 134 / 2736,,,,,,,Nederlands,remarks
tg:lhdc:358,ff6a0562-9695-575f-880b-41304f1eab10,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:2111,0b7834c1-6cff-5817-91f0-e5a9e563b401,Items,1,isad:lh:174446,R 134 / 1528,,,,,,,Nederlands,remarks
tg:lhdc:2541,9ef4e6da-8de9-5e90-8cf9-03874e856154,Items,1,isad:lh:178530,R 134 / 1938,,,,,,,Nederlands,remarks
tg:lhdc:1044,425a4cc7-005a-5c5a-8609-b0b98245a031,Items,1,isad:lh:174441,R 134 / 522,,,,,,,Nederlands,remarks
tg:lhdc:3079,169a3d23-b0d0-5803-8d48-ba67690e77fb,Items,1,isad:lh:179108,R 134 / 2468,,,,,,,Nederlands,remarks
tg:lhdc:4246,fd5a77c3-8980-5c1f-9f4a-37fdfac1f251,Items,1,isad:lh:179649,R 134 / 3624,,,,,,,Nederlands,remarks
tg:lhdc:3583,c61ede13-46ae-5414-9acb-c62f2959b623,Items,1,isad:lh:179318,R 134 / 2965,,,,,,,Nederlands,remarks
tg:lhdc:1414,50245bd1-b6da-59db-b494-f1e491d8d6a4,Items,1,isad:lh:174437,R 134 / 862,,,,,,,Nederlands,remarks
tg:lhdc:3429,a140b3ed-abc3-5cb8-9531-c78f40e94ad8,Items,1,isad:lh:179116,R 134 / 2814,,,,,,,Nederlands,remarks
tg:lhdc:421,7d633617-4e0b-5840-ae52-f92d404db6f8,Items,1,isad:lh:130224,D 9653 / 48,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:4616,5a8de71d-f8da-5918-8ecc-11885486321f,Items,1,isad:lh:181954,R134 / 3986,,,,,,,Nederlands,remarks
tg:lhdc:1947,9e733dc4-14e5-5bcb-a661-a2df3f27d948,Items,1,isad:lh:174015,R 134 / 1365,,,,,,,Nederlands,remarks
tg:lhdc:2668,2845e865-ea37-5444-9529-1bdef4809c2a,Items,1,isad:lh:179100,R 134 / 2061,,,,,,,Nederlands,remarks
tg:lhdc:972,326fa05c-f561-574f-a816-93a5efc78df1,Items,1,isad:lh:180046,R 704 / 42,tr:lh:4825,,,,,,Nederlands,remarks
tg:lhdc:2392,aa56a342-b9bb-5c8a-bc88-b91217ecd7d9,Items,1,isad:lh:178686,R 134 / 1789,,,,,,,Nederlands,remarks
tg:lhdc:83,2e4f9873-b123-535c-8ebf-14a1c1273e95,Items,1,isad:lh:104400,8/3,tr:lh:30729,,,,K1 B 5 D2,,Nederlands,remarks
tg:lhdc:2238,d32e8812-2eab-5eb0-a9f4-18997f99ec40,Items,1,isad:lh:178686,R 134 / 1649,,,,,,,Nederlands,remarks
tg:lhdc:837,3b9ee359-4698-53eb-8313-6091f9897b43,Items,1,isad:lh:175069,R 134 / 355,,,,,,,Nederlands,remarks
tg:lhdc:1802,be95c729-46f6-5e58-aadc-b2d26841aeee,Items,1,isad:lh:174016,R 134 / 1221,,,,,,,Nederlands,remarks
tg:lhdc:3995,95ad420e-7fd0-5cec-ad15-47d6a9011589,Items,1,isad:lh:179654,R 134 / 3373,,,,,,,Nederlands,remarks
tg:lhdc:134,8fd44b6b-b0a8-59ef-9b8a-85a76b207449,Items,1,isad:lh:120544,CC 174 /13,,,,,,,Nederlands,remarks
tg:lhdc:4303,0dae7ccd-4558-576c-9341-c3cd77392117,Items,1,isad:lh:179640,R 134 / 3680,,,,,,,Nederlands,remarks
tg:lhdc:1101,16cd4531-8233-552d-8aea-af3a56985fa3,Items,1,isad:lh:174439,R 134 / 574,,,,,,,Nederlands,remarks
tg:lhdc:564,35315132-6bbc-50fd-855b-24c7ab61e712,Items,1,isad:lh:174047,R 134 / 106,,,,,,,Nederlands,remarks
tg:lhdc:3096,7272be37-8f27-59e7-baf7-fcdded83e521,Items,1,isad:lh:179108,R 134 / 2485,,,,,,,Nederlands,remarks
tg:lhdc:4753,6046876d-8198-5358-882f-69edc476ff34,Items,1,isad:lh:182256,R134 / 4112,,,,,,,Nederlands,remarks
tg:lhdc:1551,56213849-96ca-5c6e-a2cc-67f918520b44,Items,1,isad:lh:174019,R 134 / 988,,,,,,,Nederlands,remarks
tg:lhdc:3203,b40e5f8d-fc53-5fe0-8497-6e92ef277f3d,Items,1,isad:lh:179111,R 134 / 2590,,,,,,,Nederlands,remarks
tg:lhdc:2941,8c5e401a-04d9-58b5-af85-9d56bde012b8,Items,1,isad:lh:179105,R 134 / 2330,,,,,,,Nederlands,remarks
tg:lhdc:3653,7de3cb2d-d51d-5a6b-87ec-d28f94742b46,Items,1,isad:lh:179319,R 134 / 3035,,,,,,,Nederlands,remarks
tg:lhdc:4196,a9e6d0de-fb52-5d04-a68c-8e933a0acd2d,Items,1,isad:lh:179655,R 134 / 3574,,,,,,,Nederlands,remarks
tg:lhdc:1394,98950c5a-1e73-56f5-974d-6f32daf54584,Items,1,isad:lh:174018,R 134 / 842,,,,,,,Nederlands,remarks
tg:lhdc:2412,1285972c-97da-5a5f-bc7d-9b2a119faf74,Items,1,isad:lh:178687,R 134 / 1809,,,,,,,Nederlands,remarks
tg:lhdc:2042,d20cffed-26da-54f1-9d8f-d1924e87aa3e,Items,1,isad:lh:174020,R 134 / 1459,,,,,,,Nederlands,remarks
tg:lhdc:2557,63ae278e-e2ad-5f0b-872e-0f12e052f830,Items,1,isad:lh:178531,R 134 / 1954,,,,,,,Nederlands,remarks
tg:lhdc:2107,eeb4b371-4de3-501b-b6eb-75a45358e548,Items,1,isad:lh:174451,R 134 / 1524,,,,,,,Nederlands,remarks
tg:lhdc:4179,932a40fd-28e4-570d-abde-9afbff7b536e,Items,1,isad:lh:179657,R 134 / 3557,,,,,,,Nederlands,remarks
tg:lhdc:1681,442283a3-f9d5-5c17-bba7-f3be662630f2,Items,1,isad:lh:174584,R 134 / 1108,,,,,,,Nederlands,remarks
tg:lhdc:4483,15ef57db-d91d-5b7e-a69f-4dc3ba459f13,Items,1,isad:lh:179670,R 134 / 3861,,,,,,,Nederlands,remarks
tg:lhdc:3346,1ffaf8c1-b2b8-52bd-980d-ac13df4102bf,Items,1,isad:lh:179114,R 134 / 2732,,,,,,,Nederlands,remarks
tg:lhdc:4529,90695f8c-2e60-5403-8633-b5bbb84357ec,Items,1,isad:lh:181360,R 134 / 3906,,,,,,,Nederlands,remarks
tg:lhdc:2804,178062eb-df6d-5434-86b7-6a1197bccd80,Items,1,isad:lh:179103,R 134 / 2194,,,,,,,Nederlands,remarks
tg:lhdc:3716,464b2afd-b12f-5709-923c-ad3856124213,Items,1,isad:lh:179321,R 134 / 3098,,,,,,,Nederlands,remarks
tg:lhdc:95,e1c5721c-97dc-5560-a056-0668c7d5ef07,Items,1,,,tr:lh:97973,,300055,V 39607 / D (Planex GT),V1 B,,Nederlands,remarks
tg:lhdc:2384,83ff848f-baef-5947-a164-bc4c40ca3b1c,Items,1,isad:lh:178753,R 134 / 1781,,,,,,,Nederlands,remarks
tg:lhdc:1951,0da3f5e8-4a15-59b8-a9c3-f641f1902199,Items,1,isad:lh:174048,R 134 / 1369,,,,,,,Nederlands,remarks
tg:lhdc:4600,f9e5d506-16e6-5300-b0ef-decd93ff7bcc,Items,1,isad:lh:181359,R134 / 3971,,,,,,,Nederlands,remarks
tg:lhdc:437,634924a8-5c40-5e6c-a91c-501ed8f251d0,Items,1,isad:lh:130236,D 9653 / 54,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:1402,96194842-00e2-529d-992b-d6a3f8fcd416,Items,1,isad:lh:174437,R 134 / 850,,,,,,,Nederlands,remarks
tg:lhdc:4250,72521be5-8f4c-5b58-be13-a2d299d735f2,Items,1,isad:lh:179645,R 134 / 3628,,,,,,,Nederlands,remarks
tg:lhdc:3595,b1e4ced1-ae0e-5b37-90ac-f5b3d7b8ba2f,Items,1,isad:lh:179318,R 134 / 2977,,,,,,,Nederlands,remarks
tg:lhdc:1052,d0926f77-2dc0-5049-bcf0-15137b72a857,Items,1,isad:lh:174442,R 134 / 530,,,,,,,Nederlands,remarks
tg:lhdc:1547,25cd6aa5-8a72-588a-9959-ac09f9f84d74,Items,1,isad:lh:174584,R 134 / 984,,,,,,,Nederlands,remarks
tg:lhdc:3080,87f1da4a-cb17-5cf3-9328-8d02ecfe9bbe,Items,1,isad:lh:179108,R 134 / 2469,,,,,,,Nederlands,remarks
tg:lhdc:4745,0e081eb2-21d8-5ae9-9061-42ebf073d713,Items,1,isad:lh:182255,R134 / 4104,,,,,,,Nederlands,remarks
tg:lhdc:572,18b83ebe-c3ff-5595-8ad9-9b0dfde668b0,Items,1,isad:lh:174048,R 134 / 114,,,,,,,Nederlands,remarks
tg:lhdc:4315,d3fd1f3e-60c9-5cfc-a9c7-f7a21a786549,Items,1,isad:lh:179644,R 134 / 3692,,,,,,,Nederlands,remarks
tg:lhdc:2691,fb505a4d-d3ae-51b3-89ec-818f654d48e4,Items,1,isad:lh:179100,R 134 / 2083,,,,,,,Nederlands,remarks
tg:lhdc:3983,fbb4ec42-fed2-5608-b7dd-b82b33148c20,Items,1,isad:lh:179654,R 134 / 3362,,,,,,,Nederlands,remarks
tg:lhdc:3829,911e6df6-de1d-5f4b-9392-8ee4b23aaeca,Items,1,isad:lh:179324,R 134 / 3210,,,,,,,Nederlands,remarks
tg:lhdc:1814,59ff46fb-9bd1-5e8d-b114-b82a9a382a9e,Items,1,isad:lh:174446,R 134 / 1233,,,,,,,Nederlands,remarks
tg:lhdc:821,fea76f29-d328-546e-97bf-e8087cdf722a,Items,1,isad:lh:174438,R 134 / 343,,,,,,,Nederlands,remarks
tg:lhdc:2015,27ce7152-e5e9-5e02-bdc3-7fb8d06ed74d,Items,1,isad:lh:174447,R 134 / 1432,,,,,,,Nederlands,remarks
tg:lhdc:2445,dbdf3f70-e83a-5066-8b06-010566826523,Items,1,isad:lh:178533,R 134 / 1842,,,,,,,Nederlands,remarks
tg:lhdc:2916,b6ea0571-0c52-5d9e-884a-5a585d5f3d50,Items,1,isad:lh:179105,R 134 / 2305,,,,,,,Nederlands,remarks
tg:lhdc:1639,a8e2bc37-c4e7-587c-8884-461380a9d596,Items,1,isad:lh:174048,R 134 / 1072,,,,,,,Nederlands,remarks
tg:lhdc:3604,3337befb-a5e1-5860-ad7b-f4bf3d3a5b50,Items,1,isad:lh:179318,R 134 / 2986,,,,,,,Nederlands,remarks
tg:lhdc:1793,70587379-f832-5bc6-be4c-9ff28f93ee9f,Items,1,isad:lh:174018,R 134 / 1213,,,,,,,Nederlands,remarks
tg:lhdc:1269,b3ae7215-1651-55ee-b3b1-9b8f23ff3148,Items,1,isad:lh:174429,R 134 / 722,,,,,,,Nederlands,remarks
tg:lhdc:4591,db009179-c68a-56b2-8ca4-c44984583334,Items,1,isad:lh:181955,R134 / 3962,,,,,,,Nederlands,remarks
tg:lhdc:3254,a2e88bf2-0132-5914-bb25-fdbf5235b8fb,Items,1,isad:lh:179112,R 134 / 2640,,,,,,,Nederlands,remarks
tg:lhdc:2853,d32808df-5e7e-5c13-a8b7-be90bcf26d83,Items,1,isad:lh:179104,R 134 / 2243,,,,,,,Nederlands,remarks
tg:lhdc:3741,6a40b66c-10ae-58e0-a0f6-97674eb98e30,Items,1,isad:lh:179322,R 134 / 3123,,,,,,,Nederlands,remarks
tg:lhdc:4084,2a78000e-a1b3-58e3-90de-6e15be1ee768,Items,1,isad:lh:179646,R 134 / 3462,,,,,,,Nederlands,remarks
tg:lhdc:749,dadff22f-59ee-5435-966d-e9f35f1f3f17,Items,1,isad:lh:174426,R 134 / 279,,,,,,,Nederlands,remarks
tg:lhdc:1286,6cebf6e5-17fe-5726-9c01-0411fee81d1c,Items,1,isad:lh:174443,R 134 / 739,,,,,,,Nederlands,remarks
tg:lhdc:3311,2a2cfc2a-2f8f-5c18-806d-ebcc169ef5ea,Items,1,isad:lh:179113,R 134 / 2697,,,,,,,Nederlands,remarks
tg:lhdc:319,d0fd1a97-a517-54fb-add1-7864b89860b3,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:2150,abf1baf0-391c-5200-a49d-e24ec496f446,Items,1,isad:lh:178534,R 134 / 1566,,,,,,,Nederlands,remarks
tg:lhdc:2500,60436d54-ae37-5111-92ca-8864ea5dbd7a,Items,1,isad:lh:178531,R 134 / 1897,,,,,,,Nederlands,remarks
tg:lhdc:3038,a64a687a-cda9-5e68-a18a-11015fa40359,Items,1,isad:lh:179107,R 134 / 2427,,,,,,,Nederlands,remarks
tg:lhdc:1005,11e216f9-e29a-52aa-a4a6-1fbb9bbb2c22,Items,1,isad:lh:174427,R 134 / 484,,,,,,,Nederlands,remarks
tg:lhdc:4207,35b8fc47-fa01-591a-8382-f44482b8618f,Items,1,isad:lh:179655,R 134 / 3585,,,,,,,Nederlands,remarks
tg:lhdc:3468,92b1c4f4-5870-55b0-95ab-d70f94f43391,Items,1,isad:lh:179118,R 134 / 2851,,,,,,,Nederlands,remarks
tg:lhdc:1455,207ffe1c-17a5-54ec-8c6a-0d261c85516e,Items,1,isad:lh:174014,R 134 / 899,,,,,,,Nederlands,remarks
tg:lhdc:3192,642cb27f-9056-5d88-a9cb-3f9d5e760272,Items,1,isad:lh:179110,R 134 / 2580,,,,,,,Nederlands,remarks
tg:lhdc:460,e4547282-ce2f-5ca4-8043-9f4145e8df9c,Items,1,isad:lh:174021,R 134 / 8,,,,,,,Nederlands,remarks
tg:lhdc:2629,4a0d6998-1332-5d28-ae36-2be756bbea50,Items,1,isad:lh:179099,R 134 / 2025,,,,,,,Nederlands,remarks
tg:lhdc:1906,d3ac75aa-24bd-5fc4-886f-d7adf680c5ee,Items,1,isad:lh:178528,R 134 / 1325,,,,,,,Nederlands,remarks
tg:lhdc:933,04c13222-befd-5c99-80c5-e16692daf1b9,Items,1,isad:lh:174443,R 134 / 441,,,,,,,Nederlands,remarks
tg:lhdc:899,47a2d79e-24dc-5e46-b4b5-0bbc403eb0dc,Items,1,isad:lh:174437,R 134 / 413,,,,,,,Nederlands,remarks
tg:lhdc:2279,adfb5270-273c-516a-ae94-0ae3eb8426d2,Items,1,isad:lh:174497,R 134 / 1676,,,,,,,Nederlands,remarks
tg:lhdc:2783,7bb5a5e4-f2c8-52b5-a5ab-fd50d357a0be,Items,1,isad:lh:179102,R 134 / 2173,,,,,,,Nederlands,remarks
tg:lhdc:3891,c48ddc78-d018-53e2-8ff1-ecd5315cd2aa,Items,1,isad:lh:179326,R 134 / 3272,,,,,,,Nederlands,remarks
tg:lhdc:2296,da21f6a4-f843-5844-bc66-01f12fc62f2d,Items,1,isad:lh:174452,R 134 / 1693,,,,,,,Nederlands,remarks
tg:lhdc:876,15058dcd-bc7f-5a33-9f21-6931d8bb0e16,Items,1,isad:lh:174436,R 134 / 390,,,,,,,Nederlands,remarks
tg:lhdc:1843,584ee87a-1fa4-5f3a-8317-35cbdcc8bd08,Items,1,isad:lh:174016,R 134 / 1262,,,,,,,Nederlands,remarks
tg:lhdc:4342,531ee082-6b5d-5f76-94b6-ab8229903d95,Items,1,isad:lh:181055,R 134 / 3719,,,,,,,Nederlands,remarks
tg:lhdc:3487,69d125f4-9cdb-5fdc-a940-8ce2fe68669f,Items,1,isad:lh:179118,R 134 / 2870,,,,,,,Nederlands,remarks
tg:lhdc:1140,3add8859-3cbe-504a-bd63-4252a1127af3,Items,1,isad:lh:174424,R 134 / 612,,,,,,,Nederlands,remarks
tg:lhdc:4712,ee3d7a59-3c1f-5bc1-9598-ac9e96b30ff0,Items,1,isad:lh:182250,R134 / 4072,,,,,,,Nederlands,remarks
tg:lhdc:525,93523824-f115-53f1-a2ce-25d64f9a2abd,Items,1,,R 134 / 73,,,,,,,Nederlands,remarks
tg:lhdc:1510,e3d627a2-1377-5fbe-ba74-ffb0f312d3db,Items,1,isad:lh:169769,R 704 / 305,tr:lh:4825,,,,,,Nederlands,remarks
tg:lhdc:2828,7747e9b2-fa88-599d-aba7-3aea3d05fd55,Items,1,isad:lh:179103,R 134 / 2218,,,,,,,Nederlands,remarks
tg:lhdc:1707,a5ae263c-48cc-5814-bfad-f2123beafec3,Items,1,isad:lh:178529,R 134 / 1133,,,,,,,Nederlands,remarks
tg:lhdc:4505,0fb14911-7647-5154-b801-4f6c63796240,Items,1,isad:lh:181359,R 134 / 3884,,,,,,,Nederlands,remarks
tg:lhdc:732,5280887f-3077-5e94-b8b6-e17e0b172f52,Items,1,isad:lh:175046,R 134 / 262,,,,,,,Nederlands,remarks
tg:lhdc:698,f75f29b4-3ca0-5d73-b57c-80f553944fdc,Items,1,isad:lh:174427,R 134 / 229,,,,,,,Nederlands,remarks
tg:lhdc:1357,c42cbe8e-b64e-5a21-a964-7e237867e108,Items,1,isad:lh:175046,R 134 / 810,,,,,,,Nederlands,remarks
tg:lhdc:2982,3820ccbd-d9f7-5f14-88e4-e8f58f7eed1f,Items,1,isad:lh:179106,R 134 / 2371,,,,,,,Nederlands,remarks
tg:lhdc:4155,5ff17402-e08b-53b8-8ca5-80659d6f479f,Items,1,isad:lh:179649,R 134 / 3533,,,,,,,Nederlands,remarks
tg:lhdc:3690,716e7550-40d0-54d0-a2dc-f4325447da1e,Items,1,isad:lh:179320,R 134 / 3072,,,,,,,Nederlands,remarks
tg:lhdc:362,8b4cc738-dd1b-53ef-aba1-71673f94aa23,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:2081,4aefc193-9557-5609-a0fe-e2f49ee4d599,Items,1,isad:lh:178687,R 134 / 1498,,,,,,,Nederlands,remarks
tg:lhdc:2594,ad489e38-dc66-5b8f-82de-0da45f6c3ca4,Items,1,isad:lh:174497,R 134 / 1991,,,,,,,Nederlands,remarks
tg:lhdc:3385,95897161-c1c9-5ea4-82bd-3383246fc6d0,Items,1,isad:lh:179115,R 134 / 2771,,,,,,,Nederlands,remarks
tg:lhdc:4440,19e3889a-45b7-55d8-8b2b-48778f4c9b5f,Items,1,isad:lh:181055,R 134 / 3817,,,,,,,Nederlands,remarks
tg:lhdc:677,bc5f31e8-5f24-53a7-9096-153462911624,Items,1,isad:lh:175069,R 134 / 208,,,,,,,Nederlands,remarks
tg:lhdc:1642,9aaaf1f0-d174-50c3-9507-b5ae1eb10b90,Items,1,isad:lh:174022,R 134 / 1074,,,,,,,Nederlands,remarks
tg:lhdc:4010,915d55f9-351e-5e51-92ca-1690465768da,Items,1,isad:lh:179649,R 134 / 3388,,,,,,,Nederlands,remarks
tg:lhdc:1212,db4318f2-0115-5a57-bae7-6dcbbfd8fe90,Items,1,isad:lh:174437,R 134 / 674,,,,,,,Nederlands,remarks
tg:lhdc:2717,27328836-829b-50e8-8794-a211c4a8996f,Items,1,isad:lh:179101,R 134 / 2109,,,,,,,Nederlands,remarks
tg:lhdc:3805,d11a9cf0-ac19-520f-b14f-d4af821b9747,Items,1,isad:lh:179324,R 134 / 3186,,,,,,,Nederlands,remarks
tg:lhdc:1838,ceb0a73f-f78a-5caa-87e6-e4d57b21b56b,Items,1,isad:lh:174048,R 134 / 1257,,,,,,,Nederlands,remarks
tg:lhdc:1992,aa8b6c30-983d-5cfe-8ff7-5a17db54a098,Items,1,isad:lh:174022,R 134 / 1410,,,,,,,Nederlands,remarks
tg:lhdc:56,014e162a-422b-53a5-a7cc-b31145381672,Items,1,,,,,225272/2886,"AV.38.5.40bis.2 (LK VIII,10)",,,Nederlands,remarks
tg:lhdc:2347,c64c594a-55f8-57e5-8fea-5882e9dcb34b,Items,1,isad:lh:174451,R 134 / 1744,,,,,,,Nederlands,remarks
tg:lhdc:4339,d0858b5a-f13b-5067-baac-3a0dfb8e088b,Items,1,isad:lh:181055,R 134 / 3716,,,,,,,Nederlands,remarks
tg:lhdc:3106,4c8d1247-b1d6-5865-b1b0-ae51b3301845,Items,1,isad:lh:179109,R 134 / 2495,,,,,,,Nederlands,remarks
tg:lhdc:1091,dc80fb45-674f-5079-aabd-deacb5a9033f,Items,1,isad:lh:175046,R 134 / 565,,,,,,,Nederlands,remarks
tg:lhdc:3556,33cbce3d-33e7-5e91-9e97-d4f8ef65ddf0,Items,1,isad:lh:179317,R 134 / 2938,,,,,,,Nederlands,remarks
tg:lhdc:4293,3ebe6ef7-c874-55a1-a364-e23e8b417610,Items,1,isad:lh:179642,R 134 / 3670,,,,,,,Nederlands,remarks
tg:lhdc:3043,e8c449aa-df31-56ce-9601-a1e938de682a,Items,1,isad:lh:179107,R 134 / 2432,,,,,,,Nederlands,remarks
tg:lhdc:1584,88493e92-ec8a-5a15-88a8-7ed14c5aec2a,Items,1,isad:lh:175046,R 134 / 1021,,,,,,,Nederlands,remarks
tg:lhdc:3413,fc033825-2e30-5b8d-afa8-0049f5e6989e,Items,1,isad:lh:179115,R 134 / 2798,,,,,,,Nederlands,remarks
tg:lhdc:2652,9c683a95-3ab2-54db-9303-7b1bbbfd17fc,Items,1,isad:lh:179099,R 134 / 2047,,,,,,,Nederlands,remarks
tg:lhdc:3940,cd5bd650-0977-5968-be4f-9d465b3d92c5,Items,1,isad:lh:179327,R 134 / 3321,,,,,,,Nederlands,remarks
tg:lhdc:948,219f548b-05ee-5c7a-b785-1e7ff45701b9,Items,1,isad:lh:174439,R 134 / 455,,,,,,,Nederlands,remarks
tg:lhdc:2202,fdbbd363-696d-5aff-a0de-944f9e649b2f,Items,1,isad:lh:174018,R 134 / 1613,,,,,,,Nederlands,remarks
tg:lhdc:2486,d7a1ca20-b033-5ea7-a14e-3760429a7d72,Items,1,isad:lh:178531,R 134 / 1883,,,,,,,Nederlands,remarks
tg:lhdc:4102,00966f0b-726c-5023-8344-bd8022f11a68,Items,1,isad:lh:179657,R 134 / 3480,,,,,,,Nederlands,remarks
tg:lhdc:335,aae3c0c2-9df1-5250-a294-5f2352f9e0c0,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:1300,351cb9e3-1d7a-5b73-a488-544996a67495,Items,1,isad:lh:174437,R 134 /,,,,,,,Nederlands,remarks
tg:lhdc:3297,24bc8d63-9348-52b4-b3f8-b3aee8da2be6,Items,1,isad:lh:179113,R 134 / 2683,,,,,,,Nederlands,remarks
tg:lhdc:4552,370b2460-e670-54f2-9ba6-f0c725fc9952,Items,1,isad:lh:181360,R 134 / 3929,,,,,,,Nederlands,remarks
tg:lhdc:1750,39c8ece0-51c6-5be6-b83e-bb34e4eb4faf,Items,1,isad:lh:174446,R 134 / 1175,,,,,,,Nederlands,remarks
tg:lhdc:1245,495cd9df-fda7-5b04-ae3c-fafccbb2f1e5,Items,1,isad:lh:174437,R 134 / 699,,,,,,,Nederlands,remarks
tg:lhdc:3278,1cc29a22-25fb-541e-8794-911e7ab6560d,Items,1,isad:lh:179112,R 134 / 2664,,,,,,,Nederlands,remarks
tg:lhdc:2890,00624d0c-a9df-5e7d-a560-ada15274c2af,Items,1,isad:lh:179104,R 134 / 2280,,,,,,,Nederlands,remarks
tg:lhdc:4047,d731d4bb-d64b-5477-9239-ff16fc7e7f67,Items,1,isad:lh:179650,R 134 / 3425,,,,,,,Nederlands,remarks
tg:lhdc:3782,1a16d4b8-5974-5488-ae8e-41c5c489e147,Items,1,isad:lh:179323,R 134 / 3163,,,,,,,Nederlands,remarks
tg:lhdc:270,fe6d3d18-15ce-5f83-81e7-d29cbab7585c,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,remarks
tg:lhdc:1615,70c70c32-a5ee-56b1-a8a5-0ee730f30650,Items,1,isad:lh:174426,R 134 / 1049,,,,,,,Nederlands,remarks
tg:lhdc:3628,b5bd19e9-171f-55b7-9c70-925b75122b2a,Items,1,isad:lh:179319,R 134 / 3010,,,,,,,Nederlands,remarks
tg:lhdc:4417,d38e65d8-f699-5b14-bb26-f4ef47499433,Items,1,isad:lh:181055,R 134 / 3794,,,,,,,Nederlands,remarks
tg:lhdc:620,5a35131b-91d6-5703-a9fe-12becced71da,Items,1,isad:lh:174020,R 134 / 163,,,,,,,Nederlands,remarks
tg:lhdc:2469,4fc2ebbd-5d3f-54c3-8760-d83aae720e07,Items,1,isad:lh:174451,R 134 / 1866,,,,,,,Nederlands,remarks
tg:lhdc:2193,871d46f0-46d7-5776-9eb3-ca7d9bd0def5,Items,1,isad:lh:174015,R 134 / 1604,,,,,,,Nederlands,remarks
tg:lhdc:2039,5320e350-6996-5641-8ddc-51f1cbfe03bb,Items,1,isad:lh:174449,R 134 / 1456,,,,,,,Nederlands,remarks
