Object Number,Record Type,URL,ResourceID,Reference Number,Material Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Illustration Type,Illustration URL,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Location Number,Registration Number value,Archive Note,Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place Name,Production Place ID,Production Place Identifier,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity,Comment,UserID,Legacy Comment Type
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"60,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"40,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:25496,au::44554,{'url': 'https://anet.be/record/isaarlh/au::44554'},ds,Persoon,BvG,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:25496,au::10516,{'url': 'https://anet.be/record/isaarlh/au::10516'},kw,Organisatie,Koninklijke Musea voor Kunst en Geschiedenis,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,1,Images,tg:lhps:25496,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:569410'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,2,Images,tg:lhps:25496,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:573127'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,1,Items,tg:lhps:25496,,,,,,,,,,,,,,,,,,,,,,,,,,,M 9326 / A,225255/321a,isad:lh:92204,,,Nederlands,Noot,,,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,2,Items,tg:lhps:25496,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:9937,V 75457 / A (VM647),225261/647,isad:lh:92204,,,Nederlands,Noot,,,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,1,Places,tg:lhps:25496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Brussel'}],Brussel,,,,,,,,,,
,,,2a81194f-5f95-5131-ad79-6c1aebc37159,,,,,,,,,,,,1,ProductionActors,tg:lhps:25496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/124aa271-77b7-5adc-a078-c4149e80ae0f'},au::44554,BvG,Ontwerper,,,,
tg:lhps:52401,Affiche,https://anet.be/record/opaclhobj/tg:lhps:52401/N,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,BE-ANN07/ps/000048240,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2a85d178-0d10-5ba4-a7c5-d1632ba906d0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,1,Acquisitions,tg:lhps:52401,tr:lh:110437,Verzameling affiches van diverse culturele activiteiten in Antwerpen,{'url':'https://id.letterenhuis.be/ark:/24970/2a85d178-0d10-5ba4-a7c5-d1632ba906d0'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Cel Overberghe / 't Elzenveld,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"42,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"30,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:52401,au::6319,{'url': 'https://anet.be/record/isaarlh/au::6319'},kw,Organisatie,'t Elzenveld [Socio-Kultureel- en Congrescentrum],Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:52401,au::14240,{'url': 'https://anet.be/record/isaarlh/au::14240'},kw,Persoon,Cel Overberghe,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,1,Images,tg:lhps:52401,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:457010'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,2,Images,tg:lhps:52401,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:488516'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,1,Items,tg:lhps:52401,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:110437,EE 39 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,2a85d178-0d10-5ba4-a7c5-d1632ba906d0,,,,,,,,,,,,1,Places,tg:lhps:52401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100141', 'uuid': '81ac4db9-1e25-55a3-9b28-97c03f96b4ab'}]",Antwerpen,au::100141,https://id.letterenhuis.be/ark:/24970/81ac4db9-1e25-55a3-9b28-97c03f96b4ab,,,,,,,,
tg:lhps:55686,Affiche,https://anet.be/record/opaclhobj/tg:lhps:55686/N,2abd7dac-d425-543c-924c-688210a0f4df,BE-ANN07/ps/000051497,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2abd7dac-d425-543c-924c-688210a0f4df'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,Acquisitions,tg:lhps:55686,tr:lh:110342,Affichecollectie verzameld door het Muziekcentrum Vlaanderen,{'url':'https://id.letterenhuis.be/ark:/24970/2abd7dac-d425-543c-924c-688210a0f4df'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,Annotations,tg:lhps:55686,,,,note.lhalg,Fotogravure Division,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,I Fiamminghi / The Belgian Chamber Orchestra / Wolfgang A. Mozart & Joseph Haydn / I Fiamminghi en het koor van het Gentse Muziekconservatorium o.l.v. Hans Martin Linde / Muziekconservatorium,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"70,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"50,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:55686,au::10319,{'url': 'https://anet.be/record/isaarlh/au::10319'},kw,Algemeen,Klassieke Concerten,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:55686,au::1426,{'url': 'https://anet.be/record/isaarlh/au::1426'},kw,Organisatie,Belgisch Kamerorkest I Fiamminghi,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:55686,au::10471,{'url': 'https://anet.be/record/isaarlh/au::10471'},kw,Organisatie,Koninklijk Muziekconservatorium [Gent],Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,Images,tg:lhps:55686,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:286444'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,2,Images,tg:lhps:55686,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:286787'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,3,Images,tg:lhps:55686,,,,,,,,,,,,,,,,,Hoge resolutie,{'url': 'https://anet.be/docstore/d:lh:287022'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,Items,tg:lhps:55686,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:110342,BB 130 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,2abd7dac-d425-543c-924c-688210a0f4df,,,,,,,,,,,,1,Places,tg:lhps:55686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::100654', 'uuid': 'a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2'}]",Gent,au::100654,https://id.letterenhuis.be/ark:/24970/a43ec5c9-9a52-53c3-8cfc-af6cef59a6d2,,,,,,,,
tg:lhps:20417,Affiche,https://anet.be/record/opaclhobj/tg:lhps:20417/N,2ac80143-f731-5a4b-abea-937c6235aa7a,BE-ANN07/ps/000019789,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2ac80143-f731-5a4b-abea-937c6235aa7a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Wybrand Ganzevoort  
Galerie Ulysses",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"30,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"47,5",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:20417,au::44862,{'url': 'https://anet.be/record/isaarlh/au::44862'},dr,Organisatie,Jos van Ael,Drukker,,,,,,,,,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:20417,au::7105,{'url': 'https://anet.be/record/isaarlh/au::7105'},kw,Persoon,Wybrand Ganzevoort,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,1,Images,tg:lhps:20417,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:505030'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,2,Images,tg:lhps:20417,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:527502'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,1,Items,tg:lhps:20417,,,,,,,,,,,,,,,,,,,,,,,,,,,G 1487 / A,215069/3,,,,Nederlands,Noot,,,,,,,,,,,,
,,,2ac80143-f731-5a4b-abea-937c6235aa7a,,,,,,,,,,,,1,ProductionActors,tg:lhps:20417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d75c4171-1771-561b-a094-244b86895c01'},au::44862,Jos van Ael,Drukker,,,,
tg:lhps:21744,Affiche,https://anet.be/record/opaclhobj/tg:lhps:21744/N,2ae19483-3962-5161-8af3-2da4ffce993c,BE-ANN07/ps/000021100,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2ae19483-3962-5161-8af3-2da4ffce993c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ae19483-3962-5161-8af3-2da4ffce993c,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Leesproject' 93,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ae19483-3962-5161-8af3-2da4ffce993c,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"59,5",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ae19483-3962-5161-8af3-2da4ffce993c,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"25,5",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ae19483-3962-5161-8af3-2da4ffce993c,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:21744,au::9714,{'url': 'https://anet.be/record/isaarlh/au::9714'},kw,Algemeen,Jeugdliteratuur,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2ae19483-3962-5161-8af3-2da4ffce993c,,,,,,,,,,,,1,Images,tg:lhps:21744,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:506472'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ae19483-3962-5161-8af3-2da4ffce993c,,,,,,,,,,,,2,Images,tg:lhps:21744,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:528799'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2ae19483-3962-5161-8af3-2da4ffce993c,,,,,,,,,,,,1,Items,tg:lhps:21744,,,,,,,,,,,,,,,,,,,,,,,,,,,J 33645 / A,215217/10,,,,Nederlands,Noot,,,,,,,,,,,,
,,,2ae19483-3962-5161-8af3-2da4ffce993c,,,,,,,,,,,,2,Items,tg:lhps:21744,,,,,,,,,,,,,,,,,,,,,,,,,,,JJ 19 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
tg:lhps:43640,Affiche,https://anet.be/record/opaclhobj/tg:lhps:43640/N,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,BE-ANN07/ps/000039566,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2b5c5ea7-26b6-5e04-a952-b2b92dcfa490'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,Acquisitions,tg:lhps:43640,tr:lh:7875,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/2b5c5ea7-26b6-5e04-a952-b2b92dcfa490'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,Archives,tg:lhps:43640,,,,,,,,isad:lh:92200,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/2b5c5ea7-26b6-5e04-a952-b2b92dcfa490'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Design en Vacances  
Design Centre",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"71,5",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"24,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:43640,au::58185,{'url': 'https://anet.be/record/isaarlh/au::58185'},ds,Persoon,Francine de Boeck,Ontwerper,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:43640,au::58133,{'url': 'https://anet.be/record/isaarlh/au::58133'},kw,Organisatie,Design Centre,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,Images,tg:lhps:43640,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:450997'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,2,Images,tg:lhps:43640,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:483086'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,Items,tg:lhps:43640,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7875,DD 331 / A,225212/510,isad:lh:92200,,,Nederlands,Noot,,,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,Places,tg:lhps:43640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Brussel'}],Brussel,,,,,,,,,,
,,,2b5c5ea7-26b6-5e04-a952-b2b92dcfa490,,,,,,,,,,,,1,ProductionActors,tg:lhps:43640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/bb56c824-1432-500a-8b66-4a8bc1fc2e20'},au::58185,Francine de Boeck,Ontwerper,,,,
tg:lhps:54886,Affiche,https://anet.be/record/opaclhobj/tg:lhps:54886/N,2b8f85d5-eb21-5780-a3a1-9921415766a8,BE-ANN07/ps/000050692,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2b8f85d5-eb21-5780-a3a1-9921415766a8'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Expo / Elisabeth, de kunstzinnige Koningin / Cultuurhuis De Scharbiellie",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"51,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"36,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:54886,au::22346,{'url': 'https://anet.be/record/isaarlh/au::22346'},fo,Organisatie,Rode Kruis van België [Brussel],Fotograaf,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:54886,au::6284,{'url': 'https://anet.be/record/isaarlh/au::6284'},kw,Persoon,Koningin Elisabeth,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhps:54886,au::14051,{'url': 'https://anet.be/record/isaarlh/au::14051'},kw,Andere,Oorlog 1914-1918,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,1,Images,tg:lhps:54886,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:619595'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,2,Images,tg:lhps:54886,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:629002'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,1,Items,tg:lhps:54886,,,,,,,,,,,,,,,,,,,,,,,,,,,E 2545 / A,,,,,Nederlands,Noot,,,,,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,1,Places,tg:lhps:54886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::101244', 'uuid': 'a9d4dc76-8e65-5283-8d5c-53dbe838c6b5'}]",De Panne,au::101244,https://id.letterenhuis.be/ark:/24970/a9d4dc76-8e65-5283-8d5c-53dbe838c6b5,,,,,,,,
,,,2b8f85d5-eb21-5780-a3a1-9921415766a8,,,,,,,,,,,,1,ProductionActors,tg:lhps:54886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/19f74932-5551-5ea5-ae50-d71fea6f6dad'},au::22346,Rode Kruis van België [Brussel],Fotograaf,,,,
tg:lhps:23407,Affiche,https://anet.be/record/opaclhobj/tg:lhps:23407/N,2bd339a9-9d82-5e2b-bb9f-97e44c288456,BE-ANN07/ps/000022752,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2bd339a9-9d82-5e2b-bb9f-97e44c288456'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2bd339a9-9d82-5e2b-bb9f-97e44c288456,,,,,,,,,,,,1,Acquisitions,tg:lhps:23407,tr:lh:7875,Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim,{'url':'https://id.letterenhuis.be/ark:/24970/2bd339a9-9d82-5e2b-bb9f-97e44c288456'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2bd339a9-9d82-5e2b-bb9f-97e44c288456,,,,,,,,,,,,1,Archives,tg:lhps:23407,,,,,,,,isad:lh:92200,Affiches (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/2bd339a9-9d82-5e2b-bb9f-97e44c288456'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2bd339a9-9d82-5e2b-bb9f-97e44c288456,,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Gerd Winner  
Spuren und Zeichen 1973 bis 1983  
Städtisches Museum Leverkusen, Schloss Morsbroich",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2bd339a9-9d82-5e2b-bb9f-97e44c288456,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"84,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2bd339a9-9d82-5e2b-bb9f-97e44c288456,,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"60,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2bd339a9-9d82-5e2b-bb9f-97e44c288456,,,,,,,,,,,,1,Images,tg:lhps:23407,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:508221'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2bd339a9-9d82-5e2b-bb9f-97e44c288456,,,,,,,,,,,,2,Images,tg:lhps:23407,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:530374'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2bd339a9-9d82-5e2b-bb9f-97e44c288456,,,,,,,,,,,,1,Items,tg:lhps:23407,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7875,O 3369 / A (CM 645),225212/1642,isad:lh:92200,,,Nederlands,Noot,,,,,,,,,,,,
