Object Number,Record Type,URL,ResourceID,Reference Number,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,Acquisition Brocade ID,Acquisition Name,Acquisition Identifier,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Illustration Type,Illustration URL,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Acquisition Note,Registration Number value,Archive Note,Location Number,Source Note,Serial Number,Warehouse Location (begin),Warehouse Location (ende),Source Note Language,Source Note Type,id/place.place,Production Place Name,Production Place ID,Production Place Identifier,Object Type,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Production Actor Capacity
,,,066d1bdd-46a4-57e0-973d-9e963f830dd6,,,,,,,,,,,1,Places,tg:lhph:47480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Zonnegem'}],Zonnegem,,,,,,,,
tg:lhph:26097,Foto,https://anet.be/record/opaclhobj/tg:lhph:26097/N,06707760-72dc-5eaa-b422-b345f571e53f,BE-ANN07/ph/000025040,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/06707760-72dc-5eaa-b422-b345f571e53f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,Acquisitions,tg:lhph:26097,tr:lh:7670,Schenking van Mathieu Opdenacker,{'url':'https://id.letterenhuis.be/ark:/24970/06707760-72dc-5eaa-b422-b345f571e53f'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,Annotations,tg:lhph:26097,,,,note.lhalg,"Foto afkomstig uit het album van Opdenacker-Smeets, toezichter-portier KNS, seizoen 1940-41, ( directie Joris Diels ). Op achterkant stempel fotograaf ' Rensing, Antwerpen'.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,Descriptions,,,,,,,,,,,," Oproer in het Damesgesticht""""; - A. Breidahl - Georgette Hagedoorn en Hélène Van Herck.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"235,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"175,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:26097,au::46688,{'url': 'https://anet.be/record/isaarlh/au::46688'},fo,Persoon,Xavier A. Rensing,Fotograaf,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:26097,au::8239,{'url': 'https://anet.be/record/isaarlh/au::8239'},kw,Persoon,Georgette Hagedoorn,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,3,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:26097,au::8663,{'url': 'https://anet.be/record/isaarlh/au::8663'},kw,Persoon,Hélène van Herck,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,4,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:26097,au::22381,{'url': 'https://anet.be/record/isaarlh/au::22381'},vb,Organisatie,Koninklijke Nederlandse Schouwburg,In Verband Met,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,Images,tg:lhph:26097,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:25741'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,2,Images,tg:lhph:26097,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:150761'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,Items,tg:lhph:26097,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:7670,199626/11,,S 4685 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,ObjectTypes,tg:lhph:26097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,Places,tg:lhph:26097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,
,,,06707760-72dc-5eaa-b422-b345f571e53f,,,,,,,,,,,1,ProductionActors,tg:lhph:26097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/4f6244c6-59c8-5b9f-82c6-3efe1eb01fa7'},au::46688,Xavier A. Rensing,Fotograaf,
tg:lhph:23779,Foto,https://anet.be/record/opaclhobj/tg:lhph:23779/N,0686d19d-60a0-5e45-ae87-fafe6be12939,BE-ANN07/ph/000022747,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0686d19d-60a0-5e45-ae87-fafe6be12939'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Acquisitions,tg:lhph:23779,tr:lh:2451,Archief van Lodewijk Mortelmans,{'url':'https://id.letterenhuis.be/ark:/24970/0686d19d-60a0-5e45-ae87-fafe6be12939'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Annotations,tg:lhph:23779,,,,note.lhalg,"Als postkaart, Droogstempel fotograaf r.o.: G.H. Price, 36 George street, Croydon.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Archives,tg:lhph:23779,,,,,,,,isad:lh:95005,Foto's i.v.m. Lodewijk Mortelmans,{'url':'https://id.letterenhuis.be/ark:/24970/0686d19d-60a0-5e45-ae87-fafe6be12939'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Lodewijk Mortelmans, - familiefotos; Kleuter tegen kruk leunend.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"135,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"85,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:23779,au::13180,{'url': 'https://anet.be/record/isaarlh/au::13180'},vb,Persoon,Lodewijk Mortelmans,In Verband Met,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Images,tg:lhph:23779,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:23453'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,2,Images,tg:lhph:23779,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:148470'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Items,tg:lhph:23779,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:2451,47303/25,isad:lh:95005,M 8235 / P (map I-II),,,,,Nederlands,Noot,,,,,,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,ObjectTypes,tg:lhph:23779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,0686d19d-60a0-5e45-ae87-fafe6be12939,,,,,,,,,,,1,Places,tg:lhph:23779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': '[Croydon]'}],[Croydon],,,,,,,,
tg:lhph:22646,Foto,https://anet.be/record/opaclhobj/tg:lhph:22646/N,0713c9e9-6741-537d-acd7-88fbcfaf5d59,BE-ANN07/ph/000021662,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0713c9e9-6741-537d-acd7-88fbcfaf5d59'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,Acquisitions,tg:lhph:22646,tr:lh:1247,Schenking van Emiel Hullebroeck,{'url':'https://id.letterenhuis.be/ark:/24970/0713c9e9-6741-537d-acd7-88fbcfaf5d59'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,2,Acquisitions,tg:lhph:22646,tr:lh:3898,Archief van Emiel Hullebroeck,{'url':'https://id.letterenhuis.be/ark:/24970/0713c9e9-6741-537d-acd7-88fbcfaf5d59'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,2,Archives,tg:lhph:22646,,,,,,,,isad:lh:94176,Foto's i.v.m. Emiel Hullebroeck,{'url':'https://id.letterenhuis.be/ark:/24970/0713c9e9-6741-537d-acd7-88fbcfaf5d59'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Emiel Hullebroeck maakt een tocht naar Papandajan, dwars door het oerwoud in Borneo.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"111,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"82,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:22646,au::9215,{'url': 'https://anet.be/record/isaarlh/au::9215'},kw,Persoon,Emiel Hullebroeck,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,Images,tg:lhph:22646,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:22369'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,2,Images,tg:lhph:22646,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:147385'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,Items,tg:lhph:22646,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:1247,21390/3,,H 905 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,2,Items,tg:lhph:22646,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:3898,74463/86,isad:lh:94176,H 905 / P,,,,,Nederlands,Noot,,,,,,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,ObjectTypes,tg:lhph:22646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sepia Gekleurde Foto,,,,,
,,,0713c9e9-6741-537d-acd7-88fbcfaf5d59,,,,,,,,,,,1,Places,tg:lhph:22646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Borneo'}],Borneo,,,,,,,,
tg:lhph:41387,Foto,https://anet.be/record/opaclhobj/tg:lhph:41387/N,07324e27-9716-5b25-bc5c-805755adde5a,BE-ANN07/ph/000040111,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/07324e27-9716-5b25-bc5c-805755adde5a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Acquisitions,tg:lhph:41387,tr:lh:1867,Archief van Lodewijk Scheltjens,{'url':'https://id.letterenhuis.be/ark:/24970/07324e27-9716-5b25-bc5c-805755adde5a'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Annotations,tg:lhph:41387,,,,note.lhalg,"Uit een album (290 x 245) getiteld 'de Oorlog 1914-1918 vanuit Veurne gezien
door H. Ruyssen (apotheker). Aangeboden aan het Willemsfonds van Ruppelmonde'.

Boven geciteerde teksten begeleiden de foto's.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Archives,tg:lhph:41387,,,,,,,,isad:lh:94467,Foto's (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/07324e27-9716-5b25-bc5c-805755adde5a'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Belgisch loopgraven te Ramscapelle 3 nov '14.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"85,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"140,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:41387,au::14051,{'url': 'https://anet.be/record/isaarlh/au::14051'},kw,Andere,Oorlog 1914-1918,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:41387,au::9332,{'url': 'https://anet.be/record/isaarlh/au::9332'},kw,Algemeen,IJzerfront,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Images,tg:lhph:41387,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:40733'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,2,Images,tg:lhph:41387,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:165792'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Items,tg:lhph:41387,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:1867,34763/16a,isad:lh:94467,O 295 / P (A1),,,,,Nederlands,Noot,,,,,,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,ObjectTypes,tg:lhph:41387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,07324e27-9716-5b25-bc5c-805755adde5a,,,,,,,,,,,1,Places,tg:lhph:41387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Ramskapelle'}],Ramskapelle,,,,,,,,
tg:lhph:22241,Foto,https://anet.be/record/opaclhobj/tg:lhph:22241/N,0760d830-0ba4-53e0-b627-5aa3cacfdc37,BE-ANN07/ph/000021260,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0760d830-0ba4-53e0-b627-5aa3cacfdc37'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,1,Archives,tg:lhph:22241,,,,,,,,isad:lh:92943,Foto's i.v.m. Frans van Cauwelaert,{'url':'https://id.letterenhuis.be/ark:/24970/0760d830-0ba4-53e0-b627-5aa3cacfdc37'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Frans van Cauwelaert, in staatsiekledij, buiten.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"113,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"85,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:22241,au::3664,{'url': 'https://anet.be/record/isaarlh/au::3664'},kw,Persoon,Frans van Cauwelaert,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,1,Images,tg:lhph:22241,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:21970'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,2,Images,tg:lhph:22241,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:146985'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,1,Items,tg:lhph:22241,,,,,,,,,,,,,,,,,,,,,,,,,,,203715/38,isad:lh:92943,FVCA / P (onbekend),,,,,Nederlands,Noot,,,,,,,,,,
,,,0760d830-0ba4-53e0-b627-5aa3cacfdc37,,,,,,,,,,,1,ObjectTypes,tg:lhph:22241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
tg:lhph:32646,Foto,https://anet.be/record/opaclhobj/tg:lhph:32646/N,078d9c47-fc3c-5891-b1a1-275de2914717,BE-ANN07/ph/000031546,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/078d9c47-fc3c-5891-b1a1-275de2914717'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Acquisitions,tg:lhph:32646,tr:lh:3417,Archiefstukken van Ghislain Geerst,{'url':'https://id.letterenhuis.be/ark:/24970/078d9c47-fc3c-5891-b1a1-275de2914717'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Annotations,tg:lhph:32646,,,,note.lhalg,"Als postkaart uit een reeks van fotograaf Kockx, Antwerpen. Met autogramstrook langs onderkant en signatuur fotograaf onderaan links.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Archives,tg:lhph:32646,,,,,,,,isad:lh:95365,Foto's (verzameling),{'url':'https://id.letterenhuis.be/ark:/24970/078d9c47-fc3c-5891-b1a1-275de2914717'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,"Paul Joostens; portret, borststuk, naar rechts gedraaid, met handtekening.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"138,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"87,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:32646,au::54732,{'url': 'https://anet.be/record/isaarlh/au::54732'},fo,Persoon,J. of F. Photo Kockx,Fotograaf,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,2,ISAAR_Relations,,,,,,,,,,,,,,,,,,,,tg:lhph:32646,au::9844,{'url': 'https://anet.be/record/isaarlh/au::9844'},kw,Persoon,Paul Joostens,Trefwoord,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Images,tg:lhph:32646,,,,,,,,,,,,,,,,,Lage resolutie,{'url': 'https://anet.be/docstore/d:lh:548619'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,2,Images,tg:lhph:32646,,,,,,,,,,,,,,,,,Thumbnail,{'url': 'https://anet.be/docstore/d:lh:549831'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Items,tg:lhph:32646,,,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:3417,67555/3,isad:lh:95365,J 4453 / P (II),,,,,Nederlands,Noot,,,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,ObjectTypes,tg:lhph:32646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zwart/Wit Foto,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,Places,tg:lhph:32646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[{'value': 'Antwerpen'}],Antwerpen,,,,,,,,
,,,078d9c47-fc3c-5891-b1a1-275de2914717,,,,,,,,,,,1,ProductionActors,tg:lhph:32646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/9248ca5b-46c0-5622-bac8-d02227d1b349'},au::54732,J. of F. Photo Kockx,Fotograaf,
tg:lhph:52682,Foto,https://anet.be/record/opaclhobj/tg:lhph:52682/N,07bb1ea9-3a82-5bb9-9644-04093495a319,BE-ANN07/ph/000050790,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/07bb1ea9-3a82-5bb9-9644-04093495a319'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07bb1ea9-3a82-5bb9-9644-04093495a319,,,,,,,,,,,1,Acquisitions,tg:lhph:52682,tr:lh:139964,Archief van Stijn Streuvels,{'url':'https://id.letterenhuis.be/ark:/24970/07bb1ea9-3a82-5bb9-9644-04093495a319'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07bb1ea9-3a82-5bb9-9644-04093495a319,,,,,,,,,,,1,Archives,tg:lhph:52682,,,,,,,,isad:lh:161172,Doos 488,{'url':'https://id.letterenhuis.be/ark:/24970/07bb1ea9-3a82-5bb9-9644-04093495a319'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07bb1ea9-3a82-5bb9-9644-04093495a319,,,,,,,,,,,1,Descriptions,,,,,,,,,,,,Zuster Dymfna Gezelle (2e van rechts) met groep kinderen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07bb1ea9-3a82-5bb9-9644-04093495a319,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"140,0",Height of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,07bb1ea9-3a82-5bb9-9644-04093495a319,,,,,,,,,,,1,Dimensions,,,,,,,,,,,,,,,"198,0",Width of work,Centimetres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
