Record ID,Record Type,Keeper Name,URL,ResourceID,Object Number value,Stage Type,Format Dimension,Format Type,Sheet Numbers,Sheeet Type,Page Numbers,Page Type,Object Identifier,Record Identifier Type,URL Type,Object Identifier Type,Object Number Type,order,card,brocade.id,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,External Relation Type,External Relation URL,External Relation URL Type,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Archive Note,Warehouse Location (begin),Warehouse Location (ende),Source Note,Serial Number,Source Note Language,Source Note Type,id/place.place,Production Place ID,Production Place Identifier,Production Place Name,Title,Title Type,Title Language
,,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Adresboekje Groot-Brittanië, zonder Londen.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:100,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,1,Items,tg:rubhs:100,,,,,,,,,,,,,,,,,,,,,isad:rub:315,T 2 20 2,T 2 20 2,RA 001 / 002,5,Nederlands,Noot,,,,,,,
,,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adresboekje """"Groot-Brittanië, zonder Londen""""",Titel,Nederlands
tg:rubhs:209,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:209/N,3baa811e-a310-587f-bb59-d0447c53d0e7,BE-ANN14/hs/RA001/122/139,Handgeschreven,"24,7 x 18,8 x 2",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/3baa811e-a310-587f-bb59-d0447c53d0e7'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,1,Annotations,tg:rubhs:209,note.rubalg,Bevat fotografische reproducties.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,1,Archives,tg:rubhs:209,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/3baa811e-a310-587f-bb59-d0447c53d0e7'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met reproducties van *Conversations sur la Connoissance de la Peinture et sur je Jugement qu'on doit faire des Tableux* uit 1677.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,1,External_Relations,tg:rubhs:209,,,,,,,,,,,Publicatie(S),{'url': ''https://tw.dont.know.com/doc/c:lvd:13261920' },opacrub,,,,,,,,,,,,,,,,,,,,,
,,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:209,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,1,Items,tg:rubhs:209,,,,,,,,,,,,,,,,,,,,,isad:rub:911,,,RA 001 / 122,139,Nederlands,Noot,,,,,,,
,,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Conversations sur la Connoissance de la Peinture"""" (1/3)",Titel,Nederlands
tg:rubhs:99,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:99/N,3bad7f9e-001c-5157-aaad-666a587bcb81,BE-ANN14/hs/RA001/002/004,Handgeschreven,"17 x 10,5 x 1",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/3bad7f9e-001c-5157-aaad-666a587bcb81'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,1,Archives,tg:rubhs:99,,,,,isad:rub:315,Adresboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/3bad7f9e-001c-5157-aaad-666a587bcb81'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Adersboekje Brussel.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:99,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,1,Items,tg:rubhs:99,,,,,,,,,,,,,,,,,,,,,isad:rub:315,T 2 20 2,T 2 20 2,RA 001 / 002,4,Nederlands,Noot,,,,,,,
,,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adresboekje """"Brussel""""",Titel,Nederlands
tg:rubhs:59,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:59/N,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,BE-ANN14/hs/RA001/122/009,Handgeschreven,"17 x 10,5 x 0,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/3f377f02-e7c5-5b6e-992c-aef5050aa0d4'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,1,Annotations,tg:rubhs:59,note.rubalg,"Het opschrift """"Agenda"""" is verwarrend. Een aanzienlijk deel van de notities zijn weggegomd.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,1,Archives,tg:rubhs:59,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/3f377f02-e7c5-5b6e-992c-aef5050aa0d4'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje betreffende bezoeken aan verschillende musea en bibliotheken in Berlijn.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:59,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,1,Items,tg:rubhs:59,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,9,Nederlands,Noot,,,,,,,
,,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,1,Places,tg:rubhs:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102047', 'uuid': '6b4f962f-8433-54d2-9eee-e21aa226a4a3'}]",au::102047,id.rubenianum.be//ark:/86530/6b4f962f-8433-54d2-9eee-e21aa226a4a3,Berlijn,,,
,,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Agenda""""",Titel,Nederlands
tg:rubhs:157,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:157/N,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,BE-ANN14/hs/RA001/122/096,Handgeschreven,"16 x 10 x 1,7",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/41eac4eb-3b74-56f5-9d08-c0c998a6ae5e'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,1,Annotations,tg:rubhs:157,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,1,Archives,tg:rubhs:157,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/41eac4eb-3b74-56f5-9d08-c0c998a6ae5e'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende tekeningen van Rubens.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:157,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,1,Items,tg:rubhs:157,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,96,Nederlands,Noot,,,,,,,
,,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"P.P.R. Drawings Supplement""""",Titel,Nederlands
tg:rubhs:31,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:31/N,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,BE-ANN14/hs/RA001/001/27,Handgeschreven,"12,5 x 8,5 x 0,7",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,1,Archives,tg:rubhs:31,,,,,isad:rub:314,Agenda's,{'url':'https://id.museumplantinmoretus.be/ark:/11975/454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1941.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:31,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,1,Items,tg:rubhs:31,,,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,27,Nederlands,Noot,,,,,,,
,,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,1,Places,tg:rubhs:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::106118', 'uuid': 'bfce85cc-f5fb-53db-9176-4665e3323a3b'}]",au::106118,id.rubenianum.be//ark:/86530/bfce85cc-f5fb-53db-9176-4665e3323a3b,Londen,,,
,,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1941,Titel,Nederlands
tg:rubhs:214,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:214/N,458021ac-32d3-5dd9-91b6-8c165064acdf,BE-ANN14/hs/RA001/001/3,Handgeschreven,"11,5 x 7,5 x 0,8",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/458021ac-32d3-5dd9-91b6-8c165064acdf'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,1,Archives,tg:rubhs:214,,,,,isad:rub:314,Agenda's,{'url':'https://id.museumplantinmoretus.be/ark:/11975/458021ac-32d3-5dd9-91b6-8c165064acdf'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1917.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:214,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,1,Items,tg:rubhs:214,,,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,3,Nederlands,Noot,,,,,,,
,,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,1,Places,tg:rubhs:214,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::102989', 'uuid': 'd5eafadb-58ae-5686-a8b1-ea8b7dee3fb9'}]",au::102989,id.rubenianum.be//ark:/86530/d5eafadb-58ae-5686-a8b1-ea8b7dee3fb9,Metz,,,
,,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1917,Titel,Nederlands
tg:rubhs:183,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:183/N,49892431-bc2a-50f8-96c0-ccb9f4b359cf,BE-ANN14/hs/RA001/122/120,Handgeschreven,19 x 14 x 2,Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/49892431-bc2a-50f8-96c0-ccb9f4b359cf'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,49892431-bc2a-50f8-96c0-ccb9f4b359cf,,,,,,,,,,,,,,1,Annotations,tg:rubhs:183,note.rubalg,Bevat enkele losse stukken in een enveloppe.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,49892431-bc2a-50f8-96c0-ccb9f4b359cf,,,,,,,,,,,,,,1,Archives,tg:rubhs:183,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/49892431-bc2a-50f8-96c0-ccb9f4b359cf'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,49892431-bc2a-50f8-96c0-ccb9f4b359cf,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende literatuur,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,49892431-bc2a-50f8-96c0-ccb9f4b359cf,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:183,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,49892431-bc2a-50f8-96c0-ccb9f4b359cf,,,,,,,,,,,,,,1,Items,tg:rubhs:183,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,120,Nederlands,Noot,,,,,,,
,,,,49892431-bc2a-50f8-96c0-ccb9f4b359cf,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Ludwig Burchard Ex Libris""""",Titel,Nederlands
tg:rubhs:166,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:166/N,49b39e48-8b7f-5ea3-936e-4b44e5706811,BE-ANN14/hs/RA001/122/103,Handgeschreven,"12,5 x 8,5 x 0,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/49b39e48-8b7f-5ea3-936e-4b44e5706811'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,49b39e48-8b7f-5ea3-936e-4b44e5706811,,,,,,,,,,,,,,1,Archives,tg:rubhs:166,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/49b39e48-8b7f-5ea3-936e-4b44e5706811'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,49b39e48-8b7f-5ea3-936e-4b44e5706811,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,49b39e48-8b7f-5ea3-936e-4b44e5706811,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:166,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,49b39e48-8b7f-5ea3-936e-4b44e5706811,,,,,,,,,,,,,,1,Items,tg:rubhs:166,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,103,Nederlands,Noot,,,,,,,
,,,,49b39e48-8b7f-5ea3-936e-4b44e5706811,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Notes""""",Titel,Nederlands
tg:rubhs:148,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:148/N,4a5d8e8c-601e-58d6-83be-195dea6361b9,BE-ANN14/hs/RA001/122/088,Handgeschreven,16 x 10 x 2,Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/4a5d8e8c-601e-58d6-83be-195dea6361b9'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4a5d8e8c-601e-58d6-83be-195dea6361b9,,,,,,,,,,,,,,1,Annotations,tg:rubhs:148,note.rubalg,Bevat aantekeningen betreffende privécollectie van Burchard.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4a5d8e8c-601e-58d6-83be-195dea6361b9,,,,,,,,,,,,,,2,Annotations,tg:rubhs:148,note.rubalg,"Onduidelijk of Burchard al deze collecties bezocht heeft, of dat het louter gaat om aantekeningen betreffende deze specifieke kunstwerken in deze collecties.",Algemeen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4a5d8e8c-601e-58d6-83be-195dea6361b9,,,,,,,,,,,,,,1,Archives,tg:rubhs:148,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/4a5d8e8c-601e-58d6-83be-195dea6361b9'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4a5d8e8c-601e-58d6-83be-195dea6361b9,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje met aantekeningen betreffende bezoeken aan collecties in Engeland, Verenigde Staten en Canada.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4a5d8e8c-601e-58d6-83be-195dea6361b9,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:148,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,4a5d8e8c-601e-58d6-83be-195dea6361b9,,,,,,,,,,,,,,1,Items,tg:rubhs:148,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,88,Nederlands,Noot,,,,,,,
,,,,4a5d8e8c-601e-58d6-83be-195dea6361b9,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Engeland - USA""""",Titel,Nederlands
tg:rubhs:82,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:82/N,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,BE-ANN14/hs/RA001/122/032,Handgeschreven,"10 x 15,5 x 0,6",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,,,,,,,,,,,,,,1,Archives,tg:rubhs:82,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende een bezoek aan Rome.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:82,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,,,,,,,,,,,,,,1,Items,tg:rubhs:82,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,32,Nederlands,Noot,,,,,,,
,,,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,,,,,,,,,,,,,,1,Places,tg:rubhs:82,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::103698', 'uuid': 'fb5b8b08-e88a-5b4d-bdb9-8223bd100bde'}]",au::103698,id.rubenianum.be//ark:/86530/fb5b8b08-e88a-5b4d-bdb9-8223bd100bde,Rome,,,
,,,,4b9d89fc-1d97-5e7e-8e3d-7fa0a5b7c1fc,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Rome, Galleria Corsini""""",Titel,Nederlands
tg:rubhs:163,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:163/N,4d430dc5-68c5-5556-9ddc-4b9041c573e9,BE-ANN14/hs/RA001/122/100,Handgeschreven,"12,5 x 8,5 x 0,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/4d430dc5-68c5-5556-9ddc-4b9041c573e9'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4d430dc5-68c5-5556-9ddc-4b9041c573e9,,,,,,,,,,,,,,1,Archives,tg:rubhs:163,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/4d430dc5-68c5-5556-9ddc-4b9041c573e9'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4d430dc5-68c5-5556-9ddc-4b9041c573e9,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4d430dc5-68c5-5556-9ddc-4b9041c573e9,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:163,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,4d430dc5-68c5-5556-9ddc-4b9041c573e9,,,,,,,,,,,,,,1,Items,tg:rubhs:163,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,100,Nederlands,Noot,,,,,,,
,,,,4d430dc5-68c5-5556-9ddc-4b9041c573e9,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Notes""""",Titel,Nederlands
tg:rubhs:63,Handschrift,Rubenianum,https://anet.be/record/opacrubobj/tg:rubhs:63/N,4e37693b-e937-5536-ad55-9c21d86cee53,BE-ANN14/hs/RA001/122/013,Handgeschreven,"16,5 x 10,5 x 1,5",Maximum,,,,,{'url':'https://id.museumplantinmoretus.be/ark:/11975/4e37693b-e937-5536-ad55-9c21d86cee53'},Record Identifier,URL,Object Identifier,Object Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4e37693b-e937-5536-ad55-9c21d86cee53,,,,,,,,,,,,,,1,Archives,tg:rubhs:63,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.museumplantinmoretus.be/ark:/11975/4e37693b-e937-5536-ad55-9c21d86cee53'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4e37693b-e937-5536-ad55-9c21d86cee53,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Notitieboekje betreffende bezoeken aan België, Duitsland, Engeland en Nederland",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,,4e37693b-e937-5536-ad55-9c21d86cee53,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,,,tg:rubhs:63,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,
,,,,4e37693b-e937-5536-ad55-9c21d86cee53,,,,,,,,,,,,,,1,Items,tg:rubhs:63,,,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,13,Nederlands,Noot,,,,,,,
,,,,4e37693b-e937-5536-ad55-9c21d86cee53,,,,,,,,,,,,,,1,Places,tg:rubhs:63,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'value': 'au::104810', 'uuid': '636962b7-6ad0-5b44-83b4-9eb0958ecb76'}]",au::104810,id.rubenianum.be//ark:/86530/636962b7-6ad0-5b44-83b4-9eb0958ecb76,Amsterdam,,,
