ResourceID,brocade.id,card,order,source_field,Format Numbers,Format Unit Type,Format Number Type,Page Numbers,Format Number
d9c1a059-5308-57b7-bb34-42ec011d67ca,tg:lhhs:13493_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,119,
d3369a2b-0251-55cd-9b1b-e0600e8c4edc,tg:lhhs:19146_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
d3369a2b-0251-55cd-9b1b-e0600e8c4edc,tg:lhhs:19146_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
a58e3e93-fe6e-517c-a356-ac9ec92350ac,tg:lhhs:12199_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,7,folios (leaves),aantal totaal,,
a58e3e93-fe6e-517c-a356-ac9ec92350ac,tg:lhhs:12199_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,7,
2452ff8a-bfb2-5aa5-a844-72da39daa5b2,tg:lhhs:5807_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,84,folios (leaves),aantal totaal,,
2452ff8a-bfb2-5aa5-a844-72da39daa5b2,tg:lhhs:5807_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,84,
97746194-45c8-5101-8c4d-eaedee4bb585,tg:lhhs:15846_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,49,folios (leaves),aantal totaal,,ca
97746194-45c8-5101-8c4d-eaedee4bb585,tg:lhhs:15846_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,49,
255f84d0-e5b7-51fd-b6dd-abe24eed8050,tg:lhhs:4494_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,65,folios (leaves),aantal totaal,,ca
ae22e5cf-b778-59bb-962a-5a53993137a4,tg:lhhs:20082_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,17 + 17,folios (leaves),aantal totaal,,
694f92f5-1288-50a5-bdd7-07a4088d47d6,tg:lhhs:12800_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,17,folios (leaves),aantal totaal,,
694f92f5-1288-50a5-bdd7-07a4088d47d6,tg:lhhs:12800_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,17,
152938b9-9af7-5d76-8ed2-ffecab43dc86,tg:lhhs:762_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,8,folios (leaves),aantal totaal,,
c008108a-9205-536c-9fe0-bba4e94752de,tg:lhhs:2841_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
c008108a-9205-536c-9fe0-bba4e94752de,tg:lhhs:2841_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
f3967f1a-202f-593e-8fb0-401c685a07db,tg:lhhs:20863_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
f3967f1a-202f-593e-8fb0-401c685a07db,tg:lhhs:20863_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,15,
a5b7b561-ed3e-580f-929f-6b64b93ee59e,tg:lhhs:7686_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
a5b7b561-ed3e-580f-929f-6b64b93ee59e,tg:lhhs:7686_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
bf42fba0-a297-50fc-b091-e1c842077057,tg:lhhs:8575_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
bf42fba0-a297-50fc-b091-e1c842077057,tg:lhhs:8575_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
e1c3d1fc-716e-5871-ba9a-9770ee32278a,tg:lhhs:18534_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,200,folios (leaves),aantal totaal,,
e1c3d1fc-716e-5871-ba9a-9770ee32278a,tg:lhhs:18534_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,46,
b31eb947-d8b9-52ee-94f5-e75c7f5170f4,tg:lhhs:10681_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
b31eb947-d8b9-52ee-94f5-e75c7f5170f4,tg:lhhs:10681_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
515f409a-86f5-5176-ab25-529ef7276851,tg:lhhs:2939_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
515f409a-86f5-5176-ab25-529ef7276851,tg:lhhs:2939_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
017959c8-99a9-503c-af5a-2edfec1b19dc,tg:lhhs:12978_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,20,folios (leaves),aantal totaal,,
017959c8-99a9-503c-af5a-2edfec1b19dc,tg:lhhs:12978_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,20,
ed12eb5c-af93-56a1-ba0c-f7e2d9b2cd0a,tg:lhhs:20092_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
ed12eb5c-af93-56a1-ba0c-f7e2d9b2cd0a,tg:lhhs:20092_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
efa31766-6db9-59bc-a5d2-fbe4a9ef06db,tg:lhhs:4484_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,136,
d001ec22-a744-5cab-9218-f2146fa8b72e,tg:lhhs:2851_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,32,folios (leaves),aantal totaal,,
d001ec22-a744-5cab-9218-f2146fa8b72e,tg:lhhs:2851_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,47,
54241b06-dd7a-59c1-a806-95c72310f200,tg:lhhs:12810_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
54241b06-dd7a-59c1-a806-95c72310f200,tg:lhhs:12810_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
26401df5-3779-56ab-bf8f-09ac45682668,tg:lhhs:9117_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,203,folios (leaves),aantal totaal,,
26401df5-3779-56ab-bf8f-09ac45682668,tg:lhhs:9117_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,203,
9f1666a8-6f04-547f-91bf-d0ea874c8ad2,tg:lhhs:15856_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,60,folios (leaves),aantal totaal,,
9f1666a8-6f04-547f-91bf-d0ea874c8ad2,tg:lhhs:15856_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,60,
83f5a048-51fe-58b4-b3c1-a85bb9ad96a1,tg:lhhs:12189_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
83f5a048-51fe-58b4-b3c1-a85bb9ad96a1,tg:lhhs:12189_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
b1258cf7-bbf4-5625-a7be-249c0e7fbeac,tg:lhhs:5817_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,106,folios (leaves),aantal totaal,,
b1258cf7-bbf4-5625-a7be-249c0e7fbeac,tg:lhhs:5817_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,211,
9e046aa1-44ed-5f4d-bbcb-567cb2166d92,tg:lhhs:10691_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,58,folios (leaves),aantal totaal,,
9e046aa1-44ed-5f4d-bbcb-567cb2166d92,tg:lhhs:10691_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,58,
edbed637-c38b-56a0-806c-9590d6cb536c,tg:lhhs:12968_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,124,folios (leaves),aantal totaal,,
edbed637-c38b-56a0-806c-9590d6cb536c,tg:lhhs:12968_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,124,
319764ad-70b8-5173-acec-0a97bd6e2fb1,tg:lhhs:2929_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
319764ad-70b8-5173-acec-0a97bd6e2fb1,tg:lhhs:2929_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,8,
7bf8cba7-45a5-5e39-acd9-0644583545ec,tg:lhhs:7696_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,5,folios (leaves),aantal totaal,,
7bf8cba7-45a5-5e39-acd9-0644583545ec,tg:lhhs:7696_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,5,
1a09c7dc-d5cc-5e39-b366-7d5b2e61fe60,tg:lhhs:20873_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,26,folios (leaves),aantal totaal,,
1a09c7dc-d5cc-5e39-b366-7d5b2e61fe60,tg:lhhs:20873_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,26,
441b01bd-b79c-5f18-b9d2-7d0c6f98e45b,tg:lhhs:8565_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,9,folios (leaves),aantal totaal,,
441b01bd-b79c-5f18-b9d2-7d0c6f98e45b,tg:lhhs:8565_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,9,
65064a1f-7e39-50ec-96b5-68d1c41c86a7,tg:lhhs:19713_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
65064a1f-7e39-50ec-96b5-68d1c41c86a7,tg:lhhs:19713_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
cb2c5494-8cb7-5cb0-baf6-0f8789659552,tg:lhhs:10835_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
cb2c5494-8cb7-5cb0-baf6-0f8789659552,tg:lhhs:10835_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
a2f3ad5d-27bf-58f9-bece-f4e14bdacb1c,tg:lhhs:3287_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
a2f3ad5d-27bf-58f9-bece-f4e14bdacb1c,tg:lhhs:3287_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
881c618b-7454-54b1-91c8-73093d816d44,tg:lhhs:9752_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
881c618b-7454-54b1-91c8-73093d816d44,tg:lhhs:9752_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
b3871a82-d8db-5852-94a4-6e829ecf1e98,tg:lhhs:8258_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
b3871a82-d8db-5852-94a4-6e829ecf1e98,tg:lhhs:8258_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,9,
f32f3d78-b736-5196-aed1-f3a4ba0c5f58,tg:lhhs:18219_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,11,folios (leaves),aantal totaal,,
f32f3d78-b736-5196-aed1-f3a4ba0c5f58,tg:lhhs:18219_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,11,
8a56d374-3ecc-5540-8bab-5cb8554c985f,tg:lhhs:7832_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
8a56d374-3ecc-5540-8bab-5cb8554c985f,tg:lhhs:7832_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
e10c0566-f820-531a-af88-3a03fb7c6c47,tg:lhhs:14280_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,5,folios (leaves),aantal totaal,,
e10c0566-f820-531a-af88-3a03fb7c6c47,tg:lhhs:14280_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,5,
bb23ea61-9713-5f5e-8bab-d4745cebd76c,tg:lhhs:17873_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
6a0a453f-074f-56d0-b054-c2812f893504,tg:lhhs:137_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,40,folios (leaves),aantal totaal,,
519952f6-a162-53e0-b302-3ecb5e72a0c8,tg:lhhs:18361_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,9,folios (leaves),aantal totaal,,
519952f6-a162-53e0-b302-3ecb5e72a0c8,tg:lhhs:18361_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,9,
39571f8b-f237-54ab-b363-b871dd83ca69,tg:lhhs:16598_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
39571f8b-f237-54ab-b363-b871dd83ca69,tg:lhhs:16598_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
fa7165d6-9798-5482-8458-5758c3e61a9b,tg:lhhs:8320_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,150,folios (leaves),aantal totaal,,
fa7165d6-9798-5482-8458-5758c3e61a9b,tg:lhhs:8320_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,150,
3f72cdb7-efd3-5979-b05f-213dbb10011c,tg:lhhs:14290_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,27,folios (leaves),aantal totaal,,
3f72cdb7-efd3-5979-b05f-213dbb10011c,tg:lhhs:14290_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,27,
f6ec0924-91a7-508a-be97-4aebee408983,tg:lhhs:17863_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,24,
e28907ea-869f-559f-b649-235c76a894c8,tg:lhhs:7822_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,5,folios (leaves),aantal totaal,,
e28907ea-869f-559f-b649-235c76a894c8,tg:lhhs:7822_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,5,
cc208e35-f575-5573-ac40-f9f540485b9c,tg:lhhs:127_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,45,folios (leaves),aantal totaal,,
b9b4ce22-ab4e-5c6b-8ae8-40ff5c0dec51,tg:lhhs:3297_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
b9b4ce22-ab4e-5c6b-8ae8-40ff5c0dec51,tg:lhhs:3297_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
bd16783f-4d96-574e-a83e-010529e9174d,tg:lhhs:9742_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,10,folios (leaves),aantal totaal,,
bd16783f-4d96-574e-a83e-010529e9174d,tg:lhhs:9742_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,10,
6535ab8c-b46d-57a4-8f38-86017f96a13e,tg:lhhs:19703_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
9cf5c3a6-cecc-5d21-9ed3-49e3e8d4b1d8,tg:lhhs:10825_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
9cf5c3a6-cecc-5d21-9ed3-49e3e8d4b1d8,tg:lhhs:10825_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
806a084e-3884-50a6-a7f0-c9ea04a805f6,tg:lhhs:18209_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,13,folios (leaves),aantal totaal,,
806a084e-3884-50a6-a7f0-c9ea04a805f6,tg:lhhs:18209_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,12,
47dc4f8f-7ac6-5e67-b146-86032e99528c,tg:lhhs:8248_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
47dc4f8f-7ac6-5e67-b146-86032e99528c,tg:lhhs:8248_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
7c21bb16-9f34-56a8-8aba-ab02b9072d67,tg:lhhs:8330_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
7c21bb16-9f34-56a8-8aba-ab02b9072d67,tg:lhhs:8330_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
dd3771b8-7ef8-523d-8a76-fcff7a5785ad,tg:lhhs:16588_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
dd3771b8-7ef8-523d-8a76-fcff7a5785ad,tg:lhhs:16588_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
60dc521a-6793-5e91-849d-7ab77c5a3314,tg:lhhs:18371_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
60dc521a-6793-5e91-849d-7ab77c5a3314,tg:lhhs:18371_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
f0893a4c-5c7e-5f37-9931-71deaa654f78,tg:lhhs:251_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,200,folios (leaves),aantal totaal,,
f0893a4c-5c7e-5f37-9931-71deaa654f78,tg:lhhs:251_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,400,
0d765bf6-04c4-5a07-9f31-00f953538aea,tg:lhhs:1781_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
beb67894-8f09-58bc-8556-c51275c4a410,tg:lhhs:3878_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,16,
9d634313-f007-5523-ba70-0244adbfa7ff,tg:lhhs:19475_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
9d634313-f007-5523-ba70-0244adbfa7ff,tg:lhhs:19475_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
295991d8-a31b-5031-b3a4-3a818b68f63a,tg:lhhs:9434_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,2,folios (leaves),aantal totaal,,
295991d8-a31b-5031-b3a4-3a818b68f63a,tg:lhhs:9434_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
77eb4e7a-3433-5b10-aee2-ed351ac7c304,tg:lhhs:15594_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
77eb4e7a-3433-5b10-aee2-ed351ac7c304,tg:lhhs:15594_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
d5afd9ba-60e4-5c4b-9463-eb4d55c8b348,tg:lhhs:329_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,16,folios (leaves),aantal totaal,,
d5afd9ba-60e4-5c4b-9463-eb4d55c8b348,tg:lhhs:329_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,16,
5d824afa-38b0-543b-9f16-d5eab81b5dc8,tg:lhhs:3900_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
3f71c294-2fe8-537b-906e-9b68f04a123b,tg:lhhs:13941_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
3f71c294-2fe8-537b-906e-9b68f04a123b,tg:lhhs:13941_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
fb7c03e9-8be7-530a-9a18-cd6ef9a623a2,tg:lhhs:18007_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4 + 199,folios (leaves),aantal totaal,,
3c3f66d8-6c3e-56fc-a541-74a565f9d0c3,tg:lhhs:8046_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
3c3f66d8-6c3e-56fc-a541-74a565f9d0c3,tg:lhhs:8046_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,3,
4c523047-945d-57ed-b3ab-fdd7a07a2ea8,tg:lhhs:2593_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,7,folios (leaves),aantal totaal,,
4c523047-945d-57ed-b3ab-fdd7a07a2ea8,tg:lhhs:2593_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,7,
570ba519-d4d3-5eea-b7fb-78562002faa0,tg:lhhs:4946_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,4,folios (leaves),aantal totaal,,
570ba519-d4d3-5eea-b7fb-78562002faa0,tg:lhhs:4946_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,4,
1aaa8812-0c57-5382-9e0b-234e4bfeed99,tg:lhhs:9424_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,234,folios (leaves),aantal totaal,,ca
1aaa8812-0c57-5382-9e0b-234e4bfeed99,tg:lhhs:9424_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,234,
12d175ce-1110-58f5-890c-c17cc03541c0,tg:lhhs:19465_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
12d175ce-1110-58f5-890c-c17cc03541c0,tg:lhhs:19465_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,2,
29e1182f-8fba-5e0f-82a2-e4bd0d29b218,tg:lhhs:241_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,48,
c007a3b6-40e4-579b-a600-75aab2adf812,tg:lhhs:1791_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,7,folios (leaves),aantal totaal,,
c007a3b6-40e4-579b-a600-75aab2adf812,tg:lhhs:1791_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,6,
35d0c822-d136-5fd9-85b1-0ebbef5dbc0d,tg:lhhs:3868_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,632,folios (leaves),aantal totaal,,ca
35d0c822-d136-5fd9-85b1-0ebbef5dbc0d,tg:lhhs:3868_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,632,
e879cc6b-fdcd-51ad-83f7-614c37d0d882,tg:lhhs:13829_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
e879cc6b-fdcd-51ad-83f7-614c37d0d882,tg:lhhs:13829_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
5f14957e-f2eb-5689-ad0b-33a20c866b38,tg:lhhs:8056_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,46,folios (leaves),aantal totaal,,
5f14957e-f2eb-5689-ad0b-33a20c866b38,tg:lhhs:8056_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,46,
7216d29c-f799-5184-93a1-7c75ad7400d1,tg:lhhs:2583_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,101,folios (leaves),aantal totaal,,ca
7216d29c-f799-5184-93a1-7c75ad7400d1,tg:lhhs:2583_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,101,
aa9bffb1-bfba-5a59-afc5-1ed484b64de8,tg:lhhs:18017_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,30,
12fd6028-434b-5a5f-b1db-e8a854978cee,tg:lhhs:4956_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,1,folios (leaves),aantal totaal,,
12fd6028-434b-5a5f-b1db-e8a854978cee,tg:lhhs:4956_#1,e22_Formats,1,kenmerken/lhpageswrittenhs.lhpageswrittenhsnumber,,pages (components),aantal beschreven,1,
47fb5e0b-74be-5e1b-adc8-4078dfcb934b,tg:lhhs:3089_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,7,folios (leaves),aantal totaal,,
303da415-395a-5a27-9cb2-1ac8c2e2018a,tg:lhhs:339_#1,e22_Formats,1,kenmerken/lhpageshs.lhpageshsnumber,3,folios (leaves),aantal totaal,,
