card,order,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,adm.acquiredVia,adm.isadPartOf,Volgnummer,Source Note,Warehouse Location (begin),Warehouse Location (end)
e22_Items,1,tg:lhph:44009_#1,220299,S 4583 / P,d6cabe75-bc6d-523c-8914-c88843c23147,d6cabe75-bc6d-523c-8914-c88843c23147,tg:lhph:44009_#1,,,,,,
e22_Items,1,tg:lhph:647_#1,75118/3,L 179 / P,fffcc2d2-768d-54a3-8dac-3b89ff2030ea,fffcc2d2-768d-54a3-8dac-3b89ff2030ea,tg:lhph:647_#1,tr:lh:3943,,,,,
e22_Items,1,tg:lhph:2964_#1,163139,G 395 / P,fd01300a-66fc-5f4c-b420-6b1ed3b36dfb,fd01300a-66fc-5f4c-b420-6b1ed3b36dfb,tg:lhph:2964_#1,tr:lh:6603,isad:lh:93324,,,,
e22_Items,1,tg:lhph:1397_#1,75344,T 176 / P,6a4572e4-f019-5691-834d-b79bb770a78c,6a4572e4-f019-5691-834d-b79bb770a78c,tg:lhph:1397_#1,,,,,,
e22_Items,1,tg:lhph:25781_#1,158575/159,V 3484 / P,221318ae-fc2b-5cc6-bb8f-d4e783d704b7,221318ae-fc2b-5cc6-bb8f-d4e783d704b7,tg:lhph:25781_#1,tr:lh:6462,isad:lh:93743,,,,
e22_Items,1,tg:lhph:34913_#1,45601/7,L 2058 / P,035e5f5e-645f-5d45-8bfa-6c0f40942d22,035e5f5e-645f-5d45-8bfa-6c0f40942d22,tg:lhph:34913_#1,tr:lh:2397,isad:lh:94009,,,,
e22_Items,3,tg:lhph:4253_#3,21388/2,C 34 / P,0faf640b-8cbb-53d0-bfcb-212d63c6ef87,0faf640b-8cbb-53d0-bfcb-212d63c6ef87,tg:lhph:4253_#3,tr:lh:1247,,,In permanente tentoonstelling,,
e22_Items,1,tg:lhph:45503_#1,27381/923,D 348 / P,a12ad301-e1d9-52a8-9d5c-4c5204d39966,a12ad301-e1d9-52a8-9d5c-4c5204d39966,tg:lhph:45503_#1,,,,,,
e22_Items,1,tg:lhph:48909_#1,,V 575 / 75,0381908a-7b92-5660-aa99-b54e849d09cd,0381908a-7b92-5660-aa99-b54e849d09cd,tg:lhph:48909_#1,,isad:lh:117996,,,,
e22_Items,2,tg:lhph:6034_#2,186193,Y 455 / P,6643e940-dda9-518c-9f64-98564e6f3d84,6643e940-dda9-518c-9f64-98564e6f3d84,tg:lhph:6034_#2,tr:lh:7333,,,,,
e22_Items,1,tg:lhph:39519_#1,216902/7,M 3803 / P,e630c9ce-7daa-560d-bd94-af0c60fe4b06,e630c9ce-7daa-560d-bd94-af0c60fe4b06,tg:lhph:39519_#1,,,,,,
e22_Items,1,tg:lhph:12925_#1,29655,C 197 / P,5b4794f0-39c9-5a85-9a04-550af3fff9a0,5b4794f0-39c9-5a85-9a04-550af3fff9a0,tg:lhph:12925_#1,tr:lh:1647,,,,,
e22_Items,1,tg:lhph:19063_#1,161656/7,S 8335 / P,feec777b-6b8a-5edf-8d4d-9af5712a37b0,feec777b-6b8a-5edf-8d4d-9af5712a37b0,tg:lhph:19063_#1,tr:lh:6552,isad:lh:94890,,,,
e22_Items,1,tg:lhph:29718_#1,218458/14,B 1183 / P (NEG0002/1/2),13d69434-fed4-5d1c-80ae-25dd16d95de0,13d69434-fed4-5d1c-80ae-25dd16d95de0,tg:lhph:29718_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:35580_#1,234466,B 413 / P,0ceaa580-8cf1-5976-8530-1b298f24ea93,0ceaa580-8cf1-5976-8530-1b298f24ea93,tg:lhph:35580_#1,tr:lh:6342,,,,,
e22_Items,1,tg:lhph:9022_#1,111577/2,R 5845 / P,67f53982-02ed-516d-8576-cd18ea9977e2,67f53982-02ed-516d-8576-cd18ea9977e2,tg:lhph:9022_#1,tr:lh:5584,isad:lh:93039,,,,
e22_Items,1,tg:lhph:44990_#1,55974/13,D 168 / P,1c70aa59-e321-5fd1-878b-784a55e26282,1c70aa59-e321-5fd1-878b-784a55e26282,tg:lhph:44990_#1,tr:lh:2799,isad:lh:93220,,,,
e22_Items,1,tg:lhph:47363_#1,203626/278,M 224 / P (NEG0009/2/34),97f34468-3098-5aff-af37-aac0b7e1a27f,97f34468-3098-5aff-af37-aac0b7e1a27f,tg:lhph:47363_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,1,tg:lhph:46669_#1,62186/14,D 9565 / P,df520155-7bac-5908-900d-22963e0285ba,df520155-7bac-5908-900d-22963e0285ba,tg:lhph:46669_#1,tr:lh:3099,isad:lh:95865,,,,
e22_Items,1,tg:lhph:8528_#1,123809,W 686 / P,be36e1b0-cb04-58e7-bc4c-1afc510f5d74,be36e1b0-cb04-58e7-bc4c-1afc510f5d74,tg:lhph:8528_#1,tr:lh:5850,isad:lh:93960,,,,
e22_Items,1,tg:lhph:15963_#1,85789/2,G 193 / P,83fce8c5-de3e-5b1e-97b0-27094d227ce0,83fce8c5-de3e-5b1e-97b0-27094d227ce0,tg:lhph:15963_#1,tr:lh:4453,,,,,
e22_Items,1,tg:lhph:16390_#1,53526/7,G 755 / P,5761b0e7-685d-58a0-81f0-a8b4d245529b,5761b0e7-685d-58a0-81f0-a8b4d245529b,tg:lhph:16390_#1,tr:lh:2713,isad:lh:93479,,,,
e22_Items,1,tg:lhph:33955_#1,68627/93,K 9606 / P,5cac77a2-cdd7-5a40-8f16-867a6250835c,5cac77a2-cdd7-5a40-8f16-867a6250835c,tg:lhph:33955_#1,tr:lh:3480,,,,,
e22_Items,1,tg:lhph:18569_#1,203626/332,M 224 / P (NEG0011/1/27A),6d9cfacd-3b34-5a4b-94c5-2ffe14dfa317,6d9cfacd-3b34-5a4b-94c5-2ffe14dfa317,tg:lhph:18569_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,1,tg:lhph:5922_#1,234798/448,Y 952 / P,4e9dea12-2b8b-546c-b4ca-13524b0dde64,4e9dea12-2b8b-546c-b4ca-13524b0dde64,tg:lhph:5922_#1,,,,,,
e22_Items,1,tg:lhph:48090_#1,,,d855f2a5-3044-5376-8a88-3f7d06917a22,d855f2a5-3044-5376-8a88-3f7d06917a22,tg:lhph:48090_#1,,isad:lh:119398,V 7576 / 48,,,
e22_Items,1,tg:lhph:42545_#1,200298/15,B 8596 / P,76995333-c564-5bdd-aa10-db9b87d52f87,76995333-c564-5bdd-aa10-db9b87d52f87,tg:lhph:42545_#1,tr:lh:7704,isad:lh:94325,,,,
e22_Items,1,tg:lhph:28212_#1,40706/4,P 697 / P,6b2ee174-8080-588f-8c79-7ba9c9c9be29,6b2ee174-8080-588f-8c79-7ba9c9c9be29,tg:lhph:28212_#1,,,,,,
e22_Items,1,tg:lhph:20956_#1,203626/1640,M 224 / P (NEG0057/1/18),bad0af5c-9224-50ce-bcc1-125014513aba,bad0af5c-9224-50ce-bcc1-125014513aba,tg:lhph:20956_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,1,tg:lhph:29670_#1,148946/35,V 724 / P,a11a0132-6ad0-5dea-8ddb-111e2bfb21f5,a11a0132-6ad0-5dea-8ddb-111e2bfb21f5,tg:lhph:29670_#1,tr:lh:6378,isad:lh:94672,,,,
e22_Items,1,tg:lhph:43127_#1,78511/6,B 935 / P,e961f0fd-ea47-586c-8a0b-dcc63bfa4955,e961f0fd-ea47-586c-8a0b-dcc63bfa4955,tg:lhph:43127_#1,tr:lh:4081,isad:lh:94345,,,,
e22_Items,3,tg:lhph:26261_#3,85760/4,O 494 / P,56a9216e-4212-5b7c-8026-6d0390a40619,56a9216e-4212-5b7c-8026-6d0390a40619,tg:lhph:26261_#3,tr:lh:4450,isad:lh:93341,,,,
e22_Items,1,tg:lhph:27089_#1,81775/27,V 36695 / P,efc0fe8d-0616-5335-a990-b1428eb5b096,efc0fe8d-0616-5335-a990-b1428eb5b096,tg:lhph:27089_#1,tr:lh:4231,isad:lh:93123,,,,
e22_Items,1,tg:lhph:2195_#1,167042/6,Z 3755 / P,00dac38c-85d3-50a1-9abf-3f81cd298de4,00dac38c-85d3-50a1-9abf-3f81cd298de4,tg:lhph:2195_#1,tr:lh:6741,isad:lh:93313,,,,
e22_Items,1,tg:lhph:26583_#1,158575/27,V 3484 / P,2a2354f4-0f95-5487-9c5b-2394e83b5e41,2a2354f4-0f95-5487-9c5b-2394e83b5e41,tg:lhph:26583_#1,tr:lh:6462,isad:lh:93743,,,,
e22_Items,1,tg:lhph:8440_#1,169842/40,W 144 / P,dff752eb-0f2b-59bc-8ae1-f9a289135b95,dff752eb-0f2b-59bc-8ae1-f9a289135b95,tg:lhph:8440_#1,tr:lh:6861,isad:lh:93429,,,,
e22_Items,1,tg:lhph:46701_#1,62186/17,D 9565 / P,71c74433-6960-55e1-b99e-4e94b1c8ef3b,71c74433-6960-55e1-b99e-4e94b1c8ef3b,tg:lhph:46701_#1,tr:lh:3099,isad:lh:95865,,,,
e22_Items,1,tg:lhph:18401_#1,203626/233,M 224 / P (NEG0007/6/7),8a2d8b09-5210-5282-b9f9-9d17fd95fd66,8a2d8b09-5210-5282-b9f9-9d17fd95fd66,tg:lhph:18401_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,1,tg:lhph:19892_#1,203626/1174,M 224 / P (NEG0043/1/13),ed2b6718-f616-5848-906f-99f58ce2f57d,ed2b6718-f616-5848-906f-99f58ce2f57d,tg:lhph:19892_#1,tr:lh:7859,isad:lh:94873,,,,
e22_Items,1,tg:lhph:36782_#1,122345,L 585 / P,1aaa6098-830d-523c-b6e6-5f4b8c4c774c,1aaa6098-830d-523c-b6e6-5f4b8c4c774c,tg:lhph:36782_#1,tr:lh:5825,isad:lh:92946,,,,
e22_Items,1,tg:lhph:27910_#1,178460/43,P 568 / P,0e93d176-105d-59df-b2a6-d2a9a3d913f2,0e93d176-105d-59df-b2a6-d2a9a3d913f2,tg:lhph:27910_#1,tr:lh:7142,isad:lh:93773,,,,
e22_Items,1,tg:lhph:14498_#1,52851,D 325 / P,a903b302-9139-51ca-8dc1-16292bb5bd1c,a903b302-9139-51ca-8dc1-16292bb5bd1c,tg:lhph:14498_#1,,,,,,
e22_Items,1,tg:lhph:37288_#1,16420,L 975 / P,0985c6eb-6d13-59f4-9dba-9269bba07ba6,0985c6eb-6d13-59f4-9dba-9269bba07ba6,tg:lhph:37288_#1,tr:lh:900,,,,,
e22_Items,1,tg:lhph:15192_#1,50423/4,D 9042 / P,49ce0325-1fd2-5503-bddc-93ae44ee1ade,49ce0325-1fd2-5503-bddc-93ae44ee1ade,tg:lhph:15192_#1,tr:lh:2508,isad:lh:93435,,,,
e22_Items,1,tg:lhph:48861_#1,220748,G 938 / P,e61ad468-7510-5b5c-b175-7fed474b96a9,e61ad468-7510-5b5c-b175-7fed474b96a9,tg:lhph:48861_#1,tr:lh:30731,isad:lh:95804,,,,
e22_Items,4,tg:lhph:16641_#4,56502,R 985 / P,6ab2108d-a9c9-52a7-bb42-8cff538f41af,6ab2108d-a9c9-52a7-bb42-8cff538f41af,tg:lhph:16641_#4,,,,,,
e22_Items,1,tg:lhph:53326_#1,72171,R 704 / P,bb8b233e-abda-5c05-98d9-ec1d5d7b0590,bb8b233e-abda-5c05-98d9-ec1d5d7b0590,tg:lhph:53326_#1,,,,Gevonden in R 704 / D,,
e22_Items,1,tg:lhph:41747_#1,159323/3,B 745 / P,c0de4c1f-e3c2-5167-a39a-4dd5977e41a9,c0de4c1f-e3c2-5167-a39a-4dd5977e41a9,tg:lhph:41747_#1,,,,,,
e22_Items,1,tg:lhph:39471_#1,22401/3,B 675 / P,2525639f-97ed-592b-880a-9db6f249b11e,2525639f-97ed-592b-880a-9db6f249b11e,tg:lhph:39471_#1,tr:lh:1325,isad:lh:93411,,,,
e22_Items,1,tg:lhph:44980_#1,61056/4,D 156 / P,9e69cd0c-9668-586b-b749-435e8d1c2647,9e69cd0c-9668-586b-b749-435e8d1c2647,tg:lhph:44980_#1,tr:lh:3069,isad:lh:93151,,,,
e22_Items,1,tg:lhph:9032_#1,166712/1,S 3951 / P,47356826-91f1-530a-aebc-593bda9b84de,47356826-91f1-530a-aebc-593bda9b84de,tg:lhph:9032_#1,tr:lh:6726,isad:lh:94022,,,,
e22_Items,1,tg:lhph:19073_#1,161656/6,S 8335 / P,d634257b-909d-5430-a10c-0d560d73029f,d634257b-909d-5430-a10c-0d560d73029f,tg:lhph:19073_#1,tr:lh:6552,isad:lh:94890,,,,
e22_Items,1,tg:lhph:48080_#1,,,7c916fab-5d00-5186-8013-ca17fe95c29b,7c916fab-5d00-5186-8013-ca17fe95c29b,tg:lhph:48080_#1,,isad:lh:119354,V 7576 / 41,,,
e22_Items,1,tg:lhph:5932_#1,179166/64,B 9078 / P,ab26e283-786e-502d-aa1c-f22a8f07ad35,ab26e283-786e-502d-aa1c-f22a8f07ad35,tg:lhph:5932_#1,tr:lh:7191,isad:lh:93778,,,,
e22_Items,1,tg:lhph:33945_#1,27381/365,B 1333 / P (Portretten tot 1920.),174c8e5e-0769-55b8-8080-b67f9232dd0a,174c8e5e-0769-55b8-8080-b67f9232dd0a,tg:lhph:33945_#1,,,,,,
e22_Items,1,tg:lhph:28202_#1,73014,P 675 / P,aadfd519-1f6a-5a7b-9b63-714115a47603,aadfd519-1f6a-5a7b-9b63-714115a47603,tg:lhph:28202_#1,,,,,,
e22_Items,1,tg:lhph:50134_#1,,L 258 / P,01f022cd-9057-5846-b3a3-2b3ac3e690c5,01f022cd-9057-5846-b3a3-2b3ac3e690c5,tg:lhph:50134_#1,tr:lh:139785,isad:lh:142927,,,,
e22_Items,1,tg:lhph:42555_#1,122793/127,B 861 / P,f186f7a2-1d7f-5659-ad8b-e60de90e76bd,f186f7a2-1d7f-5659-ad8b-e60de90e76bd,tg:lhph:42555_#1,tr:lh:5834,isad:lh:92962,,,,
e22_Items,3,tg:lhph:7129_#3,,,6879ab86-3793-58c1-9bf8-bbe0057f3633,6879ab86-3793-58c1-9bf8-bbe0057f3633,tg:lhph:7129_#3,tr:lh:139964,isad:lh:182263,S 935 / 1007,Bruikleen Vlaamse Gemeenschap - GLN000073,,
e22_Items,1,tg:lhph:15973_#1,74453/4,G 201 / P,768995d3-5f86-59e0-bf51-5cccb3bd09c5,768995d3-5f86-59e0-bf51-5cccb3bd09c5,tg:lhph:15973_#1,tr:lh:3838,,,,,
e22_Items,1,tg:lhph:16380_#1,74362/2,R 92425 / P,dbc8f7b4-bc89-5a11-a20a-d3d69393feb1,dbc8f7b4-bc89-5a11-a20a-d3d69393feb1,tg:lhph:16380_#1,tr:lh:3875,isad:lh:93761,,,,
e22_Items,1,tg:lhph:46679_#1,62186/30,D 9565 / P,a1eebd97-a28e-5a17-9ceb-dbac06ae02c5,a1eebd97-a28e-5a17-9ceb-dbac06ae02c5,tg:lhph:46679_#1,tr:lh:3099,isad:lh:95865,,,,
e22_Items,1,tg:lhph:8538_#1,140668/3,W 555 / P,5d2c7a41-9dce-5b51-9990-db43fbe75ef1,5d2c7a41-9dce-5b51-9990-db43fbe75ef1,tg:lhph:8538_#1,,,,,,
e22_Items,1,tg:lhph:27868_#1,178455/42,P 568 / P,65d9ccef-7e72-53b1-80c9-548c1af08848,65d9ccef-7e72-53b1-80c9-548c1af08848,tg:lhph:27868_#1,tr:lh:7142,isad:lh:93773,,,,
e22_Items,1,tg:lhph:44019_#1,220279/30,VV 515 / P,85c94ea6-bb4a-5511-987d-015c1b8f807d,85c94ea6-bb4a-5511-987d-015c1b8f807d,tg:lhph:44019_#1,tr:lh:9982,isad:lh:95749,,,,
e22_Items,1,tg:lhph:52754_#1,,,6f4c5bb7-8e81-5e7a-bea6-96b60c4af9be,6f4c5bb7-8e81-5e7a-bea6-96b60c4af9be,tg:lhph:52754_#1,tr:lh:139964,isad:lh:161173,S 935 / 489,Bruikleen Vlaamse Gemeenschap - STR11710,,
e22_Items,1,tg:lhph:40335_#1,218458/3022,B 1183 / P (NEG00324/1/9),855d0a3f-78f5-54d7-8be9-bc31972ce24f,855d0a3f-78f5-54d7-8be9-bc31972ce24f,tg:lhph:40335_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:38003_#1,54968/680,M 198 / P,dca6da13-520f-5f4c-98fe-b5404f94f051,dca6da13-520f-5f4c-98fe-b5404f94f051,tg:lhph:38003_#1,tr:lh:2782,isad:lh:94317,,,,
e22_Items,2,tg:lhph:48365_#2,,S 59 /P,63166449-cbd8-5884-af40-49bde5986818,63166449-cbd8-5884-af40-49bde5986818,tg:lhph:48365_#2,tr:lh:7872,isad:lh:120107,,,,
e22_Items,2,tg:lhph:6024_#2,61136/79,V 4655 / P,a67df132-b963-5504-925e-6befa2ae3c33,a67df132-b963-5504-925e-6befa2ae3c33,tg:lhph:6024_#2,tr:lh:3075,isad:lh:93041,,,,
e22_Items,1,tg:lhph:48919_#1,,V 575 / 75,2513c0cf-40bd-59ae-b78b-d6f6047f4f88,2513c0cf-40bd-59ae-b78b-d6f6047f4f88,tg:lhph:48919_#1,,isad:lh:117996,,"Uit album met titel: ""Eerste jaar huwelijk",,
e22_Items,1,tg:lhph:12935_#1,74668/6,C 2009 / P,783cbf71-dee1-5593-b8b2-251d4af1289f,783cbf71-dee1-5593-b8b2-251d4af1289f,tg:lhph:12935_#1,tr:lh:3837,,,,,
e22_Items,1,tg:lhph:39509_#1,71076,B 675 / P,3597d830-a801-517e-bc3a-61d5db382e53,3597d830-a801-517e-bc3a-61d5db382e53,tg:lhph:39509_#1,tr:lh:3672,isad:lh:93411,,,,
e22_Items,1,tg:lhph:25791_#1,200461/19,N 101 / P,012e8a18-da87-5fb7-9b60-37996c4dff00,012e8a18-da87-5fb7-9b60-37996c4dff00,tg:lhph:25791_#1,tr:lh:7726,isad:lh:93406,,,,
e22_Items,1,tg:lhph:34903_#1,218458/1367,B 1183 / P (NEG00144/4/13),5eb4e2c7-5efb-5f7f-b5a8-dce2c7bdb7f3,5eb4e2c7-5efb-5f7f-b5a8-dce2c7bdb7f3,tg:lhph:34903_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:2974_#1,163138,G 395 / P,88df67ba-7860-5630-8616-8b3dbddb7b23,88df67ba-7860-5630-8616-8b3dbddb7b23,tg:lhph:2974_#1,tr:lh:6603,isad:lh:93324,,,,
e22_Items,1,tg:lhph:657_#1,233413/7,L 179 / P,a3488fa0-ae0b-5e32-aa50-4db725fa9458,a3488fa0-ae0b-5e32-aa50-4db725fa9458,tg:lhph:657_#1,,,,,,
e22_Items,1,tg:lhph:1387_#1,77854/4,T 176 / P,01fb292e-1fe2-57bd-838d-ef9cf0a55a85,01fb292e-1fe2-57bd-838d-ef9cf0a55a85,tg:lhph:1387_#1,,,,,,
e22_Items,1,tg:lhph:45513_#1,59296/96,D 348 / P,39766b57-b8ac-5c59-ae6e-0e0e835de585,39766b57-b8ac-5c59-ae6e-0e0e835de585,tg:lhph:45513_#1,tr:lh:2936,isad:lh:93151,,,,
e22_Items,1,tg:lhph:11851_#1,59063,T 1765 / P,91c2e686-8dcb-597e-9c54-b0d98ba751ac,91c2e686-8dcb-597e-9c54-b0d98ba751ac,tg:lhph:11851_#1,tr:lh:2911,isad:lh:93034,,,,
e22_Items,1,tg:lhph:18777_#1,27493/941,H 635 / P,af552b67-8374-543f-9d84-42f713c33649,af552b67-8374-543f-9d84-42f713c33649,tg:lhph:18777_#1,tr:lh:1492,,,,,
e22_Items,1,tg:lhph:54016_#1,,,53f2e5ab-89c6-5b2e-b058-2c5a9b8707d0,53f2e5ab-89c6-5b2e-b058-2c5a9b8707d0,tg:lhph:54016_#1,,isad:lh:183682,CC 33941 / 472,,,
e22_Items,1,tg:lhph:46477_#1,203872/59,P 3445 / P,53911e0c-a120-5b44-9124-4042da675e3c,53911e0c-a120-5b44-9124-4042da675e3c,tg:lhph:46477_#1,,isad:lh:93917,,,,
e22_Items,2,tg:lhph:15101_#2,7864,D 7985 / P,9a21dbf3-3cc6-546e-943c-7ff8f0596164,9a21dbf3-3cc6-546e-943c-7ff8f0596164,tg:lhph:15101_#2,tr:lh:294,,,,,
e22_Items,1,tg:lhph:8736_#1,19867/6,S 207 / P,2c40adb9-9b36-5263-9bfd-0027887f07ec,2c40adb9-9b36-5263-9bfd-0027887f07ec,tg:lhph:8736_#1,tr:lh:1102,isad:lh:93499,,,,
e22_Items,1,tg:lhph:37867_#1,218458/2269,B 1183 / P (NEG00243/4/8),2683c5ba-2596-59d9-afcb-b6287329cec5,2683c5ba-2596-59d9-afcb-b6287329cec5,tg:lhph:37867_#1,tr:lh:9510,isad:lh:95309,,,,
e22_Items,1,tg:lhph:34294_#1,234316,KK 59 / P,88411e34-369d-5755-bf8f-6e19ac7c6f03,88411e34-369d-5755-bf8f-6e19ac7c6f03,tg:lhph:34294_#1,tr:lh:7885,isad:lh:93241,,,,
e22_Items,1,tg:lhph:1810_#1,183399/8,G 4125 / P,25aed9c4-d53c-51c1-bec1-29fef460758b,25aed9c4-d53c-51c1-bec1-29fef460758b,tg:lhph:1810_#1,tr:lh:7019,,,,,
e22_Items,1,tg:lhph:17484_#1,163142/11,H 5049 / P,06a5595a-2f70-5594-95c5-aa24d87097df,06a5595a-2f70-5594-95c5-aa24d87097df,tg:lhph:17484_#1,tr:lh:6603,isad:lh:93084,,,,
e22_Items,1,tg:lhph:43251_#1,219571/11,T 262 / P,5d12f09f-6225-54ca-b8c5-5a514cd45af6,5d12f09f-6225-54ca-b8c5-5a514cd45af6,tg:lhph:43251_#1,,,,,,
e22_Items,2,tg:lhph:10727_#2,92278/24,B 1333 / P,e6a0781f-bb11-561b-b2e4-ec0e79e785cc,e6a0781f-bb11-561b-b2e4-ec0e79e785cc,tg:lhph:10727_#2,tr:lh:4744,isad:lh:93095,,,,
e22_Items,1,tg:lhph:51630_#1,132680/36,R 145 / P,fb2a9909-4697-5a6a-8280-5b7255af07ea,fb2a9909-4697-5a6a-8280-5b7255af07ea,tg:lhph:51630_#1,tr:lh:6005,isad:lh:149325,,,,
e22_Items,1,tg:lhph:29506_#1,212160/3,AA 5 / P,df299a01-0bba-5c8a-bf3e-c9c47633be85,df299a01-0bba-5c8a-bf3e-c9c47633be85,tg:lhph:29506_#1,tr:lh:7634,,,,,
e22_Items,1,tg:lhph:39707_#1,126381/17b,M 435 / P (A1),3b5a426c-bb76-52a8-98ef-3e235ceacb76,3b5a426c-bb76-52a8-98ef-3e235ceacb76,tg:lhph:39707_#1,,isad:lh:93877,,,,
e22_Items,1,tg:lhph:28995_#1,235810/97,PP 81 / P,f6449754-e8a5-57fb-bc27-9a4a816a34a2,f6449754-e8a5-57fb-bc27-9a4a816a34a2,tg:lhph:28995_#1,tr:lh:9947,isad:lh:95275,,,,
e22_Items,1,tg:lhph:41431_#1,118050,O 295 / P,e2c7c4e5-c6d9-5382-a314-f450f0256f4a,e2c7c4e5-c6d9-5382-a314-f450f0256f4a,tg:lhph:41431_#1,tr:lh:5759,isad:lh:93234,,,,
e22_Items,1,tg:lhph:6856_#1,185993/10,T 176 / P,0eccedb8-61f4-5503-8ec4-fabf66c6e202,0eccedb8-61f4-5503-8ec4-fabf66c6e202,tg:lhph:6856_#1,tr:lh:7325,,,,,
e22_Items,1,tg:lhph:30821_#1,19073/2,G 415 / P (II),3d257f30-24eb-5351-aba8-cec50df8c188,3d257f30-24eb-5351-aba8-cec50df8c188,tg:lhph:30821_#1,tr:lh:1020,,,,,
e22_Items,1,tg:lhph:16817_#1,72198,S 172 / P,fc954509-d475-55d6-b1d2-f72e84fe9ab5,fc954509-d475-55d6-b1d2-f72e84fe9ab5,tg:lhph:16817_#1,tr:lh:3755,isad:lh:93990,,,,
e22_Items,2,tg:lhph:15898_#2,69753,F 443 / P,b1070f14-3a0b-51b5-8c7b-39785477a962,b1070f14-3a0b-51b5-8c7b-39785477a962,tg:lhph:15898_#2,,,,,,
e22_Items,1,tg:lhph:459_#1,,FVCA / P (1930/102),8579667f-7e3f-5f65-8039-ece781aa0553,8579667f-7e3f-5f65-8039-ece781aa0553,tg:lhph:459_#1,tr:lh:7314,isad:lh:92943,,,,
e22_Items,1,tg:lhph:1189_#1,95671/2,B 708 / P,402394df-2269-5c9c-8a2a-15144ff197b1,402394df-2269-5c9c-8a2a-15144ff197b1,tg:lhph:1189_#1,tr:lh:4810,,,,,
e22_Items,1,tg:lhph:44217_#1,219751/27,C 2049 / P,23d7ea8d-560c-54d5-a5a6-5907ff6e804d,23d7ea8d-560c-54d5-a5a6-5907ff6e804d,tg:lhph:44217_#1,,isad:lh:95753,,,,
e22_Items,1,tg:lhph:24095_#1,170898/33,V 15507 / P,97cef1ac-18c9-5745-bf20-d427a6177878,97cef1ac-18c9-5745-bf20-d427a6177878,tg:lhph:24095_#1,tr:lh:6902,isad:lh:95010,,,,
e22_Items,1,tg:lhph:1968_#1,185655/24,K1 E,a2429f31-ca1b-5596-a829-e2b4add4b34f,a2429f31-ca1b-5596-a829-e2b4add4b34f,tg:lhph:1968_#1,tr:lh:7323,,,,,
e22_Items,1,tg:lhph:42623_#1,58894/1,J 1328 / P,31323392-6269-5368-9177-8088a0365111,31323392-6269-5368-9177-8088a0365111,tg:lhph:42623_#1,tr:lh:2905,isad:lh:94365,,,,
e22_Items,1,tg:lhph:11929_#1,68627/171,B 413 / P,d0daf3a5-f896-5577-b0c2-bd92b92f7e68,d0daf3a5-f896-5577-b0c2-bd92b92f7e68,tg:lhph:11929_#1,tr:lh:3480,,,,,
e22_Items,1,tg:lhph:28174_#1,81775/103,V 36695 / P,400bc2ee-1301-50c5-a4f9-f68171bede3e,400bc2ee-1301-50c5-a4f9-f68171bede3e,tg:lhph:28174_#1,tr:lh:4231,isad:lh:93123,,,,
e22_Items,1,tg:lhph:88_#1,,FVCA / P (1933-1939/28),58a39011-8844-50e8-b8cc-07b3ba23dc9f,58a39011-8844-50e8-b8cc-07b3ba23dc9f,tg:lhph:88_#1,tr:lh:7314,isad:lh:92943,,,,
e22_Items,1,tg:lhph:51748_#1,,,20f514ba-601e-512f-8c77-ac837802de3a,20f514ba-601e-512f-8c77-ac837802de3a,tg:lhph:51748_#1,tr:lh:139974,isad:lh:179268,B 798 / P,,,
e22_Items,1,tg:lhph:43329_#1,132307,B 212 / P,56c5a6f3-c8b1-5bdd-97a6-21dc0a5b3024,56c5a6f3-c8b1-5bdd-97a6-21dc0a5b3024,tg:lhph:43329_#1,tr:lh:9945,isad:lh:94057,,,,
e22_Items,1,tg:lhph:19305_#1,201709/2,T 176 / P,4cdc4880-c6f8-5a85-91a1-548ddf95ff02,4cdc4880-c6f8-5a85-91a1-548ddf95ff02,tg:lhph:19305_#1,tr:lh:7791,,,,,
e22_Items,1,tg:lhph:47005_#1,183403,E 3558 / P,55f963b6-5958-509a-a9b2-2feb7f089ba8,55f963b6-5958-509a-a9b2-2feb7f089ba8,tg:lhph:47005_#1,tr:lh:7019,,,,,
e22_Items,1,tg:lhph:9344_#1,29665,C 1252 / P,5894772e-b55e-5be7-ade4-0ce6008e91a3,5894772e-b55e-5be7-ade4-0ce6008e91a3,tg:lhph:9344_#1,tr:lh:1671,isad:lh:93875,,,,
e22_Items,1,tg:lhph:24874_#1,98998/7,O 155 / P,fd8ccd93-a59c-5854-82c4-ccecb2f9428a,fd8ccd93-a59c-5854-82c4-ccecb2f9428a,tg:lhph:24874_#1,tr:lh:4995,isad:lh:93607,,,,
e22_Items,1,tg:lhph:27287_#1,44609/1,P 375 / P,38d8e463-a4c7-57fe-a1f0-a20cee9da596,38d8e463-a4c7-57fe-a1f0-a20cee9da596,tg:lhph:27287_#1,,,,,,
