dataset, brocade_id, au_id
lhbr,tg:lhbr:179426,au::12171:::DIV.1
lhbr,tg:lhbr:94946,au::36473:::LIV.1
lhbr,tg:lhbr:94946,au::17135:::DIV.1
lhbr,tg:lhbr:291217,au::11362:::MWV.1
lhbr,tg:lhbr:69423,au::8440:::SEV.1
lhbr,tg:lhbr:14113,au::3237:::BBV.1
lhbr,tg:lhbr:217295,au::4625:::RDV.1
lhbr,tg:lhbr:43861,au::5273:::BMV.1
lhbr,tg:lhbr:43861,au::2556:::VZV.1
lhbr,tg:lhbr:165405,au::19649:::VZV.1
lhbr,tg:lhbr:185651,au::12171:::DIV.1
lhbr,tg:lhbr:131258,au::16589:::SEV.2
lhbr,tg:lhbr:95654,au::12245:::PMV.1
lhbr,tg:lhbr:75400,au::28517:::SEV.1
lhbr,tg:lhbr:180453,au::12170:::DI.2
lhbr,tg:lhbr:136067,au::21477:::SEV.1
lhbr,tg:lhbr:215752,au::12170:::DI.3
lhbr,tg:lhbr:90456,au::11376:::SEV.1
lhbr,tg:lhbr:22888,au::25555:::DIV.1
lhbr,tg:lhbr:71910,au::33636:::MWV.1
lhbr,tg:lhbr:101314,au::17135:::DIV.1
lhbr,tg:lhbr:214840,au::8511:::PM.1
lhbr,tg:lhbr:214840,au::12932:::MW.2
lhbr,tg:lhbr:161915,au::21477:::SEV.1
lhbr,tg:lhbr:161915,au::33640:::DIV.1
lhbr,tg:lhbr:201341,au::3061:::RDV.1
lhbr,tg:lhbr:201341,au::12828:::RSV.1
lhbr,tg:lhbr:32471,au::3967:::RDV.1
lhbr,tg:lhbr:32471,au::4910:::HRV.1
lhbr,tg:lhbr:122474,au::15832:::MWV.1
lhbr,tg:lhbr:122474,au::3114:::HRV.1
lhbr,tg:lhbr:206484,au::5664:::HR.2
lhbr,tg:lhbr:48684,au::6070:::VZV.1
lhbr,tg:lhbr:48684,au::18291:::RSV.1
lhbr,tg:lhbr:98066,au::12555:::DIV.1
lhbr,tg:lhbr:115707,au::16029:::SEV.1
lhbr,tg:lhbr:188063,au::10964:::RSV.1
lhbr,tg:lhbr:192897,au::4855:::RDV.1
lhbr,tg:lhbr:192897,au::12828:::RDV.3
lhbr,tg:lhbr:159993,au::21334:::SEV.1
lhbr,tg:lhbr:159993,au::7733:::SEV.1
lhbr,tg:lhbr:29397,au::27039:::DIV.1
lhbr,tg:lhbr:116982,au::39290:::ISV.1
lhbr,tg:lhbr:127226,au::16172:::SEV.2
lhbr,tg:lhbr:66386,au::32928:::DIV.2
lhbr,tg:lhbr:191612,au::12828:::RDV.3
lhbr,tg:lhbr:233660,au::19005:::RDV.1
lhbr,tg:lhbr:18999,au::2768:::SEV.1
lhbr,tg:lhbr:18999,au::17042:::VZV.1
lhbr,tg:lhbr:146735,au::19070:::SEV.1
lhbr,tg:lhbr:133635,au::24085:::MWV.1
lhbr,tg:lhbr:72795,au::33733:::RDV.1
lhbr,tg:lhbr:167068,au::20740:::VZV.1
lhbr,tg:lhbr:210100,au::29222:::BBV.1
lhbr,tg:lhbr:13286,au::22775:::BBV.1
lhbr,tg:lhbr:13286,au::930:::LIV.1
lhbr,tg:lhbr:42323,au::5075:::RDV.2
lhbr,tg:lhbr:42323,au::10964:::RSV.1
lhbr,tg:lhbr:89227,au::35756:::DIV.1
lhbr,tg:lhbr:69073,au::8370:::SEV.1
lhbr,tg:lhbr:157124,au::24558:::DIV.1
lhbr,tg:lhbr:16084,au::2363:::DIV.1
lhbr,tg:lhbr:103779,au::13250:::SEV.1
lhbr,tg:lhbr:103779,au::17559:::SEV.1
lhbr,tg:lhbr:69589,au::8466:::SEV.1
lhbr,tg:lhbr:209321,au::5664:::HR.2
lhbr,tg:lhbr:222071,au::6372:::RS.1
lhbr,tg:lhbr:136437,au::41140:::MWV.1
lhbr,tg:lhbr:180003,au::12170:::DI.2
lhbr,tg:lhbr:90006,au::11376:::SEV.1
lhbr,tg:lhbr:243562,au::80:1:N:RSV.1
lhbr,tg:lhbr:100856,au::11771:::SEV.1
lhbr,tg:lhbr:112492,au::12457:::HRV.1
lhbr,tg:lhbr:188433,au::4855:::RDV.1
lhbr,tg:lhbr:188433,au::10964:::RSV.1
lhbr,tg:lhbr:201711,au::12828:::RSV.1
lhbr,tg:lhbr:19371,au::2857:::DIV.1
lhbr,tg:lhbr:194410,au::12828:::RSV.1
lhbr,tg:lhbr:174644,au::21268:::RSV.1
lhbr,tg:lhbr:45673,au::29480:::MWV.1
lhbr,tg:lhbr:148947,au::11108:::MWV.1
lhbr,tg:lhbr:148947,au::35840:::DIV.1
lhbr,tg:lhbr:93846,au::11362:::SEV.1
lhbr,tg:lhbr:72500,au::8736:::MIV.1
lhbr,tg:lhbr:185094,au::10964:::RSV.1
lhbr,tg:lhbr:21498,au::3146:::RDV.1
lhbr,tg:lhbr:134365,au::16956:::RSV.1
lhbr,tg:lhbr:221831,au::18068:::HR.1
lhbr,tg:lhbr:44961,au::5408:::SEV.1
lhbr,tg:lhbr:210395,au::5664:::RS.3
lhbr,tg:lhbr:156959,au::20926:::DIV.1
lhbr,tg:lhbr:117405,au::15037:::VZV.1
lhbr,tg:lhbr:117405,au::20959:::SEV.1
lhbr,tg:lhbr:98359,au::12590:::SEV.1
lhbr,tg:lhbr:98359,au::36815:::VZV.1
lhbr,tg:lhbr:205894,au::5664:::HR.2
lhbr,tg:lhbr:234330,au::19005:::RDV.1
lhbr,tg:lhbr:54598,au::30555:::MWV.1
lhbr,tg:lhbr:176116,au::7350:::RDV.1
lhbr,tg:lhbr:81482,au::24007:::DIV.1
lhbr,tg:lhbr:3500,au::832:::SEV.1
lhbr,tg:lhbr:66113,au::7994:::SEV.1
lhbr,tg:lhbr:6702,au::949:::HRV.1
lhbr,tg:lhbr:35571,au::16589:::SEV.1
lhbr,tg:lhbr:35571,au::4415:::VZV.1
lhbr,tg:lhbr:113915,au::14551:::MWV.2
lhbr,tg:lhbr:206241,au::5664:::HR.2
lhbr,tg:lhbr:54062,au::6954:::SEV.1
lhbr,tg:lhbr:54062,au::5672:::VZV.1
lhbr,tg:lhbr:85992,au::10919:::MWV.1
lhbr,tg:lhbr:212652,au::12170:::MW.14
lhbr,tg:lhbr:187553,au::10964:::RSV.1
lhbr,tg:lhbr:90293,au::11376:::SEV.1
lhbr,tg:lhbr:225521,au::42382:::DIV.1
lhbr,tg:lhbr:225521,au::12170:::DI.2
lhbr,tg:lhbr:166815,au::10964:::RSV.1
lhbr,tg:lhbr:179719,au::12170:::DI.2
lhbr,tg:lhbr:213940,au::12170:::DI.3
lhbr,tg:lhbr:106214,au::3416:::VZV.1
lhbr,tg:lhbr:164828,au::21477:::SEV.1
lhbr,tg:lhbr:25988,au::26012:::SEV.1
lhbr,tg:lhbr:89548,au::35840:::DIV.1
lhbr,tg:lhbr:89548,au::51727:::SCV.1
lhbr,tg:lhbr:508,au::21967:::AMV.1
lhbr,tg:lhbr:24730,au::3552:::MWV.1
lhbr,tg:lhbr:244198,au::80:1:N:RSV.1
lhbr,tg:lhbr:162155,au::21509:::SEV.1
lhbr,tg:lhbr:75695,au::9215:::VZV.1
lhbr,tg:lhbr:182301,au::12171:::DIV.1
lhbr,tg:lhbr:90339,au::11376:::SEV.1
lhbr,tg:lhbr:90339,au::16286:::CVV.1
lhbr,tg:lhbr:104383,au::4745:::DIV.1
lhbr,tg:lhbr:103446,au::13234:::MWV.1
lhbr,tg:lhbr:196712,au::5075:::RDV.2
lhbr,tg:lhbr:196712,au::12828:::RSV.1
lhbr,tg:lhbr:111882,au::14262:::VZV.1
lhbr,tg:lhbr:50922,au::6310:::MWV.1
lhbr,tg:lhbr:50922,au::9867:::MWV.1
lhbr,tg:lhbr:3150,au::22529:::RDV.1
lhbr,tg:lhbr:66543,au::5467:::SCV.1
lhbr,tg:lhbr:86717,au::10964:::RSV.1
lhbr,tg:lhbr:4695,au::22799:::DIV.1
lhbr,tg:lhbr:117055,au::39346:::DIV.1
lhbr,tg:lhbr:141635,au::27379:::SEV.1
lhbr,tg:lhbr:51630,au::6431:::RSV.1
lhbr,tg:lhbr:262100,au::9011:1:N:RSV.1
lhbr,tg:lhbr:249250,au::5057:1:N:GVV.1
lhbr,tg:lhbr:112257,au::38733:::RSV.1
lhbr,tg:lhbr:231562,au::12742:::DI.2
lhbr,tg:lhbr:115592,au::14751:::GBV.1
lhbr,tg:lhbr:125124,au::16011:::RSV.1
lhbr,tg:lhbr:64084,au::32506:::DIV.1
lhbr,tg:lhbr:193510,au::9752:::RDV.1
lhbr,tg:lhbr:81528,au::24007:::DIV.1
lhbr,tg:lhbr:83515,au::10321:::DIV.1
lhbr,tg:lhbr:35121,au::6431:::RSV.1
lhbr,tg:lhbr:206611,au::5664:::RS.3
lhbr,tg:lhbr:1497,au::22199:::BBV.1
lhbr,tg:lhbr:106644,au::13362:::DIV.1
lhbr,tg:lhbr:11184,au::1886:::MWV.2
lhbr,tg:lhbr:119948,au::15508:::MWV.1
lhbr,tg:lhbr:119948,au::16478:::SEV.2
lhbr,tg:lhbr:212202,au::17377:::RS.2
lhbr,tg:lhbr:70497,au::23880:::SEV.1
lhbr,tg:lhbr:129557,au::36735:::VZV.1
lhbr,tg:lhbr:185997,au::10964:::RSV.1
lhbr,tg:lhbr:95992,au::5511:::VZV.1
lhbr,tg:lhbr:12602,au::2054:::DIV.1
lhbr,tg:lhbr:12602,au::16011:::RSV.1
lhbr,tg:lhbr:211584,au::17377:::RS.2
lhbr,tg:lhbr:40888,au::4910:::HRV.1
lhbr,tg:lhbr:184685,au::18122:::DIV.2
lhbr,tg:lhbr:184685,au::10964:::RSV.1
lhbr,tg:lhbr:25571,au::25952:::SEV.1
lhbr,tg:lhbr:216241,au::55038:::DI.1
lhbr,tg:lhbr:216241,au::20364:::LI.2
lhbr,tg:lhbr:103915,au::13250:::SEV.1
lhbr,tg:lhbr:161329,au::21438:::CVV.1
lhbr,tg:lhbr:137549,au::17605:::PMV.1
lhbr,tg:lhbr:137549,au::946:::SEV.2
lhbr,tg:lhbr:50471,au::19027:::VZV.1
lhbr,tg:lhbr:50471,au::30023:::SEV.1
lhbr,tg:lhbr:55389,au::7211:::MWV.1
lhbr,tg:lhbr:142449,au::18422:::SEV.1
lhbr,tg:lhbr:116214,au::14804:::LIV.1
lhbr,tg:lhbr:67702,au::8204:::SEV.4
lhbr,tg:lhbr:87556,au::11033:::KCV.2
lhbr,tg:lhbr:190296,au::18122:::DIV.2
lhbr,tg:lhbr:197553,au::11673:::HRV.1
lhbr,tg:lhbr:82754,au::3246:::MIV.1
lhbr,tg:lhbr:144964,au::18783:::VZV.1
lhbr,tg:lhbr:192751,au::12828:::RDV.3
lhbr,tg:lhbr:159655,au::21299:::RSV.1
lhbr,tg:lhbr:28343,au::26721:::DIV.1
lhbr,tg:lhbr:158947,au::32695:::SEV.1
lhbr,tg:lhbr:193843,au::17766:::PMV.1
lhbr,tg:lhbr:55673,au::7246:::SEV.2
lhbr,tg:lhbr:166116,au::2331:::RDV.3
lhbr,tg:lhbr:130776,au::23005:::VZV.1
lhbr,tg:lhbr:214786,au::12292:::HRV.1
lhbr,tg:lhbr:245623,au::33081:1:N:SEV.2
lhbr,tg:lhbr:20773,au::3061:::DIV.1
lhbr,tg:lhbr:76113,au::9296:::HRV.1
lhbr,tg:lhbr:181487,au::12171:::DIV.1
lhbr,tg:lhbr:21861,au::16011:::RSV.1
lhbr,tg:lhbr:290739,au::61636:2
lhbr,tg:lhbr:17400,au::2469:::MWV.1
lhbr,tg:lhbr:153258,au::19852:::VZV.1
lhbr,tg:lhbr:153258,au::17605:::SEV.1
lhbr,tg:lhbr:135124,au::32679:::MWV.1
lhbr,tg:lhbr:135124,au::21509:::SEV.1
lhbr,tg:lhbr:73741,au::33843:::MWV.1
lhbr,tg:lhbr:93515,au::13787:::RSV.1
lhbr,tg:lhbr:137119,au::22059:::SEV.1
lhbr,tg:lhbr:202202,au::12171:::DIV.1
lhbr,tg:lhbr:121537,au::39854:::MWV.1
lhbr,tg:lhbr:177357,au::15013:::RDV.1
lhbr,tg:lhbr:111181,au::29368:::SEV.1
lhbr,tg:lhbr:142019,au::18353:::SEV.1
lhbr,tg:lhbr:140024,au::8209:::MWV.1
lhbr,tg:lhbr:116644,au::21477:::SEV.1
lhbr,tg:lhbr:99118,au::36882:::MWV.1
lhbr,tg:lhbr:55223,au::17135:::DIV.1
lhbr,tg:lhbr:230373,au::57030:::RD.1
lhbr,tg:lhbr:113446,au::32538:::DIV.1
lhbr,tg:lhbr:207000,au::5664:::HR.2
lhbr,tg:lhbr:139804,au::12457:::HRV.1
lhbr,tg:lhbr:192301,au::12828:::RDV.3
lhbr,tg:lhbr:124735,au::16011:::RSV.1
lhbr,tg:lhbr:80339,au::34754:::DIV.1
lhbr,tg:lhbr:80339,au::7739:::DIV.1
lhbr,tg:lhbr:10795,au::23905:::SEV.1
lhbr,tg:lhbr:10795,au::23906:::VZV.1
lhbr,tg:lhbr:107055,au::13412:::DIV.1
lhbr,tg:lhbr:97805,au::13609:::MWV.1
lhbr,tg:lhbr:259250,au::52494:1
lhbr,tg:lhbr:224760,au::19482:::VZ.2
lhbr,tg:lhbr:105068,au::11665:::MIV.1
lhbr,tg:lhbr:95838,au::12234:::LIV.1
lhbr,tg:lhbr:130326,au::16502:::HRV.1
lhbr,tg:lhbr:71286,au::8621:::DIV.1
lhbr,tg:lhbr:40922,au::13162:::RSV.1
lhbr,tg:lhbr:40922,au::4910:::RDV.1
lhbr,tg:lhbr:40922,au::13050:::VZV.1
lhbr,tg:lhbr:186712,au::10964:::RSV.1
lhbr,tg:lhbr:186712,au::18122:::DIV.2
lhbr,tg:lhbr:96717,au::12384:::MWV.1
lhbr,tg:lhbr:213413,au::12170:::DI.2
lhbr,tg:lhbr:192614,au::12828:::RDV.3
lhbr,tg:lhbr:205528,au::5664:::HR.2
lhbr,tg:lhbr:233949,au::19005:::RDV.1
lhbr,tg:lhbr:145733,au::41962:::MWV.1
lhbr,tg:lhbr:145733,au::19852:::VZV.1
lhbr,tg:lhbr:55736,au::30718:::VZV.1
lhbr,tg:lhbr:55736,au::30719:::SEV.1
lhbr,tg:lhbr:55736,au::16015:::VZV.1
lhbr,tg:lhbr:266006,au::21479:1:N:VZ.4
lhbr,tg:lhbr:96202,au::12301:::PMV.1
lhbr,tg:lhbr:76056,au::9296:::HRV.1
lhbr,tg:lhbr:186207,au::21016:::RDV.1
lhbr,tg:lhbr:186207,au::10964:::RSV.1
lhbr,tg:lhbr:100285,au::16011:::RSV.1
lhbr,tg:lhbr:131921,au::16721:::SEV.1
lhbr,tg:lhbr:131921,au::54439:::MWV.1
lhbr,tg:lhbr:70881,au::15962:::SEV.1
lhbr,tg:lhbr:23919,au::3416:::VZV.1
lhbr,tg:lhbr:160884,au::29992:::VZV.1
lhbr,tg:lhbr:105087,au::11997:::MWV.1
lhbr,tg:lhbr:44127,au::21337:::MWV.2
lhbr,tg:lhbr:44127,au::5281:::DIV.1
lhbr,tg:lhbr:164594,au::26471:::MIV.1
lhbr,tg:lhbr:103850,au::13250:::SEV.1
lhbr,tg:lhbr:216304,au::20364:::LI.2
lhbr,tg:lhbr:216304,au::55056:::VZ.1
lhbr,tg:lhbr:181038,au::12170:::DI.2
lhbr,tg:lhbr:148101,au::19239:::VZV.1
lhbr,tg:lhbr:242559,au::61491:1:N
lhbr,tg:lhbr:214339,au::12170:::MW.10
lhbr,tg:lhbr:214339,au::12170:::MW.22
lhbr,tg:lhbr:79659,au::27621:::RDV.1
lhbr,tg:lhbr:79659,au::3967:::RDV.1
lhbr,tg:lhbr:201838,au::12828:::RSV.1
lhbr,tg:lhbr:189408,au::10964:::RSV.1
lhbr,tg:lhbr:121022,au::7246:::SEV.2
lhbr,tg:lhbr:2254,au::410:::SEV.2
lhbr,tg:lhbr:229447,au::23606:::KCV.1
lhbr,tg:lhbr:67647,au::8201:::MWV.1
lhbr,tg:lhbr:31027,au::15847:::MWV.7
lhbr,tg:lhbr:113503,au::14539:::RDV.1
lhbr,tg:lhbr:145363,au::41927:::LIV.1
lhbr,tg:lhbr:28656,au::26823:::SEV.1
lhbr,tg:lhbr:201992,au::12828:::RSV.1
lhbr,tg:lhbr:124670,au::16011:::RSV.1
lhbr,tg:lhbr:124670,au::2049:::DIV.1
lhbr,tg:lhbr:60028,au::7611:::SEV.1
lhbr,tg:lhbr:139941,au::41469:::SEV.1
lhbr,tg:lhbr:207145,au::5664:::RS.3
lhbr,tg:lhbr:190279,au::12828:::RDV.3
lhbr,tg:lhbr:41775,au::10303:::VZV.1
lhbr,tg:lhbr:41775,au::28995:::VZV.1
lhbr,tg:lhbr:41775,au::28996:::VZV.1
lhbr,tg:lhbr:41775,au::28997:::SEV.1
lhbr,tg:lhbr:41775,au::28998:::SEV.1
lhbr,tg:lhbr:224625,au::20860:::MW.2
lhbr,tg:lhbr:198649,au::10964:::RSV.1
lhbr,tg:lhbr:107110,au::13412:::DIV.1
lhbr,tg:lhbr:96652,au::12368:::VZV.1
lhbr,tg:lhbr:96652,au::16270:::SEV.1
lhbr,tg:lhbr:91197,au::2495:::PMV.1
lhbr,tg:lhbr:186657,au::10964:::RSV.1
lhbr,tg:lhbr:214293,au::12170:::DI.2
lhbr,tg:lhbr:40867,au::28827:::SEV.1
lhbr,tg:lhbr:240134,au::108813:1:N:BMV.1
lhbr,tg:lhbr:209858,au::5664:::RS.3
lhbr,tg:lhbr:181468,au::12171:::DIV.1
lhbr,tg:lhbr:211091,au::17377:::RS.2
lhbr,tg:lhbr:94395,au::36426:::BBV.1
lhbr,tg:lhbr:148551,au::2331:::RDV.3
lhbr,tg:lhbr:27059,au::6368:::DIV.1
lhbr,tg:lhbr:214769,au::20589:::DI.2
lhbr,tg:lhbr:214769,au::12292:::HRV.1
lhbr,tg:lhbr:242109,au::28118:1:N:DIV.1
lhbr,tg:lhbr:39047,au::28602:::MWV.1
lhbr,tg:lhbr:162913,au::43375:::DIV.1
lhbr,tg:lhbr:129042,au::38724:::SEV.1
lhbr,tg:lhbr:67217,au::16011:::RSV.1
lhbr,tg:lhbr:190783,au::18122:::DIV.2
lhbr,tg:lhbr:191891,au::18805:::BHV.1
lhbr,tg:lhbr:145699,au::22343:::VZV.1
lhbr,tg:lhbr:145699,au::4768:::PMV.1
lhbr,tg:lhbr:79209,au::17605:::VZV.1
lhbr,tg:lhbr:235034,au::21721:::RD.4
lhbr,tg:lhbr:81894,au::3850:::RDV.1
lhbr,tg:lhbr:3916,au::874:::DIV.1
lhbr,tg:lhbr:83000,au::10251:::LIV.1
lhbr,tg:lhbr:206304,au::5664:::HR.2
lhbr,tg:lhbr:191038,au::18805:::BHV.1
lhbr,tg:lhbr:125431,au::16011:::RSV.1
lhbr,tg:lhbr:115087,au::14661:::MWV.1
lhbr,tg:lhbr:115087,au::19133:::LIV.1
lhbr,tg:lhbr:54127,au::6925:::DIV.1
lhbr,tg:lhbr:187416,au::10964:::RSV.1
lhbr,tg:lhbr:77647,au::9301:::KCV.1
lhbr,tg:lhbr:212717,au::18583:::RDV.1
lhbr,tg:lhbr:212717,au::18122:::DIV.2
lhbr,tg:lhbr:42509,au::5075:::SEV.3
lhbr,tg:lhbr:42509,au::11514:::CVV.1
lhbr,tg:lhbr:211838,au::17377:::RS.2
lhbr,tg:lhbr:74968,au::18583:::VZV.3
lhbr,tg:lhbr:148802,au::19352:::MWV.1
lhbr,tg:lhbr:44824,au::5386:::DIV.1
lhbr,tg:lhbr:215528,au::12170:::DI.2
lhbr,tg:lhbr:92611,au::36191:::VZV.1
lhbr,tg:lhbr:15981,au::2358:::VZV.2
lhbr,tg:lhbr:46819,au::29635:::LIV.1
lhbr,tg:lhbr:46819,au::22638:::VZV.1
lhbr,tg:lhbr:51325,au::30097:::DIV.1
lhbr,tg:lhbr:51325,au::35840:::DIV.1
lhbr,tg:lhbr:234275,au::19005:::RDV.1
lhbr,tg:lhbr:33919,au::4167:::VZV.1
lhbr,tg:lhbr:236248,au::42382:::DIV.1
lhbr,tg:lhbr:78048,au::9342:::LIV.2
lhbr,tg:lhbr:196207,au::12828:::RSV.1
lhbr,tg:lhbr:176053,au::6124:::SEV.1
lhbr,tg:lhbr:267247,au::37231:1:N:DIV.1
lhbr,tg:lhbr:139042,au::41385:::MWV.1
lhbr,tg:lhbr:35064,au::4358:::DIV.1
lhbr,tg:lhbr:48554,au::29839:::SEV.1
lhbr,tg:lhbr:191468,au::10964:::RSV.1
lhbr,tg:lhbr:201091,au::15593:::RDV.1
lhbr,tg:lhbr:125061,au::16011:::RSV.1
lhbr,tg:lhbr:125061,au::12339:::SEV.1
lhbr,tg:lhbr:181891,au::51533:::MWV.1
lhbr,tg:lhbr:258504,au::12615:1:N:RSV.1
lhbr,tg:lhbr:215482,au::12170:::MW.9
lhbr,tg:lhbr:167212,au::5075:::MWV.3
lhbr,tg:lhbr:187046,au::10964:::RSV.1
lhbr,tg:lhbr:90786,au::25686:::MWV.2
lhbr,tg:lhbr:90786,au::3416:::VZV.1
lhbr,tg:lhbr:180783,au::12170:::DI.2
lhbr,tg:lhbr:244527,au::110521:1:N:VZV.1
lhbr,tg:lhbr:212347,au::17377:::RS.2
lhbr,tg:lhbr:182244,au::12171:::DIV.1
lhbr,tg:lhbr:95584,au::12245:::PMV.1
lhbr,tg:lhbr:162010,au::21477:::SEV.1
lhbr,tg:lhbr:215178,au::12170:::DI.3
lhbr,tg:lhbr:217145,au::18874:::RS.1
lhbr,tg:lhbr:72015,au::8695:::SEV.1
lhbr,tg:lhbr:24675,au::3552:::MWV.1
lhbr,tg:lhbr:185581,au::10964:::RSV.1
lhbr,tg:lhbr:180279,au::21161:::DIV.1
lhbr,tg:lhbr:211992,au::17377:::RS.2
lhbr,tg:lhbr:191192,au::6193:::LIV.1
lhbr,tg:lhbr:86652,au::10964:::RSV.1
lhbr,tg:lhbr:86652,au::13050:::DIV.2
lhbr,tg:lhbr:66406,au::8034:::LIV.1
lhbr,tg:lhbr:81197,au::9893:::DIV.2
lhbr,tg:lhbr:51775,au::11376:::SEV.1
lhbr,tg:lhbr:188649,au::18122:::DIV.2
lhbr,tg:lhbr:188649,au::10964:::RSV.1
lhbr,tg:lhbr:141770,au::18323:::MWV.1
lhbr,tg:lhbr:236618,au::947:::HRV.1
lhbr,tg:lhbr:26998,au::26289:::VZV.1
lhbr,tg:lhbr:105204,au::37587:::GVV.1
lhbr,tg:lhbr:208199,au::5664:::RS.3
lhbr,tg:lhbr:46399,au::5672:::VZV.1
lhbr,tg:lhbr:43461,au::5201:::HRV.1
lhbr,tg:lhbr:216187,au::12170:::DI.1
lhbr,tg:lhbr:211642,au::17377:::RS.2
lhbr,tg:lhbr:179826,au::12170:::DI.2
lhbr,tg:lhbr:111617,au::2425:::SEV.1
lhbr,tg:lhbr:196987,au::12828:::RSV.1
lhbr,tg:lhbr:172339,au::16169:::SE.1
lhbr,tg:lhbr:188999,au::10964:::RSV.1
lhbr,tg:lhbr:60301,au::7639:::SEV.1
lhbr,tg:lhbr:36561,au::8471:::KCV.2
lhbr,tg:lhbr:82168,au::10181:::DIV.2
lhbr,tg:lhbr:256633,au::112065:1:N:VZV.1
lhbr,tg:lhbr:159593,au::39755:::MWV.1
lhbr,tg:lhbr:192497,au::12828:::RDV.3
lhbr,tg:lhbr:108436,au::13896:::BBV.1
lhbr,tg:lhbr:108436,au::11376:::SEV.1
lhbr,tg:lhbr:175106,au::1021:::RDV.1
lhbr,tg:lhbr:206884,au::5664:::RS.3
lhbr,tg:lhbr:99374,au::12786:::DIV.2
lhbr,tg:lhbr:99374,au::17091:::MWV.1
lhbr,tg:lhbr:120849,au::6895:::HRV.2
lhbr,tg:lhbr:189371,au::10964:::RSV.1
lhbr,tg:lhbr:114415,au::38944:::MWV.1
lhbr,tg:lhbr:93779,au::11362:::SEV.1
lhbr,tg:lhbr:155949,au::20745:::MWV.1
lhbr,tg:lhbr:161515,au::27813:::MWV.1
lhbr,tg:lhbr:181741,au::12171:::DIV.1
lhbr,tg:lhbr:181741,au::2049:::DIV.1
lhbr,tg:lhbr:186084,au::18122:::DIV.2
lhbr,tg:lhbr:186084,au::10964:::RSV.1
lhbr,tg:lhbr:273984,au::641:1:N:DI.1
lhbr,tg:lhbr:156666,au::20895:::DIV.1
lhbr,tg:lhbr:100006,au::12882:::DIV.1
lhbr,tg:lhbr:180853,au::12170:::DI.2
lhbr,tg:lhbr:10003,au::47132:::SE.2
lhbr,tg:lhbr:10003,au::47132:::VZ.1
lhbr,tg:lhbr:46663,au::29604:::MWV.1
lhbr,tg:lhbr:46663,au::18867:::SEV.1
lhbr,tg:lhbr:184113,au::18122:::DIV.2
lhbr,tg:lhbr:211212,au::15847:::RDV.1
lhbr,tg:lhbr:211212,au::18122:::DIV.2
lhbr,tg:lhbr:22522,au::3272:::DIV.1
lhbr,tg:lhbr:153034,au::42605:::DIV.1
lhbr,tg:lhbr:198130,au::21016:::RDV.1
lhbr,tg:lhbr:198130,au::18122:::DIV.2
lhbr,tg:lhbr:43031,au::11084:::SEV.1
lhbr,tg:lhbr:43031,au::5170:::VZV.1
lhbr,tg:lhbr:88135,au::17135:::DIV.1
lhbr,tg:lhbr:172769,au::48617:::DIV.1
lhbr,tg:lhbr:253061,au::16021:1:N:RDV.1
lhbr,tg:lhbr:60751,au::31217:::MWV.1
lhbr,tg:lhbr:80505,au::34772:::MWV.1
lhbr,tg:lhbr:218930,au::1458:::DI.7
lhbr,tg:lhbr:126134,au::4614:::VZV.1
lhbr,tg:lhbr:67094,au::33053:::SEV.1
lhbr,tg:lhbr:67094,au::35071:::SEV.1
lhbr,tg:lhbr:111247,au::38663:::SEV.1
lhbr,tg:lhbr:111247,au::17135:::VZV.2
lhbr,tg:lhbr:116078,au::14798:::MWV.2
lhbr,tg:lhbr:86828,au::10964:::RSV.1
lhbr,tg:lhbr:194810,au::12828:::RDV.3
lhbr,tg:lhbr:79570,au::9630:::SEV.1
lhbr,tg:lhbr:79570,au::25138:::SEV.1
lhbr,tg:lhbr:99724,au::6895:::HRV.2
lhbr,tg:lhbr:113780,au::22059:::SEV.1
lhbr,tg:lhbr:172293,au::13362:::DIV.1
lhbr,tg:lhbr:65553,au::7887:::SEV.1
lhbr,tg:lhbr:188833,au::10964:::RSV.1
lhbr,tg:lhbr:123336,au::15864:::DIV.1
lhbr,tg:lhbr:123336,au::7994:::SEV.1
lhbr,tg:lhbr:62296,au::5672:::VZV.1
lhbr,tg:lhbr:259196,au::52494:1
lhbr,tg:lhbr:17396,au::2469:::MWV.1
lhbr,tg:lhbr:107393,au::33150:::MWV.1
lhbr,tg:lhbr:46233,au::5628:::DIV.1
lhbr,tg:lhbr:46233,au::8821:::MIV.1
lhbr,tg:lhbr:148228,au::19261:::VZV.1
lhbr,tg:lhbr:214010,au::12170:::DI.2
lhbr,tg:lhbr:242670,au::55006:1:N:RDV.1
lhbr,tg:lhbr:106428,au::13345:::VZV.1
lhbr,tg:lhbr:150248,au::19649:::VZV.1
lhbr,tg:lhbr:209788,au::39452:::BIV.1
lhbr,tg:lhbr:227320,au::16589:::CVV.1
lhbr,tg:lhbr:216884,au::10670:::RD.1
lhbr,tg:lhbr:75103,au::33958:::MWV.1
lhbr,tg:lhbr:59596,au::7585:::DIV.1
lhbr,tg:lhbr:185352,au::13345:::RDV.1
lhbr,tg:lhbr:185352,au::10964:::RSV.1
lhbr,tg:lhbr:146666,au::19070:::SEV.1
lhbr,tg:lhbr:233733,au::5343:::RDV.1
lhbr,tg:lhbr:233733,au::19005:::RDV.1
lhbr,tg:lhbr:191741,au::18805:::BHV.1
lhbr,tg:lhbr:232821,au::3948:::DIV.1
lhbr,tg:lhbr:32488,au::3967:::RDV.1
lhbr,tg:lhbr:32488,au::4910:::HRV.1
