ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,Location Number,adm.isadPartOf,Warehouse Location (begin),adm.note,Serial Number,Warehouse Location (ende)
e98844f2-7471-5e50-8f89-434e2287cff5,tg:lhsc:884,Items,1,tr:lh:7376,195829,K2 B 40 C,isad:lh:96717,,,,
041882a6-2b28-57d2-a8cb-313cade7ff6a,tg:lhsc:1018,Items,1,tr:lh:5941,129691,K2 B 47 C,isad:lh:96782,,,,
d09fb64f-8919-51d9-a359-d58b4c0e2d14,tg:lhsc:1019,Items,1,tr:lh:6354,148414,K2 B 47 C,isad:lh:96700,,Dit dodenmasker werd door Charles Gounod aan Amanda Schnitzler geschonken.,,
13e37524-f03c-591b-8dbf-7814a6fc95e2,tg:lhsc:31,Items,1,tr:lh:1223,22524,K2 7,,,,,
13e37524-f03c-591b-8dbf-7814a6fc95e2,tg:lhsc:31,Items,2,tr:lh:1492,28072,K2 7,,,,,
3964c2af-bd80-5a14-97b6-bb7a7dbd68cf,tg:lhsc:1275,Items,1,,WK,K2 B 63 B,,,,,
a618abae-cf67-5ca5-b132-0189d503d307,tg:lhsc:755,Items,1,,158673,K2 B 17 E,,,,,
78323621-3f0b-5c47-8140-9d63eb558080,tg:lhsc:1330,Items,1,,WK,K2 B 77 B,,,,,
c3dc0285-c5fe-5fdd-9596-0b8b065a8a5c,tg:lhsc:978,Items,1,tr:lh:2621,51558,K2 B 45 D,isad:lh:96780,,,,
a1e4552c-9140-5bd0-a6f6-349968958ddb,tg:lhsc:997,Items,1,,63832,K2 B 46 C,,,,,
a7c16f34-4bcd-52a0-ba5a-87e865efb62d,tg:lhsc:4923,Items,1,,201585,K2 B 21B,,,,,
32f691cc-f08e-53b5-ab70-1c1e8f7b361d,tg:lhsc:1222,Items,1,,158631/b,K2 B 46 B,,,,,
25294799-6b39-5a23-b237-1239fec67b37,tg:lhsc:1672,Items,1,tr:lh:3791,72954,K 2 C 08 A,isad:lh:96735,,,,
4f92cc36-92a1-5e79-9b70-2566f4843c42,tg:lhsc:1367,Items,1,tr:lh:5497,108201,K2 B 76 C,isad:lh:96722,,Beeld in leeszaal sinds 13/6/2019.,,
f08984f3-e2fc-54da-9c61-78add09bfd5a,tg:lhsc:702,Items,1,tr:lh:6630,163893/B,K2 B 14 C,isad:lh:96721,,,,
b2d880a6-5fe2-56dd-9c45-26b83a820e58,tg:lhsc:1058,Items,1,tr:lh:2212,42244,K2 B 51 A,isad:lh:96801,,Dit beeld komt uit de persoonlijke collectie van Hugo Verriest en sierde diens interieur.,,
9e2d2511-c461-5249-81e9-6fa358cb5ee2,tg:lhsc:981,Items,1,,43297/2,K2 B 45 E,,,,,
67a0b963-eefd-5594-ba91-168071d6fe20,tg:lhsc:1234,Items,1,,WK,K2 B 61 B,,,,,
379e9880-69a2-5f6f-a7a0-0f09c8773834,tg:lhsc:714,Items,1,,40256,K2 B 14 F,,,,,
0715bd05-3144-5daa-a114-53542bd90551,tg:lhsc:1371,Items,1,tr:lh:6034,133381,K2 B 77,isad:lh:96819,,,,
2369319a-c50f-5def-a165-214f7df26017,tg:lhsc:939,Items,1,,56021,K2 B 44 B,,,,,
a20d053c-d04a-583d-bf00-b619d17fc394,tg:lhsc:1326,Items,1,,WK256-2,K2 B 68 B,,,,,
3bf6e521-9afd-56e9-a309-2eaa5b135385,tg:lhsc:743,Items,1,tr:lh:3755,72394,K2 B 16 F,isad:lh:96734,,,,
17d6cc59-4608-5f8b-a17f-df5e96c36d0e,tg:lhsc:807,Items,1,tr:lh:9804,59816,K2 B 28 B,,,,,
8a7b3b53-babc-58c4-aafc-1f1bd993e8c0,tg:lhsc:1131,Items,1,tr:lh:2794,99140,K2 B 59 B,isad:lh:96703,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,Items,1,,104569/2,Belpaire-kabinet,,,,,
9cb1ea69-87e9-58c4-a753-0c476c73cbe8,tg:lhsc:1074,Items,1,tr:lh:406,8756,K2 B 53 B,,,,,
9785ef83-ffab-5745-ad19-a502ebae52d8,tg:lhsc:942,Items,1,,64296,K2 B 44 B,,,,,
289dfd9f-6ac6-59f6-934a-f1d3374408f0,tg:lhsc:692,Items,1,tr:lh:1069,20139,K2 B 13 A,,,,,
caf56308-6bc0-5df9-b5a6-812476b29172,tg:lhsc:738,Items,1,,235699,K2 B 16 D,,,,,
3a8db150-e483-582a-b619-65d30596b007,tg:lhsc:1648,Items,1,,199607,K2 B 33 C,,,,,
e625cf08-bf97-5160-bd2b-9865469d4c3e,tg:lhsc:1166,Items,1,tr:lh:2212,42232,K2 B 22 C,,,,,
f2b3fb9e-a9fe-58df-aa11-70e64121904f,tg:lhsc:850,Items,1,tr:lh:2212,42224,K2 B 37 C,,,,,
8f3042d4-c2a1-5275-9f7c-c8ed92ccca20,tg:lhsc:915,Items,1,,158960,K2 B 42 C,,,,,
d38d9708-0516-521b-bb80-a809a561be78,tg:lhsc:9413,Items,1,,,K2 B 42 F,isad:lh:96717,,,,
1000d161-923b-5ee5-a7c7-10c59cf2bded,tg:lhsc:1023,Items,1,,164252,K2 B 47 D,,,,,
fe58283f-d95f-536b-b453-f0e65d0c382d,tg:lhsc:1189,Items,1,tr:lh:6342,234674,K2 B 09 B,,,,,
3c1850cd-b5d2-5b36-92f7-4d93cac672a2,tg:lhsc:446,Items,1,,196940,K2 B 55 B,,,Vast voetstuk in plaaster,,
e63e61af-0b2e-5a83-b452-c4d7c0b747be,tg:lhsc:780,Items,1,,148138,K2 B 21 C,,,,,
ead2be40-f358-5426-861a-7acaf520ca74,tg:lhsc:846,Items,1,tr:lh:3200,63631,K2 B 37 A,isad:lh:96754,,,,
eef710d9-efd5-5bec-95ac-fc7b8799e862,tg:lhsc:1170,Items,1,tr:lh:2408,46918,K2 C 11,isad:lh:96740,,,,
0037c8b2-625d-5e8e-a6f5-fef61711e8d9,tg:lhsc:1035,Items,1,,8168,K2 B 48 D,,,,,
768c357c-5e80-57b4-806a-d12062ff20ad,tg:lhsc:9405,Items,1,,,K2 B 24 C,,,,,
c8f585cb-9158-5a6f-b8b8-cb72f2a20c43,tg:lhsc:903,Items,1,,102374,K2 B 41 D,,,,,
14e6bdc2-e723-55a4-a090-6e6b5b099805,tg:lhsc:779,Items,1,tr:lh:4767,92963,K2 B 21 C,isad:lh:96738,,,,
521e73eb-8182-5abc-85db-4ce8f68bb5a6,tg:lhsc:9393,Items,1,tr:lh:110410,300124,S 9423/I B,,K2 B 13 A,Buste met bijbehorende houten sokkel van H: 125 cm. Achteraan tegen de muur nabij rek 13 en 14 geplaatst.,,
b6a9e149-8ffb-558d-ad92-c2a949f5b4ba,tg:lhsc:796,Items,1,tr:lh:2212,42250,K2 B 27 C,,,,,
b6f7316a-1e65-5e44-812e-50bfaeab2327,tg:lhsc:1127,Items,1,,198023,K2 B 59 A,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,Items,1,tr:lh:1078,19211/1,K2 B 29 A,isad:lh:96741,,,,
375f5c29-961d-52ca-bcab-7c02cee5db22,tg:lhsc:954,Items,1,,120028,K2 B 22 A,,,,,
6a01793e-dcc5-50d8-8086-332ecf5619d4,tg:lhsc:1062,Items,1,,8928,K2 B 51 C,,,,,
310d02bc-b3f9-54a4-ba0f-f8b0dbf98efc,tg:lhsc:407,Items,1,tr:lh:537,10294/3,K2 B 54 B,,,,,
2006b3d1-91a1-57c0-9a01-e100ab2edcf1,tg:lhsc:4149,Items,1,tr:lh:9711,201309,K2 B 25 C,,,,,
ecc3da21-40ad-550b-8d87-945e2c6344d6,tg:lhsc:9281,Items,1,tr:lh:2212,42172,SC 38 A 2,,,,,
6dc55640-b9fc-569d-beac-580b064e9b39,tg:lhsc:684,Items,1,tr:lh:2939,59352,K2 B 10 A,isad:lh:96716,,,,
b4731182-f254-591a-a7df-4f4b6263ad31,tg:lhsc:1279,Items,1,,WK,K2 B 64 B,,,,,
049e5824-e57f-5c45-8f22-69f0b1524d65,tg:lhsc:6416,Items,1,,218017/1,K2 B 65 A,,,,,
374c7807-9397-570e-b7ac-233b693074c3,tg:lhsc:759,Items,1,tr:lh:6928,172542,K2 B 18 B,isad:lh:96726,,,,
f9b73f84-d020-5318-a7de-cc6afbbebcbe,tg:lhsc:889,Items,1,tr:lh:2103,39867,K2 B 40 D,isad:lh:96761,,,,
90d0435d-841b-5f6d-bdd3-08aece6d2659,tg:lhsc:923,Items,1,,102461/3,K2 B 43 A,,,,,
65ea93a3-0f5d-5a4e-bf3c-d2c257a631e1,tg:lhsc:866,Items,1,tr:lh:1459,26090,K2 B 39 C,,,,,
4033c8db-8ba4-5d17-8c07-2a3200cf1814,tg:lhsc:1150,Items,1,,44374,K2 C 3,,,,,
f72722ec-7527-5808-8921-9d0e5c2aac82,tg:lhsc:974,Items,1,,51544,K2 B 45 C,,,,,
f4ee596d-f2e6-58a3-9507-f813e4cb5f63,tg:lhsc:9188,Items,1,,220906,K2 B 45 E,,,,,
9b580fe2-dedf-5aeb-b5b2-923133569e39,tg:lhsc:1042,Items,1,tr:lh:2140,40403,K2 B 48 F,,,,,
e769403f-7189-56fc-af95-c11e84c94bff,tg:lhsc:427,Items,1,tr:lh:498,9541,K2 B 08 B,,,Hoewel niet gesigneerd stond deze buste vroeger in het Kon. Museum voor Schone Kunsten geregistreerd als werk van Frans Joris. (Cf. brief dd. 21.12.1945 van Ary Delen aan Ger Schmook),,
65563560-4578-5289-9232-3aa692d4fb60,tg:lhsc:1107,Items,1,,121369,K2 B 56 B,,,,,
7a4b79ef-d578-582a-9018-18ed74224da7,tg:lhsc:831,Items,1,tr:lh:2408,46911,K2 B 34 B,isad:lh:96740,,,,
62ad11fc-797e-502f-9370-585ca1c50c13,tg:lhsc:1687,Items,1,,98318,K2 52 A,,,,,
135dde48-fde5-5082-a586-88de91fc0046,tg:lhsc:718,Items,1,tr:lh:507,9685,K2 B 15 A,,,,,
56453bf7-3f37-584d-a3fd-52b7586f9498,tg:lhsc:431,Items,1,tr:lh:3593,70098,K2 C 5,isad:lh:96709,,,,
29839ebe-7317-53b4-bd17-8cade0222af5,tg:lhsc:1054,Items,1,,59209,K2 B 50 B,,,,,
6c66a023-b211-5d30-8131-f20b8e0704a7,tg:lhsc:962,Items,1,tr:lh:1963,35978,K2 B 44 G,isad:lh:96777,,,,
5e114be4-606d-5013-a9a9-156222c4ee0f,tg:lhsc:827,Items,1,tr:lh:4207,81305,K2 B 33 C,isad:lh:96722,,,,
e583a8bd-f9b3-5a25-93ff-bb1096f2d896,tg:lhsc:1111,Items,1,tr:lh:9959,52521,K2 B 56 C,isad:lh:96703,,,,
17068039-827b-51f5-9845-55a7842ab05c,tg:lhsc:1280,Items,1,,WK,K2 B 64 B,,,,,
8bc127bc-0eb5-5d82-bdcb-d96e714ec52f,tg:lhsc:935,Items,1,,221309/6,K2 B 44 A,,,,,
89f6a345-1100-5d98-84c9-aa13d05e7716,tg:lhsc:1003,Items,1,tr:lh:6151,141900,K2 B 46 E,isad:lh:96785,,,,
210f738b-66cf-5a49-a052-f70560256b30,tg:lhsc:1146,Items,1,tr:lh:354,8929,K2 C 1,,,,,
e8761c49-ddb8-5d6b-960d-08d9785e800a,tg:lhsc:870,Items,1,tr:lh:5492,122170,K2 B 39 E,,,,,
fc16b5b7-8e3e-5a44-9635-b5016bac122d,tg:lhsc:734,Items,1,,46759,K2 B 16 B,,,,,
fc16b5b7-8e3e-5a44-9635-b5016bac122d,tg:lhsc:734,Items,2,,59696,Planex KP / R 985,,,,,
fc16b5b7-8e3e-5a44-9635-b5016bac122d,tg:lhsc:734,Items,3,,86855/2,K2 B 16 B,,,,,
6e9fd2bc-a8a9-55e0-92e8-b08d7d9cf5fb,tg:lhsc:671,Items,1,tr:lh:2212,42257,K2 B 05 B,,,"Amand de Lattin zegt in zijn boek _Beroemde medeburgers_ dat deze buste een
afgietsel is van het standbeeld van Hiel te Schaarbeek. De onthulling van het
monument had aldaar plaats op 13 oktober 1907.",,
9ee6d884-cea2-5cad-b661-3bbdbb5c5603,tg:lhsc:1097,Items,1,,104587,K2 B 55 C,,,,,
34ea6a2a-a057-577f-8322-0f5477bf3990,tg:lhsc:1078,Items,1,,30178,K2 B 53 D,,,,,
a55eead7-0d64-5462-8bb1-13e7b1d7cc64,tg:lhsc:1306,Items,1,,WK,K2 B 65 D,,,,,
563e89a4-2590-5e61-9c0f-c8e139c85567,tg:lhsc:763,Items,1,,75198,K2 B 18 C,,,,,
0d6e5966-8c4e-5dc8-9d5c-626c9f9dc548,tg:lhsc:1243,Items,1,,WK,K2 B 60 C,,,,,
a7afd071-e036-5c1c-958a-551cda78eb5d,tg:lhsc:1185,Items,1,tr:lh:6202,143725,E 147 / I,,K2 C 12 B,"Hoewel geen activist werd Eekhoud om sommige uitspraken i.v.m. de Vlaamse
eisen tijdens de Eerste Wereldoorlog door de Belgicistische Franstalige pers
zo onder vuur genomen dat hij na de wapenstilstand als leeraar werd geschorst.

Op 27 maart 1920 hebben zijn vrienden en bewonderaars als antwoord en als een
soort rechtsherstel te Schaarbeek een grootse manifestatie ingericht. Op die
viering werden hem een aantal kunstwerken aangeboden o.a. het geschilderd
portret door René Magritte en de buste door Dolf Ledel. Deze laatste voerde op
de huldiging het woord namens de Belgische kunstenaars. De ingegrifte tekst op
het voetstuk van de buste zinspeelt dan ook ongetwijfeld op de kranige wijze
waarop de gebroodroofde, die in die moeilijke periode bovendien zijn vrouw
verloor, zich trachtte staande te houden.",,
67f732bf-8f5b-5da0-bdaa-80a3f7ee094d,tg:lhsc:919,Items,1,,64967,K2 B 42 E,,,,,
6059be3c-28c4-5a6c-a1d8-2b0c2d1c3376,tg:lhsc:775,Items,1,,87245,K2 B 20 C,,,,,
2e746cce-f1cf-51da-a6b9-df0237c68279,tg:lhsc:9370,Items,1,tr:lh:97985,300048,R 564 / I,,K1 B 25 A,,,
61e2024a-fee3-5b46-9038-5aefcbce3739,tg:lhsc:1310,Items,1,,WK,K2 B 66 B,,,,,
1b1d68ee-746f-58e9-8ae2-db68056f3412,tg:lhsc:1255,Items,1,,WK,K2 B 61 B,,,,,
9640db43-dc5b-5c99-a80b-c278494bfb1d,tg:lhsc:9409,Items,1,tr:lh:140191,,K2 B 21 C,,,,,
9ca97dea-5e1a-5392-aa1a-8dce243690d6,tg:lhsc:1039,Items,1,,126301,K2 B 48 G,,,,,
c9c88d88-ce72-59bd-bd72-249ea73a4447,tg:lhsc:1193,Items,1,tr:lh:2212,42246,K2 B Permanente,,,,,
472ede0f-28bc-51b7-9cfb-66c25d3a604a,tg:lhsc:9059,Items,1,tr:lh:9007,220565,K2 B 24 C,isad:lh:96875,,"Beeld van Renaat Ramon, Lettercompositie met BARTOSIK, vervaardigd voor Michel Bartosik, laureaat van de _Trap-prijs_, uitgeloofd door het
gelijknamige tijdschrift, geleid door Tony Rombouts en Maris Bayar. Door
laureaat Michel Bartosik bij Maris Bayar nooit opgehaald.",,
8868fbb7-c1c9-5632-8b92-e44faa8f5a78,tg:lhsc:688,Items,1,tr:lh:2212,42276,K2 B 11 A,,,,,
5ad91390-612f-588c-bfd5-6828d7a7ac25,tg:lhsc:722,Items,1,tr:lh:487,9420,K2 B 15 C,isad:lh:96730,,,,
e690fe1c-60cb-59c9-b326-8e4632801198,tg:lhsc:7339,Items,1,,219258,K2 B 17C,isad:lh:96870,,,,
7ec13f4e-4965-5693-bd9e-78db3bc594ca,tg:lhsc:667,Items,1,,101690,K2 B 04 B,,,,,
7d7f8f98-9156-532e-9a7a-802cc375d7e6,tg:lhsc:1982,Items,1,tr:lh:6595,166130/5,K2 B 35 b,isad:lh:96771,,"Marionet gemaakt voor het derde toneelstuk: """"Philippe II"""", van Emile Verhaeren.
Voor Avant- Garde groep """"Lumière",,
34429990-f70a-5af9-9541-7ef726039b06,tg:lhsc:1081,Items,1,tr:lh:2212,42228,K2 B 54 A,,,,,
974b1623-a0cd-5558-b36e-d2450e3515bd,tg:lhsc:958,Items,1,,221305,K2 B 44 G,,,,,
944f30dc-217b-51b4-ba88-43ed19904fe5,tg:lhsc:7341,Items,1,,219259,K2 B 32 B,,,,,
24cb803a-b0d3-5a97-8ddb-b57e72ca3277,tg:lhsc:1295,Items,1,,WK,K2 B 65 B,,,,,
ade66d13-6db4-57ea-9221-c641691de559,tg:lhsc:1503,Items,1,tr:lh:6250,147961,K2 B 37 A,isad:lh:96854,,,,
1a4bbd06-e389-52f7-b275-d571ef04bd5d,tg:lhsc:1153,Items,1,,78339,K2 C 4,,,,,
a298062f-86f9-5efe-a646-e110eaa94325,tg:lhsc:865,Items,1,tr:lh:2212,42371,K2 B 39 B,,,,,
bd991b15-b17a-5149-8523-aaf56f33850e,tg:lhsc:920,Items,1,tr:lh:2212,42365,K2 B 42 E,,,,,
0abe9ebc-241f-5490-8928-c1c3088223cb,tg:lhsc:1016,Items,1,,70796,K2 B 47 B,,,,,
ec7ef1a4-2d16-58a2-ada6-25d12352cdbb,tg:lhsc:1692,Items,1,tr:lh:6342,234696,Leeszaal,,,,,
7e07d9b7-d34e-5e58-8247-f68f5240d82e,tg:lhsc:1368,Items,1,tr:lh:439,8755/1,K2 B 77 C,,,,,
f00a2bb4-3a5b-53eb-a3d2-e4c6b0117ab8,tg:lhsc:832,Items,1,,78226,K2 B 34 B,,,,,
d1800dc2-4e01-5194-a413-55098b5b74d1,tg:lhsc:998,Items,1,,103129,K2 B 46 D,,,,,
78552b1f-3594-50cd-a091-266796249e4b,tg:lhsc:1104,Items,1,tr:lh:6625,167172,K2 B 56 A,isad:lh:96700,,,,
22573d84-c9b6-5ca5-ae6c-782d46b1759c,tg:lhsc:1041,Items,1,,129701,K2 B 48 F,,,,,
50fd8afd-39ba-5142-97da-086bb8886d8e,tg:lhsc:424,Items,1,,49170,K2 B 59 B,,,,,
edf6ad82-e6bf-5ba1-b5e2-9bfce26f3741,tg:lhsc:977,Items,1,,51543,K2 B 45 D,,,,,
08cf37aa-6c38-500d-bcec-34a284e4bb3f,tg:lhsc:1684,Items,1,,199635,K2 B 35 b,,,,,
c3ebd8fd-93ae-5f08-8d3a-d6f66f4ab8a7,tg:lhsc:1112,Items,1,tr:lh:494,9513,K2 B 56 C,,,,,
5d7bc70a-3d39-5a59-a813-4766f4f637e4,tg:lhsc:824,Items,1,tr:lh:1963,36247,K2 B 30 B,isad:lh:96744,,,,
eaef1f4f-ceb4-5aec-a22f-cd33fde18858,tg:lhsc:961,Items,1,,221304,K2 B 44 G,,,,,
9ef760ec-09ad-5721-9269-5c964154d8c9,tg:lhsc:432,Items,1,,104567,K2 B 67 B,,,,,
9e1290f4-22cb-51f5-a34a-b364908fc01d,tg:lhsc:1057,Items,1,,235097,K2 B 51 A,,,,,
4310edf1-c502-5a7f-b4a8-650ae079495d,tg:lhsc:873,Items,1,tr:lh:5113,101044,K2 B 39 E,,,,,
4310edf1-c502-5a7f-b4a8-650ae079495d,tg:lhsc:873,Items,2,,219364,K2 B 39 E,,,,,
bfdad5bd-c72b-55cb-bed9-ad1ea0de1f7e,tg:lhsc:1145,Items,1,,78334,,,,,,
4b285160-9046-59d3-8c6f-74d7e6adc0ca,tg:lhsc:1000,Items,1,tr:lh:6354,148417,K2 B 46 D,isad:lh:96700,,,,
68aef67f-e793-59ea-8520-36f55bf00ad9,tg:lhsc:9060,Items,1,,174196/a-b,K2 26 A,,,"Het beeld werd in maart 1991 door mevrouw Elisabeth Deroo (achterkleinkind van Alfred Cools), aan het AMVC geschonken en is daarna, bijna onmiddellijk, in langdurig bruikleen gegeven aan C. V. """"Huisvesting-Antwerpen"""". Terruggebracht eind november 2008.",,
62778d00-93f1-5594-90d6-ef9b3a2b968d,tg:lhsc:936,Items,1,tr:lh:1078,19209/1,K2 B 44 A,isad:lh:96741,,,,
3f24bb73-36e8-5112-909d-c5955599d0f6,tg:lhsc:737,Items,1,,197275,K2 B 16 C,,,,,
78b7f5ba-1c32-5884-bf54-92e40e4b0ac1,tg:lhsc:5741,Items,1,tr:lh:97985,202322,S 935  /  I,,K2 B 57 B,,,
74bc179a-23ff-5896-8640-9b0ff0ce1ef4,tg:lhsc:1978,Items,1,tr:lh:6595,166130/4,K2 B 35 b,isad:lh:96771,,"Marionet gemaakt voor het derde toneelstuk: """"Philippe II"""", van Emile Verhaeren.
Voor Avant- Garde groep """"Lumière",,
e87525b7-4ec0-5dcf-ab6e-3b8f27cff77c,tg:lhsc:2207,Items,1,,200343,K2 B 37 A,,,,,
22a62011-96bc-5f17-a7d9-afde16c0ded1,tg:lhsc:808,Items,1,,53758,K2 B 28 B,,,,,
324ed6e8-c0e4-5dc3-aa16-d18ceec2d2d6,tg:lhsc:53,Items,1,tr:lh:2430,46908,K2 B 26 C,,,Afgietsel van de marmeren buste,,
b4831efa-9318-5be7-9fa9-5a4ab1cff942,tg:lhsc:1094,Items,1,,104588,K2 B 55 B,,,,,
3fa37144-1dc9-5c7d-9dcd-68c86ad21fd2,tg:lhsc:9220,Items,1,tr:lh:5566,110850,SC 04 E 1,isad:lh:96877,,,,
2e9db128-3e8f-5edc-8dc9-164952603207,tg:lhsc:1305,Items,1,,WK,K2 B 65 D,,,,,
1339bcd7-ca1f-517c-865e-dbec0993e264,tg:lhsc:760,Items,1,tr:lh:2212,42368,K2 B 18 B,,,,,
73c65e6f-a057-509a-8a6c-d223bdd4fdec,tg:lhsc:449,Items,1,,196920,K2 B 14 A,,,,,
226f9620-ce6f-5b66-ad3d-69eaeaae8ce0,tg:lhsc:1186,Items,1,tr:lh:6344,148072,K2 C 2 A,,,,,
e941a9b5-2f15-5450-8983-1a63fd54a75b,tg:lhsc:1169,Items,1,tr:lh:2212,42298,K2 B 06 B,,,Werd aan Piet Janssens geschonken voor zijn jubelfeest op 7 november 1922.,,
9515c8fd-3cc2-5ca5-bdab-09e5b07cf607,tg:lhsc:1256,Items,1,,WK,K2 B 61 C,,,,,
c8250952-5817-5d45-a504-a747384087d3,tg:lhsc:776,Items,1,,221307,K2 B 20 C,,,,,
05634d34-0886-5578-bf83-7c4d06355f42,tg:lhsc:9373,Items,1,tr:lh:97985,300050,D 3509 / I,,K2 B 25 A,,,
7da60b76-1666-5bdc-8b94-3ca33cdafdaf,tg:lhsc:1313,Items,1,,WK,K2 B 66 D,,,,,
b55be486-9895-503e-bfb0-c9b8a7b4435a,tg:lhsc:1190,Items,1,,28540/3,M 762 / I,,K2 C 6 A3,K2 C Afficheruimte 2,,
1cd6de33-e717-527f-a5bd-f99298d0a5e0,tg:lhsc:849,Items,1,,221309/9,K2 B 37 C,,,,,
11c2cecc-5f5d-5ca6-a678-0f2eecef98ed,tg:lhsc:1201,Items,1,,78224,K2 B 1 C,,,,,
6ace3ad5-b377-5558-ac8b-0051b75bde1f,tg:lhsc:664,Items,1,,221286,K2 B 03 B,,,,,
ff0a0e0a-0ca8-564d-b33d-8ce77d4a77c9,tg:lhsc:1714,Items,1,,179781,K2 B 76 B,,,,,
7b9986b0-333e-5c5e-bf71-d12dd0b5ba0b,tg:lhsc:721,Items,1,,234241,K2 B 15 C,,,Negatief.,,
b31232c8-f28e-57a8-aa98-78765504a3d1,tg:lhsc:408,Items,1,tr:lh:913,16878,K2 B 22 A,,,,,
5b32d714-bc29-5e05-bfe6-6eed18ed7b1f,tg:lhsc:1597,Items,1,tr:lh:7669,199595,K2 B 34 A,,,,,
e24b5dce-b3b2-56b9-9d7a-11b9a5b7c736,tg:lhsc:1082,Items,1,,179253,K2 B 54 B,,,,,
2ad77777-2e0a-5c8c-a523-450ea5def420,tg:lhsc:1128,Items,1,tr:lh:1223,21155,K2 B 59 A,,,,,
294e2fc2-47ce-514b-ba6a-4c5f9d3dc9b3,tg:lhsc:1981,Items,1,tr:lh:6595,166130/2,K2 B 35 b,isad:lh:96771,,"Marionet gemaakt voor het derde toneelstuk: """"Philippe II"""", van Emile Verhaeren.
Voor Avant- Garde groep """"Lumière",,
831b5fa1-9554-5c81-b488-f2d5d6bd1b0e,tg:lhsc:869,Items,1,tr:lh:2212,42373,K2 B 39 D,,,,,
e0b081da-3b59-511f-8b66-552d3fd293b8,tg:lhsc:886,Items,1,tr:lh:2212,42363,K2 B 40 C,,,,,
33da8209-b137-58ce-834e-a083564385f4,tg:lhsc:756,Items,1,,1128/2,K2 B 17 D,,,,,
b4206bf2-a902-515d-90f6-f3af0983d805,tg:lhsc:1276,Items,1,,WK,K2 B 63 D,,,,,
522e5be3-8ada-5b7f-a944-46811f7b52c0,tg:lhsc:1108,Items,1,tr:lh:1146,20154,K2 B 56 B,,,,,
5796dddb-5090-51e1-bb4e-58fb9a0bc545,tg:lhsc:994,Items,1,tr:lh:9923,147597,K2 B 46 C,,,,,
1356af1c-872f-54ca-921c-adc5e6a7fe5e,tg:lhsc:7199,Items,1,,219231,K2 B 32 B,,,,,
68fc9426-cca0-5fd0-8e7e-09303bf1f719,tg:lhsc:428,Items,1,tr:lh:2212,42223,K2 C 1 A,,,"Dit beeld van Jan Blockx werd wellicht na het overlijden van Blockx gemaakt (cf. De Nieuwe Gids, 17 juli 1912). Het stond samen met andere borstbeelden van Schroevens destijds in de gelagzaal van de Vlaamse Opera, tot ze tussen oude rommel op de Vrijdagmarkt versukkelden en verkocht werden. Lode Baekelmans slaagde erin hun spoor terug te vinden en kocht de beelden voor het museum.",,
d48f991c-ed7c-5712-8cc7-a5f1744f571a,tg:lhsc:1364,Items,1,,52693,K2 B 76 A,,,,,
edef3d43-d41a-51b2-9605-25200b96a9a2,tg:lhsc:1734,Items,1,tr:lh:6595,166155,K2 B 78 C,isad:lh:96771,,,,
1a734321-cc64-5dfc-95ce-123ac604303e,tg:lhsc:701,Items,1,tr:lh:6630,163893/A,K2 B 14 C,isad:lh:96721,,,,
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,Items,1,,198563,K2 B 01 A,,,,,
6b0cd9ab-ffbc-5385-998a-c4fd68ad7d48,tg:lhsc:4920,Items,1,,200723,K2 B 20 A,,,,,
eb077197-c50b-5ca0-b291-c9e56ec5de62,tg:lhsc:828,Items,1,tr:lh:4207,81306/1,K2 B 33 C,isad:lh:96722,,,,
713e97c5-19c1-5fdf-a553-684febe0e14e,tg:lhsc:982,Items,1,,43297/3,K2 B 45 E,,,,,
2ce52c2c-8731-53c4-945f-fc64725eb780,tg:lhsc:717,Items,1,tr:lh:2879,58112,K2 B 15 A,isad:lh:96726,,,,
92c7b1ed-8adb-54fb-ac7c-ddd608e2168c,tg:lhsc:1372,Items,1,tr:lh:2924,59138,K2 B 77 B,isad:lh:96798,,,,
df8f5f2b-454c-5245-8212-bd02c7fe458f,tg:lhsc:9257,Items,1,tr:lh:9265,221008,SC 37 A 1,isad:lh:96881,,"Paneel werd vervaardigd voor de """"Experimentele poëzie-tentoonstelling"""", die op zaterdag 9 januari 1960 opende in het Hessenhuis in Antwerpen, een initiatief van het """"Modernistisch Centrum"""". Het gedicht en het kleefwerk is van Ben Klein. Jef Verheyen beschilderde het paneel monochroom in zilverkleur. Zie nota van Ben Klein in dossier K 471 / H.",,
190cdfc1-3a08-57ee-ba33-44398962708f,tg:lhsc:1667,Items,1,,196921,K2 B 07 A,,,,,
376cd848-ee90-57f5-b243-a0ee3a387e3d,tg:lhsc:1237,Items,1,,235097/b,K2 B 54 A,,,,,
1a439f79-09b6-5d58-8d91-4c51672d8ddd,tg:lhsc:1149,Items,1,tr:lh:2212,42245,K2 C 3,,,,,
cccecc83-ec92-5c21-bf2e-d22869f6b196,tg:lhsc:890,Items,1,tr:lh:2413,47410/4,K2 B 40 D,isad:lh:96759,,,,
588ed434-8cdc-5aa9-94d4-b9db39f8e369,tg:lhsc:5736,Items,1,,202321,K2 B 57 A,,,,,
