ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier
37efcb8b-7cde-5a47-bcfc-64e336fd7253,tg:lhsc:987,e73_CreationActors,1,31858276-e893-5955-ba54-79e54b55c565,au::3907,ar,artists (visual artists),,,
b11b5a15-2ae3-5b23-8cfd-d1f7f618d007,tg:lhsc:733,e73_CreationActors,1,57b51362-1ba4-53e0-ab5b-b6d206cecba9,au::33932,ar,artists (visual artists),,,
74c27c88-00c4-5397-aed6-e9a1620e266e,tg:lhsc:723,e73_CreationActors,1,9abda3cd-f868-5153-977d-22a2bb884b87,au::9314,ar,artists (visual artists),,,
42b50203-c676-5008-8bfa-ec422156f497,tg:lhsc:715,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
93e4684e-c057-59bc-bb5f-0fb0fdbd14dc,tg:lhsc:705,e73_CreationActors,1,b14227ae-7f37-5207-b978-9c45d419a8e0,au::14914,ar,artists (visual artists),,,
ccff8cd4-3f49-5e84-8392-5be8a5dcb6c2,tg:lhsc:9443,e73_CreationActors,1,d463372e-4277-518a-9c18-dbc443ff7444,au::5678,ar,artists (visual artists),,,
74bf72b2-09e8-5018-8ba3-f21d89f3588d,tg:lhsc:9453,e73_CreationActors,1,59f6c22b-52f3-5344-9ac7-086fb8ee0983,au::9280,ar,artists (visual artists),,,
4c6766be-1454-50f1-acd2-6d9de7282e87,tg:lhsc:4921,e73_CreationActors,1,8610f097-b37f-586f-9dd5-c9190c9ebfbc,au::6052,ar,artists (visual artists),,,
6a01793e-dcc5-50d8-8086-332ecf5619d4,tg:lhsc:1062,e73_CreationActors,1,45954558-72e3-5f3e-8fe7-cf9f94088937,au::54774,ar,artists (visual artists),,,
4f95b2b3-432b-53de-b9d0-39c2f954cef0,tg:lhsc:1072,e73_CreationActors,1,8d511621-de70-5a5d-bf36-1176201877bc,au::12295,ar,artists (visual artists),,,
931c359c-9822-5bd7-9388-b585bbd7b325,tg:lhsc:860,e73_CreationActors,1,97f5e855-9134-526a-91d3-71b8088d5c68,au::16765,ar,artists (visual artists),,,
0518e5d1-0053-5d3f-b972-9c7226d62bca,tg:lhsc:5705,e73_CreationActors,1,2a082b81-b786-50e6-9143-957fc3595d7c,au::10902,ar,artists (visual artists),,,
b907c575-10f0-55b4-b36c-2763310adddd,tg:lhsc:918,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
e8761c49-ddb8-5d6b-960d-08d9785e800a,tg:lhsc:870,e73_CreationActors,1,465ed3ef-a247-5081-8048-7b725f3b88d4,au::5721,ar,artists (visual artists),,,
a208fd6f-bd31-55c8-baf9-a9734508cc38,tg:lhsc:908,e73_CreationActors,1,72c47770-0cbc-59e5-a26c-d160db93d2e6,au::9216,ar,artists (visual artists),,,
c3a8883c-1ba2-531b-b5dc-dac74020f333,tg:lhsc:1304,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
a80de244-ca2b-52b0-b5e1-dd744cdb32e0,tg:lhsc:1314,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
0752d698-5559-5f26-9bc7-0c22f6cc4a98,tg:lhsc:1366,e73_CreationActors,1,0c23a403-4280-5a37-81ed-3f31a8ec2e60,au::4358,ar,artists (visual artists),,,
8a0fba54-258a-5c6a-8863-38ace969e007,tg:lhsc:802,e73_CreationActors,1,a1e4fc05-d7fd-53af-9c76-c118efb1637d,au::4378,ar,artists (visual artists),,,
bcd6ad22-317d-5796-a7be-57106f2b2260,tg:lhsc:812,e73_CreationActors,1,a1e4fc05-d7fd-53af-9c76-c118efb1637d,au::4378,ar,artists (visual artists),,,
4b285160-9046-59d3-8c6f-74d7e6adc0ca,tg:lhsc:1000,e73_CreationActors,1,a73685b5-f176-509d-8472-a40e60e460f9,au::12510,ar,artists (visual artists),,,
c2b6778f-53b8-568d-a04e-b07b714cb32b,tg:lhsc:1168,e73_CreationActors,1,b5e252e3-7344-52e7-886b-100a51d613a7,au::9997,ar,artists (visual artists),,,
84c924d8-6955-52ca-b091-4cf48979272b,tg:lhsc:1989,e73_CreationActors,1,1fe9425c-a89a-5419-8373-959fabfe3348,au::14483,ar,artists (visual artists),,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,e73_CreationActors,1,9ef3c3c5-2e2c-58e9-812e-d1b843824f34,au::51557,ar,artists (visual artists),,,
434a257d-29dc-588a-9324-4cf2532c327a,tg:lhsc:777,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
261d88ba-04a0-5a5a-bbac-77a5473d9fec,tg:lhsc:767,e73_CreationActors,1,e3e2c546-0f44-5681-b9e8-12a5c5f6edfc,au::6036,ar,artists (visual artists),,,
3ef02cd3-fb65-5708-9744-9972e4842114,tg:lhsc:927,e73_CreationActors,1,12ac6a87-1263-5a37-98c6-bfc8655a7c80,au::13527,ar,artists (visual artists),,,
727e8e1d-b370-5015-aedf-779eab941f65,tg:lhsc:793,e73_CreationActors,1,3e933c6d-2f86-5c32-80d5-f1d4741a4cd8,au::54749,ar,artists (visual artists),,,
0d6e5966-8c4e-5dc8-9d5c-626c9f9dc548,tg:lhsc:1243,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
778e3338-6f9d-56cb-b660-c3b2da0b4b03,tg:lhsc:1125,e73_CreationActors,1,eb64003d-d6cd-57a2-9629-dfe4e3faed9a,au::19956,ar,artists (visual artists),,,
30d5beb5-d97e-5113-9ef4-c93ee48fe2a4,tg:lhsc:1618,e73_CreationActors,1,b0ee6e01-7ff0-57f9-9254-185728df5826,au::12445,ar,artists (visual artists),,,
f6021462-e54f-541e-b448-19aff4d52e82,tg:lhsc:748,e73_CreationActors,1,48b3663c-4afa-5bd1-9fb1-32ef6c3e5a28,au::1083,ar,artists (visual artists),,,
e5377af4-5fb9-5a0e-8e91-a15902842165,tg:lhsc:1288,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
79ad8444-ac08-5f31-97f4-c0eab7b07850,tg:lhsc:758,e73_CreationActors,1,5a5f3541-f723-58f7-b969-664da58ea71e,au::4707,ar,artists (visual artists),,,
e98844f2-7471-5e50-8f89-434e2287cff5,tg:lhsc:884,e73_CreationActors,1,dd05efa4-2ae3-548c-8fbc-e2740c122b09,au::2706,ar,artists (visual artists),,,
dca9d500-6d0e-5ff3-8769-474c40de7f88,tg:lhsc:894,e73_CreationActors,1,e3e2c546-0f44-5681-b9e8-12a5c5f6edfc,au::6036,ar,artists (visual artists),,,
ee85f6ac-1898-573e-b141-582d291718b0,tg:lhsc:1086,e73_CreationActors,1,63532736-0040-5816-a57b-6c72b1913d67,au::6423,ar,artists (visual artists),,,
29e87838-6c07-59c1-bd21-fb9e404f7575,tg:lhsc:1096,e73_CreationActors,1,21af64c8-ec7a-54ca-a77b-2ae55660c3c2,au::16206,ar,artists (visual artists),,,
c80b3db8-7062-5124-bf01-ce7864af3fca,tg:lhsc:1147,e73_CreationActors,1,b14227ae-7f37-5207-b978-9c45d419a8e0,au::14914,ar,artists (visual artists),,,
50de1b1c-fd0b-5939-b233-8501d31b1892,tg:lhsc:1157,e73_CreationActors,1,6b5a2e0c-e3a3-5402-899a-7aa712619ab4,au::10879,ar,artists (visual artists),,,
02b53486-1853-5ebe-858e-30f4a0910ae2,tg:lhsc:56,e73_CreationActors,1,5b9c857e-8d68-5c9b-8f1c-14fc1fa6658f,au::9854,ar,artists (visual artists),,,
e2ae796c-4312-562a-85d4-23ebd830ab69,tg:lhsc:1221,e73_CreationActors,1,abf5f09e-b437-59e1-a52c-1724457e9521,au::54799,ar,artists (visual artists),,,
1f02a358-4e1f-5f24-8ee7-ca5994511f01,tg:lhsc:1359,e73_CreationActors,1,ddff899d-74a9-5317-b2b3-21c260366d86,au::14923,ar,artists (visual artists),,,
ae403d85-d186-5134-b8a3-4e53f32addfe,tg:lhsc:689,e73_CreationActors,1,13ce55b3-ba1e-53cf-b512-36d5688ddd4f,au::1770,ar,artists (visual artists),,,
df08d671-77f2-5b40-a336-a72b90719a19,tg:lhsc:1231,e73_CreationActors,1,73c233b4-df4f-5eca-9989-52028f31a637,au::10614,ar,artists (visual artists),,,
2b8d449c-a17f-51ca-9ed4-deb36568653e,tg:lhsc:699,e73_CreationActors,1,0daf2698-b009-5bb0-bf45-2e306c22cbd1,au::16268,ar,artists (visual artists),,,
a4c09d85-9233-5484-afc0-799cae720c5c,tg:lhsc:5748,e73_CreationActors,1,3ad1befa-f53e-5f3e-8c83-515e86cd3c2f,au::5403,ar,artists (visual artists),,,
