ResourceID,brocade.id,card,dataset,colour_source,material_source,Colour,Material
b654ab53-5737-56e6-aaa3-309d0d95d17a,tg:lhsc:1066_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
b654ab53-5737-56e6-aaa3-309d0d95d17a,tg:lhsc:1066_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
29d1dce8-486c-5d01-879b-633112a29955,tg:lhsc:1076_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),terracotta (clay material)
6cb9610f-4f95-5277-970b-ffb84edcd81b,tg:lhsc:669_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
6cb9610f-4f95-5277-970b-ffb84edcd81b,tg:lhsc:669_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
b0db3181-4b4c-5bfe-86c2-4effc6fc69dc,tg:lhsc:711_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
1759cbb3-bbaf-547f-9daa-5f5c2c0b24aa,tg:lhsc:679_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
1759cbb3-bbaf-547f-9daa-5f5c2c0b24aa,tg:lhsc:679_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
75c6c96d-4005-56cd-b637-958469faae71,tg:lhsc:701_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
c8c1a283-4366-537b-8d50-1d0a115597c6,tg:lhsc:773_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
8717f477-0923-549d-983f-e64488586419,tg:lhsc:763_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gold (color),gypsum
c458bcf2-c750-5d2d-9885-0c4de1238702,tg:lhsc:415_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
c458bcf2-c750-5d2d-9885-0c4de1238702,tg:lhsc:415_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,black (color),xgs NOT FOUND IN: materiaal_types.csv
aa42d23c-fc56-5180-9e50-254320b50971,tg:lhsc:405_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
aa42d23c-fc56-5180-9e50-254320b50971,tg:lhsc:405_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,ivory (color),xgs NOT FOUND IN: materiaal_types.csv
d4f477c7-6ab7-52d2-9b77-9cb3f2967237,tg:lhsc:1004_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,pink (color),gypsum
f343dbac-742b-5893-8092-2e240cf0def7,tg:lhsc:1014_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),gypsum
22208e5e-b7b1-5133-9064-0525bd615da8,tg:lhsc:2206_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
22208e5e-b7b1-5133-9064-0525bd615da8,tg:lhsc:2206_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
93013122-1dd2-5962-bdbf-a67306ca4c86,tg:lhsc:806_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,red (color),gypsum
67ef3439-0fdb-5319-8473-f63f73db6585,tg:lhsc:816_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,orange (color),gypsum
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
0f5fb702-962a-5d7e-9d54-13aef0b299e3,tg:lhsc:1372_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
20f6d9e4-3dc2-52c9-bc65-4109a9ef3b99,tg:lhsc:443_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
20f6d9e4-3dc2-52c9-bc65-4109a9ef3b99,tg:lhsc:443_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xgs NOT FOUND IN: materiaal_types.csv
b6327b97-5b82-552d-b795-165fea0cf610,tg:lhsc:1193_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
b6327b97-5b82-552d-b795-165fea0cf610,tg:lhsc:1193_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xgs NOT FOUND IN: materiaal_types.csv
a66f61a6-3641-5f8b-803c-ab42955ef820,tg:lhsc:453_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,marble (rock)
724caf69-ff81-5d66-9af2-93c8b8082f47,tg:lhsc:1183_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),wood (plant material)
0ef9b481-d539-50f0-be94-7f3cfb9108e8,tg:lhsc:991_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
a8ceac16-3aca-5367-95a4-5e11bb384cda,tg:lhsc:981_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
a8ceac16-3aca-5367-95a4-5e11bb384cda,tg:lhsc:981_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
034f1ac0-3162-51c9-993a-1ec2408808a3,tg:lhsc:725_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
47062a32-0963-5092-a905-3321f79f6e22,tg:lhsc:735_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,,brown (color),
92e2ce8f-7bf9-55ef-af83-12d0e847be69,tg:lhsc:928_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
92e2ce8f-7bf9-55ef-af83-12d0e847be69,tg:lhsc:928_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,beige (color),xpa NOT FOUND IN: materiaal_types.csv
e2a3a9e3-53ae-5385-b00a-42bdf90c3aa6,tg:lhsc:850_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
4691cc3a-1971-5f64-b7db-53311b74e15d,tg:lhsc:938_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
4691cc3a-1971-5f64-b7db-53311b74e15d,tg:lhsc:938_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
c9a49849-bfce-54b3-807c-dc0871ae97bd,tg:lhsc:840_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
c9a49849-bfce-54b3-807c-dc0871ae97bd,tg:lhsc:840_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
167d00f5-b375-59a5-8494-7690999094b2,tg:lhsc:5981_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,red (color),gypsum
c2527b7f-21d7-5af5-b3ac-37b84b6a6b4a,tg:lhsc:1052_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
93bd93ee-896a-5c07-897a-d3760f867e00,tg:lhsc:1042_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
93bd93ee-896a-5c07-897a-d3760f867e00,tg:lhsc:1042_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
55f74218-46eb-54c1-b03e-97b157e1be5c,tg:lhsc:1607_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
55f74218-46eb-54c1-b03e-97b157e1be5c,tg:lhsc:1607_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,black (color),xgs NOT FOUND IN: materiaal_types.csv
a369c7e3-7310-5c1a-937d-d2def699270c,tg:lhsc:4149_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
20ae913d-3cc4-5693-97cf-2c422f7c8dec,tg:lhsc:7339_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,bronze (color),copper (metal)
477a872e-6fd4-5092-ae7f-8b1fe8028144,tg:lhsc:1030_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
477a872e-6fd4-5092-ae7f-8b1fe8028144,tg:lhsc:1030_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,cream (color),xpa NOT FOUND IN: materiaal_types.csv
6ce79f4c-8b4d-581f-a02a-ee58e04b0ad9,tg:lhsc:1148_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
6ce79f4c-8b4d-581f-a02a-ee58e04b0ad9,tg:lhsc:1148_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,,pink (color),
02bc9c68-fd43-5ab8-9070-8300e552f62e,tg:lhsc:1020_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
d6869f87-c22c-5fa4-acc7-49dcdd1df8a1,tg:lhsc:1158_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,cream (color),gypsum
6df53d74-21b4-51d2-b73b-0d1b18baadbc,tg:lhsc:686_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,black (color),gypsum
ed0eb00d-af25-59c8-abf7-835f2f4060c8,tg:lhsc:696_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
ed0eb00d-af25-59c8-abf7-835f2f4060c8,tg:lhsc:696_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
bf6d4594-9799-5db5-8428-517b11c854d7,tg:lhsc:1503_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
46042602-a6d2-53e7-a7bd-94adc2c590a5,tg:lhsc:832_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
46042602-a6d2-53e7-a7bd-94adc2c590a5,tg:lhsc:832_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
515ba373-307c-5daf-afe7-42b5b4a01461,tg:lhsc:822_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
515ba373-307c-5daf-afe7-42b5b4a01461,tg:lhsc:822_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
e22b16f0-ec34-59e6-a01f-6a0f80a2455d,tg:lhsc:1297_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
e22b16f0-ec34-59e6-a01f-6a0f80a2455d,tg:lhsc:1297_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
43c1c8c5-6ecc-5c7c-b451-e2f2d75e23f4,tg:lhsc:747_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,beige (color),gypsum
748bd8e2-1d7f-5782-a32f-73474af70017,tg:lhsc:757_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
748bd8e2-1d7f-5782-a32f-73474af70017,tg:lhsc:757_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xgr NOT FOUND IN: materiaal_types.csv
d2e15107-9aa2-5594-b26e-5b90a1c1d0b2,tg:lhsc:9411_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
244cee8a-d1ae-5631-9bcf-a960bf65b120,tg:lhsc:9401_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
244cee8a-d1ae-5631-9bcf-a960bf65b120,tg:lhsc:9401_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,ocher (color),xgs NOT FOUND IN: materiaal_types.csv
5b0df80b-1350-5858-a0c8-9fe8fd3459d2,tg:lhsc:1089_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
5b0df80b-1350-5858-a0c8-9fe8fd3459d2,tg:lhsc:1089_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,cream (color),xgs NOT FOUND IN: materiaal_types.csv
3fca7710-cf5c-5fc1-9d86-c429c6a8b5ee,tg:lhsc:421_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
3fca7710-cf5c-5fc1-9d86-c429c6a8b5ee,tg:lhsc:421_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xgs NOT FOUND IN: materiaal_types.csv
10990c57-bbe1-5010-972b-e1eb698b946f,tg:lhsc:1099_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
750e7437-3ce4-5231-b2cd-8f874b985721,tg:lhsc:14_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
750e7437-3ce4-5231-b2cd-8f874b985721,tg:lhsc:14_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,gold (color),xpa NOT FOUND IN: materiaal_types.csv
ed15e7fe-f6a5-576d-80be-f55bbfd8c5a7,tg:lhsc:1115_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,ceramic (material)
09b718e6-3aee-5f0a-9aff-850af6cbc9c5,tg:lhsc:1105_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,cream (color),gypsum
09b718e6-3aee-5f0a-9aff-850af6cbc9c5,tg:lhsc:1105_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,cream (color),xgs NOT FOUND IN: materiaal_types.csv
1b02f99d-f08c-5a89-a3ea-955e3c59dd26,tg:lhsc:917_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,beige (color),gypsum
fa476165-cf0c-5940-bbca-a47b3f4be647,tg:lhsc:907_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
ef73dd5e-20fb-5ac0-95df-f62880de86a8,tg:lhsc:1273_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,red (color),gypsum
fca1ff06-0463-58a6-86db-8c8f06e0152e,tg:lhsc:662_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
e5d25ff7-3f28-5f43-94c4-a4adf38a2977,tg:lhsc:9361_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,brown (color),gypsum
85bfb219-3edf-5dce-8d01-f315768e8204,tg:lhsc:9371_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
85bfb219-3edf-5dce-8d01-f315768e8204,tg:lhsc:9371_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xgs NOT FOUND IN: materiaal_types.csv
a723bb96-5abd-5320-9ec7-37c006a86a52,tg:lhsc:778_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
c3204bda-c235-5c2f-9234-1247189a6447,tg:lhsc:768_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
c3204bda-c235-5c2f-9234-1247189a6447,tg:lhsc:768_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xpa NOT FOUND IN: materiaal_types.csv
15bd315f-a727-52c6-aa0a-4dc8203739a8,tg:lhsc:1595_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
f7196c80-d321-583a-a021-f5a46fc9b4c8,tg:lhsc:1369_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,brown (color),gypsum
c4159932-8912-58d5-8a71-3e1d2fa1388c,tg:lhsc:1211_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
661ac3e8-4d12-56c7-9cf7-283ed97e96c0,tg:lhsc:1201_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),marble (rock)
c65c580a-1acc-58df-a000-f40e6e4384dc,tg:lhsc:975_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),gypsum
f65cc3af-c58e-54d0-9210-d0a96418c90d,tg:lhsc:1177_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
f65cc3af-c58e-54d0-9210-d0a96418c90d,tg:lhsc:1177_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
6476c30c-13f2-56d6-9892-dbc1f5f941fd,tg:lhsc:1167_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),marble (rock)
f42bc51d-9819-5b1b-9c77-a6f010797487,tg:lhsc:1714_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,black (color),gypsum
76a64f1e-1058-54d7-b78a-4a5e85ff8b98,tg:lhsc:1029_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
76a64f1e-1058-54d7-b78a-4a5e85ff8b98,tg:lhsc:1029_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechaanvsc.lhtechtaddsc,,xpa NOT FOUND IN: materiaal_types.csv
1b49da6c-37f1-556f-a749-81dc64b28a29,tg:lhsc:1151_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
1b49da6c-37f1-556f-a749-81dc64b28a29,tg:lhsc:1151_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
66255ee1-bdf5-5eb0-9ca8-57135c503e5e,tg:lhsc:1039_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
66255ee1-bdf5-5eb0-9ca8-57135c503e5e,tg:lhsc:1039_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,yellow (color),xpa NOT FOUND IN: materiaal_types.csv
db3d781b-b867-5457-87bf-2c2c620beeb0,tg:lhsc:1141_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,mortar (filler)
318bd371-37b3-5e31-9c0a-457d8f0fbe01,tg:lhsc:1237_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,wood (plant material)
d36ccdd4-d52e-5423-883b-388ad03fdcaa,tg:lhsc:1227_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
57d9f42f-e89a-5e61-9136-02b00cd9bded,tg:lhsc:953_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
57d9f42f-e89a-5e61-9136-02b00cd9bded,tg:lhsc:953_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,brown (color),xpa NOT FOUND IN: materiaal_types.csv
b8004168-b78f-5ed2-847a-385cd42f8c80,tg:lhsc:943_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,bronze (color),wax
8c237ae8-6292-5535-b2a3-b909d4e00ad6,tg:lhsc:892_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,brown (color),gypsum
a88ef507-301d-5b0c-a53f-75802eb9ff94,tg:lhsc:882_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
a88ef507-301d-5b0c-a53f-75802eb9ff94,tg:lhsc:882_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,pink (color),xgs NOT FOUND IN: materiaal_types.csv
5543c3e9-2392-5e12-817d-0b2938c1b158,tg:lhsc:9408_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,terracotta (clay material)
30e90a3e-da48-5d8c-9086-975e376026e1,tg:lhsc:9418_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,white (color),gypsum
f688221a-ae10-5e44-a53d-1d83aabbf89c,tg:lhsc:1090_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),gypsum
77663688-c98d-5afe-8d47-741b8fdfc07d,tg:lhsc:438_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
77663688-c98d-5afe-8d47-741b8fdfc07d,tg:lhsc:438_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,bronze (color),xgs NOT FOUND IN: materiaal_types.csv
b092452a-fbc1-59ea-9f02-224e6309e529,tg:lhsc:1080_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
b092452a-fbc1-59ea-9f02-224e6309e529,tg:lhsc:1080_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xpa NOT FOUND IN: materiaal_types.csv
dcc97577-35fc-553f-9f82-850f49ebe68b,tg:lhsc:428_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
dcc97577-35fc-553f-9f82-850f49ebe68b,tg:lhsc:428_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
8c37aa80-867e-5a7b-a3ba-27b3cc3ca72e,tg:lhsc:988_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,yellow (color),gypsum
03ef54ab-a5e6-5124-a120-c0858d9ac7e9,tg:lhsc:998_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,pink (color),gypsum
7b6fa026-f76c-5cf5-9c1e-7a99d580d11f,tg:lhsc:654_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
7b6fa026-f76c-5cf5-9c1e-7a99d580d11f,tg:lhsc:654_#1,e22_MaterialColour,lhsc,kenmerken/lhtechaanvsc.lhkleur,kenmerken/lhtechaanvsc.lhtechtaddsc,green (color),xgs NOT FOUND IN: materiaal_types.csv
a4df55d7-b21b-5e9c-861f-659e46f949d7,tg:lhsc:931_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,black (color),bronze (metal)
bbd0aa21-839b-5306-981c-4e2c534683f0,tg:lhsc:849_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,bronze (metal)
fdeb4554-5ea5-5c30-8b37-bbc7b453f4fe,tg:lhsc:921_#1,e22_MaterialColour,lhsc,kenmerken/lhtechbasissc.lhkleur,kenmerken/lhtechbasissc.lhtechsc,gray (color),gypsum
5a62092f-2692-5ce2-9d95-fa1814499854,tg:lhsc:859_#1,e22_MaterialColour,lhsc,,kenmerken/lhtechbasissc.lhtechsc,,gypsum
