ResourceID,card,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,source_field,Language,ResourceID_mat,mmb_id,mmb_id_mat,order,Material Records,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Description Type,Description Language,Description,Record Type
17024949-98ec-5e1b-a4dd-032d6e8c1fe1,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
17024949-98ec-5e1b-a4dd-032d6e8c1fe1,e73_MaterialRecords,,,,,,,486b22c9-2942-5cf5-b49f-2df9afdea18f,tg:mmbbr:1960,tg:mmbbr:1960_#1,1,"[{""resourceId"": ""486b22c9-2942-5cf5-b49f-2df9afdea18f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3640acf1-357f-4f77-aec5-49c6374828cf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
173640a5-44f5-518e-88cd-3a46fbf15035,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/173640a5-44f5-518e-88cd-3a46fbf15035,object identifier,tg:mmbbr:608,record identifiers,MMB.A.0608,descriptive note,Nederlands,"de onderhandelingen over een schilderij eigendom van de Boeur en de concurrentie voor dit stuk [Meester van de Magdalena-legende, Maria met Kind, tronend], de verzending van een kader en het verslag van de veiling Hicguet waarbij er voor Fritz geboden is op een gotisch wandtapijt",Brieven
173640a5-44f5-518e-88cd-3a46fbf15035,e73_Languages,https://dams.antwerpen.be,/asset/xTLXLU9D9MKbROehbHiG2h8H,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
173640a5-44f5-518e-88cd-3a46fbf15035,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
173640a5-44f5-518e-88cd-3a46fbf15035,e73_MaterialRecords,,,,,,,ea494d33-c90f-5b53-8ce5-f9c509343383,tg:mmbbr:608,tg:mmbbr:608_#1,1,"[{""resourceId"": ""ea494d33-c90f-5b53-8ce5-f9c509343383"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d7cb18df-1cca-4350-b6a1-4fa445547ec2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
176aa8f9-33a8-5a4f-8d92-87e0b96287cc,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/176aa8f9-33a8-5a4f-8d92-87e0b96287cc,object identifier,tg:mmbbr:1847,record identifiers,MMB.A.1847,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid van Madame en haar kinderen,Brieven
176aa8f9-33a8-5a4f-8d92-87e0b96287cc,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
176aa8f9-33a8-5a4f-8d92-87e0b96287cc,e73_MaterialRecords,,,,,,,cde5527a-48e0-5dd0-804c-ec03e1ac00b4,tg:mmbbr:1847,tg:mmbbr:1847_#1,1,"[{""resourceId"": ""cde5527a-48e0-5dd0-804c-ec03e1ac00b4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a2deba7c-e057-4595-a266-fbb2936104aa"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
179ea847-3248-5bfc-a3e5-e46c00bc41aa,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/179ea847-3248-5bfc-a3e5-e46c00bc41aa,object identifier,tg:mmbbr:159,record identifiers,MMB.A.0159,descriptive note,Nederlands,"een prospectie in Noord-Frankrijk, een publicatie in de Revue de numismatique en het aanbod van een penning van Filips II en een penning van Leuven mogelijk in ruil voor een stuk van Schodt",Brieven
179ea847-3248-5bfc-a3e5-e46c00bc41aa,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
179ea847-3248-5bfc-a3e5-e46c00bc41aa,e73_MaterialRecords,,,,,,,79c1022d-e33c-5bd5-af9a-4764ad8d96d1,tg:mmbbr:159,tg:mmbbr:159_#1,1,"[{""resourceId"": ""79c1022d-e33c-5bd5-af9a-4764ad8d96d1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5bc493ae-5d9b-4751-8237-c7d39ee3e25a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
17a2b516-6ed8-520b-b40e-3c55d702c79f,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/17a2b516-6ed8-520b-b40e-3c55d702c79f,object identifier,tg:mmbbr:2012,record identifiers,MMB.A.2012,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
17a2b516-6ed8-520b-b40e-3c55d702c79f,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
17a2b516-6ed8-520b-b40e-3c55d702c79f,e73_MaterialRecords,,,,,,,3b2d8f10-475e-54a5-8d67-d478532e547e,tg:mmbbr:2012,tg:mmbbr:2012_#1,1,"[{""resourceId"": ""3b2d8f10-475e-54a5-8d67-d478532e547e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""73344831-7acf-41eb-aa1a-cab8b0004b2a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
181f4b2f-b1a7-5074-819e-563450670035,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/181f4b2f-b1a7-5074-819e-563450670035,object identifier,tg:mmbbr:764,record identifiers,MMB.A.0764,descriptive note,Nederlands,"kwitantie de restauratie van verschillende schilderijen: een mansportret door Flinck, twee stillevens, twee gotische werken en twee stillevens door Heda, een vrouwenportret door Massijs en zes portretten",Brieven
181f4b2f-b1a7-5074-819e-563450670035,e73_Languages,https://dams.antwerpen.be,/asset/R1kedXUeqVeSBFbMqbrav743,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
181f4b2f-b1a7-5074-819e-563450670035,e73_Languages,https://dams.antwerpen.be,/asset/y1aXUXNihaUcmlWLVSiEJuE0,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
181f4b2f-b1a7-5074-819e-563450670035,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
181f4b2f-b1a7-5074-819e-563450670035,e73_MaterialRecords,,,,,,,b72ce0ba-25ea-5c21-9278-621b657a2d66,tg:mmbbr:764,tg:mmbbr:764_#1,1,"[{""resourceId"": ""b72ce0ba-25ea-5c21-9278-621b657a2d66"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0eca73c7-e182-454e-86e5-1b211a22f3da"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
1829faf4-d473-551f-952e-52c2fcca2e86,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/1829faf4-d473-551f-952e-52c2fcca2e86,object identifier,tg:mmbbr:525,record identifiers,MMB.A.0525,descriptive note,Nederlands,"inlichtingen in verband met de commissie op aankopen, het aanbod van een schilderijencollectie en een zilveren beker",Brieven
1829faf4-d473-551f-952e-52c2fcca2e86,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
1829faf4-d473-551f-952e-52c2fcca2e86,e73_MaterialRecords,,,,,,,85a4b9ef-ec14-5313-8ba4-9dc83e16d59d,tg:mmbbr:525,tg:mmbbr:525_#1,1,"[{""resourceId"": ""85a4b9ef-ec14-5313-8ba4-9dc83e16d59d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d367750-70e0-4d9a-8f84-9092239518c8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
183029c5-063e-5585-8491-dedc436cb3ea,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/183029c5-063e-5585-8491-dedc436cb3ea,object identifier,tg:mmbbr:1087,record identifiers,MMB.A.1087,descriptive note,Nederlands,"de verzending van een introductie voor Dr. Eisenmann, directeur van de Gemäldegalerie Kassel, en inlichtingen over een foto",Brieven
183029c5-063e-5585-8491-dedc436cb3ea,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
183029c5-063e-5585-8491-dedc436cb3ea,e73_MaterialRecords,,,,,,,dc7edc7c-d6b8-54b1-8375-296034ac1496,tg:mmbbr:1087,tg:mmbbr:1087_#1,1,"[{""resourceId"": ""dc7edc7c-d6b8-54b1-8375-296034ac1496"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8ac2c70-772e-451e-b95b-dc8509af3676"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
1830a422-9656-5b6f-822c-9dc81d35d5bf,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/1830a422-9656-5b6f-822c-9dc81d35d5bf,object identifier,tg:mmbbr:460,record identifiers,MMB.A.0460,descriptive note,Nederlands,het aanbod van een spiegel in een houten lijst,Brieven
1830a422-9656-5b6f-822c-9dc81d35d5bf,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
1830a422-9656-5b6f-822c-9dc81d35d5bf,e73_MaterialRecords,,,,,,,562a561f-ab32-5c42-a2c7-ed510103e79e,tg:mmbbr:460,tg:mmbbr:460_#1,1,"[{""resourceId"": ""562a561f-ab32-5c42-a2c7-ed510103e79e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6fd9f21c-99b2-4c2a-b5b8-83365d7e8400"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
183fe726-7739-572c-8d3c-94f9072dbd72,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/183fe726-7739-572c-8d3c-94f9072dbd72,object identifier,tg:mmbbr:1079,record identifiers,MMB.A.1079,descriptive note,Nederlands,"de onderhandelingen over de verkoop van zijn collectie waaronder een schilderij door Bouts voorstellend de graflegging van Christus, een schilderij voorstellend de verrijzenis van Maria met musicerende engelen, een Hispano-Vlaams triptiek met grisaille, een Sint-Hiëronymus door Kempener, een werk door van Leyden en verschillende Spaanse werken (o.a. door Zurbaran, door Cano, door Bocanegra) uit de collectie Eisenach en de mogelijkheid om korting te geven bij de aankoop van de volledige collectie",Brieven
183fe726-7739-572c-8d3c-94f9072dbd72,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
183fe726-7739-572c-8d3c-94f9072dbd72,e73_MaterialRecords,,,,,,,ba1f0008-9c78-5d53-9371-dbf659a09997,tg:mmbbr:1079,tg:mmbbr:1079_#1,1,"[{""resourceId"": ""ba1f0008-9c78-5d53-9371-dbf659a09997"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ba994307-5e43-47d4-ae6e-2d4a4add57bf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
1847d882-7b05-5a84-bd22-552c1f046ece,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/1847d882-7b05-5a84-bd22-552c1f046ece,object identifier,tg:mmbbr:2037,record identifiers,MMB.A.2037,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
1847d882-7b05-5a84-bd22-552c1f046ece,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
1847d882-7b05-5a84-bd22-552c1f046ece,e73_MaterialRecords,,,,,,,b865c974-bcb1-51dd-9e3b-d190fa0a3a0a,tg:mmbbr:2037,tg:mmbbr:2037_#1,1,"[{""resourceId"": ""b865c974-bcb1-51dd-9e3b-d190fa0a3a0a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""57cc0950-3d69-4b92-b641-d66b48b2a1e2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
1885f159-834a-57e4-8738-6f19fc49c5ca,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/1885f159-834a-57e4-8738-6f19fc49c5ca,object identifier,tg:mmbbr:747,record identifiers,MMB.A.0747,descriptive note,Nederlands,de aankomst van een koffer voor Fritz,Brieven
1885f159-834a-57e4-8738-6f19fc49c5ca,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
1885f159-834a-57e4-8738-6f19fc49c5ca,e73_MaterialRecords,,,,,,,27f1fb9f-df50-53e8-b962-d576039d0e20,tg:mmbbr:747,tg:mmbbr:747_#1,1,"[{""resourceId"": ""27f1fb9f-df50-53e8-b962-d576039d0e20"", ""ontologyProperty"": """", ""resourceXresourceId"": ""02d333e0-9220-46df-9931-2066fbc6c20c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
188b3ad3-6eff-5852-9de3-255404356578,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/188b3ad3-6eff-5852-9de3-255404356578,object identifier,tg:mmbbr:297,record identifiers,MMB.A.0297,descriptive note,Nederlands,"onderhandelingen over de verkoop van zijn collectie, een mogelijk bezoek van Fritz en de concurrentie van Brinckman, directeur van het museum van Hamburg",Brieven
188b3ad3-6eff-5852-9de3-255404356578,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
188b3ad3-6eff-5852-9de3-255404356578,e73_MaterialRecords,,,,,,,9a786ff7-9ab1-5900-9871-2271c15d8ce9,tg:mmbbr:297,tg:mmbbr:297_#1,1,"[{""resourceId"": ""9a786ff7-9ab1-5900-9871-2271c15d8ce9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b33bda10-2e15-4d2d-bf19-16da0d0605d3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
188c63f7-c3ee-524d-ac1c-dda77e61fb34,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/188c63f7-c3ee-524d-ac1c-dda77e61fb34,object identifier,tg:mmbbr:2182,record identifiers,MMB.A.2182,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
188c63f7-c3ee-524d-ac1c-dda77e61fb34,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
188c63f7-c3ee-524d-ac1c-dda77e61fb34,e73_MaterialRecords,,,,,,,46f53ba6-6a10-5361-8de5-96648f442ede,tg:mmbbr:2182,tg:mmbbr:2182_#1,1,"[{""resourceId"": ""46f53ba6-6a10-5361-8de5-96648f442ede"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4965e43e-c9f5-4b5c-9058-33ea6ce99a93"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
18b3b327-6d38-5131-a09d-fd5344915414,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/18b3b327-6d38-5131-a09d-fd5344915414,object identifier,tg:mmbbr:1367,record identifiers,MMB.A.1367,descriptive note,Nederlands,In verband met schorsing van de Sint Henricusstichting wegens geldgebrek (ontwerp met aantekeningen),Brieven
18b3b327-6d38-5131-a09d-fd5344915414,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
18b3b327-6d38-5131-a09d-fd5344915414,e73_MaterialRecords,,,,,,,63216359-6f36-5f34-a2f9-fd61520f01a4,tg:mmbbr:1367,tg:mmbbr:1367_#1,1,"[{""resourceId"": ""63216359-6f36-5f34-a2f9-fd61520f01a4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""dbdd377f-7a6c-4c30-a366-c762f3e82087"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
18b69141-fde0-5e6e-a29f-4f97c21740c2,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/18b69141-fde0-5e6e-a29f-4f97c21740c2,object identifier,tg:mmbbr:1260,record identifiers,MMB.A.1260,descriptive note,Nederlands,In verband met het boek van Richter,Brieven
18b69141-fde0-5e6e-a29f-4f97c21740c2,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
18b69141-fde0-5e6e-a29f-4f97c21740c2,e73_MaterialRecords,,,,,,,c7b0be13-0a47-5b0b-a7d6-6f7fd616647d,tg:mmbbr:1260,tg:mmbbr:1260_#1,1,"[{""resourceId"": ""c7b0be13-0a47-5b0b-a7d6-6f7fd616647d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5543b13d-8eb2-4eef-88ab-76f30bb361cf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
18ca552b-bc86-5ce5-9b23-e17ebba1b53a,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/18ca552b-bc86-5ce5-9b23-e17ebba1b53a,object identifier,tg:mmbbr:633,record identifiers,MMB.A.0633,descriptive note,Nederlands,de restauratie van een gotisch schilderij,Brieven
18ca552b-bc86-5ce5-9b23-e17ebba1b53a,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
18ca552b-bc86-5ce5-9b23-e17ebba1b53a,e73_MaterialRecords,,,,,,,25f0ae94-4da4-56f6-8267-6ac073103651,tg:mmbbr:633,tg:mmbbr:633_#1,1,"[{""resourceId"": ""25f0ae94-4da4-56f6-8267-6ac073103651"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2805da82-9365-4947-b31c-1121524ad2a1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
18ddaa97-948c-5532-8634-d551e6653c8c,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/18ddaa97-948c-5532-8634-d551e6653c8c,object identifier,tg:mmbbr:2035,record identifiers,MMB.A.2035,descriptive note,Nederlands,Bedankkaart betreffende de uitnodiging bij de opening van het museum en excuses om niet aanwezig te kunnen zijn,Brieven
18ddaa97-948c-5532-8634-d551e6653c8c,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
18ddaa97-948c-5532-8634-d551e6653c8c,e73_MaterialRecords,,,,,,,c4ad63ee-b3cb-51a6-8f97-aeed71c48c50,tg:mmbbr:2035,tg:mmbbr:2035_#1,1,"[{""resourceId"": ""c4ad63ee-b3cb-51a6-8f97-aeed71c48c50"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b34886cb-b1ee-4729-9f14-38bba1bcc838"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
18e8d0d7-78e9-51ea-bc1e-e98bdd49a2f7,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/18e8d0d7-78e9-51ea-bc1e-e98bdd49a2f7,object identifier,tg:mmbbr:1752,record identifiers,MMB.A.1752,descriptive note,Nederlands,Bedankbrief betreffende de uitnodiging bij de opening van het museum en bevestiging van aanwezigheid,Brieven
18e8d0d7-78e9-51ea-bc1e-e98bdd49a2f7,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
18e8d0d7-78e9-51ea-bc1e-e98bdd49a2f7,e73_MaterialRecords,,,,,,,da83aee4-9167-5fdd-a5ce-9e026f0c7eed,tg:mmbbr:1752,tg:mmbbr:1752_#1,1,"[{""resourceId"": ""da83aee4-9167-5fdd-a5ce-9e026f0c7eed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""476ceaaa-7b6f-46ef-bc46-7e334c80519f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
18f405fd-0fff-5051-9f02-bf1f586d5ee6,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/18f405fd-0fff-5051-9f02-bf1f586d5ee6,object identifier,tg:mmbbr:2384,record identifiers,MMB.A.2384,descriptive note,Nederlands,"Bedanking om het museum te mogen bezoeken, onder begeleiding van Peellaert",Brieven
18f405fd-0fff-5051-9f02-bf1f586d5ee6,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
18f405fd-0fff-5051-9f02-bf1f586d5ee6,e73_MaterialRecords,,,,,,,dc452ec0-5a9a-5901-b46c-9bf3d1d91404,tg:mmbbr:2384,tg:mmbbr:2384_#1,1,"[{""resourceId"": ""dc452ec0-5a9a-5901-b46c-9bf3d1d91404"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ecc9c939-ac83-483d-bb62-510b4c2303dd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,object identifier,tg:mmbbr:752,record identifiers,MMB.A.0752,descriptive note,Nederlands,"de ontvangst van geld voor een flacon, het aanbod van twee schilderijen uit de nalatenschap van de gravin van Stirum en de onderhandelingen over een schilderij van de Bloot, een familieportret, een portret door Netscher, werk voorstellende de koning en zijn vrouw en nog twaalf à dertien portretten onder meer uit het gebouw van kunsten en wetenschappen [portretten van de familie Bredehoff]",Brieven
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,https://dams.antwerpen.be,/asset/m1T7hYsXh7WcY3rggXjm5Ujm,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,https://dams.antwerpen.be,/asset/j1WooRfRWYdCW6SEqbdUUauQ,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,https://dams.antwerpen.be,/asset/u1ITHVUZcw9mbR8UidT9nEI7,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,https://dams.antwerpen.be,/asset/CXrUQ9j9GZfN7VkTuUplkmXU,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,https://dams.antwerpen.be,/asset/Q2LXnTLdZDKOr6YeqNCjeaRo,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_Languages,,,,,taal 1,Dutch (language),,,,,,,,,,,,,,
18f7fb46-b72d-5502-ad87-dc2fd23cdcd6,e73_MaterialRecords,,,,,,,d092a44e-a3f1-50f0-aad6-1945984c31a1,tg:mmbbr:752,tg:mmbbr:752_#1,1,"[{""resourceId"": ""d092a44e-a3f1-50f0-aad6-1945984c31a1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c5777fd3-8769-4341-8ef3-f8717e1d76f9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
18fcf463-28e6-5bcb-b167-78efada388e4,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/18fcf463-28e6-5bcb-b167-78efada388e4,object identifier,tg:mmbbr:301,record identifiers,MMB.A.0301,descriptive note,Nederlands,de afspraak voor een treinreis,Brieven
18fcf463-28e6-5bcb-b167-78efada388e4,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
18fcf463-28e6-5bcb-b167-78efada388e4,e73_MaterialRecords,,,,,,,abdc7904-0252-5048-b481-c715421d96c6,tg:mmbbr:301,tg:mmbbr:301_#1,1,"[{""resourceId"": ""abdc7904-0252-5048-b481-c715421d96c6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78ee1f76-288f-44ed-b0f4-7a4ece2d314f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
190d464a-76f1-57db-81de-37daf4355855,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/190d464a-76f1-57db-81de-37daf4355855,object identifier,tg:mmbbr:500,record identifiers,MMB.A.0500,descriptive note,Nederlands,"Factuur voor aankopen op de veiling van Clavé [Gossart/Mabuse, Maria Magdalena; Pieter Brueghel II, Winterlandschap met vogelknip en met de vlucht naar Egypte]]",Brieven
190d464a-76f1-57db-81de-37daf4355855,e73_Languages,https://dams.antwerpen.be,/asset/I2LYEYanMqXaNBG1LiNmxPpj,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
190d464a-76f1-57db-81de-37daf4355855,e73_Languages,https://dams.antwerpen.be,/asset/yIT8jFXSMnYVHLLhPuskkcpI,gerelateerde objecten,DAMS Archief,,,,,,,,,,,,,,,,
190d464a-76f1-57db-81de-37daf4355855,e73_Languages,,,,,taal 1,German (language),,,,,,,,,,,,,,
190d464a-76f1-57db-81de-37daf4355855,e73_MaterialRecords,,,,,,,2ec21749-3a13-5533-8098-574b7ef6c4b2,tg:mmbbr:500,tg:mmbbr:500_#1,1,"[{""resourceId"": ""2ec21749-3a13-5533-8098-574b7ef6c4b2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d297e34e-ba09-4b1b-a8ee-661cbb7d7e67"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
1912aa93-300f-5dcd-b845-f42a2d685709,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/1912aa93-300f-5dcd-b845-f42a2d685709,object identifier,tg:mmbbr:2212,record identifiers,MMB.A.2212,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
1912aa93-300f-5dcd-b845-f42a2d685709,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
1912aa93-300f-5dcd-b845-f42a2d685709,e73_MaterialRecords,,,,,,,0624c971-87ec-5c93-a225-4582bb27a5df,tg:mmbbr:2212,tg:mmbbr:2212_#1,1,"[{""resourceId"": ""0624c971-87ec-5c93-a225-4582bb27a5df"", ""ontologyProperty"": """", ""resourceXresourceId"": ""acf8ccd4-dda9-4267-a72c-2559404f4632"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
191873eb-ef5d-5e20-ba06-ad3585093de2,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/191873eb-ef5d-5e20-ba06-ad3585093de2,object identifier,tg:mmbbr:2230,record identifiers,MMB.A.2230,descriptive note,Nederlands,Bedanking voor de catalogus,Brieven
191873eb-ef5d-5e20-ba06-ad3585093de2,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
191873eb-ef5d-5e20-ba06-ad3585093de2,e73_MaterialRecords,,,,,,,1f87427d-a93c-5a4b-a401-6b25c5f258de,tg:mmbbr:2230,tg:mmbbr:2230_#1,1,"[{""resourceId"": ""1f87427d-a93c-5a4b-a401-6b25c5f258de"", ""ontologyProperty"": """", ""resourceXresourceId"": ""060a8727-a7a9-4de0-94ff-7afc7e704933"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
191b77f1-0f31-5d03-9914-c1be379938b3,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/191b77f1-0f31-5d03-9914-c1be379938b3,object identifier,tg:mmbbr:152,record identifiers,MMB.A.0152,descriptive note,Nederlands,"de aankoop van een glasraam en het aanbod van zes houten gotische apostelbeelden, vier glasramen, een gotisch eiken raam met luiken, een eiken gotisch zittend Sint-Annabeeld, een zijden kazuifel met bloemen erop, een kazuifel, een tafelkleed en drie eiken gotische panelen",Brieven
191b77f1-0f31-5d03-9914-c1be379938b3,e73_Languages,,,,,taal 1,French (language),,,,,,,,,,,,,,
191b77f1-0f31-5d03-9914-c1be379938b3,e73_MaterialRecords,,,,,,,e71e1000-21ff-5ec0-9b2f-970891badaa5,tg:mmbbr:152,tg:mmbbr:152_#1,1,"[{""resourceId"": ""e71e1000-21ff-5ec0-9b2f-970891badaa5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9bb6e9a8-81dc-4865-b393-094c7cdbffcd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
1920c57b-9033-5162-88bd-b696bb6a5631,AA,,,,,,,,,,0,,https://data.museummayervandenbergh.be/ark:/59511/1920c57b-9033-5162-88bd-b696bb6a5631,object identifier,tg:mmbbr:2523,record identifiers,MMB.A.2523,descriptive note,Nederlands,vriendschappelijke brief over persoonlijke aangelegenheden,Brieven
