ResourceID,card,mmb_id,order,source_field,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,Language,ResourceID_mat,mmb_id_mat,Material Records,Object Identifier,Object Number Type,Object Number,Other Identifier Type,Other Identifier,Title Type,Title,Title Language,Record Type,Description Type,Description Language,Description
da95a907-e90c-5c6e-bc73-e1199926e4e7,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
da95a907-e90c-5c6e-bc73-e1199926e4e7,e73_MaterialRecords,tg:mmbdc:141,1,,,,,,,8d15bf4d-1d74-5a90-ac6f-0536bc7905a2,tg:mmbdc:141_#1,"[{""resourceId"": ""8d15bf4d-1d74-5a90-ac6f-0536bc7905a2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""da08981d-5d4d-402b-8171-b48b59351aa4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
dd4f9258-3346-5591-b56d-1963a4728b70,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/dd4f9258-3346-5591-b56d-1963a4728b70,object identifier,tg:mmbdc:165,record identifiers,MMB.A.2550,constructed titles,Balboekje van Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
dd4f9258-3346-5591-b56d-1963a4728b70,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
dd4f9258-3346-5591-b56d-1963a4728b70,e73_MaterialRecords,tg:mmbdc:165,1,,,,,,,d92558b5-a0f3-51b6-9383-ce4f1c0dd27c,tg:mmbdc:165_#1,"[{""resourceId"": ""d92558b5-a0f3-51b6-9383-ce4f1c0dd27c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4878d4ca-9bd2-4e56-80b7-763be9bdaa09"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/de162b97-2920-503e-bfc5-801a8f6eaa2a,object identifier,tg:mmbdc:26,record identifiers,MMB.A.1214,constructed titles,Bidprentje Henriëtte Rosalie Mayer van den Bergh,Dutch (language),Documenten,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
de162b97-2920-503e-bfc5-801a8f6eaa2a,e73_MaterialRecords,tg:mmbdc:26,1,,,,,,,5d1ded10-c07e-5977-85f8-c9a900ea95e5,tg:mmbdc:26_#1,"[{""resourceId"": ""5d1ded10-c07e-5977-85f8-c9a900ea95e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5243b1ed-3f11-494a-b19b-0fe093b68c23"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/dfd8430e-f99e-5696-aeb3-7536e33f6cf9,object identifier,tg:mmbdc:54,record identifiers,MMB.A.1321,constructed titles,Waterrekening Antwerp Water Works,Dutch (language),Documenten,,,
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
dfd8430e-f99e-5696-aeb3-7536e33f6cf9,e73_MaterialRecords,tg:mmbdc:54,1,,,,,,,ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c,tg:mmbdc:54_#1,"[{""resourceId"": ""ad6fc4d5-cbbb-5b4f-b012-9b2fad8fb07c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ea6221be-492d-4a32-bee2-cd7ce5973cd6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,object identifier,tg:mmbdc:86,record identifiers,MMB.A.1480,constructed titles,Rekeningen: Ereloon dr. Hertoghe,Dutch (language),Documenten,,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
e268ae78-3bbc-57ae-9b11-ab6d7d7ac6ed,e73_MaterialRecords,tg:mmbdc:86,1,,,,,,,6dbbc865-b9ab-5c4c-9434-6758f0a4d740,tg:mmbdc:86_#1,"[{""resourceId"": ""6dbbc865-b9ab-5c4c-9434-6758f0a4d740"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8b7bb2d-fd6c-4cd2-bae9-b8e7dded2c36"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
e529739d-7e84-5c53-abde-248c6c598675,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e529739d-7e84-5c53-abde-248c6c598675,object identifier,tg:mmbdc:139,record identifiers,MMB.A.2387,constructed titles,Visitekaartje Francis Kimbel,Dutch (language),Documenten,,,
e529739d-7e84-5c53-abde-248c6c598675,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
e529739d-7e84-5c53-abde-248c6c598675,e73_MaterialRecords,tg:mmbdc:139,1,,,,,,,24617713-e3c4-5f12-b314-aaa0bdb307bf,tg:mmbdc:139_#1,"[{""resourceId"": ""24617713-e3c4-5f12-b314-aaa0bdb307bf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""67898683-1907-48f3-a9b5-b6d302d74dd1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
e62350f0-770d-5285-99f2-35f119c5d7ab,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e62350f0-770d-5285-99f2-35f119c5d7ab,object identifier,tg:mmbdc:28,record identifiers,MMB.A.1224,constructed titles,Visitekaartje: Madame Emile Mayer,Dutch (language),Documenten,,,
e62350f0-770d-5285-99f2-35f119c5d7ab,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
e62350f0-770d-5285-99f2-35f119c5d7ab,e73_MaterialRecords,tg:mmbdc:28,1,,,,,,,4061ffc7-e7f6-56f4-9831-a00c3db2e494,tg:mmbdc:28_#1,"[{""resourceId"": ""4061ffc7-e7f6-56f4-9831-a00c3db2e494"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8502d89e-c00a-46bb-94e4-14c89f3c44c8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
e64ca066-a991-5290-85b8-b3ca6b3615c5,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e64ca066-a991-5290-85b8-b3ca6b3615c5,object identifier,tg:mmbdc:110,record identifiers,MMB.A.1614,constructed titles,Gebed tot Sint Jozef,Dutch (language),Documenten,,,
e64ca066-a991-5290-85b8-b3ca6b3615c5,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
e64ca066-a991-5290-85b8-b3ca6b3615c5,e73_MaterialRecords,tg:mmbdc:110,1,,,,,,,a689281c-ccfb-5b4d-b28c-f1bf3130c8ff,tg:mmbdc:110_#1,"[{""resourceId"": ""a689281c-ccfb-5b4d-b28c-f1bf3130c8ff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a144253-0b1c-48ad-b4f4-af5afa4fe8ba"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,object identifier,tg:mmbdc:108,record identifiers,MMB.A.1575,constructed titles,Ontvangstbewijs voor de levering van catalogi,Dutch (language),Documenten,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
e7151ec4-bfbb-5ecd-bdde-c2a6f38860f0,e73_MaterialRecords,tg:mmbdc:108,1,,,,,,,c32e2e17-6445-5129-9fa2-faf944ca4c3f,tg:mmbdc:108_#1,"[{""resourceId"": ""c32e2e17-6445-5129-9fa2-faf944ca4c3f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""ee530ed7-9ddf-4fb1-97a9-372d3dff19e3"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
e76e0866-39a5-5fff-969d-855d05005a4d,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e76e0866-39a5-5fff-969d-855d05005a4d,object identifier,tg:mmbdc:2,record identifiers,MMB.A.1190,constructed titles,Notitie: Geboortedatum Ghislaine Mayer van den Bergh,Dutch (language),Documenten,,,
e76e0866-39a5-5fff-969d-855d05005a4d,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
e76e0866-39a5-5fff-969d-855d05005a4d,e73_MaterialRecords,tg:mmbdc:2,1,,,,,,,b55f8960-5ee5-59fd-88f5-7a8c3c92e0b2,tg:mmbdc:2_#1,"[{""resourceId"": ""b55f8960-5ee5-59fd-88f5-7a8c3c92e0b2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""796113fa-698a-4854-8c4e-73a2ef0aa905"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
e89f431c-7364-5c4a-a845-96c43fbb2673,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/e89f431c-7364-5c4a-a845-96c43fbb2673,object identifier,tg:mmbdc:94,record identifiers,MMB.A.1515,constructed titles,Naamlijst: Patiënten Sint Henricusstichting,Dutch (language),Documenten,,,
e89f431c-7364-5c4a-a845-96c43fbb2673,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
e89f431c-7364-5c4a-a845-96c43fbb2673,e73_MaterialRecords,tg:mmbdc:94,1,,,,,,,e74e26e3-94de-55ef-ab62-8c1dc71facef,tg:mmbdc:94_#1,"[{""resourceId"": ""e74e26e3-94de-55ef-ab62-8c1dc71facef"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5902d0cc-6ae1-414c-861d-8abb1a1ceb4b"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ea4532da-49ef-5f5c-8cd3-945b0a2ae56c,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/ea4532da-49ef-5f5c-8cd3-945b0a2ae56c,object identifier,tg:mmbdc:157,record identifiers,MMB.A.2496,titles proper,Notes destinées au catalogue de la collection de dentelles appartenant au musée de Madame Mayer van den Bergh à Anvers,French (language),Documenten,,,
ea4532da-49ef-5f5c-8cd3-945b0a2ae56c,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
ea4532da-49ef-5f5c-8cd3-945b0a2ae56c,e73_MaterialRecords,tg:mmbdc:157,1,,,,,,,9d0d1c72-e334-572f-8c54-2611947cc798,tg:mmbdc:157_#1,"[{""resourceId"": ""9d0d1c72-e334-572f-8c54-2611947cc798"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4f173873-4b92-4baf-9058-bb1671c08752"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ec6b5255-dfcb-57e5-91b4-0e41ba385d72,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/ec6b5255-dfcb-57e5-91b4-0e41ba385d72,object identifier,tg:mmbdc:115,record identifiers,MMB.A.1620,constructed titles,Visitekaartje Baron Félix van Zuylen van Nyevelt,Dutch (language),Documenten,,,
ec6b5255-dfcb-57e5-91b4-0e41ba385d72,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
ec6b5255-dfcb-57e5-91b4-0e41ba385d72,e73_MaterialRecords,tg:mmbdc:115,1,,,,,,,64c0024c-5b13-5b4c-ae2e-d283f2533d4f,tg:mmbdc:115_#1,"[{""resourceId"": ""64c0024c-5b13-5b4c-ae2e-d283f2533d4f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e2a6dc76-1e93-4b4e-8e13-c9fc7f5e29e1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ed05850e-d93e-5353-84a8-4dbb8b38ec9c,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/ed05850e-d93e-5353-84a8-4dbb8b38ec9c,object identifier,tg:mmbdc:121,record identifiers,MMB.A.1653,constructed titles,Notitie: oplijsting van meubels in verschillende museumzalen,Dutch (language),Documenten,descriptive note,Nederlands,wellicht bedoeld voor identificatie bijhorende sleutels
ed05850e-d93e-5353-84a8-4dbb8b38ec9c,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
ed05850e-d93e-5353-84a8-4dbb8b38ec9c,e73_MaterialRecords,tg:mmbdc:121,1,,,,,,,52af441f-67ff-5e97-95ef-82b0dfa5dc68,tg:mmbdc:121_#1,"[{""resourceId"": ""52af441f-67ff-5e97-95ef-82b0dfa5dc68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""95ce4d13-8e2d-402e-bf5a-ce32871dc0e1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
f0a19a94-019f-5ef5-836f-69f802b52d5c,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/f0a19a94-019f-5ef5-836f-69f802b52d5c,object identifier,tg:mmbdc:64,record identifiers,MMB.A.1455,constructed titles,Kwitantie huur van een safe voor de Sint Henricusstichting,Dutch (language),Documenten,,,
f0a19a94-019f-5ef5-836f-69f802b52d5c,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
f0a19a94-019f-5ef5-836f-69f802b52d5c,e73_MaterialRecords,tg:mmbdc:64,1,,,,,,,b87bdabb-02a1-5d70-b4b6-36424dd65868,tg:mmbdc:64_#1,"[{""resourceId"": ""b87bdabb-02a1-5d70-b4b6-36424dd65868"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4403d4a0-073f-4772-96ad-45b5f46c98a6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
f3764377-c5bc-540f-b7b0-ee2cd23732ef,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/f3764377-c5bc-540f-b7b0-ee2cd23732ef,object identifier,tg:mmbdc:36,record identifiers,MMB.A.1242,constructed titles,Menu opgedragen aan Fritz Mayer van den Bergh,Dutch (language),Documenten,,,
f3764377-c5bc-540f-b7b0-ee2cd23732ef,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
f3764377-c5bc-540f-b7b0-ee2cd23732ef,e73_MaterialRecords,tg:mmbdc:36,1,,,,,,,549796a6-5207-51d5-8499-dd3bdab97743,tg:mmbdc:36_#1,"[{""resourceId"": ""549796a6-5207-51d5-8499-dd3bdab97743"", ""ontologyProperty"": """", ""resourceXresourceId"": ""47e8113d-e35d-463c-969b-6b35e3735d8e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
f49fd4d1-9f92-5bea-9a82-fb7e9ad0400f,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/f49fd4d1-9f92-5bea-9a82-fb7e9ad0400f,object identifier,tg:mmbdc:126,record identifiers,MMB.A.1660,constructed titles,Notitie: Rekensommen op pagina's uit een gedrukte veilingcatalogus,Dutch (language),Documenten,,,
f49fd4d1-9f92-5bea-9a82-fb7e9ad0400f,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
f49fd4d1-9f92-5bea-9a82-fb7e9ad0400f,e73_MaterialRecords,tg:mmbdc:126,1,,,,,,,96240b4f-302d-587d-880e-d859f603eaec,tg:mmbdc:126_#1,"[{""resourceId"": ""96240b4f-302d-587d-880e-d859f603eaec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5e472ddc-5e90-4a3f-9342-0d95872c0098"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
f4e49ea6-4484-51dd-93f6-ed1e84ddd978,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/f4e49ea6-4484-51dd-93f6-ed1e84ddd978,object identifier,tg:mmbdc:12,record identifiers,MMB.A.1200,constructed titles,Doodsbrief Emil Mayer,Dutch (language),Documenten,,,
f4e49ea6-4484-51dd-93f6-ed1e84ddd978,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
f4e49ea6-4484-51dd-93f6-ed1e84ddd978,e73_MaterialRecords,tg:mmbdc:12,1,,,,,,,82ddac49-d293-5ad1-b8b2-f47291aeeea2,tg:mmbdc:12_#1,"[{""resourceId"": ""82ddac49-d293-5ad1-b8b2-f47291aeeea2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""597baff5-2223-46d3-8c95-223ce54d41f0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
f888f3d5-80db-5b5f-94aa-5a3d43548e52,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/f888f3d5-80db-5b5f-94aa-5a3d43548e52,object identifier,tg:mmbdc:103,record identifiers,MMB.A.1525,constructed titles,Naamlijst en uitgaven: Geopereerde patiënten Sint Henricusstichting en de kosten,Dutch (language),Documenten,,,
f888f3d5-80db-5b5f-94aa-5a3d43548e52,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
f888f3d5-80db-5b5f-94aa-5a3d43548e52,e73_MaterialRecords,tg:mmbdc:103,1,,,,,,,cd33b542-3106-54f0-8790-a0b54f937bdb,tg:mmbdc:103_#1,"[{""resourceId"": ""cd33b542-3106-54f0-8790-a0b54f937bdb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""aeb62650-cebe-4c90-8f64-f793fe975b92"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
f92564ca-be9a-5c66-b16d-86ad2d1fd84b,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/f92564ca-be9a-5c66-b16d-86ad2d1fd84b,object identifier,tg:mmbdc:24,record identifiers,MMB.A.1212,constructed titles,Bidprentje Jean Félix van den Bergh,Dutch (language),Documenten,,,
f92564ca-be9a-5c66-b16d-86ad2d1fd84b,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
f92564ca-be9a-5c66-b16d-86ad2d1fd84b,e73_MaterialRecords,tg:mmbdc:24,1,,,,,,,9c7e7b2a-bdac-540e-a685-2fbfa433ca79,tg:mmbdc:24_#1,"[{""resourceId"": ""9c7e7b2a-bdac-540e-a685-2fbfa433ca79"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c71b36bf-2116-4c53-8989-a471bb3b2eab"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
fb5f7f90-9bd3-532d-809c-137871439e82,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/fb5f7f90-9bd3-532d-809c-137871439e82,object identifier,tg:mmbdc:30,record identifiers,MMB.A.1236,constructed titles,Kwitantie voor de reparatie van een fiets voor 65 fr.,Dutch (language),Documenten,,,
fb5f7f90-9bd3-532d-809c-137871439e82,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
fb5f7f90-9bd3-532d-809c-137871439e82,e73_MaterialRecords,tg:mmbdc:30,1,,,,,,,a65d00e0-58e7-5dee-a1ce-14e8bb175ed2,tg:mmbdc:30_#1,"[{""resourceId"": ""a65d00e0-58e7-5dee-a1ce-14e8bb175ed2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f2f65889-37b7-461d-aa4b-9499d18440b6"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
fc39d75e-5e3c-5ff5-a14e-8a07f133088e,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/fc39d75e-5e3c-5ff5-a14e-8a07f133088e,object identifier,tg:mmbdc:85,record identifiers,MMB.A.1479,constructed titles,Rekeningen: 'Restauration nationale',Dutch (language),Documenten,,,
fc39d75e-5e3c-5ff5-a14e-8a07f133088e,e73_Languages,,,taal 1,,,,,French (language),,,,,,,,,,,,,,,
fc39d75e-5e3c-5ff5-a14e-8a07f133088e,e73_MaterialRecords,tg:mmbdc:85,1,,,,,,,c368cca2-6db5-579f-8f53-6924337edd97,tg:mmbdc:85_#1,"[{""resourceId"": ""c368cca2-6db5-579f-8f53-6924337edd97"", ""ontologyProperty"": """", ""resourceXresourceId"": ""14833e44-4e5d-4ef3-9eb6-d4ac43da3cb1"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
ff62b6a8-4272-5068-98f5-9f0bf54f1803,AA,,0,,,,,,,,,,https://data.museummayervandenbergh.be/ark:/59511/ff62b6a8-4272-5068-98f5-9f0bf54f1803,object identifier,tg:mmbdc:57,record identifiers,MMB.A.1342,constructed titles,Krantenknipsel over Sint Henricus Liefdadige Stichting voor Breuklijders,Dutch (language),Documenten,,,
ff62b6a8-4272-5068-98f5-9f0bf54f1803,e73_Languages,,,taal 1,,,,,Dutch (language),,,,,,,,,,,,,,,
ff62b6a8-4272-5068-98f5-9f0bf54f1803,e73_MaterialRecords,tg:mmbdc:57,1,,,,,,,4bc1f677-5dfb-5303-b2f5-cbffeb84c530,tg:mmbdc:57_#1,"[{""resourceId"": ""4bc1f677-5dfb-5303-b2f5-cbffeb84c530"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a90c6fce-92dc-4a5a-bc39-8d6e0f871091"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,
