ResourceID,mmb_id_mat,card,order,Acquisition Brocade ID,Acquisition Widget,Archive Brocade ID,Archive Widget,Image URL,au_code,au_name,Production Actor Role,Production Actor Note,Production Actor Widget,Start Date,End Date,Keeper,Object Number,Object Number Type,Object Identifier,Warehouse Location (begin),Warehouse Location (end),Material,Object Type,Other Identifier Type,Other Identifier,Annotation Type,Annotation Language,Annotation,Document status
318228af-1f43-5b8c-ad10-2edc5f1d02fd,tg:mmbbr:553_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
318228af-1f43-5b8c-ad10-2edc5f1d02fd,tg:mmbbr:553_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1895-02-12,,,,,,,,,,,,,,,
31981ed1-f987-599b-8102-04f455850e68,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1062_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/31981ed1-f987-599b-8102-04f455850e68,Doos A.VIII,,ink,letters (correspondence),record identifiers,tg:mmbbr:1062_#1,,,,
31981ed1-f987-599b-8102-04f455850e68,tg:mmbbr:1062_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
31981ed1-f987-599b-8102-04f455850e68,tg:mmbbr:1062_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/U1cCBWljWf8BPEpYVcvzFw2r,,,,,,,,,,,,,,,,,,,,,
31981ed1-f987-599b-8102-04f455850e68,tg:mmbbr:1062_#1,e22_ProductionActors,1,,,,,,au::115699:1,"Fievez, Joseph",correspondents (correspondence writers),"No match for au::115699, correspondents (correspondence writers), Fievez, Joseph",,,,,,,,,,,,,,,,,
31981ed1-f987-599b-8102-04f455850e68,tg:mmbbr:1062_#1,e22_ProductionActors,2,,,,,,,Kerkhof,recipients (people),"No au_code for geadresseerde, Kerkhof",,,,,,,,,,,,,,,,,
31981ed1-f987-599b-8102-04f455850e68,tg:mmbbr:1062_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1900-05-31,,,,,,,,,,,,,,,
31f8a399-64dd-5ef3-b4bd-8cfadfd61a04,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2346_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/31f8a399-64dd-5ef3-b4bd-8cfadfd61a04,Doos A.XVII,,ink,letters (correspondence),record identifiers,tg:mmbbr:2346_#1,,,,
31f8a399-64dd-5ef3-b4bd-8cfadfd61a04,tg:mmbbr:2346_#1,e22_Archives,1,,,MMB.A.I.B.3.d,,,,,,,,,,,,,,,,,,,,,,,
31f8a399-64dd-5ef3-b4bd-8cfadfd61a04,tg:mmbbr:2346_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/t1UrkTV6E6Zijtni9IwkXbzd,,,,,,,,,,,,,,,,,,,,,
31f8a399-64dd-5ef3-b4bd-8cfadfd61a04,tg:mmbbr:2346_#1,e22_ProductionActors,1,,,,,,au::115236:1,"Momber, Frederick Robert Ernest",correspondents (correspondence writers),"No match for au::115236, correspondents (correspondence writers), Momber, Frederick Robert Ernest",,,,,,,,,,,,,,,,,
31f8a399-64dd-5ef3-b4bd-8cfadfd61a04,tg:mmbbr:2346_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
31f8a399-64dd-5ef3-b4bd-8cfadfd61a04,tg:mmbbr:2346_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1905-06-29,,,,,,,,,,,,,,,
3211aa8a-336f-52ac-8760-dca21ffb1527,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2213_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/3211aa8a-336f-52ac-8760-dca21ffb1527,Doos A.XVI,,ink,visiting cards,record identifiers,tg:mmbbr:2213_#1,,,,
3211aa8a-336f-52ac-8760-dca21ffb1527,tg:mmbbr:2213_#1,e22_Archives,1,,,MMB.A.I.B.3.c,,,,,,,,,,,,,,,,,,,,,,,
3211aa8a-336f-52ac-8760-dca21ffb1527,tg:mmbbr:2213_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/z2GVQuRuhIbNlJfKrkkoJPoy,,,,,,,,,,,,,,,,,,,,,
3211aa8a-336f-52ac-8760-dca21ffb1527,tg:mmbbr:2213_#1,e22_ProductionActors,1,,,,,,,"Chaudoir, Jean",correspondents (correspondence writers),"No au_code for briefschrijver, Chaudoir, Jean",,,,,,,,,,,,,,,,,
3211aa8a-336f-52ac-8760-dca21ffb1527,tg:mmbbr:2213_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
3211aa8a-336f-52ac-8760-dca21ffb1527,tg:mmbbr:2213_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1907-02-11,,,,,,,,,,,,,,,
32318762-5802-59e1-bed6-6473d6cfc22f,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2061_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32318762-5802-59e1-bed6-6473d6cfc22f,Doos A.XV,,ink,letters (correspondence),record identifiers,tg:mmbbr:2061_#1,,,,
32318762-5802-59e1-bed6-6473d6cfc22f,tg:mmbbr:2061_#1,e22_Archives,1,,,MMB.A.I.B.3.b,,,,,,,,,,,,,,,,,,,,,,,
32318762-5802-59e1-bed6-6473d6cfc22f,tg:mmbbr:2061_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/jjRZWMGUTAHSgmGmd9ejP95I,,,,,,,,,,,,,,,,,,,,,
32318762-5802-59e1-bed6-6473d6cfc22f,tg:mmbbr:2061_#1,e22_ProductionActors,1,,,,,,,"Cutsem, Joseph van",correspondents (correspondence writers),"No au_code for briefschrijver, Cutsem, Joseph van",,,,,,,,,,,,,,,,,
32318762-5802-59e1-bed6-6473d6cfc22f,tg:mmbbr:2061_#1,e22_ProductionActors,2,,,,,,,"Cutsem, Madame Joseph van",correspondents (correspondence writers),"No au_code for briefschrijver, Cutsem, Madame Joseph van",,,,,,,,,,,,,,,,,
32318762-5802-59e1-bed6-6473d6cfc22f,tg:mmbbr:2061_#1,e22_ProductionActors,3,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
32318762-5802-59e1-bed6-6473d6cfc22f,tg:mmbbr:2061_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-uu-uu,,,,,,,,,,,,,,,
3257aeb2-76f0-5e41-89ae-2f50b7ad69cf,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:12_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/3257aeb2-76f0-5e41-89ae-2f50b7ad69cf,Doos A.I,,ink,letters (correspondence),record identifiers,tg:mmbbr:12_#1,remarks,Nederlands,"MMB.0215.1-2, MMB.0215.2-2, MMB.0487",
3257aeb2-76f0-5e41-89ae-2f50b7ad69cf,tg:mmbbr:12_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
3257aeb2-76f0-5e41-89ae-2f50b7ad69cf,tg:mmbbr:12_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/b2dNRY1aNW55NMRRUFpgxHFn#id,,,,,,,,,,,,,,,,,,,,,
3257aeb2-76f0-5e41-89ae-2f50b7ad69cf,tg:mmbbr:12_#1,e22_ProductionActors,1,,,,,,au::115603:1,"Kock, Alphonse de",correspondents (correspondence writers),"No match for au::115603, correspondents (correspondence writers), Kock, Alphonse de",,,,,,,,,,,,,,,,,
3257aeb2-76f0-5e41-89ae-2f50b7ad69cf,tg:mmbbr:12_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
3257aeb2-76f0-5e41-89ae-2f50b7ad69cf,tg:mmbbr:12_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1885-06-02,,,,,,,,,,,,,,,
325b8900-3d11-5813-a87c-83f61f4d558a,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2028_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/325b8900-3d11-5813-a87c-83f61f4d558a,Doos A.XV,,ink,postcards,record identifiers,tg:mmbbr:2028_#1,,,,
325b8900-3d11-5813-a87c-83f61f4d558a,tg:mmbbr:2028_#1,e22_Archives,1,,,MMB.A.I.B.3.b,,,,,,,,,,,,,,,,,,,,,,,
325b8900-3d11-5813-a87c-83f61f4d558a,tg:mmbbr:2028_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/y1YFI6MmyVTGtoCodZpW6hVa,,,,,,,,,,,,,,,,,,,,,
325b8900-3d11-5813-a87c-83f61f4d558a,tg:mmbbr:2028_#1,e22_ProductionActors,1,,,,,,,"Villegas, Mademoiselle de",correspondents (correspondence writers),"No au_code for briefschrijver, Villegas, Mademoiselle de",,,,,,,,,,,,,,,,,
325b8900-3d11-5813-a87c-83f61f4d558a,tg:mmbbr:2028_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
325b8900-3d11-5813-a87c-83f61f4d558a,tg:mmbbr:2028_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-12-13,,,,,,,,,,,,,,,
32830b1a-65a0-5c71-bc7a-4f535254beab,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1251_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32830b1a-65a0-5c71-bc7a-4f535254beab,Doos A.IX,,ink,postcards,record identifiers,tg:mmbbr:1251_#1,,,,
32830b1a-65a0-5c71-bc7a-4f535254beab,tg:mmbbr:1251_#1,e22_Archives,1,,,MMB.A.I.E.1,,,,,,,,,,,,,,,,,,,,,,,
32830b1a-65a0-5c71-bc7a-4f535254beab,tg:mmbbr:1251_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/N1GsVR8ojiXGNZioZWve7VoO,,,,,,,,,,,,,,,,,,,,,
32830b1a-65a0-5c71-bc7a-4f535254beab,tg:mmbbr:1251_#1,e22_ProductionActors,1,,,,,,au::115252:1,"Werve, Ludovic van de",correspondents (correspondence writers),"No match for au::115252, correspondents (correspondence writers), Werve, Ludovic van de",,,,,,,,,,,,,,,,,
32830b1a-65a0-5c71-bc7a-4f535254beab,tg:mmbbr:1251_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
32830b1a-65a0-5c71-bc7a-4f535254beab,tg:mmbbr:1251_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,uuuu-01-19,,,,,,,,,,,,,,,
32999c1f-6dcb-574a-8c94-7341bcf128d6,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:360_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32999c1f-6dcb-574a-8c94-7341bcf128d6,Doos A.III,,ink,letters (correspondence),record identifiers,tg:mmbbr:360_#1,remarks,Nederlands,MMB.0199,
32999c1f-6dcb-574a-8c94-7341bcf128d6,tg:mmbbr:360_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
32999c1f-6dcb-574a-8c94-7341bcf128d6,tg:mmbbr:360_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/u2LVlLUXYUVRPPZdWOn3tAdI#id,,,,,,,,,,,,,,,,,,,,,
32999c1f-6dcb-574a-8c94-7341bcf128d6,tg:mmbbr:360_#1,e22_ProductionActors,1,,,,,,au::115680:1,"Bardini, Stefano",correspondents (correspondence writers),"No match for au::115680, correspondents (correspondence writers), Bardini, Stefano",,,,,,,,,,,,,,,,,
32999c1f-6dcb-574a-8c94-7341bcf128d6,tg:mmbbr:360_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
32999c1f-6dcb-574a-8c94-7341bcf128d6,tg:mmbbr:360_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1893-05-06,,,,,,,,,,,,,,,
32acb3ce-4f17-5656-beae-01b950b42dc9,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:755_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32acb3ce-4f17-5656-beae-01b950b42dc9,Doos A.V,,ink,letters (correspondence),record identifiers,tg:mmbbr:755_#1,,,,
32acb3ce-4f17-5656-beae-01b950b42dc9,tg:mmbbr:755_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
32acb3ce-4f17-5656-beae-01b950b42dc9,tg:mmbbr:755_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/VMOkgrMWRRdXMg8QUGC8mONr,,,,,,,,,,,,,,,,,,,,,
32acb3ce-4f17-5656-beae-01b950b42dc9,tg:mmbbr:755_#1,e22_ProductionActors,1,,,,,,au::115659:1,"Hezemans, Lambert",correspondents (correspondence writers),"No match for au::115659, correspondents (correspondence writers), Hezemans, Lambert",,,,,,,,,,,,,,,,,
32acb3ce-4f17-5656-beae-01b950b42dc9,tg:mmbbr:755_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
32acb3ce-4f17-5656-beae-01b950b42dc9,tg:mmbbr:755_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1897-04-02,,,,,,,,,,,,,,,
32b86f90-3ba1-550c-bf11-1c2e5e69a733,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:799_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32b86f90-3ba1-550c-bf11-1c2e5e69a733,Doos A.VI,,ink,letters (correspondence),record identifiers,tg:mmbbr:799_#1,,,,
32b86f90-3ba1-550c-bf11-1c2e5e69a733,tg:mmbbr:799_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
32b86f90-3ba1-550c-bf11-1c2e5e69a733,tg:mmbbr:799_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/h1yXYbBnmZljLFbwgKyjS7nx,,,,,,,,,,,,,,,,,,,,,
32b86f90-3ba1-550c-bf11-1c2e5e69a733,tg:mmbbr:799_#1,e22_ProductionActors,1,,,,,,au::5179:1,"Delbeke, August",correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/554153"",""au::5179"",""au::5179:1"",""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""August Delbeke""],""name"":""August Delbeke"",""ark"":""ark:/83110/x0/0247daf1-3723-5112-b386-c97178556126"",""uri"":""/agents/people/554153"",""id"":""au::5179:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
32b86f90-3ba1-550c-bf11-1c2e5e69a733,tg:mmbbr:799_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
32b86f90-3ba1-550c-bf11-1c2e5e69a733,tg:mmbbr:799_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1897-09-21,,,,,,,,,,,,,,,
32c8f3fd-acf4-58cf-bcc5-33773694e46a,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2378_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32c8f3fd-acf4-58cf-bcc5-33773694e46a,Doos A.XVIII,,ink,visiting cards,record identifiers,tg:mmbbr:2378_#1,,,,
32c8f3fd-acf4-58cf-bcc5-33773694e46a,tg:mmbbr:2378_#1,e22_Archives,1,,,MMB.A.I.B.3.d,,,,,,,,,,,,,,,,,,,,,,,
32c8f3fd-acf4-58cf-bcc5-33773694e46a,tg:mmbbr:2378_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/P2lCaWYTWndSoiVuPVKVtEhI,,,,,,,,,,,,,,,,,,,,,
32c8f3fd-acf4-58cf-bcc5-33773694e46a,tg:mmbbr:2378_#1,e22_ProductionActors,1,,,,,,,"Genechten, Léon van",correspondents (correspondence writers),"No au_code for briefschrijver, Genechten, Léon van",,,,,,,,,,,,,,,,,
32c8f3fd-acf4-58cf-bcc5-33773694e46a,tg:mmbbr:2378_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
32c8f3fd-acf4-58cf-bcc5-33773694e46a,tg:mmbbr:2378_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1911-02-02,,,,,,,,,,,,,,,
32e0f35c-f74f-587a-8480-b8dfb9a6db53,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:841_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/32e0f35c-f74f-587a-8480-b8dfb9a6db53,Doos A.VI,,ink,letters (correspondence),record identifiers,tg:mmbbr:841_#1,remarks,Nederlands,MMB.0020,
32e0f35c-f74f-587a-8480-b8dfb9a6db53,tg:mmbbr:841_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
32e0f35c-f74f-587a-8480-b8dfb9a6db53,tg:mmbbr:841_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/L1TddPlDdrcJ4mUi5iasrIT4,,,,,,,,,,,,,,,,,,,,,
32e0f35c-f74f-587a-8480-b8dfb9a6db53,tg:mmbbr:841_#1,e22_ProductionActors,1,,,,,,au::7000:1,"Friedländer, Max J.",correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/749000"",""au::7000"",""au::7000:1"",""ark:/83110/x0/678d06af-3067-5686-aa6e-e46acd4acc0a"",""Max J. Friedl√§nder""],""name"":""Max J. Friedl√§nder"",""ark"":""ark:/83110/x0/678d06af-3067-5686-aa6e-e46acd4acc0a"",""uri"":""/agents/people/749000"",""id"":""au::7000:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
32e0f35c-f74f-587a-8480-b8dfb9a6db53,tg:mmbbr:841_#1,e22_ProductionActors,2,,,,,,au::12085:1,"Mayer van den Bergh, Fritz",recipients (people),,"dlod={""suggest"":[""/agents/people/1293095"",""au::12085"",""au::12085:1"",""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""Fritz Mayer van den Bergh""],""name"":""Fritz Mayer van den Bergh"",""ark"":""ark:/83110/x0/fb0e47fc-56d0-5abd-b5a6-e439e663a2ae"",""uri"":""/agents/people/1293095"",""id"":""au::12085:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
32e0f35c-f74f-587a-8480-b8dfb9a6db53,tg:mmbbr:841_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1898-01-30,,,,,,,,,,,,,,,
3307a4d2-066e-5ddf-98ac-43413635f20e,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1788_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/3307a4d2-066e-5ddf-98ac-43413635f20e,Doos A.XIII,,ink,letters (correspondence),record identifiers,tg:mmbbr:1788_#1,,,,
3307a4d2-066e-5ddf-98ac-43413635f20e,tg:mmbbr:1788_#1,e22_Archives,1,,,MMB.A.I.B.3.a,,,,,,,,,,,,,,,,,,,,,,,
3307a4d2-066e-5ddf-98ac-43413635f20e,tg:mmbbr:1788_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/iWrVlSYmJCnWjvHjpj4xyg0l,,,,,,,,,,,,,,,,,,,,,
3307a4d2-066e-5ddf-98ac-43413635f20e,tg:mmbbr:1788_#1,e22_ProductionActors,1,,,,,,,"Lauwick, Le Général",correspondents (correspondence writers),"No au_code for briefschrijver, Lauwick, Le Général",,,,,,,,,,,,,,,,,
3307a4d2-066e-5ddf-98ac-43413635f20e,tg:mmbbr:1788_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
3307a4d2-066e-5ddf-98ac-43413635f20e,tg:mmbbr:1788_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-12-12,,,,,,,,,,,,,,,
330cf5b6-9935-53a4-8653-f6c854d386d5,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:2050_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/330cf5b6-9935-53a4-8653-f6c854d386d5,Doos A.XV,,ink,letters (correspondence),record identifiers,tg:mmbbr:2050_#1,,,,
330cf5b6-9935-53a4-8653-f6c854d386d5,tg:mmbbr:2050_#1,e22_Archives,1,,,MMB.A.I.B.3.b,,,,,,,,,,,,,,,,,,,,,,,
330cf5b6-9935-53a4-8653-f6c854d386d5,tg:mmbbr:2050_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/TbOXbEYEGhiBHTdQHrHt2T8a,,,,,,,,,,,,,,,,,,,,,
330cf5b6-9935-53a4-8653-f6c854d386d5,tg:mmbbr:2050_#1,e22_ProductionActors,1,,,,,,au::115286:1,"Schöller, Jozef",correspondents (correspondence writers),"No match for au::115286, correspondents (correspondence writers), Schöller, Jozef",,,,,,,,,,,,,,,,,
330cf5b6-9935-53a4-8653-f6c854d386d5,tg:mmbbr:2050_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
330cf5b6-9935-53a4-8653-f6c854d386d5,tg:mmbbr:2050_#1,e22_ProductionTimeSpans,1,,,,,,,,,,,1904-12-12,,,,,,,,,,,,,,,
33182470-3c3c-553a-8cae-24ec52332bb4,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:1699_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/33182470-3c3c-553a-8cae-24ec52332bb4,Doos A.XII,,ink,visiting cards,record identifiers,tg:mmbbr:1699_#1,,,,
33182470-3c3c-553a-8cae-24ec52332bb4,tg:mmbbr:1699_#1,e22_Archives,1,,,MMB.A.I.C.2,,,,,,,,,,,,,,,,,,,,,,,
33182470-3c3c-553a-8cae-24ec52332bb4,tg:mmbbr:1699_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/NZZTErFYOCepO8GXbDagG5bt,,,,,,,,,,,,,,,,,,,,,
33182470-3c3c-553a-8cae-24ec52332bb4,tg:mmbbr:1699_#1,e22_ProductionActors,1,,,,,,au::115325:1,"Gillès de Pélichy, Henri",correspondents (correspondence writers),"No match for au::115325, correspondents (correspondence writers), Gillès de Pélichy, Henri",,,,,,,,,,,,,,,,,
33182470-3c3c-553a-8cae-24ec52332bb4,tg:mmbbr:1699_#1,e22_ProductionActors,2,,,,,,au::115207:1,"Mayer van den Bergh, Henriëtte",recipients (people),"No match for au::115207, recipients (people), Mayer van den Bergh, Henriëtte",,,,,,,,,,,,,,,,,
338ddf43-f75c-528b-b303-5e245f9dce38,,AA,0,,,,,,,,,,,,,Museum Mayer van den Bergh,tg:mmbbr:183_#1,record identifiers,https://data.museummayervandenbergh.be/ark:/59511/338ddf43-f75c-528b-b303-5e245f9dce38,Doos A.II,,ink,letters (correspondence),record identifiers,tg:mmbbr:183_#1,,,,
338ddf43-f75c-528b-b303-5e245f9dce38,tg:mmbbr:183_#1,e22_Archives,1,,,MMB.A.I.A.1,,,,,,,,,,,,,,,,,,,,,,,
338ddf43-f75c-528b-b303-5e245f9dce38,tg:mmbbr:183_#1,e22_Images,1,,,,,https://dams.antwerpen.be/asset/a1OTXYQywQpL8FVZXRlU5e2r#id,,,,,,,,,,,,,,,,,,,,,
338ddf43-f75c-528b-b303-5e245f9dce38,tg:mmbbr:183_#1,e22_ProductionActors,1,,,,,,au::29214:1,"Delehaye, Louis",correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/3125898"",""au::29214"",""au::29214:1"",""ark:/83110/x0/e4076351-f7b0-5184-9caa-c2ec57ffc457"",""Louis Delehaye""],""name"":""Louis Delehaye"",""ark"":""ark:/83110/x0/e4076351-f7b0-5184-9caa-c2ec57ffc457"",""uri"":""/agents/people/3125898"",""id"":""au::29214:1"",""isCapacity"":false}",,,,,,,,,,,,,,,,
