Object Number,Record Type,URL,ResourceID,Reference Number,Status,Format Dimension,Page Numbers,Page Type,Sheet Numbers,Format Type,Status,Sheeet Type,Group or individual,Typescripts used,Writing style,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhhs:20417,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:20417/N,65b74196-745d-5b6a-8f85-12d21736dfef,BE-ANN07/hs/000019471,Handgeschreven,"14,7 x 11,1",2,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/65b74196-745d-5b6a-8f85-12d21736dfef'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:18491,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:18491/N,335d3034-0a27-5dc2-93b9-6d534fa0584b,BE-ANN07/hs/000017594,Handgeschreven,"21 x 16,5",23,,18,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/335d3034-0a27-5dc2-93b9-6d534fa0584b'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:7277,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:7277/N,7062e09d-0b08-5db1-adda-e69a21fe4eb2,BE-ANN07/hs/000007089,Verbeterd Typoscript,"27,5 x 21,5",2,,2,,Doorslag,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7062e09d-0b08-5db1-adda-e69a21fe4eb2'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:2075,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:2075/N,45a12239-0dbe-5714-8b9c-78b7b53bb523,BE-ANN07/hs/000001991,Getypt,"21,5 cm x 27,5 cm",3,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/45a12239-0dbe-5714-8b9c-78b7b53bb523'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:12566,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:12566/N,df8a726e-5335-52f2-955e-be4f020de40f,BE-ANN07/hs/000012019,Verbeterd Typoscript,"21 x 29,5",161,,162,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/df8a726e-5335-52f2-955e-be4f020de40f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:8478,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:8478/N,6fb59e4a-111b-5b2e-8e2c-a734b70eaad7,BE-ANN07/hs/000008275,Verbeterd Typoscript,"29,7 x 21",1,,1,,Doorslag,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6fb59e4a-111b-5b2e-8e2c-a734b70eaad7'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:20047,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:20047/N,17295643-ba29-5915-b371-78b6e458297e,BE-ANN07/hs/000019109,Handgeschreven,"27,6 x 21,5",102,,102,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/17295643-ba29-5915-b371-78b6e458297e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:17334,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:17334/N,3698a1a3-0d00-5a10-bd3a-812ed629f918,BE-ANN07/hs/000016501,Verbeterd Typoscript,"29,5 x 21",3,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/3698a1a3-0d00-5a10-bd3a-812ed629f918'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:7627,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:7627/N,167b7ca6-fea7-51a1-a1bd-6ca2957f42bc,BE-ANN07/hs/000007438,Handgeschreven,"29,8 x 20,9",19,,19,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/167b7ca6-fea7-51a1-a1bd-6ca2957f42bc'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6935,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6935/N,4a8f4cce-4235-5545-95cb-bde2baae99d0,BE-ANN07/hs/000006747,Handgeschreven,"19,9 x 15,9",1,,2,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/4a8f4cce-4235-5545-95cb-bde2baae99d0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:4908,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:4908/N,45d0ebc8-d7fc-5f3f-88f5-c4a1bdcb94db,BE-ANN07/hs/000004737,Handgeschreven,"27,7 x 21,5",1,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/45d0ebc8-d7fc-5f3f-88f5-c4a1bdcb94db'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:2425,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:2425/N,578bf28b-78f7-56dd-a6f0-aea26e8fc9c2,BE-ANN07/hs/000002335,Verbeterd Typoscript,"29,9 x 21,6",7,,7,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/578bf28b-78f7-56dd-a6f0-aea26e8fc9c2'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:8028,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:8028/N,10c89015-1cac-5749-b266-caba0ab8b4a0,BE-ANN07/hs/000007835,Verbeterd Typoscript,"27,5 x 21,5",6,,6,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/10c89015-1cac-5749-b266-caba0ab8b4a0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:12136,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:12136/N,167a9900-7e17-5718-b13d-a050fc44f573,BE-ANN07/hs/000011606,Handgeschreven,"21 x 33,7",1,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/167a9900-7e17-5718-b13d-a050fc44f573'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:16175,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:16175/N,0569d9f7-7725-51a2-bb87-6133c53a82bd,BE-ANN07/hs/000015418,Verbeterd Typoscript,"28,2 x 21,5",5,,4,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0569d9f7-7725-51a2-bb87-6133c53a82bd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:14148,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:14148/N,2e2217ed-3f95-531d-b0e0-7f6b48d89761,BE-ANN07/hs/000013549,Verbeterd Typoscript,"29,7 x 21",1,,1,,Fotokopie,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2e2217ed-3f95-531d-b0e0-7f6b48d89761'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:8881,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:8881/N,dad11e2f-6c14-591e-bb5e-74b164c56f93,BE-ANN07/hs/000008643,Handgeschreven,18 x 14 cm,33,,33,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/dad11e2f-6c14-591e-bb5e-74b164c56f93'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:19280,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:19280/N,e3bc4ac1-724c-58cc-a020-dc019d9b583a,BE-ANN07/hs/000018361,Handgeschreven,"35 x 14,9",1,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/e3bc4ac1-724c-58cc-a020-dc019d9b583a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6466,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6466/N,2856a0a0-cfc6-59ec-a579-c00cefafca1c,BE-ANN07/hs/000006280,Getypt,"27,5 x 21,5",12,,12,,Doorslag,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2856a0a0-cfc6-59ec-a579-c00cefafca1c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:3664,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:3664/N,a287348e-da44-5d66-a62c-4f4960afc44d,BE-ANN07/hs/000003511,Verbeterd Typoscript,"29,5 x 21,0",65,,65,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a287348e-da44-5d66-a62c-4f4960afc44d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:1659,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:1659/N,de1a7545-2d76-5aaf-aa8e-9709eb6b66b6,BE-ANN07/hs/000001584,Verbeterd Typoscript,27 x 21,1,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/de1a7545-2d76-5aaf-aa8e-9709eb6b66b6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:18868,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:18868/N,d662ec5e-ad9b-5929-8c7b-bcac2202a6b0,BE-ANN07/hs/000017960,Handgeschreven,"27,6 x 21,6",3,,3,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/d662ec5e-ad9b-5929-8c7b-bcac2202a6b0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:2976,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:2976/N,6343342f-f716-5c84-9ef9-219078c8bdd2,BE-ANN07/hs/000002841,Handgeschreven,"21,2 x 16,6",1,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6343342f-f716-5c84-9ef9-219078c8bdd2'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:13377,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:13377/N,316d24d4-aa32-529b-b858-99bfa2b377fd,BE-ANN07/hs/000012805,Verbeterd Typoscript,"21,6 x 29",4,,4,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/316d24d4-aa32-529b-b858-99bfa2b377fd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:396,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:396/N,cdc69293-1823-59f4-889c-0d99ae633128,BE-ANN07/hs/000000367,Getypt,"29,5 x 22",,,71,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/cdc69293-1823-59f4-889c-0d99ae633128'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:16525,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:16525/N,5d5bf1c3-c1b9-5fc6-9494-8250b79bcb9c,BE-ANN07/hs/000015744,Getypt,30 x 21,33,,33,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5d5bf1c3-c1b9-5fc6-9494-8250b79bcb9c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:20944,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:20944/N,73fd5f13-edf3-5c2c-ab02-64912e8e1abe,BE-ANN07/hs/000019971,Verbeterd Typoscript,"21,4 X 27,5",12,,12,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/73fd5f13-edf3-5c2c-ab02-64912e8e1abe'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:14518,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:14518/N,b97aca93-8153-527b-a9fb-dc9de55a875f,BE-ANN07/hs/000013881,Verbeterd Typoscript,"27,5 x 21,5",1,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/b97aca93-8153-527b-a9fb-dc9de55a875f'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:6036,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:6036/N,0791cbd8-04ac-5caa-96e5-a1866f4e7454,BE-ANN07/hs/000005852,Handgeschreven,"21,4 x 21,4",1,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0791cbd8-04ac-5caa-96e5-a1866f4e7454'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:1209,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:1209/N,6a586f7b-7a30-5d09-8dfb-f26579b21fbe,BE-ANN07/hs/000001144,Handgeschreven,"13,7 x 21,6",10,Circa,100,,,Circa,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/6a586f7b-7a30-5d09-8dfb-f26579b21fbe'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:13727,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:13727/N,a3dd1b7a-ccf0-52b3-8a46-e6d32cb02a80,BE-ANN07/hs/000013130,Getypt,"21 x 27,4",67,,67,,Doorslag,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a3dd1b7a-ccf0-52b3-8a46-e6d32cb02a80'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:9639,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:9639/N,7e52a98e-59bd-5f03-8219-9a6c04826523,BE-ANN07/hs/000009204,Getypt,"29,5 x 21 cm",175,,175,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/7e52a98e-59bd-5f03-8219-9a6c04826523'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:10808,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:10808/N,f5119d7d-32e2-5c69-aa6a-912210a96cb4,BE-ANN07/hs/000010324,Handgeschreven,"13,8 x 22,4",4,,2,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/f5119d7d-32e2-5c69-aa6a-912210a96cb4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:5533,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:5533/N,c7f2e9a5-0e76-50ea-8fde-e922928259a6,BE-ANN07/hs/000005356,Getypt,"29,7 x 21",,,2,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/c7f2e9a5-0e76-50ea-8fde-e922928259a6'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:816,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:816/N,5fabf137-52b3-54f3-8cb9-33f4cd8e10f5,BE-ANN07/hs/000000761,Verbeterd Typoscript,"29,5 x 22",,,280,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5fabf137-52b3-54f3-8cb9-33f4cd8e10f5'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:15020,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:15020/N,22632f5a-c74b-50b3-a77d-9af0895bb5d0,BE-ANN07/hs/000014319,Verbeterde Drukproef,"23,4 x 13,8",,,51,Maximum,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/22632f5a-c74b-50b3-a77d-9af0895bb5d0'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:10222,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:10222/N,dc723326-ec66-57ae-a926-8bddc622ce2d,BE-ANN07/hs/000009758,Verbeterd Typoscript,"27,5 x 21,5 cm",8,,8,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/dc723326-ec66-57ae-a926-8bddc622ce2d'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:8301,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:8301/N,0b7f1456-2228-5c84-af8b-6ee3fbb45f76,BE-ANN07/hs/000008106,Handgeschreven,"29,7 x 21",6,,6,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0b7f1456-2228-5c84-af8b-6ee3fbb45f76'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:20694,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:20694/N,ebd6d177-f1bf-5653-8cb2-c8b680f340dd,BE-ANN07/hs/000019732,Verbeterd Typoscript,"29,7 x 21,0",40,Circa,40,Maximum,,Circa,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/ebd6d177-f1bf-5653-8cb2-c8b680f340dd'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:19900,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:19900/N,0f2b7f0f-eaa3-5d66-acf4-2c5c1e7685e4,BE-ANN07/hs/000018964,Handgeschreven,"20,9 x 16,8",12,,12,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/0f2b7f0f-eaa3-5d66-acf4-2c5c1e7685e4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:1823,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:1823/N,97bb848d-0a3d-5931-bae8-cae714e41b49,BE-ANN07/hs/000001744,Verbeterd Typoscript,"23,9 x 19,9",9,,9,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/97bb848d-0a3d-5931-bae8-cae714e41b49'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:18612,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:18612/N,9c9ef39c-68b3-5abe-a895-0bbd0defb57c,BE-ANN07/hs/000017711,Verbeterd Typoscript,"27,5 x 21,5",7,,7,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/9c9ef39c-68b3-5abe-a895-0bbd0defb57c'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:1989,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:1989/N,9143a09e-6aef-53bb-a5c6-0df267fd7e05,BE-ANN07/hs/000001906,Handgeschreven,"25,2 x 20,2",,,55,,,Circa,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/9143a09e-6aef-53bb-a5c6-0df267fd7e05'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:5163,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:5163/N,63b65fe1-a553-5702-ab94-db75a921a9e1,BE-ANN07/hs/000004991,Verbeterd Typoscript,"27,4 x 19,6",55,,55,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/63b65fe1-a553-5702-ab94-db75a921a9e1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:10388,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:10388/N,a4dbdc50-f57e-5000-9ae7-bab58c7bf18a,BE-ANN07/hs/000009920,Getypt,"29,5 x 21 cm",8,,8,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/a4dbdc50-f57e-5000-9ae7-bab58c7bf18a'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:15470,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:15470/N,5488cef8-5e3b-5efe-bc88-7a538785779e,BE-ANN07/hs/000014727,,,,,,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/5488cef8-5e3b-5efe-bc88-7a538785779e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:9843,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:9843/N,562f0269-92ec-5aee-9ecc-26d0d78f5b92,BE-ANN07/hs/000009402,Verbeterd Typoscript,26 x 21 cm,48,,48,,,Circa,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/562f0269-92ec-5aee-9ecc-26d0d78f5b92'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:11960,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:11960/N,813d617e-946d-5552-994a-f86cc9d2c818,BE-ANN07/hs/000011443,Verbeterd Typoscript,33 x 22 cm,18,,18,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/813d617e-946d-5552-994a-f86cc9d2c818'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:10672,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:10672/N,fb607730-08c8-5a16-be10-94bf65b354cf,BE-ANN07/hs/000010194,Handgeschreven,"28,5 x 22,5 cm",7,,7,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/fb607730-08c8-5a16-be10-94bf65b354cf'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
tg:lhhs:8751,Handschrift,https://anet.be/record/opaclhobj/tg:lhhs:8751/N,2eee2e3f-331b-54b6-a9c8-bee430ed25e9,BE-ANN07/hs/000008525,Handgeschreven,"11,5 x 13,3",1,,1,,,,,,,Letterenhuis,{'url': 'https://data.antwerpen.be/Ark:/83110/784198d4-56b2-5085-a593-e5c34562b3e0'},{'url': 'https://id.letterenhuis.be/ark:/24970/2eee2e3f-331b-54b6-a9c8-bee430ed25e9'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA
