brocade.id,ResourceID,card,order,Archive Note,Serial Number,Acquisition Note,Source Note,Registration Number value,Location Number,Warehouse Location (begin),Warehouse Location (ende),Source Note Language,Source Note Type
tg:lhdc:1245,495cd9df-fda7-5b04-ae3c-fafccbb2f1e5,Items,1,isad:lh:174437,R 134 / 699,,,,,,,Nederlands,Noot
tg:lhdc:3278,1cc29a22-25fb-541e-8794-911e7ab6560d,Items,1,isad:lh:179112,R 134 / 2664,,,,,,,Nederlands,Noot
tg:lhdc:2890,00624d0c-a9df-5e7d-a560-ada15274c2af,Items,1,isad:lh:179104,R 134 / 2280,,,,,,,Nederlands,Noot
tg:lhdc:4047,d731d4bb-d64b-5477-9239-ff16fc7e7f67,Items,1,isad:lh:179650,R 134 / 3425,,,,,,,Nederlands,Noot
tg:lhdc:3782,1a16d4b8-5974-5488-ae8e-41c5c489e147,Items,1,isad:lh:179323,R 134 / 3163,,,,,,,Nederlands,Noot
tg:lhdc:270,fe6d3d18-15ce-5f83-81e7-d29cbab7585c,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,Noot
tg:lhdc:1615,70c70c32-a5ee-56b1-a8a5-0ee730f30650,Items,1,isad:lh:174426,R 134 / 1049,,,,,,,Nederlands,Noot
tg:lhdc:3628,b5bd19e9-171f-55b7-9c70-925b75122b2a,Items,1,isad:lh:179319,R 134 / 3010,,,,,,,Nederlands,Noot
tg:lhdc:4417,d38e65d8-f699-5b14-bb26-f4ef47499433,Items,1,isad:lh:181055,R 134 / 3794,,,,,,,Nederlands,Noot
tg:lhdc:620,5a35131b-91d6-5703-a9fe-12becced71da,Items,1,isad:lh:174020,R 134 / 163,,,,,,,Nederlands,Noot
tg:lhdc:2469,4fc2ebbd-5d3f-54c3-8760-d83aae720e07,Items,1,isad:lh:174451,R 134 / 1866,,,,,,,Nederlands,Noot
tg:lhdc:2193,871d46f0-46d7-5776-9eb3-ca7d9bd0def5,Items,1,isad:lh:174015,R 134 / 1604,,,,,,,Nederlands,Noot
tg:lhdc:2039,5320e350-6996-5641-8ddc-51f1cbfe03bb,Items,1,isad:lh:174449,R 134 / 1456,,,,,,,Nederlands,Noot
tg:lhdc:3501,b7f4792d-a2c9-58e4-a8e6-4b02059530a3,Items,1,isad:lh:179118,R 134 / 2884,,,,,,,Nederlands,Noot
tg:lhdc:509,118167f5-7f60-5330-ab9a-39324ce58d61,Items,1,isad:lh:174019,R 134 / 57,,,,,,,Nederlands,Noot
tg:lhdc:4694,b1536489-323a-5a50-8b76-6c5a8aeeabc9,Items,1,isad:lh:182249,R134 / 4056,,,,,,,Nederlands,Noot
tg:lhdc:3151,14b19229-fec9-53af-9fb1-14c009533c5f,Items,1,isad:lh:179109,R 134 / 2539,,,,,,,Nederlands,Noot
tg:lhdc:1496,21dc6cd6-0575-5da5-ad3c-1355e33cc386,Items,1,isad:lh:174019,R 134 / 938,,,,,,,Nederlands,Noot
tg:lhdc:2310,a0d6e1b0-fae3-5867-90b5-95ceab2d6ab6,Items,1,isad:lh:178527,R 134 / 1707,,,,,,,Nederlands,Noot
tg:lhdc:2740,64814b98-8e94-584a-b242-5c3e7455eb1f,Items,1,isad:lh:179101,R 134 / 2132,,,,,,,Nederlands,Noot
tg:lhdc:3852,1148aa74-8845-5037-8314-54e4a72126f3,Items,1,isad:lh:179325,R 134 / 3233,,,,,,,Nederlands,Noot
tg:lhdc:1880,5bd21b39-a5da-5a10-a62b-10b57300de86,Items,1,isad:lh:174448,R 134 / 1299,,,,,,,Nederlands,Noot
tg:lhdc:2255,c7c0a476-1399-5e6f-a06b-d03f660895a2,Items,1,isad:lh:178699,R 704 / 58,tr:lh:4825,"R 704 / 58(14), 281 - 321",,,,,Nederlands,Noot
tg:lhdc:2605,956d34a3-5e22-54ed-94ab-1e4f9a127519,Items,1,isad:lh:174448,R 134 / 2002,,,,,,,Nederlands,Noot
tg:lhdc:3917,c33aca83-100f-506b-893c-7e17c00d74a0,Items,1,isad:lh:179326,R 134 / 3298,,,,,,,Nederlands,Noot
tg:lhdc:1183,d2ead183-ce49-5f0c-b664-377d4cba70bd,Items,1,isad:lh:174442,R 134 / 652,,,,,,,Nederlands,Noot
tg:lhdc:3444,d4bce977-80d7-57c2-b3f0-b812d82e109a,Items,1,isad:lh:179117,R 134 / 2827,,,,,,,Nederlands,Noot
tg:lhdc:1479,d766fbbc-030c-5bb7-9693-f62378347e71,Items,1,isad:lh:174450,R 134 / 921,,,,,,,Nederlands,Noot
tg:lhdc:4381,15c78c83-5864-58fc-b610-0ebd0de15852,Items,1,isad:lh:181055,R 134 / 3758,,,,,,,Nederlands,Noot
tg:lhdc:3014,ae29ae34-b740-564f-aa57-c438784ac4ad,Items,1,isad:lh:179107,R 134 / 2403,,,,,,,Nederlands,Noot
tg:lhdc:1029,51febc10-5fe7-5f2b-9322-6591c7a7fac5,Items,1,isad:lh:174430,R 134 / 508,,,,,,,Nederlands,Noot
tg:lhdc:1746,797d21a3-aa98-5e0f-aee4-02517344cb65,Items,1,isad:lh:174014,R 134 / 1171,,,,,,,Nederlands,Noot
tg:lhdc:2869,dc79e5aa-5879-5e86-92ea-b35c11753c28,Items,1,isad:lh:179104,R 134 / 2259,,,,,,,Nederlands,Noot
tg:lhdc:289,e67a13f1-753e-58a4-ae80-6c412af40f4f,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,Noot
tg:lhdc:773,e5b1957d-ae1b-5f06-bcce-878d7fa68bec,Items,1,isad:lh:175069,R 134 / 297,,,,,,,Nederlands,Noot
tg:lhdc:3281,b0313b24-c8c5-5111-9220-487dbec6f1d3,Items,1,isad:lh:179112,R 134 / 2667,,,,,,,Nederlands,Noot
tg:lhdc:4544,2f8068b8-3ac8-5773-a8e8-96b85a7b0ec1,Items,1,isad:lh:181360,R 134 / 3921,,,,,,,Nederlands,Noot
tg:lhdc:1316,462c7bbd-25bd-5b3e-a532-97d3a7c57e77,Items,1,isad:lh:175046,R 134 / 769,,,,,,,Nederlands,Noot
tg:lhdc:323,c8b4e154-2ddd-5aae-95c2-2a4035e0ac2f,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,Noot
tg:lhdc:4114,76c1d1cd-6e1f-5046-ad1e-226afa6e18c7,Items,1,isad:lh:179652,R 134 / 3492,,,,,,,Nederlands,Noot
tg:lhdc:2490,8f5f09db-614a-59ee-acac-c9759afd67b7,Items,1,isad:lh:178531,R 134 / 1887,,,,,,,Nederlands,Noot
tg:lhdc:2185,009280a6-60eb-5510-9ccc-8311dd050679,Items,1,isad:lh:174016,R 134 / 1596,,,,,,,Nederlands,Noot
tg:lhdc:636,fbd55a57-80cc-509b-978e-38db3cc21941,Items,1,isad:lh:174427,R 134 / 178,,,,,,,Nederlands,Noot
tg:lhdc:4401,84231f2b-b4e9-5307-a75c-be626bbf8779,Items,1,isad:lh:181055,R 134 / 3778,,,,,,,Nederlands,Noot
tg:lhdc:1603,6db71a3f-292f-5861-a747-ba92c7ba6ca7,Items,1,isad:lh:178500,R 704 / 36,tr:lh:4825,"R 704 / 36(16), 113 - 138",,,,,Nederlands,Noot
tg:lhdc:266,03121ee9-cc5a-5ae2-a79f-d11a9547c51a,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,Noot
tg:lhdc:4051,319fdbe8-5a9d-5711-8af6-6ae221aa7439,Items,1,isad:lh:179650,R 134 / 3429,,,,,,,Nederlands,Noot
tg:lhdc:3794,5f68f997-453d-589c-8399-4f2af93da4f3,Items,1,isad:lh:179323,R 134 / 3175,,,,,,,Nederlands,Noot
tg:lhdc:2886,fe027137-8834-5633-8ed2-d1340f4458ed,Items,1,isad:lh:179104,R 134 / 2276,,,,,,,Nederlands,Noot
tg:lhdc:1253,3c0eb90b-ab0c-5441-954d-9c0f58d9f3f1,Items,1,isad:lh:174273,R 134 / 707,,,,,,,Nederlands,Noot
tg:lhdc:1879,883eceea-9523-5de4-9b78-b2ec4d16f2f8,Items,1,isad:lh:174448,R 134 / 1298,,,,,,,Nederlands,Noot
tg:lhdc:3844,f42881d1-e826-5c7e-b69f-d7af67584d55,Items,1,isad:lh:179324,R 134 / 3225,,,,,,,Nederlands,Noot
tg:lhdc:2756,bb760630-2f2a-51b8-bb2d-9137aababf5d,Items,1,isad:lh:179101,R 134 / 2146,,,,,,,Nederlands,Noot
tg:lhdc:2306,9553d137-4bc0-51bc-9ceb-30454b04f2e9,Items,1,isad:lh:178527,R 134 / 1703,,,,,,,Nederlands,Noot
tg:lhdc:17,4c6e5626-33fd-5f07-a2a3-1bb3faaf9045,Items,1,,,,,225272/2912,"AV.38.5.40bis (LK VIII,10)",,,Nederlands,Noot
tg:lhdc:4378,3f2f50dc-4b70-5f8a-b88b-3ba62a9fc092,Items,1,isad:lh:181055,R 134 / 3755,,,,,,,Nederlands,Noot
tg:lhdc:1480,319291ca-0ec9-5eaf-b7b9-6b11471e0cb0,Items,1,isad:lh:174450,R 134 / 922,,,,,,,Nederlands,Noot
tg:lhdc:4682,ffe32732-2889-5e97-b65a-ec869d8fb27e,Items,1,isad:lh:182249,R134 / 4044,,,,,,,Nederlands,Noot
tg:lhdc:3147,03774ee7-73ed-5396-893c-c384171f6768,Items,1,isad:lh:179109,R 134 / 2535,,,,,,,Nederlands,Noot
tg:lhdc:3517,a8dcc3b0-5566-5550-8d4a-c7f637d869c5,Items,1,isad:lh:179316,R 134 / 2899,,,,,,,Nederlands,Noot
tg:lhdc:3002,dfe336e6-046c-535e-8899-da36ed3f84a6,Items,1,isad:lh:179107,R 134 / 2391,,,,,,,Nederlands,Noot
tg:lhdc:3452,c349b381-bce4-5b01-b77f-229b6f37c129,Items,1,isad:lh:179117,R 134 / 2835,,,,,,,Nederlands,Noot
tg:lhdc:4397,4bf891c9-721a-5e1c-ba7b-6463b41bcbd6,Items,1,isad:lh:181055,R 134 / 3774,,,,,,,Nederlands,Noot
tg:lhdc:1195,a3a2ac89-6866-5b61-91a8-21538a773d99,Items,1,isad:lh:175069,R 134 / 661,,,,,,,Nederlands,Noot
tg:lhdc:3901,5d954d5d-5a29-5488-afdb-50084f6f6e38,Items,1,isad:lh:179326,R 134 / 3282,,,,,,,Nederlands,Noot
tg:lhdc:2613,fe7e671d-11a6-551d-91ed-75b300e4513c,Items,1,isad:lh:178530,R 134 / 2010,,,,,,,Nederlands,Noot
tg:lhdc:909,a8486c96-13ea-5754-a5f2-7b54500900fa,Items,1,isad:lh:174438,R 134 / 423,,,,,,,Nederlands,Noot
tg:lhdc:2243,d0a2823e-e0c1-5b3d-a0a8-b4660d05cbc6,Items,1,isad:lh:178686,R 134 / 1654,,,,,,,Nederlands,Noot
tg:lhdc:1896,5cfcfdbf-782e-5b86-b1ec-95823f58b1e0,Items,1,isad:lh:178529,R 134 / 1315,,,,,,,Nederlands,Noot
tg:lhdc:2097,c15032ef-2d5b-54f1-bddd-1c687052396b,Items,1,isad:lh:174021,R 134 / 1514,,,,,,,Nederlands,Noot
tg:lhdc:4143,0dd9d55a-58d9-5284-9589-181275a47bfb,Items,1,isad:lh:179649,R 134 / 3521,,,,,,,Nederlands,Noot
tg:lhdc:3686,7b799083-5bad-5fea-9541-9186a90cf406,Items,1,isad:lh:179320,R 134 / 3068,,,,,,,Nederlands,Noot
tg:lhdc:2994,c993ed34-9457-5d7f-a2ad-4b90a0416cf5,Items,1,isad:lh:179106,R 134 / 2383,,,,,,,Nederlands,Noot
tg:lhdc:1341,8827f94a-acde-526f-b038-d76c64ae24be,Items,1,isad:lh:174430,R 134 / 794,,,,,,,Nederlands,Noot
tg:lhdc:724,adb5eacf-184f-5853-b2b7-0514ace59e8a,Items,1,isad:lh:174429,R 134 / 255,,,,,,,Nederlands,Noot
tg:lhdc:4513,8bfed621-23a1-58cf-af33-1788e468477b,Items,1,isad:lh:181359,R 134 / 3891,,,,,,,Nederlands,Noot
tg:lhdc:1711,f15ca1f5-8393-52bf-b7bf-b585c496c1f9,Items,1,isad:lh:174584,R 134 / 1137,,,,,,,Nederlands,Noot
tg:lhdc:3239,fab24324-baf2-54a6-a38d-b95f840f21ae,Items,1,isad:lh:179111,R 134 / 2625,,,,,,,Nederlands,Noot
tg:lhdc:1204,7f24791a-0848-50ed-97cb-c24d5972dc09,Items,1,isad:lh:174437,R 134 / 668,,,,,,,Nederlands,Noot
tg:lhdc:4006,42e980da-5ba3-564d-bc42-c400d395da98,Items,1,isad:lh:179647,R 134 / 3384,,,,,,,Nederlands,Noot
tg:lhdc:3669,c809a7fe-fdbc-560d-995f-a52ba91b3edf,Items,1,isad:lh:179320,R 134 / 3051,,,,,,,Nederlands,Noot
tg:lhdc:1654,86c0023a-a896-5bdf-a54c-28ca03f66706,Items,1,isad:lh:174022,R 134 / 1081,,,,,,,Nederlands,Noot
tg:lhdc:661,91d3baaf-961b-550e-b365-2d899fa52689,Items,1,isad:lh:174441,R 134 / 193,,,,,,,Nederlands,Noot
tg:lhdc:3393,dd28d98a-cf93-51cc-849e-dea3a049ff4c,Items,1,isad:lh:179115,R 134 / 2779,,,,,,,Nederlands,Noot
tg:lhdc:4456,d919f6f5-c2d0-5f03-8936-d860c4a8de25,Items,1,isad:lh:181055,R 134 / 3833,,,,,,,Nederlands,Noot
tg:lhdc:2428,f899726b-702d-5d63-8dd4-a807d167ad17,Items,1,isad:lh:178531,R 134 / 1825,,,,,,,Nederlands,Noot
tg:lhdc:2078,b8f31952-768e-5f1f-ab79-798ff141276a,Items,1,isad:lh:178687,R 134 / 1495,,,,,,,Nederlands,Noot
tg:lhdc:2582,e14a5d0e-a536-5ab1-92c1-e78531abb8b6,Items,1,isad:lh:178753,R 134 / 1979,,,,,,,Nederlands,Noot
tg:lhdc:3540,6cb84aef-faa2-5c4f-8090-6ce8cc48eed3,Items,1,isad:lh:179317,R 134 / 2922,,,,,,,Nederlands,Noot
tg:lhdc:4285,d5c13c74-5c32-59b3-a0f1-475ba6bbe2a9,Items,1,isad:lh:179643,R 134 / 3663,,,,,,,Nederlands,Noot
tg:lhdc:1087,d2f92351-c631-5c75-947e-d8501c6324df,Items,1,isad:lh:175046,R 134 / 561,,,,,,,Nederlands,Noot
tg:lhdc:548,a45cd1a2-057b-578e-a61d-5130b5b7c6e7,Items,1,isad:lh:174020,R 134 / 92,,,,,,,Nederlands,Noot
tg:lhdc:3110,bfc0bfad-c45d-5f77-9fc2-b06d675a4141,Items,1,isad:lh:179109,R 134 / 2499,,,,,,,Nederlands,Noot
tg:lhdc:2351,1f2e677f-8d27-5cb9-84b7-80a6bdb9884e,Items,1,isad:lh:178533,R 134 / 1748,,,,,,,Nederlands,Noot
tg:lhdc:40,21f2c964-cca0-5333-9105-e2bef4bddb66,Items,1,,,,,225272/2931,"AV.38.5.40bis.56 (LK VIII,10)",,,Nederlands,Noot
tg:lhdc:1984,080fa645-83db-59e6-9202-486458c43c46,Items,1,isad:lh:174017,R 134 / 1402,,,,,,,Nederlands,Noot
tg:lhdc:3813,143f8eeb-4df1-566c-b640-f5a3fb33b7aa,Items,1,isad:lh:179324,R 134 / 3194,,,,,,,Nederlands,Noot
tg:lhdc:2701,5eee2ba1-3fbc-5ee2-b788-9420b1a26b16,Items,1,isad:lh:179100,R 134 / 2093,,,,,,,Nederlands,Noot
tg:lhdc:2214,bfcda2f8-ad20-5024-a882-ab3ee9aea347,Items,1,isad:lh:174448,R 134 / 1625,,,,,,,Nederlands,Noot
tg:lhdc:3956,53d68739-7d74-53e0-b040-709fcf5c42c6,Items,1,isad:lh:175046,R 134 / 3335,,,,,,,Nederlands,Noot
tg:lhdc:2644,e1ca181b-e453-5edf-a6f1-e0f5907d30ee,Items,1,isad:lh:179099,R 134 / 2040,,,,,,,Nederlands,Noot
tg:lhdc:1438,e8082c8b-2767-5375-80ff-8a6a2b35dc4c,Items,1,isad:lh:174014,R 134 / 884,,,,,,,Nederlands,Noot
tg:lhdc:3405,6322c29b-eaae-577f-a170-413d7e350518,Items,1,isad:lh:179115,R 134 / 2790,,,,,,,Nederlands,Noot
tg:lhdc:1592,38f168ad-e00e-5921-99a2-6c644cf173e7,Items,1,isad:lh:174430,R 134 / 1029,,,,,,,Nederlands,Noot
tg:lhdc:1068,47e8ef38-75fa-5595-882c-ce817943ec37,Items,1,isad:lh:174442,R 134 / 544,,,,,,,Nederlands,Noot
tg:lhdc:3055,dab3ca5c-a97a-5cf8-9ee8-248e1602dd84,Items,1,isad:lh:179108,R 134 / 2444,,,,,,,Nederlands,Noot
tg:lhdc:3022,04532de2-cefc-51b3-88e5-4ca0b7f35fab,Items,1,isad:lh:179107,R 134 / 2411,,,,,,,Nederlands,Noot
tg:lhdc:180,2eced46a-e58c-5acc-9246-8dcf9b662098,Items,1,,,,,,G 21795 / K,,,Nederlands,Noot
tg:lhdc:3472,30f8b72d-ad53-5b0b-92f7-cab6b4984d9c,Items,1,isad:lh:179118,R 134 / 2855,,,,,,,Nederlands,Noot
tg:lhdc:3188,ad0925a2-93e8-5ab9-887b-877717f91d4a,Items,1,isad:lh:179110,R 134 / 2576,,,,,,,Nederlands,Noot
tg:lhdc:3921,ae6af054-16e3-5b2c-97bd-46197bbbbb7e,Items,1,isad:lh:179326,R 134 / 3302,,,,,,,Nederlands,Noot
tg:lhdc:2633,c342cb15-8766-5d18-8ad0-5ae1e1604a4a,Items,1,isad:lh:179099,R 134 / 2029,,,,,,,Nederlands,Noot
tg:lhdc:929,c7a932b7-4c58-5b51-a576-3ff626883e4a,Items,1,isad:lh:174439,R 134 / 438,,,,,,,Nederlands,Noot
tg:lhdc:883,fa6dfd06-47d7-5aa1-9d71-86352a8c671b,Items,1,isad:lh:174436,R 134 / 397,,,,,,,Nederlands,Noot
tg:lhdc:2263,ef85288e-567f-5e0f-b9bf-520eebfada6b,Items,1,isad:lh:178534,R 134 / 1660,,,,,,,Nederlands,Noot
tg:lhdc:2799,6caf0f8e-0623-59ab-abdd-5751eccb335c,Items,1,isad:lh:179102,R 134 / 2189,,,,,,,Nederlands,Noot
tg:lhdc:3864,87f20848-623f-51a7-94f2-84ac1396759e,Items,1,isad:lh:179325,R 134 / 3245,,,,,,,Nederlands,Noot
tg:lhdc:1859,b9870cf8-45a1-5910-8e89-a72ffe7e6d8d,Items,1,isad:lh:174021,R 134 / 1278,,,,,,,Nederlands,Noot
tg:lhdc:2776,5db43eac-5103-5a3a-af84-53353d414209,Items,1,isad:lh:179102,R 134 / 2166,,,,,,,Nederlands,Noot
tg:lhdc:2326,bc257f21-4968-5f67-b57f-818236ea2fe4,Items,1,isad:lh:174452,R 134 / 1723,,,,,,,Nederlands,Noot
tg:lhdc:37,03fc60eb-4479-57ad-b611-7b9acaa3e50e,Items,1,,,,,225272/2928,"AV.38.5.40bis.50 (LK VIII,10)",,,Nederlands,Noot
tg:lhdc:4358,0788885d-8767-5d06-b4c0-62e3b0451349,Items,1,isad:lh:181055,R 134 / 3735,,,,,,,Nederlands,Noot
tg:lhdc:495,a1a52200-3f47-5a8a-936c-3d5da52ca650,Items,1,,R 134 / 43,,,,,,,Nederlands,Noot
tg:lhdc:3167,333f1730-444c-56ab-b7e7-d3d681bb103e,Items,1,isad:lh:179110,R 134 / 2555,,,,,,,Nederlands,Noot
tg:lhdc:4708,ed20da83-6cd9-5630-b91d-cfe83e3364ff,Items,1,isad:lh:182250,R134 / 4068,,,,,,,Nederlands,Noot
tg:lhdc:3537,8d716af9-49d1-5357-98c7-79f81209786d,Items,1,isad:lh:179317,R 134 / 2919,,,,,,,Nederlands,Noot
tg:lhdc:616,c91d6fc5-e19a-5626-b05a-2bd449be8d0c,Items,1,isad:lh:174020,R 134 / 159,,,,,,,Nederlands,Noot
tg:lhdc:4421,43417d03-53a2-5b60-a963-b0f64f1d3333,Items,1,isad:lh:181055,R 134 / 3798,,,,,,,Nederlands,Noot
tg:lhdc:1623,e5531332-e345-5b4f-ab01-49709aab3b01,Items,1,isad:lh:174428,R 134 / 1056,,,,,,,Nederlands,Noot
tg:lhdc:246,6e9b95f1-e6d4-5a05-99b9-9a9c81fa6662,Items,1,isad:lh:143669,B 708 / 1444,tr:lh:3032,,,,,,Nederlands,Noot
tg:lhdc:4071,2694e202-1546-51d4-81af-ba0fad4ee57b,Items,1,isad:lh:179645,R 134 / 3449,,,,,,,Nederlands,Noot
tg:lhdc:1789,e9bb637e-b126-55af-8a2f-012d46eb376d,Items,1,isad:lh:174018,R 134 / 1209,,,,,,,Nederlands,Noot
tg:lhdc:1273,62636f58-45fd-5ec2-92cc-90a58ab67ba1,Items,1,isad:lh:174429,R 134 / 726,,,,,,,Nederlands,Noot
tg:lhdc:1766,b084e10a-6d0a-56d9-8d18-f7ed1c996c24,Items,1,isad:lh:174446,R 134 / 1187,,,,,,,Nederlands,Noot
tg:lhdc:2849,841ecc29-996b-58c2-832c-bf9df5b490c6,Items,1,isad:lh:179103,R 134 / 2239,,,,,,,Nederlands,Noot
tg:lhdc:753,08a66c3d-edf6-50c4-87e0-ea1fdb0c35e6,Items,1,isad:lh:174426,R 134 / 282,,,,,,,Nederlands,Noot
tg:lhdc:4564,fe41c82e-7d4d-5d13-b554-960249b13d9c,Items,1,isad:lh:181527,R 134 / 3938,,,,,,,Nederlands,Noot
tg:lhdc:1336,1a22de9e-9f29-5628-a331-901ce1e76956,Items,1,isad:lh:174430,R 134 / 789,,,,,,,Nederlands,Noot
tg:lhdc:303,20d8f33d-376e-5988-a4d3-abf3eba4bbe0,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,Noot
tg:lhdc:4134,18198af8-4b26-5b05-b5b7-58eac2c381de,Items,1,isad:lh:179655,R 134 / 3512,,,,,,,Nederlands,Noot
tg:lhdc:2234,16db6021-916c-58ff-a249-7c13d653cbb2,Items,1,isad:lh:178686,R 134 / 1645,,,,,,,Nederlands,Noot
tg:lhdc:3976,42e880cf-e077-5a81-89ff-5a2e194df411,Items,1,isad:lh:179645,R 134 / 3355,,,,,,,Nederlands,Noot
tg:lhdc:2664,ede4761f-ce07-598e-ac9b-0ef07247909a,Items,1,isad:lh:179099,R 134 / 2057,,,,,,,Nederlands,Noot
tg:lhdc:3425,7923c1c6-9d8b-5859-a481-9143d6dcede5,Items,1,isad:lh:179116,R 134 / 2810,,,,,,,Nederlands,Noot
tg:lhdc:1418,a9649206-37cc-501f-ae27-c590c7cda369,Items,1,isad:lh:174449,R 134 / 866,,,,,,,Nederlands,Noot
tg:lhdc:587,1eb38a36-677c-5589-b0f2-c9cccc57978d,Items,1,isad:lh:174048,R 134 / 129,,,,,,,Nederlands,Noot
tg:lhdc:3075,a08b060f-0d11-5624-98df-411b29d3f9ef,Items,1,isad:lh:179108,R 134 / 2464,,,,,,,Nederlands,Noot
tg:lhdc:1048,4d635ee4-ca2e-53a7-ad13-307584d9f4ad,Items,1,isad:lh:174441,R 134 / 526,,,,,,,Nederlands,Noot
tg:lhdc:3560,50d7aa5c-17b5-5edd-b1f8-1d246c81c481,Items,1,isad:lh:179317,R 134 / 2942,,,,,,,Nederlands,Noot
tg:lhdc:568,94d6e26a-2587-5dfe-8e49-d11b427a8a25,Items,1,isad:lh:174020,R 134 / 110,,,,,,,Nederlands,Noot
tg:lhdc:3130,17618589-8ab4-5617-a0d5-fc1bfbbd0086,Items,1,isad:lh:179109,R 134 / 2519,,,,,,,Nederlands,Noot
tg:lhdc:138,5a341ffb-7a1c-5343-b8a3-1a950fdbfb7c,Items,1,isad:lh:120544,CC 174 / 13,,,,,,,Nederlands,Noot
tg:lhdc:991,780c889d-5759-5c47-a8a9-859ab60ffda5,Items,1,isad:lh:174439,R 134 / 470,,,,,,,Nederlands,Noot
tg:lhdc:2371,6baf1ebc-1580-5e0c-a22d-4ef281f8b478,Items,1,isad:lh:178689,R 134 / 1768,,,,,,,Nederlands,Noot
tg:lhdc:60,57f19257-318a-5179-ae44-02084db219e6,Items,1,,,,,225272/2890,"AV.38.5.40bis.6 (LK VIII,10)",,,Nederlands,Noot
tg:lhdc:3999,fa68cf00-31f8-594e-b0eb-a1618c21dbcb,Items,1,isad:lh:179646,R 134 / 3377,,,,,,,Nederlands,Noot
tg:lhdc:3833,279b6971-1d1f-5f4f-8c14-b14252b8432a,Items,1,isad:lh:179324,R 134 / 3214,,,,,,,Nederlands,Noot
tg:lhdc:2721,613bb877-0d72-59d5-a7ea-b2bbd3fbe261,Items,1,isad:lh:179101,R 134 / 2113,,,,,,,Nederlands,Noot
tg:lhdc:1224,b13bb8c3-3e02-5a5d-b89e-b83ac3b8e9da,Items,1,isad:lh:174438,R 134 / 680,,,,,,,Nederlands,Noot
tg:lhdc:3219,6f3542b3-b1e4-546e-b7c7-a7eb168fe8a2,Items,1,isad:lh:179111,R 134 / 2605,,,,,,,Nederlands,Noot
tg:lhdc:4026,82aaaf57-6c01-5a0d-bb88-133558edbf96,Items,1,isad:lh:179651,R 134 / 3404,,,,,,,Nederlands,Noot
tg:lhdc:1674,5d0382ac-901f-52a6-8378-638bb2b02e87,Items,1,isad:lh:174584,R 134 / 1101,,,,,,,Nederlands,Noot
tg:lhdc:3649,c1c3f32d-4e21-5373-a27d-c19402cb9978,Items,1,isad:lh:179319,R 134 / 3031,,,,,,,Nederlands,Noot
tg:lhdc:641,609d2b8b-106c-543b-9629-20b0eede02c6,Items,1,isad:lh:174430,R 134 / 180,,,,,,,Nederlands,Noot
tg:lhdc:4476,c08fe1a7-a0ce-5119-95e1-63bdb5e6bccb,Items,1,isad:lh:179670,R 134 / 3854,,,,,,,Nederlands,Noot
tg:lhdc:2408,f5f8005c-e7d2-53eb-98b7-868c2a6c1e94,Items,1,isad:lh:178687,R 134 / 1805,,,,,,,Nederlands,Noot
tg:lhdc:2058,abf4a386-bae1-552b-9548-f838c18045bb,Items,1,isad:lh:174448,R 134 / 1476,,,,,,,Nederlands,Noot
tg:lhdc:354,664d47a9-0621-5d45-9852-c92979c28a6f,Items,1,isad:lh:130207,D 9653 / 39,tr:lh:126473,,,,,,Nederlands,Noot
tg:lhdc:4163,0efbbbaf-058d-59c3-aeec-532bac11394c,Items,1,isad:lh:179652,R 134 / 3541,,,,,,,Nederlands,Noot
tg:lhdc:1361,497b639d-1a02-531e-af29-5649d344c7cd,Items,1,isad:lh:175046,R 134 / 814,,,,,,,Nederlands,Noot
tg:lhdc:4499,1c15ed7b-3ba9-5d39-b828-2162c4d8451c,Items,1,isad:lh:179670,R 134 / 3877,,,,,,,Nederlands,Noot
tg:lhdc:704,69a9376b-2ac3-5fa8-8899-5e4c3b3ea591,Items,1,isad:lh:175046,R 134 / 235,,,,,,,Nederlands,Noot
tg:lhdc:4533,21bdfb5a-c400-5533-bc43-43f2cb364641,Items,1,isad:lh:181360,R 134 / 33910,,,,,,,Nederlands,Noot
tg:lhdc:1731,78125872-bcaa-5694-aabc-bfe6740345c2,Items,1,isad:lh:178527,R 134 / 1156,,,,,,,Nederlands,Noot
tg:lhdc:3063,4a1cec3b-5e44-550f-baf0-9e3bdbb336ce,Items,1,isad:lh:179108,R 134 / 2452,,,,,,,Nederlands,Noot
tg:lhdc:591,1cf53c35-6acb-5971-b144-1c26dd80165a,Items,1,isad:lh:174047,R 134 / 133,,,,,,,Nederlands,Noot
tg:lhdc:3599,731a75b7-d2fb-5c6e-bd6e-f424db07b515,Items,1,isad:lh:179318,R 134 / 2981,,,,,,,Nederlands,Noot
tg:lhdc:3433,e0a4424a-73ac-5f27-a5a5-2814deca3578,Items,1,isad:lh:179116,R 134 / 2818,,,,,,,Nederlands,Noot
tg:lhdc:2672,3c29e35b-501d-50ca-bea6-25aa0d1c97a3,Items,1,isad:lh:179100,R 134 / 2065,,,,,,,Nederlands,Noot
