ResourceID,card,order,Object Identifier,Other Identifier Type,Object Number,Other Identifier,Description Type,Description Language,Description,Language,Record Type
0a03da43-5fe2-56cc-9bc6-b4c0fd7bfeec,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0a03da43-5fe2-56cc-9bc6-b4c0fd7bfeec,object identifier,tg:mmbbr:592,MMB.A.0592,descriptive note,Nederlands,de onderhandelingen over een schilderij,French (language),Brieven
11fee605-3e8d-546a-bf18-6656b06b13ff,AA,0,https://data.museummayervandenbergh.be/ark:/59511/11fee605-3e8d-546a-bf18-6656b06b13ff,object identifier,tg:mmbbr:593,MMB.A.0593,descriptive note,Nederlands,de ontvangst van het geld voor een schilderij,French (language),Brieven
1a3b2dd8-e5d9-534d-8bf3-8cefc69b6dcf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/1a3b2dd8-e5d9-534d-8bf3-8cefc69b6dcf,object identifier,tg:mmbbr:594,MMB.A.0594,descriptive note,Nederlands,"het aanbod van een gotische eiken beeldengroep voorstellende de heilige drievuldigheid, een eiken renaissance madonnabeeld en een bronzen mortier",Dutch (language),Brieven
cff9b2f4-d303-5a87-93d6-a348c3a62b44,AA,0,https://data.museummayervandenbergh.be/ark:/59511/cff9b2f4-d303-5a87-93d6-a348c3a62b44,object identifier,tg:mmbbr:595,MMB.A.0595,descriptive note,Nederlands,het aanbod van een zilveren breuk van de Sebastiaansgilde,Dutch (language),Brieven
6aaf1d42-35fc-5d9e-9942-f953322f78be,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6aaf1d42-35fc-5d9e-9942-f953322f78be,object identifier,tg:mmbbr:596,MMB.A.0596,descriptive note,Nederlands,"Factuur voor de aankopen op de veiling Lanfranconi [anoniem, Anna-te-drieën]",German (language),Brieven
643d1540-6faa-5e8b-8b8f-9de7b46bf473,AA,0,https://data.museummayervandenbergh.be/ark:/59511/643d1540-6faa-5e8b-8b8f-9de7b46bf473,object identifier,tg:mmbbr:597,MMB.A.0597,descriptive note,Nederlands,"de bespreking van een aangeboden zilveren en deels vergulde gildebreuk en de concurrentie door de Naeyer, inlichtingen over een reliekkist eigendom van Bellemans en de aankoop van hooi",Dutch (language),Brieven
9173ecbd-1c59-534f-ad44-9bbd3f63eeb5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9173ecbd-1c59-534f-ad44-9bbd3f63eeb5,object identifier,tg:mmbbr:598,MMB.A.0598,descriptive note,Nederlands,de onmogelijkheid om een schilderij van Bruegel de Oude voorstellende Madonna met kind aan te kopen,German (language),Brieven
de2addf0-748c-5762-99bc-43bab3fb62bb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/de2addf0-748c-5762-99bc-43bab3fb62bb,object identifier,tg:mmbbr:599,MMB.A.0599,descriptive note,Nederlands,"het aanbod van een portret voorstellende een geestelijke in de stijl van Dürer of Memling en de concurrentie van de directuur van het Haagse museum en het aanbod van een familietafereel, een schilderij van Heem, stillevens en andere zaken",Dutch (language),Brieven
ec5596c2-830e-53b8-8f2f-6dedeb47ab97,AA,0,https://data.museummayervandenbergh.be/ark:/59511/ec5596c2-830e-53b8-8f2f-6dedeb47ab97,object identifier,tg:mmbbr:600,MMB.A.0600,descriptive note,Nederlands,"Factuur voor de aankopen van tekeningen op een veiling van Helbing [school van Joos de Momper II, Rivier-en berglandschap en Rivier-en berglandschap met brug; Josua de Graeve, De Milsenstraat te Mechelen; Ambrosius Francken, Beraadslagingen van koning Roboam; Giacomo Ligozzi, Kroning van Maria; Meester van Augsburg van 1477, Heilige Margareta; Meester van de negen Blauwe Landschappen, Rivierlandschap in een heuvelachtige streek]",German (language),Brieven
917f29f6-9270-5c07-b5ef-4f9526be7588,AA,0,https://data.museummayervandenbergh.be/ark:/59511/917f29f6-9270-5c07-b5ef-4f9526be7588,object identifier,tg:mmbbr:601,MMB.A.0601,descriptive note,Nederlands,"de ontvangst van geld, de verzending van een medaille, de ontvangst van een koffer en inlichtingen over een gotisch schilderij",French (language),Brieven
276f2644-2f93-5298-aabd-424b96d07121,AA,0,https://data.museummayervandenbergh.be/ark:/59511/276f2644-2f93-5298-aabd-424b96d07121,object identifier,tg:mmbbr:602,MMB.A.0602,descriptive note,Nederlands,"het aanbod van zes schilderen waaronder twee vrouwenportretten, een Moreelse, een Honthorst en nog andere dingen",Dutch (language),Brieven
a2d55611-4919-5ecd-b921-44e239320d04,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a2d55611-4919-5ecd-b921-44e239320d04,object identifier,tg:mmbbr:603,MMB.A.0603,descriptive note,Nederlands,"het aanbod van zes schilderijen waaronder één schilderij voorstellende vier jonge maagden met ontblote boezem, twee vrouwenportretten waarvan één van Moreelse en één van Honthorst allemaal eigendom van een bankier en een mogelijk bezoek van Fritz aan de schilderijen collectie van Degens waaronder zich één schilderij van Jan Steen, één van Craboth en nog andere kunstzaken bevinden",Dutch (language),Brieven
dc67f719-71f5-5b87-a725-03f7b6297694,AA,0,https://data.museummayervandenbergh.be/ark:/59511/dc67f719-71f5-5b87-a725-03f7b6297694,object identifier,tg:mmbbr:604,MMB.A.0604,descriptive note,Nederlands,de ontvangst van geld voor een medaille en een koffer en inlichtingen over hun herkomst,French (language),Brieven
8161b9ac-e9d1-518c-9490-7307f8a100fb,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8161b9ac-e9d1-518c-9490-7307f8a100fb,object identifier,tg:mmbbr:605,MMB.A.0605,descriptive note,Nederlands,inlichtingen over twee panelen van een triptiek van Massijs voorstellende de Sint-Johannes en Sint-Agnes dat te koop zullen worden aangeboden in Keulen en waarvoor veel concurrentie is ,German (language),Brieven
d68aa0c2-9b99-5b13-a9e3-8cc6305b81c9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/d68aa0c2-9b99-5b13-a9e3-8cc6305b81c9,object identifier,tg:mmbbr:606,MMB.A.0606,descriptive note,Nederlands,inlichtingen over twee panelen van een triptiek van Massijs die te koop aangeboden zullen worden in Keulen en waarvoor veel concurrentie is en de vraag of Fritz hierop wil bieden en wie dan zijn agent zal zijn,German (language),Brieven
0c12dfd3-1d4d-52a6-9924-49436a4c3686,AA,0,https://data.museummayervandenbergh.be/ark:/59511/0c12dfd3-1d4d-52a6-9924-49436a4c3686,object identifier,tg:mmbbr:607,MMB.A.0607,descriptive note,Nederlands,het aanbod van een schilderij voorstellende een tuinfeest mogelijks van Vanderven,French (language),Brieven
173640a5-44f5-518e-88cd-3a46fbf15035,AA,0,https://data.museummayervandenbergh.be/ark:/59511/173640a5-44f5-518e-88cd-3a46fbf15035,object identifier,tg:mmbbr:608,MMB.A.0608,descriptive note,Nederlands,"de onderhandelingen over een schilderij eigendom van de Boeur en de concurrentie voor dit stuk [Meester van de Magdalena-legende, Maria met Kind, tronend], de verzending van een kader en het verslag van de veiling Hicguet waarbij er voor Fritz geboden is op een gotisch wandtapijt",French (language),Brieven
f5e81087-428c-5385-9dc5-50afee292879,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f5e81087-428c-5385-9dc5-50afee292879,object identifier,tg:mmbbr:609,MMB.A.0609,descriptive note,Nederlands,kwitantie van een kruithoorn met een luitspeler erop,French (language),Brieven
af18fcfa-4f62-539a-a576-f03fe08afb83,AA,0,https://data.museummayervandenbergh.be/ark:/59511/af18fcfa-4f62-539a-a576-f03fe08afb83,object identifier,tg:mmbbr:610,MMB.A.0610,descriptive note,Nederlands,"het aanbod van een gotisch Sint-Barbarabeeld, het middenpaneel van een triptiek voorstellende de aanbidding eigendom van Smeyers en hooi",Dutch (language),Brieven
b50df929-969d-5f64-a702-686bfb8d1166,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b50df929-969d-5f64-a702-686bfb8d1166,object identifier,tg:mmbbr:611,MMB.A.0611,descriptive note,Nederlands,Factuur voor de aankopen op de veiling Nelles,German (language),Brieven
02178ee0-1f15-5aca-8c34-6826bfea5fc1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/02178ee0-1f15-5aca-8c34-6826bfea5fc1,object identifier,tg:mmbbr:612,MMB.A.0612,descriptive note,Nederlands,"Factuur voor een bakstenen bisschop [Jan Frans van Geel, Augustinus (ontwerp voor een preekstoel te Keerbergen)]",Dutch (language),Brieven
952a8195-68c7-5b68-b562-d3c948af669f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/952a8195-68c7-5b68-b562-d3c948af669f,object identifier,tg:mmbbr:613,MMB.A.0613,descriptive note,Nederlands,kwitantie van de restauratie van een gotisch schilderij,French (language),Brieven
39397394-a60d-53f0-a00d-1cda9aef0040,AA,0,https://data.museummayervandenbergh.be/ark:/59511/39397394-a60d-53f0-a00d-1cda9aef0040,object identifier,tg:mmbbr:614,MMB.A.0614,descriptive note,Nederlands,de verzending van een theepot en het aanbod van een ivoren diptiek en een Vlaams triptiek met het wapen van Thomas More op de buitenkant,English (language),Brieven
106ffa76-bf40-5937-8e07-8961e672d153,AA,0,https://data.museummayervandenbergh.be/ark:/59511/106ffa76-bf40-5937-8e07-8961e672d153,object identifier,tg:mmbbr:615,MMB.A.0615,descriptive note,Nederlands,"het verslag van zijn opzoekingswerk voor Fritz over de gebroeders Van der Goes in het rijksarchief van Brussel, het archief in Gent en de koninklijke bibliotheek en het aanbod van vier Antwerpse penningen waarvan één van Ypolite Terrax",French (language),Brieven
154a09c0-de4f-594a-998a-474f9c6d501f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/154a09c0-de4f-594a-998a-474f9c6d501f,object identifier,tg:mmbbr:616,MMB.A.0616,descriptive note,Nederlands,de levering van hooi en het Sint-Barbarabeeld en de onderhandelingen over een schilderij,Dutch (language),Brieven
5dfb35c3-3e7a-5280-9066-647d902c9ac0,AA,0,https://data.museummayervandenbergh.be/ark:/59511/5dfb35c3-3e7a-5280-9066-647d902c9ac0,object identifier,tg:mmbbr:617,MMB.A.0617,descriptive note,Nederlands,de verzending van een kwitantie en het aanbod van een zilveren reliekschrijn in de vorm van een hoofd,French (language),Brieven
741c7a2a-2689-58c2-9d28-be4a7149836e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/741c7a2a-2689-58c2-9d28-be4a7149836e,object identifier,tg:mmbbr:618,MMB.A.0618,descriptive note,Nederlands,"kwitantie van de restauratie van  een familieportret [Rotius, Meyndert Sonck met vrouw en kinderen], vier vrouwenportretten [waaronder Maes, portret van een jonge dame; Netscher, Cecilia de jonge van Ellemeet; Mijtens, Margareta Riccen], vier mannenportretten waarvan één van Maes [Portret van een jonge man],  één van Netscher [Anthony Verlaan (?)] en één van Rotius [Adriaen van Bredehoff], vijf portretten, een gotisch schilderij, twee triptieken, vier portretten door Cornelis De Vos [Joris Vekemans, Maria van Ghinderdeuren, Cornelia of Elisabeth Vekemans, Jan Vekemans], een gotisch mansportret, een gotisch Christusbeeld, een gotisch vrouwenportret door Massijs",Dutch (language),Brieven
8828e693-45ff-546e-8dc3-b6ea565f46f2,AA,0,https://data.museummayervandenbergh.be/ark:/59511/8828e693-45ff-546e-8dc3-b6ea565f46f2,object identifier,tg:mmbbr:619,MMB.A.0619,descriptive note,Nederlands,de onderhandeling met de aartsbisschop en het aanbod van twee stukken brokaat,Dutch (language),Brieven
982b5e53-8b11-5c03-8e41-9731eaf4c5cf,AA,0,https://data.museummayervandenbergh.be/ark:/59511/982b5e53-8b11-5c03-8e41-9731eaf4c5cf,object identifier,tg:mmbbr:620,MMB.A.0620,descriptive note,Nederlands,"inlichtingen over de aankoop van wilde kersenbomen, het Sint-Barbarabeeld en een schilderij",Dutch (language),Brieven
3d4d22e5-8f6e-503a-8bdb-c8d7997303f4,AA,0,https://data.museummayervandenbergh.be/ark:/59511/3d4d22e5-8f6e-503a-8bdb-c8d7997303f4,object identifier,tg:mmbbr:621,MMB.A.0621,descriptive note,Nederlands,kwitantie van twee consolen met engelenhoofden en fruit erop en een kader in ebbenhout,Dutch (language),Brieven
2d5c6d42-1b02-53b4-815a-d858e9f47dfd,AA,0,https://data.museummayervandenbergh.be/ark:/59511/2d5c6d42-1b02-53b4-815a-d858e9f47dfd,object identifier,tg:mmbbr:622,MMB.A.0622,descriptive note,Nederlands,kwitantie van 20 frank,French (language),Brieven
6d3d0216-9ffd-5c43-8ebc-33d4eeff9e4e,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6d3d0216-9ffd-5c43-8ebc-33d4eeff9e4e,object identifier,tg:mmbbr:623,MMB.A.0623,descriptive note,Nederlands,kwitantie van de aankopen op de veiling Dirickx,French (language),Brieven
f153f811-9169-5c3e-b2ee-23dd3b8a6aa8,AA,0,https://data.museummayervandenbergh.be/ark:/59511/f153f811-9169-5c3e-b2ee-23dd3b8a6aa8,object identifier,tg:mmbbr:624,MMB.A.0624,descriptive note,Nederlands,kwitantie van zes brochures van M. Wauters over schilders en drie brochures,French (language),Brieven
364b2e89-3164-518a-898c-e0c84304bb1f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/364b2e89-3164-518a-898c-e0c84304bb1f,object identifier,tg:mmbbr:625,MMB.A.0625,descriptive note,Nederlands,"het trekken van een slecht nummer van zijn broer, inlichtingen over twee koperen platen van Teniers, waarvan één het portret van Anna Marie Bonnavens voorstelt en het aanbod van twee koperen kandelaars",Dutch (language),Brieven
92a27a2c-3ca7-5492-acf0-676147e4e928,AA,0,https://data.museummayervandenbergh.be/ark:/59511/92a27a2c-3ca7-5492-acf0-676147e4e928,object identifier,tg:mmbbr:626,MMB.A.0626,descriptive note,Nederlands,het aanbod van een glazen visbokaal beschilderd met landschappen en figuren en de vraag naar de verzending van een Sint-Barbarabeeld en een koffer,Dutch (language),Brieven
6035764a-f8e6-50ed-81df-173b14d2343b,AA,0,https://data.museummayervandenbergh.be/ark:/59511/6035764a-f8e6-50ed-81df-173b14d2343b,object identifier,tg:mmbbr:627,MMB.A.0627,descriptive note,Nederlands,"een gemiste trein, de verzending van een Antwerpse penning van de Sint-Lucasgilde en de prijs voor opzoeking over Van der Goes",French (language),Brieven
13fb22fa-85ce-5fe6-af9a-ddbdd215a8e9,AA,0,https://data.museummayervandenbergh.be/ark:/59511/13fb22fa-85ce-5fe6-af9a-ddbdd215a8e9,object identifier,tg:mmbbr:628,MMB.A.0628,descriptive note,Nederlands,"een probleem rond de betaling voor opzoekingswerk, inlichtingen over een Antwerpse penning van de Sint-Lucasgilde en een 'Olijftak' die in het bezit is van Cumont",French (language),Brieven
b3a15c97-d6a4-5795-927c-fa74ed68d0b5,AA,0,https://data.museummayervandenbergh.be/ark:/59511/b3a15c97-d6a4-5795-927c-fa74ed68d0b5,object identifier,tg:mmbbr:629,MMB.A.0629,descriptive note,Nederlands,"inlichtingen over een schouw van Fritz, het aanbod van een mansportret, een gotisch schilderij, munten en twee ovalen eikenhouten gesculpteerde kaders en de terugzending van het Sint-Barbarabeeld",Dutch (language),Brieven
80e77456-6fcd-519d-97a8-acefb3681a2d,AA,0,https://data.museummayervandenbergh.be/ark:/59511/80e77456-6fcd-519d-97a8-acefb3681a2d,object identifier,tg:mmbbr:630,MMB.A.0630,descriptive note,Nederlands,kwitantie voor het herstellen van een aardewerken beeld,Dutch (language),Brieven
65347996-f9d8-5008-9529-c4d65025d6e1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/65347996-f9d8-5008-9529-c4d65025d6e1,object identifier,tg:mmbbr:631,MMB.A.0631,descriptive note,Nederlands,"kwitantie van 6718,60 frank",French (language),Brieven
80eaeae5-14a0-5535-9c74-ff2ebae00446,AA,0,https://data.museummayervandenbergh.be/ark:/59511/80eaeae5-14a0-5535-9c74-ff2ebae00446,object identifier,tg:mmbbr:632,MMB.A.0632,descriptive note,Nederlands,inlichtingen over het schilderij van de Madonna voor Fouquet dat in Antwerpen hangt en dat mogelijk een diptiek vormt met het portret van Etienne Chevalier door Fouquet dat in Berlijn hangt en informatie in verband met een publicatie over Van der Goes door Bode,German (language),Brieven
18ca552b-bc86-5ce5-9b23-e17ebba1b53a,AA,0,https://data.museummayervandenbergh.be/ark:/59511/18ca552b-bc86-5ce5-9b23-e17ebba1b53a,object identifier,tg:mmbbr:633,MMB.A.0633,descriptive note,Nederlands,de restauratie van een gotisch schilderij,French (language),Brieven
381b480e-ade9-5037-bc53-7a76356867a1,AA,0,https://data.museummayervandenbergh.be/ark:/59511/381b480e-ade9-5037-bc53-7a76356867a1,object identifier,tg:mmbbr:634,MMB.A.0634,descriptive note,Nederlands,de onderhandelingen over een koffiekan en inlichtingen over een schilderij en een Sint-Barbarabeeld,French (language),Brieven
9f1da01f-a36f-54d7-b715-0b6025457071,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9f1da01f-a36f-54d7-b715-0b6025457071,object identifier,tg:mmbbr:635,MMB.A.0635,descriptive note,Nederlands,"inlichtingen over drie schilderijen (een der Schuppen, een Sadeler en een Christus van Bellini) van de veiling Solon, inlichtingen over een schilderij van Bruegel, de verzending van foto's van het schilderij van Bruegel voorstellende de val der engelen, de vraag naar een foto's van een gotisch schilderij en het aanbod van een schilderij Cariani van een vrouw als Maria Magdalena en een schilderij van Ribera voorstellende de marteling van Sint-Bartholomeus",French (language),Brieven
e3e2df41-454c-5e39-b432-243bc8a2c232,AA,0,https://data.museummayervandenbergh.be/ark:/59511/e3e2df41-454c-5e39-b432-243bc8a2c232,object identifier,tg:mmbbr:636,MMB.A.0636,descriptive note,Nederlands,de ontvangst van geld ,Dutch (language),Brieven
a7df793f-d3f4-52c8-a175-a9354e7f2af3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/a7df793f-d3f4-52c8-a175-a9354e7f2af3,object identifier,tg:mmbbr:637,MMB.A.0637,descriptive note,Nederlands,inlichtingen over een schilderijencollectie die te koop wordt aangeboden,French (language),Brieven
9b2e0e74-0da4-5caf-9e25-f560f1554cf3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/9b2e0e74-0da4-5caf-9e25-f560f1554cf3,object identifier,tg:mmbbr:638,MMB.A.0638,descriptive note,Nederlands,"de terugzending en bespreking van een Antwerpse penning, inlichtingen over een schilderij mogelijke toe te schrijven aan de vrouw van Pieter Coecke [van Aelst] en de vraag naar een foto van de gebeeldhouwde pitten [Snoer met 44 kersenpitten als karakterkoppen]",French (language),Brieven
422354cb-832e-572d-b7ab-e714ad3eb5e3,AA,0,https://data.museummayervandenbergh.be/ark:/59511/422354cb-832e-572d-b7ab-e714ad3eb5e3,object identifier,tg:mmbbr:639,MMB.A.0639,descriptive note,Nederlands,"de aankoop en de verzending van vier schilderijen [Potter, Bij de plattelandsheelmeester; Decker, Hoeve aan de waterkant] van een schilderijencollectie die geveild werd",French (language),Brieven
cfa37d6e-5c4e-5e3f-a03c-9c5fd3743e7f,AA,0,https://data.museummayervandenbergh.be/ark:/59511/cfa37d6e-5c4e-5e3f-a03c-9c5fd3743e7f,object identifier,tg:mmbbr:640,MMB.A.0640,descriptive note,Nederlands,"de schilderijen van Fouquet voorstellende de Madonna en Etienne Chevalier die samen een diptiek vormen, inlichtingen over een schilderij van Christus aan het Kruis die Fritz heeft en de vraag naar een foto ervan [Meester van de Akense Kastdeuren, Calvarie met heiligen en stichter]",German (language),Brieven
