Object Number,Record Type,URL,ResourceID,Reference Number,Temporary Location Note,Carrier Colour,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhob:256,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:256/N,4e719db4-e0b2-50de-a307-1e920baf8800,BE-ANN07/ob/000000201,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e719db4-e0b2-50de-a307-1e920baf8800,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:606,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:606/N,77b60886-4d2d-55a9-abe7-a86fd1f24f72,BE-ANN07/ob/000000508,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/77b60886-4d2d-55a9-abe7-a86fd1f24f72,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:313,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:313/N,5a59f20e-f376-5961-987c-4c1ac380bf47,BE-ANN07/ob/000000252,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5a59f20e-f376-5961-987c-4c1ac380bf47,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:554,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:554/N,02fc4adc-859e-518e-a1b1-abbd4a9ced09,BE-ANN07/ob/000000456,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/02fc4adc-859e-518e-a1b1-abbd4a9ced09,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:104,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:104/N,fde4ee0b-2099-5890-afc5-8ffa9b538296,BE-ANN07/ob/000000063,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fde4ee0b-2099-5890-afc5-8ffa9b538296,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:411,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:411/N,6c3b7bf3-02a3-5fa3-a92e-4b8e98bf0e89,BE-ANN07/ob/000000346,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c3b7bf3-02a3-5fa3-a92e-4b8e98bf0e89,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:692,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:692/N,339d66b4-0843-5b5f-b826-410aadfff099,BE-ANN07/ob/000000594,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/339d66b4-0843-5b5f-b826-410aadfff099,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:368,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:368/N,e5c7c2d8-5efb-56ad-9653-dc9a9a8f3e85,BE-ANN07/ob/000000304,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e5c7c2d8-5efb-56ad-9653-dc9a9a8f3e85,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:738,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:738/N,31704365-89e5-5c82-91cc-491cecd4899f,BE-ANN07/ob/000000629,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/31704365-89e5-5c82-91cc-491cecd4899f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:387,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:387/N,9c73caf7-2d7e-526e-89bc-899d59e4b319,BE-ANN07/ob/000000323,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9c73caf7-2d7e-526e-89bc-899d59e4b319,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:153,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:153/N,d720f2ab-0ca2-5b01-a678-d3b70cd4067c,BE-ANN07/ob/000000112,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d720f2ab-0ca2-5b01-a678-d3b70cd4067c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:503,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:503/N,a94e80f2-7f96-543b-aaa5-838c441028a2,BE-ANN07/ob/000000409,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a94e80f2-7f96-543b-aaa5-838c441028a2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:446,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:446/N,662c5c57-f47c-5d4f-8129-bd13e718db6b,BE-ANN07/ob/000000381,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/662c5c57-f47c-5d4f-8129-bd13e718db6b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:295,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:295/N,42ac0737-ca74-5339-9934-cdd7b8d6ad05,BE-ANN07/ob/000000234,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/42ac0737-ca74-5339-9934-cdd7b8d6ad05,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:515,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:515/N,4a09f746-ad73-5c9b-bace-e9d1b5c978cd,BE-ANN07/ob/000000417,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4a09f746-ad73-5c9b-bace-e9d1b5c978cd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:145,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:145/N,2fb33b5b-3e0b-564e-80e8-06564c7e7e9f,BE-ANN07/ob/000000104,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2fb33b5b-3e0b-564e-80e8-06564c7e7e9f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:329,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:329/N,5ef54a65-13f2-5c36-a854-cdb5b5b59cc6,BE-ANN07/ob/000000267,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5ef54a65-13f2-5c36-a854-cdb5b5b59cc6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:283,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:283/N,c644b3f1-3028-5120-b346-3acade491b77,BE-ANN07/ob/000000226,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c644b3f1-3028-5120-b346-3acade491b77,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:112,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:112/N,8455761a-5b32-5f88-ad7c-bda6640e385b,BE-ANN07/ob/000000070,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/8455761a-5b32-5f88-ad7c-bda6640e385b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:542,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:542/N,31847841-bb2b-54fa-940f-7afb537ec881,BE-ANN07/ob/000000444,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/31847841-bb2b-54fa-940f-7afb537ec881,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:407,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:407/N,eca6027f-672d-5e12-a169-8362dba0d361,BE-ANN07/ob/000000342,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/eca6027f-672d-5e12-a169-8362dba0d361,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:684,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:684/N,7467b8ba-a37b-5e66-8982-b4f4f241880c,BE-ANN07/ob/000000586,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7467b8ba-a37b-5e66-8982-b4f4f241880c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:391,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:391/N,ac3e0496-793d-5528-868a-a613328cbb05,BE-ANN07/ob/000000327,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ac3e0496-793d-5528-868a-a613328cbb05,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:309,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:309/N,38d219e6-0832-563c-9df7-067513768aac,BE-ANN07/ob/000000248,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/38d219e6-0832-563c-9df7-067513768aac,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:535,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:535/N,6c94970c-7ee2-5e68-b204-d1f711f51a21,BE-ANN07/ob/000000437,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c94970c-7ee2-5e68-b204-d1f711f51a21,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:165,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:165/N,604037e8-8a7e-5a12-88e4-08d91e1d670a,BE-ANN07/ob/000000123,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/604037e8-8a7e-5a12-88e4-08d91e1d670a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:85,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:85/N,42dd7f4e-25ce-5fe4-98ba-1ea51546f714,BE-ANN07/ob/000000045,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/42dd7f4e-25ce-5fe4-98ba-1ea51546f714,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:427,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:427/N,f9387c4e-f416-5df1-b28c-41b12f01c527,BE-ANN07/ob/000000362,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f9387c4e-f416-5df1-b28c-41b12f01c527,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:132,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:132/N,95d65a68-4996-5ae6-bcac-43d4dd3e14f5,BE-ANN07/ob/000000091,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/95d65a68-4996-5ae6-bcac-43d4dd3e14f5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:562,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:562/N,b7494824-f9c1-555a-afd3-085bf3e50470,BE-ANN07/ob/000000464,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b7494824-f9c1-555a-afd3-085bf3e50470,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:348,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:348/N,49e645bb-7866-5b89-bdac-460a59910a13,BE-ANN07/ob/000000285,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/49e645bb-7866-5b89-bdac-460a59910a13,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:718,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:718/N,33a45644-c571-515d-a4cd-feeca33a7fe3,BE-ANN07/ob/000000618,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/33a45644-c571-515d-a4cd-feeca33a7fe3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:431,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:431/N,6d425f5c-8a61-528b-9729-49eadb09a0ee,BE-ANN07/ob/000000366,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6d425f5c-8a61-528b-9729-49eadb09a0ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:93,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:93/N,2b60201f-7e64-5135-878c-695602738bbb,BE-ANN07/ob/000000052,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2b60201f-7e64-5135-878c-695602738bbb,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:574,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:574/N,0c459f16-b40b-5759-b2b3-fd609254b37d,BE-ANN07/ob/000000476,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0c459f16-b40b-5759-b2b3-fd609254b37d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:124,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:124/N,2717133a-3f63-51b4-96e3-b141f365e3c5,BE-ANN07/ob/000000082,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2717133a-3f63-51b4-96e3-b141f365e3c5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:173,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:173/N,fd68364e-cf0a-5c30-b2c2-e8aaad5cd5e7,BE-ANN07/ob/000000130,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/fd68364e-cf0a-5c30-b2c2-e8aaad5cd5e7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:523,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:523/N,67dda1a6-bd99-55f8-8fc1-f162041f546a,BE-ANN07/ob/000000425,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/67dda1a6-bd99-55f8-8fc1-f162041f546a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:364,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:364/N,9e71c1b2-d30c-5f1d-8c34-7709c2cd15de,BE-ANN07/ob/000000300,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9e71c1b2-d30c-5f1d-8c34-7709c2cd15de,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:671,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:671/N,345f2c6a-9e96-5fa8-b0a2-69dd060061ba,BE-ANN07/ob/000000573,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/345f2c6a-9e96-5fa8-b0a2-69dd060061ba,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:108,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:108/N,444b421f-dd8b-5951-b2b0-97238442630c,BE-ANN07/ob/000000066,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/444b421f-dd8b-5951-b2b0-97238442630c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:558,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:558/N,ec431d10-ae90-574a-bfa2-08dd5fa8b079,BE-ANN07/ob/000000460,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ec431d10-ae90-574a-bfa2-08dd5fa8b079,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:333,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:333/N,d98dab43-aa10-5505-a523-d4eda8ae7f11,BE-ANN07/ob/000000271,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d98dab43-aa10-5505-a523-d4eda8ae7f11,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:299,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:299/N,d9d2bfc9-b4fd-5511-bc50-3d07a998a76b,BE-ANN07/ob/000000238,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d9d2bfc9-b4fd-5511-bc50-3d07a998a76b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:276,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:276/N,9ca98929-13cf-5371-bd45-831394bbf1a5,BE-ANN07/ob/000000219,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9ca98929-13cf-5371-bd45-831394bbf1a5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:626,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:626/N,7e55f663-7c61-552f-b884-d2eed74de44d,BE-ANN07/ob/000000528,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7e55f663-7c61-552f-b884-d2eed74de44d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:325,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:325/N,1cf726b5-8db7-5c0c-bd9e-662639410d3c,BE-ANN07/ob/000000263,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1cf726b5-8db7-5c0c-bd9e-662639410d3c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:630,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:630/N,43afe695-5501-574d-a174-bb552e3e116b,BE-ANN07/ob/000000532,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/43afe695-5501-574d-a174-bb552e3e116b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:260,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:260/N,685c94bb-f485-5187-bbff-a0a0a5d194e8,BE-ANN07/ob/000000205,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/685c94bb-f485-5187-bbff-a0a0a5d194e8,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:149,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:149/N,87af7525-a00e-500b-a735-69ded74ebf52,BE-ANN07/ob/000000108,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/87af7525-a00e-500b-a735-69ded74ebf52,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:519,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:519/N,85c020c6-314c-5e9f-ad3e-e7aed7f791e6,BE-ANN07/ob/000000421,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/85c020c6-314c-5e9f-ad3e-e7aed7f791e6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:688,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:688/N,86d860c1-a438-58fe-9372-451f72f450ff,BE-ANN07/ob/000000590,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/86d860c1-a438-58fe-9372-451f72f450ff,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:372,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:372/N,f5f1348d-4e09-51f7-a815-6ca4ecce38df,BE-ANN07/ob/000000308,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f5f1348d-4e09-51f7-a815-6ca4ecce38df,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:722,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:722/N,0d59cead-0e6a-5456-a01f-2fd1c1f91b63,BE-ANN07/ob/000000622,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d59cead-0e6a-5456-a01f-2fd1c1f91b63,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:237,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:237/N,d19db6ee-0d5a-50b3-90d3-000bd329e296,BE-ANN07/ob/000000184,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/d19db6ee-0d5a-50b3-90d3-000bd329e296,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:667,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:667/N,9cbaa13b-e9db-58a6-b8e5-47ddb6b420f6,BE-ANN07/ob/000000569,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9cbaa13b-e9db-58a6-b8e5-47ddb6b420f6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:536,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:536/N,0312d5f8-4dca-5be3-839e-4083377f4cab,BE-ANN07/ob/000000438,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0312d5f8-4dca-5be3-839e-4083377f4cab,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:166,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:166/N,45f29949-22e4-531c-b065-fe437fc2ecce,BE-ANN07/ob/000000124,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/45f29949-22e4-531c-b065-fe437fc2ecce,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:189,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:189/N,51a452cc-2dfd-5229-b4b6-c3b27a49db3b,BE-ANN07/ob/000000143,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/51a452cc-2dfd-5229-b4b6-c3b27a49db3b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:473,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:473/N,ce01ad80-70c0-5626-acb2-e0fd4e5d8ff1,BE-ANN07/ob/000000388,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/ce01ad80-70c0-5626-acb2-e0fd4e5d8ff1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:648,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:648/N,45406206-0771-5e33-9fe7-37e0f7e592c3,BE-ANN07/ob/000000550,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/45406206-0771-5e33-9fe7-37e0f7e592c3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhob:218,Voorwerpen,https://anet.be/record/opaclhobj/tg:lhob:218/N,1858843e-7b34-59ec-a956-73ed6c8b0d31,BE-ANN07/ob/000000169,,,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1858843e-7b34-59ec-a956-73ed6c8b0d31,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
