ResourceID,brocade.id,card,order,ire.isaar.uuid,ire.isaar.id,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,source_field,Creation Time Span Source Note,Depicted Item Role,Depicted Item Widget,Depicted Item Identifier,Description,Description Type,Description Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Relation,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type
2c63edf3-f60f-5b68-bb1e-66cb3dd2c083,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000039305,referentienummer,False,,,,,,,,,,,,
2c63edf3-f60f-5b68-bb1e-66cb3dd2c083,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:40560,brocade id,False,,,,,,,,,,,,
2c63edf3-f60f-5b68-bb1e-66cb3dd2c083,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:40560/N,brocade url,False,,,,,,,,,,,,
2c63edf3-f60f-5b68-bb1e-66cb3dd2c083,tg:lhph:40560,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e9743747-7c72-5599-84da-a42e1ec16b6c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7473f4a7-1c56-4da9-b62e-4a500469cad7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
2c63edf3-f60f-5b68-bb1e-66cb3dd2c083,tg:lhph:40560,e73_OriginalBrocade,1,9e7d8d4b-e21e-59a6-a5de-bd9749cbc6a3,,,,,,,,,,,,,,,,,,,,,,,,au::5659,keywords,"dlod={""name"":""Dietsche Bond"",""ark"":""ark:/83110/x0/9e7d8d4b-e21e-59a6-a5de-bd9749cbc6a3"",""uri"":""/agents/corporate_entities/21223"",""id"":""au::5659"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9e7d8d4b-e21e-59a6-a5de-bd9749cbc6a3,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:33955,https://data.letterenhuis.be/ark:/24970/2c9639ff-c316-5fb1-962d-84990abd2853,Foto's,,,
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960-uu-uu,2075-uu-uu,In Copyright
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,e73_CreationActors,1,e84a3cf0-adb1-53d8-96a3-a6d72591f5df,au::27542,photographers,"dlod={""name"":""José Heerman"",""ark"":""ark:/83110/x0/e84a3cf0-adb1-53d8-96a3-a6d72591f5df"",""uri"":""/agents/people/71056"",""id"":""au::27542"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e84a3cf0-adb1-53d8-96a3-a6d72591f5df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19600000,,,,,,,,,,,,,,,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,e73_CreationTimeSpans,,,,,,,1960-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,e73_DepictedItems,2,d33a693a-1557-57c6-905c-ba8f5ec78853,au::8007,,,,,,,,,,,,,keywords,"dlod={""name"":""Groot-Kempische Kultuurdagen"",""ark"":""ark:/83110/x0/d33a693a-1557-57c6-905c-ba8f5ec78853"",""uri"":""/agents/corporate_entities/24561"",""id"":""au::8007"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/d33a693a-1557-57c6-905c-ba8f5ec78853,,,,,,,,,,,,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Groot-Kempische Kultuurdagen te Hilvarenbeek; grote feesttafel in het dorp.,descriptive note,Nederlands,,,,,,,,,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000032806,referentienummer,False,,,,,,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:33955,brocade id,False,,,,,,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:33955/N,brocade url,False,,,,,,,,,,,,
2c9639ff-c316-5fb1-962d-84990abd2853,tg:lhph:33955,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5cac77a2-cdd7-5a40-8f16-867a6250835c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bddacabb-9f97-4c01-974f-250a11341788"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,tg:lhph:9285,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:9285,https://data.letterenhuis.be/ark:/24970/2ce1adfa-9311-5afc-886e-52b42a0e1a3f,Foto's,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,tg:lhph:9285,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925-uu-uu,2040-uu-uu,In Copyright
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,tg:lhph:9285,e73_CreationActors,1,de1feef5-1554-5c9a-80a6-ce87f3ba38a9,au::1087,photographers,"dlod={""name"":""Edgar Barbaix"",""ark"":""ark:/83110/x0/de1feef5-1554-5c9a-80a6-ce87f3ba38a9"",""uri"":""/agents/people/91713"",""id"":""au::1087"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/de1feef5-1554-5c9a-80a6-ce87f3ba38a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,tg:lhph:9285,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19250000,,,,,,,,,,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,tg:lhph:9285,e73_CreationTimeSpans,,,,,,,1925-uu-uu,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,tg:lhph:9285,e73_DepictedItems,2,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,au::930,,,,,,,,,,,,,keywords,"dlod={""name"":""Lode Baekelmans"",""ark"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""uri"":""/agents/people/51395"",""id"":""au::930"",""nameWithContext"":[""Hendrik Rossauw"",""Sander Stroobandt"",""Willem Verboven""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,,,,,,,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,tg:lhph:9285,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Lode Baekelmans, hoofd, in de lens kijkend.",descriptive note,Nederlands,,,,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000008913,referentienummer,False,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,,e73_LegacyInformation,1,,,,,,,,,,,,,if.rawcontent,,,,,,,,Barbaix-E\baek02.tif,commentaar gebruiker,False,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:9285,brocade id,False,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:9285/N,brocade url,False,,,,,,,,,,,,
2ce1adfa-9311-5afc-886e-52b42a0e1a3f,tg:lhph:9285,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d133ae57-430f-55d0-9048-e735f4ebc7a4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3815576f-b7c8-4287-b146-4610fd5acbeb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
2d6cb2d2-7473-5545-b5f6-3def2371775d,tg:lhph:9912,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:9912,https://data.letterenhuis.be/ark:/24970/2d6cb2d2-7473-5545-b5f6-3def2371775d,Foto's,,,
2d6cb2d2-7473-5545-b5f6-3def2371775d,tg:lhph:9912,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Foto in verband met Hugo Raes.,descriptive note,Nederlands,,,,,,,,,,,,,,,
2d6cb2d2-7473-5545-b5f6-3def2371775d,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000009527,referentienummer,False,,,,,,,,,,,,
2d6cb2d2-7473-5545-b5f6-3def2371775d,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:9912,brocade id,False,,,,,,,,,,,,
2d6cb2d2-7473-5545-b5f6-3def2371775d,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:9912/N,brocade url,False,,,,,,,,,,,,
2d6cb2d2-7473-5545-b5f6-3def2371775d,tg:lhph:9912,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7cf94406-4ab1-52db-add1-c9add21e31fd"", ""ontologyProperty"": """", ""resourceXresourceId"": ""83db442b-dbe5-4663-abf8-7ddd6095fd2d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
2d6cb2d2-7473-5545-b5f6-3def2371775d,tg:lhph:9912,e73_OriginalBrocade,1,1c8165ed-6995-5367-9f90-18bd58c2d070,,,,,,,,,,,,,,,,,,,,,,,,au::15413,keywords,"dlod={""name"":""Hugo Raes"",""ark"":""ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070"",""uri"":""/agents/people/61343"",""id"":""au::15413"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1c8165ed-6995-5367-9f90-18bd58c2d070,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:21251,https://data.letterenhuis.be/ark:/24970/2dfa3759-b082-5290-909b-bbd3ce113848,Foto's,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975-uu-uu,2090-uu-uu,In Copyright
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_CreationActors,1,04a9ac76-ab1b-5191-a2c9-7014ab5b2eb0,au::48109,photographers,"dlod={""name"":""Paul Lambert"",""ark"":""ark:/83110/x0/04a9ac76-ab1b-5191-a2c9-7014ab5b2eb0"",""uri"":""/agents/people/65656"",""id"":""au::48109"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/04a9ac76-ab1b-5191-a2c9-7014ab5b2eb0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19750000,,,,,,,,,,,,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_CreationTimeSpans,,,,,,,1975-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_DepictedItems,2,f0f0328c-0079-55cc-babb-1b42c9846c78,au::17876,,,,,,,,,,,,,keywords,"dlod={""name"":""Garmt Stuiveling"",""ark"":""ark:/83110/x0/f0f0328c-0079-55cc-babb-1b42c9846c78"",""uri"":""/agents/people/80638"",""id"":""au::17876"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f0f0328c-0079-55cc-babb-1b42c9846c78,,,,,,,,,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Garmt Stuiveling (2e van links) met Stasse en van Kampen. Boekenbeurs - Antwerpen.,descriptive note,Nederlands,,,,,,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000020291,referentienummer,False,,,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:21251,brocade id,False,,,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:21251/N,brocade url,False,,,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9cb0e31c-3ffd-5aee-af31-5604fc404030"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c75eac6a-3206-46fd-a2bd-b239c1e9cb7d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
2dfa3759-b082-5290-909b-bbd3ce113848,tg:lhph:21251,e73_OriginalBrocade,3,e3127ce9-6eb1-5dd0-b986-eb092fa00a4a,,,,,,,,,,,,,,,,,,,,,,,,au::2117,keywords,"dlod={""name"":""Boekenbeurs voor Vlaanderen"",""ark"":""ark:/83110/x0/e3127ce9-6eb1-5dd0-b986-eb092fa00a4a"",""uri"":""/agents/corporate_entities/14927"",""id"":""au::2117"",""nameWithContext"":[""Week van het Vlaamse Boek""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e3127ce9-6eb1-5dd0-b986-eb092fa00a4a,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:29915,https://data.letterenhuis.be/ark:/24970/2eff5b09-140f-56c2-b0de-f0536c14f5ec,Foto's,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1935-uu-uu,2050-uu-uu,In Copyright
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_CreationActors,1,083b6d4c-771f-5a84-b2f7-7c6f21eae122,au::901,photographers,"dlod={""name"":""Marcel de Backer"",""ark"":""ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122"",""uri"":""/agents/people/90573"",""id"":""au::901"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/083b6d4c-771f-5a84-b2f7-7c6f21eae122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19350000,,,,,,,,,,,,,,,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_CreationTimeSpans,,,,,,,1935-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Kop van Karel de Woestijne door Jozef Cantré.,descriptive note,Nederlands,,,,,,,,,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000028834,referentienummer,False,,,,,,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:29915,brocade id,False,,,,,,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:29915/N,brocade url,False,,,,,,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cb4ade7e-b4e3-5e82-8d5b-35b4c83f0128"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3723aca7-8979-486d-9090-e4c18df978d7"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_OriginalBrocade,2,e61ca404-75cd-5a72-8fba-f0196619183c,,,,,,,,,,,,,,,,,,,,,,,,au::21615,keywords,"dlod={""name"":""Walter Keersmans"",""ark"":""ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c"",""uri"":""/agents/people/75754"",""id"":""au::21615"",""nameWithContext"":[""Karel van de Woestijne"",""Peter van Becelaere"",""Erik Monck"",""Beaat Utenhove""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e61ca404-75cd-5a72-8fba-f0196619183c,,,,,,,
2eff5b09-140f-56c2-b0de-f0536c14f5ec,tg:lhph:29915,e73_OriginalBrocade,3,b41d0c7b-702e-5080-81b9-081ebc7da2be,,,,,,,,,,,,,,,,,,,,,,,,au::3523,keywords,"dlod={""name"":""Jozef Cantré"",""ark"":""ark:/83110/x0/b41d0c7b-702e-5080-81b9-081ebc7da2be"",""uri"":""/agents/people/82914"",""id"":""au::3523"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b41d0c7b-702e-5080-81b9-081ebc7da2be,,,,,,,
2f8f7059-a943-5f50-b91a-4538309962ba,tg:lhph:51945,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:51945,https://data.letterenhuis.be/ark:/24970/2f8f7059-a943-5f50-b91a-4538309962ba,Foto's,,,
2f8f7059-a943-5f50-b91a-4538309962ba,tg:lhph:51945,e73_DepictedItems,1,9b4cff46-8488-5213-8447-42ea2414db04,au::13610,,,,,,,,,,,,,keywords,"dlod={""name"":""Freek Neirynck"",""ark"":""ark:/83110/x0/9b4cff46-8488-5213-8447-42ea2414db04"",""uri"":""/agents/people/78615"",""id"":""au::13610"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9b4cff46-8488-5213-8447-42ea2414db04,,,,,,,,,,,,,,,,,,
2f8f7059-a943-5f50-b91a-4538309962ba,tg:lhph:51945,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,Freek Neirynck  in een opvoering van *De avonturen van de brave soldaat Schwejk*,descriptive note,Nederlands,,,,,,,,,,,,,,,
2f8f7059-a943-5f50-b91a-4538309962ba,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000050075,referentienummer,False,,,,,,,,,,,,
2f8f7059-a943-5f50-b91a-4538309962ba,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:51945,brocade id,False,,,,,,,,,,,,
2f8f7059-a943-5f50-b91a-4538309962ba,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:51945/N,brocade url,False,,,,,,,,,,,,
2f8f7059-a943-5f50-b91a-4538309962ba,tg:lhph:51945,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1c3ee7e3-0dfc-5b14-97ed-1e92afccc10c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b0d1f075-bc49-4ec0-882f-e2de62ca1c58"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
2fd89471-efc6-583b-80d0-713e99be643a,tg:lhph:49000,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:49000,https://data.letterenhuis.be/ark:/24970/2fd89471-efc6-583b-80d0-713e99be643a,Foto's,,,
2fd89471-efc6-583b-80d0-713e99be643a,tg:lhph:49000,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-uu-uu,2117-uu-uu,In Copyright
2fd89471-efc6-583b-80d0-713e99be643a,tg:lhph:49000,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,20020000,,,,,,,,,,,,,,,,,,,,,
2fd89471-efc6-583b-80d0-713e99be643a,tg:lhph:49000,e73_CreationTimeSpans,,,,,,,2002-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fd89471-efc6-583b-80d0-713e99be643a,tg:lhph:49000,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Scènefoto *Golven*, 9de productie van Luxemburg met Dimitri Dumon en Françoise Vanhecke",descriptive note,Nederlands,,,,,,,,,,,,,,,
2fd89471-efc6-583b-80d0-713e99be643a,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000047236,referentienummer,False,,,,,,,,,,,,
2fd89471-efc6-583b-80d0-713e99be643a,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:49000,brocade id,False,,,,,,,,,,,,
2fd89471-efc6-583b-80d0-713e99be643a,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:49000/N,brocade url,False,,,,,,,,,,,,
2fd89471-efc6-583b-80d0-713e99be643a,tg:lhph:49000,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""af0b5163-aa1c-5b1d-83a8-2fc7a1cf619c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""35041ba6-510a-4df1-9928-625bf484c8c2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
2fd89471-efc6-583b-80d0-713e99be643a,tg:lhph:49000,e73_OriginalBrocade,1,493262e7-052a-50ce-81ba-71f3620fe79a,,,,,,,,,,,,,,,,,,,,,,,,au::48815,keywords,"dlod={""name"":""Toneelgezelschap luxemburg"",""ark"":""ark:/83110/x0/493262e7-052a-50ce-81ba-71f3620fe79a"",""uri"":""/agents/corporate_entities/15659"",""id"":""au::48815"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/493262e7-052a-50ce-81ba-71f3620fe79a,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:6200,https://data.letterenhuis.be/ark:/24970/2fe6c4c7-89a7-554b-8988-149d3e782dca,Foto's,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967-uu-uu,2082-uu-uu,In Copyright
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,e73_CreationActors,1,8a611155-ce9e-5319-9e60-d7a1e736d9eb,au::46925,photographers,"dlod={""name"":""Jean Mil"",""ark"":""ark:/83110/x0/8a611155-ce9e-5319-9e60-d7a1e736d9eb"",""uri"":""/agents/people/70815"",""id"":""au::46925"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8a611155-ce9e-5319-9e60-d7a1e736d9eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,e73_CreationTimeSpanSourceNotes,0,,,,,,,,,,,,,id/date.exposure/so,19670000,,,,,,,,,,,,,,,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,e73_CreationTimeSpans,,,,,,,1967-uu-uu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,e73_DepictedItems,2,f8895081-1c0b-508c-94b5-46ee59c7acd6,au::21642,,,,,,,,,,,,,keywords,"dlod={""name"":""Henri-Victor Wolvens"",""ark"":""ark:/83110/x0/f8895081-1c0b-508c-94b5-46ee59c7acd6"",""uri"":""/agents/people/62292"",""id"":""au::21642"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f8895081-1c0b-508c-94b5-46ee59c7acd6,,,,,,,,,,,,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,e73_Descriptions,,,,,,,,,,,,,,id.desc,,,,,"Henri-Victor Wolvens voor een van zijn schilderijen, hoofd.",descriptive note,Nederlands,,,,,,,,,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,,e73_LegacyInformation,0,,,,,,,,,,,,,id.objectNumber,,,,,,,,BE-ANN07/ph/000005868,referentienummer,False,,,,,,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.id,,,,,,,,tg:lhph:6200,brocade id,False,,,,,,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,,e73_LegacyInformation,1,,,,,,,,,,,,,brocade.url,,,,,,,,https://anet.be/record/opaclhobj/tg:lhph:6200/N,brocade url,False,,,,,,,,,,,,
2fe6c4c7-89a7-554b-8988-149d3e782dca,tg:lhph:6200,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8cf41e4b-b28e-5997-8685-91cb86646d0a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23b5245e-e841-4611-9170-02ac4729aaef"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,
30356532-d882-50d0-8812-d3259ee654dc,tg:lhph:27675,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhph:27675,https://data.letterenhuis.be/ark:/24970/30356532-d882-50d0-8812-d3259ee654dc,Foto's,,,
30356532-d882-50d0-8812-d3259ee654dc,tg:lhph:27675,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967-uu-uu,2082-uu-uu,In Copyright
