ResourceID,brocade.id,card,order,source_field,Description,Description Language,Description Type
7b87b34f-b0d7-5862-a8c0-0ea01a21c757,tg:lhob:649,Descriptions,1,note.lhdetail,Met draagoog. Recto: [Het wapenschild van de gemeente Ranst in een cartouche en bovenop een lauwerkrans]. Bovenaan langs de rand: GEMEENTE RANST. Signatuur onderaan: BAETES. Verso: [Een krans van muziekinstrumenten en een open boek met bovenaan het gekroonde wapenschild van België en de leuze: L’UNION FAIT LA FORCE]. Tekst middenveld: ZANGMAATSCHAPPIJ / DE / NACHTEGAAL /  30 JARIG JUBELFEEST / 12 JULI / 1873 – 1903.,Nederlands,
53f7b235-2807-54e2-bd29-7a64e2c668d7,tg:lhob:537,Descriptions,1,note.lhdetail,"Recto: [Het gekroonde wapenschild van de Stad Antwerpen geflankeerd door een wildeman (links) en wildevrouw (rechts), beiden met een knots op de schouder]. Bovenaan: STAD ANTWERPEN. Onderaan: BAETES FEC. Verso: [Links een palmtak en onderaan een cartouche]. Rechts naast palmtak: PRIJSKAMP / VAN ROME / 1896 / PLAATSNIJKUNST / HULDEBETOGING / AAN DEN LAUREAAT. In cartouche: A. STERCK.",Nederlands,
4689e55a-8764-5246-8768-eb25470cecf2,tg:lhob:188,Descriptions,1,id.desc,Een paar zilverkleurige mouwophouders,Nederlands,
37ff6891-cf8a-54d8-9557-0d3cebc3a77b,tg:lhob:496,Descriptions,1,id.desc,Dirigeerstok gemaakt van dun wit hout.,Nederlands,
7b8df9a1-d122-572b-a662-39c2f18821d6,tg:lhob:34,Descriptions,1,note.lhdetail,"Draagpenning door *De Vereeniging Jan van Beers* uit Utrecht uitgereikt aan Hendrik Conscience ter gelegenheid van de volkshulde in 1881.  Zilver, met verhoogde rand, d. 40 mm, ongesign.  
Vz. randschr., ingeslagen, VEREENIGING JAN VAN BEERS / UTRECHT.  In het veld, het gekroonde wapen van de stad Utrecht.  
Kz. langs de rand, twee onderaan gestrikte lauwertakken.  In het veld, gegraveerd, HENDRIK / CONSCIENCE EERELID / 25 SEPTEMBER / 1881.
De draagpenning is voorzien van een aangehecht boloog met draagring en twee zilvermerkjes 1. en r. van het oog.
",Nederlands,
51d14ff3-417d-5acb-b57a-ec2871082d85,tg:lhob:183,Descriptions,1,id.desc,"Houten sigarendoos van corps diplomatique met verscheidene schrijfbenodigdheden.  
O.a. twee stempels, een vouwbare opzetloep, een vergrootglas, een zakmes, verschillende pennen en potloden",Nederlands,
f56cc376-7b59-5976-b38c-8dd2085e4719,tg:lhob:300,Descriptions,1,id.desc,"Tabakspijp uit kersenhout, met een gebogen steel.",Nederlands,
f8aa0bd6-8ce0-551d-a9f2-424088bfa502,tg:lhob:615,Descriptions,1,note.lhdetail,Recto: [Onder een boog twee naakte figuren. Links een zwevende mannenfiguur die met zijn linkerhand omhoog reikt. Rondom de man kringelt een rookpluim de lucht in. Rechts een zittende vrouwenfiguur op een rots met een lier in de linkerhand. Met haar rechterhand houdt ze een olielamp omhoog. Onderaan distels]. Rechts onderaan: L’ART. Signatuur onderaan: G. DEVREESE. Verso: [Links en rechts een lauwertak en onderaan een decoratief partoon]. Bovenaan: • BEAUX-ARTS •. Tussen de lauwertakken:  EXPOSITION / UNIVERSELLE / ET / INTERNLE / DE / BRUXELLES / • 1910 • / CHARLES / MERTENS.,Nederlands,
d80cadcb-0479-54b6-a569-2ba22a8ec06c,tg:lhob:245,Descriptions,1,id.desc,Fijne houten pijp,Nederlands,
a142c670-1448-5f31-8506-1b5e5bf7e04f,tg:lhob:584,Descriptions,1,note.lhdetail,Recto: [Profiel van Jef Contryn]. Onder de halsafsnede: L. Eyckermans.  Verso: DIRECTEUR / M.S.P.T. / J. CONTRYN / 1965 / 1976. Onderaan monogram LT.,Nederlands,
d40bddeb-b5c7-506e-b498-eddb8cdfffef,tg:lhob:707,Descriptions,1,id.desc,Bril in lederen etui,Nederlands,
15bf4d86-658f-52f5-ad9a-be345a4b0242,tg:lhob:212,Descriptions,1,id.desc,Zwarte stenen basis met twee uitneembare glazen inktpotten met deksel.,Nederlands,
85978d7b-a992-52ce-a165-7bd6e6b09f83,tg:lhob:642,Descriptions,1,note.lhdetail,Met draagoog. Recto: [Profiel van Leopold II naar rechts. Onderaan een kleine ster]. Langs de rand: LEOPOLD • II • KONING • DER • BELGEN. Onder de halsafsnede: BAETES. Verso: [Links een palmtak en onderaan een cartouche]. Rechts naast palmtak: 1853 / JUBELFESTIVAL / KONINKLIJKE / ZANGMAATSCHAPPIJ / DE / VERNIEUWDE • VRIENDSCHAP / 24 MEI 1903. In de cartouche: LINTH.,Nederlands,
3dbbdc18-0865-5d77-9efa-fab4fb0f369d,tg:lhob:75,Descriptions,1,id.desc,"Bokkenpoot als handvat, inscriptie """"Souvenir de Lourdes",Nederlands,
c8b0a311-f508-576c-b881-12fdd3e2a6af,tg:lhob:592,Descriptions,1,note.lhdetail,Gulden spoor. Opschrift in reliëf: KORTRIJK / 11 JULI.,Nederlands,
6f28533f-42ab-5f5e-b5cb-0cfffc2deb2e,tg:lhob:438,Descriptions,1,note.lhdetail,"Recto: [Onderaan zit een halfnaakte man met een roeispaan (Neptunus), links van hem staat er een waterkruik en rechts onder zijn arm staat SCALD(IS). Net daarboven is een Scheldezicht met stoomschip en het redezicht van Antwerpen zichtbaar. Het gekroonde wapenschild van de Stad Antwerpen is half zichtbaar aan de rechterzijde. Rechts bovenaan ligt een naakte man met een gevleugelde helm op zijn hoofd, in de rechterhand een met slangen omwonden staf en op de linkerarm een tandwiel (Mercurius).]  VLAAMSCH HOOFD / JOSUË DUPON. Verso: [Links een zittende vrouwenfiguur met pen en papier (HISTORIA) in de hand. Aan de rechterzijde een staande vrouwenfiguur die een kaart vasthoudt. Rechts onder de kaart is het gekroonde wapenschild van de provincie Antwerpen half zichtbaar]. GRENSWIJZIGING PROV. ANTWERPEN EN OOST VLAANDEREN / WET / 19 MAART 1923 / JOSUË DUPON. Op de rand: J. FONSON 90.",Nederlands,
5b75ffcb-57f1-5a2f-b136-caaaa207e972,tg:lhob:711,Descriptions,1,id.desc,Diane Broeckhovens eerste leesbril,Nederlands,
54729d75-2537-5a13-b59c-576390317029,tg:lhob:341,Descriptions,1,id.desc,Koperen neusknijper zonder montuur.,Nederlands,
70c17f3d-cfb3-5cc3-af04-39a6961934a9,tg:lhob:654,Descriptions,1,note.lhdetail,"Met decoratief draagoog. Recto: [Het gekroonde wapenschild van Sint-Niklaas binnen een open eikenkrans. Onderaan de krans een kleine cartouchte]. Bovenaan langs de rand: STAD ST. NICOLAAS. Verso: [Centraal een cartouche omgeven door muziekinstrumenten, vlaggen, lauwertakken en een open boek. Onderaan in de cartouche een kleine ster]. In de cartouche: INHULDIGING / VAN / • HET NIEUW • / POSTKANTOOR / • 1903 •.",Nederlands,
86f82254-f067-5e4b-a720-677f9d4f3025,tg:lhob:204,Descriptions,1,id.desc,"Twee papieren kaartjes.
Het gele kaartje: """"Roger Avermaete - Lange Lozanastraat, 32 - B - 2000 Antwerpen (Anvers)""""  
Een langwerpig smal kaartje met """"Roger Avermaete"""". Dit werd met de hand geschreven met pen en potlood, en is mogelijk een ontwerp voor een stempel of naamkaartje.
",Nederlands,
7f864c3b-be14-5d83-b402-32c5910c4c66,tg:lhob:22,Descriptions,1,id.desc,Beeltenis met Latijnse tekst op achterzijde,Nederlands,
4eddf98a-a658-5b87-9bc0-0e57708f41b8,tg:lhob:480,Descriptions,1,id.desc,Trommel met twee houten slagstokken.,Nederlands,
bb57ff9c-2c5a-58d4-98c7-68e3ccb0b883,tg:lhob:195,Descriptions,1,id.desc,Datumstempel,Nederlands,
c28664a6-cbde-50f1-8a4c-14a572bbc3b3,tg:lhob:316,Descriptions,1,id.desc,"Montuurloze glasbril met ronde glazen en krulveren, in een brillendoos met scharnierdeksel. Eveneens een paar losse brilglazen.",Nederlands,
d0522115-6a2e-5480-aac8-f18be8376fc5,tg:lhob:253,Descriptions,1,id.desc,Tabakspijp met een bruyère ketel en een gebogen steel,Nederlands,
1c70cb59-17bd-520b-ab0e-5aee93e5e48a,tg:lhob:603,Descriptions,1,note.lhdetail,"Recto: [Centraal een staande vrouwenfiguur met drie kransen en een eikentak in haar rechterhand. Rechts achter de vrouw ligt een leeuw op de grond te rusten. Rechts bovenaan de torens van het Gentse Belfort en de Sint-Baafskathedraal]. Rechts bovenaan boven de torens: GENT. Signatuur onderaan: CARL DE COCK. Verso: [Bovenaan een windvaan in de vorm van een draak op een dak, met enkele wolken op de achtergrond. Onderaan langs de rand een banderol en rechts het wapenschild van Gent].Onderaan: AAN / DE HEER / GERARD SCHMOOK / LAUREAAT VAN DE / REISBEURZENWEDSTRIJD /1957. Op banderol: •• STAD GENT ••• HOU ENDE TROUW. Op de rand: FISCH.",Nederlands,
5ed045c7-9197-587a-8b83-a9fc7c64bf51,tg:lhob:414,Descriptions,1,note.lhdetail,"Draagplaket aan lint in de Belgische driekleur. Recto: [Soldaat met rechts van hem de toren van de kathedraal van Antwerpen. Onderaan het stadswapen van Antwerpen]. Rechtsonder zeer fijn tekstlint: OVERWINNAARS. Verso: [lauwertak en krans] VEREENIGING / VAN / STADS- / WERKLIEDEN / TER HERINNERING / AAN ONZE LEDEN / SOLDATEN- / STRIJDERS / VAN DER GROOTEN OORLOG / 1914  18.

",Nederlands,
dddc3af3-c0e3-5d6a-8a6a-4596c5b22c04,tg:lhob:551,Descriptions,1,note.lhdetail,"Recto: [Links een zittende vrouwenfiguur en rechts twee staande vrouwenfiguren, tussenin het logo van Expo 58]. Signatuur links onderaan: J.P EMONDS-ALT. Verso: [Lauwerkrans bestaande uit een eikentak (links) en een lauriertak (rechts)]. In het middenveld links langs de rand: MINISTERIE / VAN OPENBAAR / ONDERWIJS. In het middenveld rechts langs de rand: MINISTERE / DE L'INSTRUCTION / PUBLIQUE.",Nederlands,
bf302503-a541-5fed-a50f-7123481b1627,tg:lhob:101,Descriptions,1,id.desc,"Balpen, opschrift """"Landschappen Paul R. Goris",Nederlands,
eeac6e45-6bfb-5ca3-8789-1efbe8266630,tg:lhob:228,Descriptions,1,id.desc,Pijp met kunststoffen mondstuk,Nederlands,
66af8164-15aa-5632-952d-f7410eefbaf3,tg:lhob:382,Descriptions,1,id.desc,"Kartonnen doosje met dominokaarten, als didactisch materiaal.",Nederlands,
2d091452-13b0-5e58-90f3-c31f3c4689d3,tg:lhob:678,Descriptions,1,note.lhdetail,"Recto: [Profiel van vrouwenhoofd met in de haren elementen van de havenindustrie, een Erlenmeyer, een diamant en een schip]. Tekst onderaan langs de rand: PROVINCIE ANTWERPEN. Rechts in kleine letters: PANHUYZEN. Verso: PREMIE / NIET-BESCHOUWEND / PROZA / 1985 / COR RIA LEEMAN.",Nederlands,
dd77b818-29ec-5f99-97a8-fe332619a05d,tg:lhob:697,Descriptions,1,id.desc,Stempel met handvat,Nederlands,
ea63b2e1-eec9-5c63-b945-ca5a10a2d68c,tg:lhob:443,Descriptions,1,note.lhdetail,"Recto: [buste van koningin Elisabeth] met daarrond CONCOURS : MUSICAL : INTERNATIONAL : REINE : ELISABETH : DE : BELGIQUE / ALFRED COURTENS / 1961.  Verso: [kroon en harp] ELISABETH / MR JEF ALPAERTS / MEMBRE PATRON 1968. Op de rand: FONSON, A950",Nederlands,
e00bf30a-f104-51d0-b51f-5e1f74dc90fe,tg:lhob:156,Descriptions,1,id.desc,Initialen,Nederlands,
9826ab91-70c2-5fde-85cc-eba92d573c33,tg:lhob:506,Descriptions,1,id.desc,Tekst in witte letters geschilderd op metalen plaat.,Nederlands,
ab80adc7-4b66-5b79-a8bc-4471573dbf72,tg:lhob:140,Descriptions,1,id.desc,"Naamstempel """"B. de Craene Merendree",Nederlands,
17af7350-37d3-5ca6-bbf6-6f04b5185046,tg:lhob:269,Descriptions,1,id.desc,"Smalle sigarenhouder met een metalen kop, gedecoreerd met graveerwerk.",Nederlands,
adf00675-7459-5b65-93e8-7a85cdeda73d,tg:lhob:639,Descriptions,1,note.lhdetail,"Met decoratief draagoog. Recto: [Profiel van Leopold II naar links]. Langs de rand: LÉOPOLD II KONING DER BELGEN.  Verso: [Fruit- en bloemenkrans, onderaan gestrikt]. In het middenveld: GEMEENTE CONTICH / FESTIVAL / 17•24 JULI 1904.",Nederlands,
c65b3e20-950a-5f33-bc83-1f56ed8df40b,tg:lhob:402,Descriptions,1,id.desc,"Fluit met vier bellen en een parelmoeren handvat. Nota: """"Hochet rapporté de Voyage par Willem de Mol à son enfant",Nederlands,
5efdc0a4-9c5e-5742-a112-9e8ccca70b6f,tg:lhob:117,Descriptions,1,id.desc,Houten passerdoos met de volledige originele inhoud.,Nederlands,
e1349bf0-864a-5493-a9f5-83c370d46b89,tg:lhob:547,Descriptions,1,note.lhdetail,Recto: [Wit Maltezer kruis met centraal een blauwe cirkel en twee gekruiste zwarte pijlen].,Nederlands,
c53c116d-612a-5866-8156-f4e79a564a05,tg:lhob:394,Descriptions,1,id.desc,Inktpen,Nederlands,
7e394a1f-98cc-51ce-971d-ca67b17b454e,tg:lhob:681,Descriptions,1,note.lhdetail,In kader achter glas. Recto: [Centraal binnen een cirkel: een boek in een hand binnen een open lauwerkrans. Rondom de cirkel een sierrand met links lauriertakken en rechts eikentakken]. Onderaan: REFERENDUM VLAAMSE JEUGD / EN KINDERBOEK / 1966. Verso: COR RIA LEEMAN / CHRIS EN LEX / DE SCHOENPOETSERS VAN ATHENE.,Nederlands,
790cce77-ee87-545e-a764-d9833e966af2,tg:lhob:249,Descriptions,1,id.desc,Bruyère ketel en gebogen steel,Nederlands,
3b2b92d1-b288-574f-9812-536816a02813,tg:lhob:619,Descriptions,1,note.lhdetail,Herinneringsmedaille aan de Regeerperiode van Leopold II 1865–1909. Ronde vergulde bronzen medaille met decoratief draagoog (strik) aan een driekleurig lint (rood/geel/zwart). Recto: [Centraal in een kruis het profiel van Leopold II naar links. Links op de achtergrond een eikentak en rechts een lauriertak]. Verso: [Centraal in een kruis de jaartallen 1865 / 1905. Links op de achtergrond een eikentak en rechts een lauriertak].,Nederlands,
0468d01e-d8d4-5685-a9dd-d46c02c4cd7c,tg:lhob:530,Descriptions,1,note.lhdetail,Recto: [Portret J.L. de Belder]. Onderaan langs de rand: J.L. DE BELDER. Signatuur rechts naast portret: VERLEE LUC 84. Verso: [Lauwerkrans bestaande uit een palmtak (links) en een lauriertak (rechts)].,Nederlands,
db4a03a4-f2f3-5b36-b685-671fdd682eea,tg:lhob:160,Descriptions,1,id.desc,"Ex libris cliché van Basiel de Craene, verstuurd door Luc de Jaegher",Nederlands,
95317105-b4b6-54d0-99ff-923788f2c3ea,tg:lhob:475,Descriptions,1,id.desc,Dirigeerstok van lichtbruin hout.,Nederlands,
162e1cb7-0d06-5988-bef3-a990f9024164,tg:lhob:137,Descriptions,1,id.desc,Rechthoekige blauwe doos met metalen pennen,Nederlands,
db112985-9e58-5bbf-aba9-51cb55ff8b65,tg:lhob:567,Descriptions,1,note.lhdetail,"Recto: [Ronde, goudkleurige medaille met een gekroonde papegaai naar rechts, die een omgekeerde Bourgondische vuurslag in zijn klauwen heeft. Bovenaan de medaille een goudkleurige Bourgondische vuurslag met een draagoog]. Een kort, dubbelgevouwen blauw lint met een rozet, links op het lint een rode en gele streep en rechts een rode en witte streep. Boven het rozet is een goudkleurige palmtak bevestigd.",Nederlands,
e9d37355-8a66-5db9-8713-60f291784aca,tg:lhob:588,Descriptions,1,note.lhdetail,Recto: [Profiel van Maurice Gilliams]. Onder de halsafsnede: VERLEE LUC / 75. Verso: MAURICE / GILLIAMS.,Nederlands,
5a0951f9-d0fe-5180-9a00-3250678a39fd,tg:lhob:422,Descriptions,1,note.lhdetail,"Recto: [Bovenaan: Anker, vis, water, riet, en 2 drietanden doorweven met tekstlint: EN EILANDERS. Tekstlint rondom: BOND DER / BELANGHEBBENDEN VAN / DOKKEN EN KAAIEN. Onderaan: Het Antwerpse redezicht met daarop het gekroonde stadswapen van Antwerpen, geflankeerd door een lauriertak (links) en een tak van een eik (rechts). Helemaal onderaan een wimpel met daarop de jaartallen 1888 / 1913.]",Nederlands,
add0edc2-02fb-5d28-ada2-36ebcd0daff4,tg:lhob:658,Descriptions,1,note.lhdetail,"Met draagoog. Recto: [Een krans van muziekinstrumenten en een open boek met bovenaan het gekroonde wapenschild van België en de leuze: L’UNION FAIT LA FORCE]. Tekst middenveld: LIBERALE MUZIEKMAATSCHPIJ / ORPHEUS / MERXEM / 14 JUNI 1908. Verso: [Een stralende ster boven een open lauwerkrans bestaande uit een lauriertak (links) en een eikentak (rechts). Binnen de lauwerkrans een cirkel met een decoratieve rand. Centraal in de cirkel twee gekruiste, brandende toortsen en een banderol]. In de cirkel: LIBERALE / JONGE WACHT / MERXEM / 14 JUNI 1908. Op banderol: VRANK VRIJ.",Nederlands,
48203733-f5a9-5ce1-9bd8-c81a3257697f,tg:lhob:571,Descriptions,1,note.lhdetail,Plaquette. Rechthoekig met afgeronde bovenkant. Recto: [Buste Jan van Rijswijck naar links]. Onderaan: JAN VAN RIJSWIJCK / 1892 - 1906. Verso: [Het gekroonde wapenschild van Antwerpen omgeven door een bloemenkrans. Onderaan een banderol]. Bovenaan: STAD ANTWERPEN / 1906. Signatuur onder bloemenkrans: BAETES.,Nederlands,
1fe25073-d6f1-504e-8853-687a484be611,tg:lhob:121,Descriptions,1,id.desc,Ovaalvormige stempel met handvat,Nederlands,
e04b2a06-7970-5563-8e6d-6db8ddda1b9b,tg:lhob:434,Descriptions,1,note.lhdetail,"Recto: [Op de voorgrond schudt een staande vrouwenfiguur met mantel en helm (links) de hand met een Congolese vrouw (rechts). Op de achtergrond zijn (v.l.n.r.) een bolder, een klein zeilschip, de kathedraal van Antwerpen en het stoomschip ALBERTVILLE zichtbaar]. 1919 / JUL. LAGAE. COMPAGNIE.BELGE / MARITIME.DU.CONGO / SOCIETE.ANONYME. Verso: LE.7.MARS.1919 / LE.S/S.ALBERTVILLE / VENANT.DV.CONGO RENTRE / POVR.LA.PREMIERE.FOIS / EN.BELGIQVE.LIBEREE / ET ACCOSTE. AUX.QVAIS / DE.LA.METROPOLE / NATIONALE. Op de rand: J. FONSON",Nederlands,
8eec5187-a589-5928-8af5-c303c66d6be7,tg:lhob:96,Descriptions,1,id.desc,"Eerste vulpen van H. van Tichelen. Vulpen met metalen decoraties, in een rechthoekig doosje.",Nederlands,
e902c14a-31d2-5c7d-94d7-a900aa85cf82,tg:lhob:176,Descriptions,1,id.desc,"Witte ganzenveer van ledeganck, uit het nalatenschap van zijn kleindochter Anna de Weert. 
",Nederlands,
40166baf-2332-59fe-90b0-1bfe0f7f7a24,tg:lhob:526,Descriptions,1,note.lhdetail,"Recto: [Profiel van Henri - Alfred Lavachery naar links]. Links en rechts langs de rand: - HENRI-ALFRED - - LAVACHERY-. Onder de halsafsnede de initialen AB. Verso: [Centraal het gekroonde wapenschild van de ‘Académie royale des Sciences, des Lettres et des Beaux-Arts de Belgique’]. Rondom langs de rand: L'ACADÉMIE • ROYALE • DES • SCIENCES • LETTRES • ET • DES BEAUX• ARTS • DE • BELGIQUE-. Links van het wapenschild: A • SON • SECRETAIRE. Rechts van het wapenschild: PERPÉTUEL. Onder het wapenschild: 1957 -1960. Initialen onderaan: AB.",Nederlands,
b94c25da-70a1-58bf-abf6-d4ee4402b8af,tg:lhob:199,Descriptions,1,id.desc,"Keramieken beker beschilderd door zijn kleindochter Carine, met pennen en potloden",Nederlands,
cd2cecf7-1d21-5a4b-abaf-509763524502,tg:lhob:674,Descriptions,1,note.lhdetail,Onderscheiding met een onregelmatige vorm en een draagoog aan een rood/zwart lint met 7 strepen. In relief en op een achtergrond met stippen: een Bourgondisch kruis tussen de benen van een Maltezerkruis. Centraal een cirkelvormige inzet met het monogram van Leopold II. Voor- en keerzijde zijn identiek.,Nederlands,
81a6ead5-2a03-5b0e-b422-861aa7c52945,tg:lhob:224,Descriptions,1,id.desc,Houten pijp met lange smalle steel,Nederlands,
84fe284b-bb3b-5415-89a7-4940cf6d2074,tg:lhob:361,Descriptions,1,id.desc,"Bril met een metalen brug, bevestigd op een op maat gesneden stuk karton. In handschrift """"+3 1/2 om te lezen"""".",Nederlands,
901c2aaf-2deb-5003-a479-6eddfd432db1,tg:lhob:418,Descriptions,1,note.lhdetail,Insigne. Recto: [Bovenaan een ster en de tekst: S 4.  Daaronder het gekroonde stadswapen van Antwerpen binnen een open lauwerkrans. Onderaan een tekstlint: O.L.B].,Nederlands,
04b685dd-c0cd-5de3-87d3-acab01e92070,tg:lhob:336,Descriptions,1,id.desc,Geelkoperen neusknijper met ovaalvormige glazen en een zwart koord. In een lederen hoes.,Nederlands,
b930c16b-6ae2-589e-9758-ea4f65f962cf,tg:lhob:635,Descriptions,1,note.lhdetail,Insigne met onregelmatige vorm. Recto: [Het gekroonde wapenschild van de Koninklijke kring der Westvlamingen. Links en rechts van het wapenschild een banderol]. Op linkse banderol: KONINKLIJKE KRING. Op rechts banderol: DER WESTVLAMINGEN. Verso: G. JONNAERT.,Nederlands,
5817cdbd-04d6-5b9b-84e9-82a794f564fb,tg:lhob:265,Descriptions,1,id.desc,"Tinnen platte luciferhouder van 'the Continental Bodega Company', scharnier aan de onderzijde.",Nederlands,
f7d42bd8-5818-586b-902a-1ef13168691d,tg:lhob:320,Descriptions,1,id.desc,"Neusknijper met goudkleurig montuur en ovaalvormige glazen, in een kartonnen hoes.",Nederlands,
a0afca54-6c32-5aa4-b787-51579d0ab369,tg:lhob:398,Descriptions,1,id.desc,"Toneelattribuut, ring van imitatie diamantjes. Met volgende nota: """" De ring door Charles gebruikt tijdens zijn beruchte Zarah Leander imitatie voor de Duitse bezetter in 1944."""" In een groen juwelendoosje.",Nederlands,
dd4b4f79-7c3f-5de3-b990-e2dde0ef5efb,tg:lhob:662,Descriptions,1,note.lhdetail,"Ereteken op een bruin lint met aan weerszijden een rode streep. Het lint is op een vlaggenstokje gemonteerd. Recto: [Een gekroonde hamer in rood & zwart, geflankeerd door twee gele korenaren. De kroon heeft groene kleuraccenten. Onderaan twee gekruiste groene blaadjes]. Verso: ROYAUME DE BELGIQUE / EXPOSITIONS NATIONALE DU TRAVAIL / INSIGNE D'HONNEUR DE LAUREAT DU TRAVAIL / REPRODUCTION / INTERDITE / KONINKRIJK BELGIË /NATIONALE ARBEIDSTENTOONSTELLINGEN / EERETEKEN VAN LAUREAAT VAN DEN ARBEID / NAMAAK VERBODEN.",Nederlands,
