ResourceID,brocade.id,card,order,Acquisition Note,Registration Number value,Archive Note,Location Number,adm.note,Serial Number,Warehouse Location (begin),Warehouse Location (ende)
dad9cefb-1a1e-5281-a73d-4b7f07138154,tg:lhph:27385,Items,1,tr:lh:4231,81775/68,isad:lh:93123,V 36695 / P,,,,
e4530312-0808-506e-a297-ce5129dff648,tg:lhph:52285,Items,1,tr:lh:139964,,isad:lh:182271,,Bruikleen Vlaamse Gemeenschap - STR10145,S 935 / 482,,
9808c96b-d3ea-5911-b7a7-809bdac19a00,tg:lhph:28070,Items,1,tr:lh:3839,74036/6,,V 36695 / P,,,,
df1a5ac1-3a87-5d86-96db-8ca4118647b2,tg:lhph:32884,Items,1,tr:lh:5552,110081/221,isad:lh:94734,K 162 / P,,,,
66b02669-44b2-5667-b3f4-8ee27168e12f,tg:lhph:33796,Items,1,tr:lh:9510,218458/1147,isad:lh:95309,B 1183 / P (NEG00118/2/10),,,,
362bc34e-994b-5563-afd2-4e90340e75ad,tg:lhph:7220,Items,1,tr:lh:3837,74033/2,,V 1521 / P,,,,
e0e70d95-8313-52a9-ba47-008f7a47d238,tg:lhph:34053,Items,1,tr:lh:3733,72408,,B 1333 / P (Portretten 1920-1945),,,,
609c7af5-877c-5c55-acae-8b2b9cd2bcc8,tg:lhph:26347,Items,1,tr:lh:6602,163107/5,isad:lh:95147,T 4045 / P,,,,
df66a4d9-a196-5bfe-8e7a-fcf9273837cd,tg:lhph:46946,Items,1,tr:lh:5834,122673/30,isad:lh:92962,E 2545 / P,,,,
c28a4889-91ee-5e16-9232-727d415f8af2,tg:lhph:21482,Items,1,tr:lh:7314,203647/108,isad:lh:92944,FVCA / P (Derden),,,,
574d743e-4f51-507f-9110-f9a1c6c59f8e,tg:lhph:47654,Items,1,tr:lh:103933,,isad:lh:105406,,,P 272639 / 6,V2 A 4 D2,V2 A 4 D2
9c15510c-78bc-52c8-a928-f5687604cfe9,tg:lhph:11034,Items,1,tr:lh:6778,167745/2,,UU 20 / P,,,,
54d8fedf-9e36-583c-9d5b-720d957723dd,tg:lhph:45669,Items,1,tr:lh:3021,61023/24,isad:lh:93043,D 476 / P,,,,
fa0f5f9a-0207-5ce2-8473-cc92da183c57,tg:lhph:13009,Items,1,tr:lh:7885,234073,isad:lh:93241,C 2632 / P,,,,
e3c91380-17d5-5341-ad30-d5e6ba0a6ffb,tg:lhph:38359,Items,1,tr:lh:1736,30858/3,isad:lh:95587,B 515 / P,,,,
f89c7e3a-dd36-5e2d-8996-c8941da5a0e4,tg:lhph:9117,Items,1,tr:lh:3064,62662/89,,S 4687 / P,,,,
8e92b39f-09e1-597e-a145-839151d4be5f,tg:lhph:40191,Items,1,tr:lh:9510,218458/2982,isad:lh:95309,B 1183 / P (NEG00319/2/5),,,,
c8a33145-7d13-50fb-b8a7-29f4a330981e,tg:lhph:30769,Items,1,,233022/1,,G 4125 / P,,,,
29e57a6d-1aa8-5dce-8f4f-445740059274,tg:lhph:1527,Items,1,tr:lh:4066,77909/6,,L 2 / P,,,,
840289a6-c8ff-5023-8403-b5430ec4be02,tg:lhph:35091,Items,1,tr:lh:9510,218458/1425,isad:lh:95309,B 1183 / P (NEG00151/1/6),,,,
5f78dd08-9f80-515e-acd9-b203575c9e89,tg:lhph:19404,Items,1,tr:lh:5242,103322/2,isad:lh:94901,S 83875 / P,,,,
7be70aa1-e895-5aab-ad28-81a088161fee,tg:lhph:32754,Items,1,tr:lh:9510,218458/878,isad:lh:95309,B 1183 / P (NEG0087/4/H),,,,
8e61198a-2698-5a49-846e-2fd577d2ab8c,tg:lhph:53247,Items,1,tr:lh:140159,,isad:lh:156055,D 125 / P (1)(23),,,,
21be733d-3769-54e6-aad1-c8a1a2b42e57,tg:lhph:54078,Items,1,tr:lh:140159,,isad:lh:183268,D 125 / P (3) 17,,,,
46ec8782-bbfb-54a0-b11b-0b239d7ac9f7,tg:lhph:29548,Items,1,tr:lh:9850,218439/5-6,isad:lh:95298,L 2057 / P,,,,
ecb0f85d-25ea-523f-b014-110301be4bbd,tg:lhph:51780,Items,1,tr:lh:7693,,isad:lh:152104,,,G 4933 / 32,,
f2cf3f4b-4881-5e24-8039-ee9a9cb2f2d5,tg:lhph:5837,Items,1,,234798/449,,Y 952 / P,,,,
69292b8d-5cfc-507f-b27e-bdcc5e8dced3,tg:lhph:4725,Items,1,,5217,,H 517 / P,,,,
d1038535-5b22-5778-b676-2a19b529e104,tg:lhph:30293,Items,1,tr:lh:9510,218458/207,isad:lh:95309,B 1183 / P (NEG0020/2/11),,,,
29678c5f-1742-5e43-8e10-da0ec81d1f5a,tg:lhph:50892,Items,1,tr:lh:139964,,isad:lh:182282,,Bruikleen Vlaamse Gemeenschap - GLN000067,S 935 / 1006,,
5f4d0329-255b-58be-958e-90e7f173e736,tg:lhph:37556,Items,1,,197655,,LL 223 / P,,,,
ac9c937c-d2c1-55af-96fc-4eb48272bd69,tg:lhph:6718,Items,1,,99521,,T 394 / P,,,,
3b2d5675-9ad3-54b4-af41-0338f883b811,tg:lhph:42456,Items,1,,217354/55,,FF 129 / P,,,,
8def9d55-e58a-5d81-ae9b-59fd85e78696,tg:lhph:512,Items,1,tr:lh:3480,68627/307,,C 2756 / P,,,,
cfc02abb-fc7f-5bf2-905a-d803dffa9200,tg:lhph:14236,Items,1,tr:lh:3838,73791/6,,D 2255 / P,,,,
9bf5b1b8-0fd4-5c6c-9bb1-4525d10f9e48,tg:lhph:25992,Items,1,tr:lh:6462,158575/9,isad:lh:93743,V 3484 / P,,,,
813825c2-6091-5b28-9fa7-c00bb2d7a3df,tg:lhph:45393,Items,1,tr:lh:6511,160059/138,isad:lh:94488,D 2969 / P,,,,
8f592fd7-2311-57fe-9207-aa3fd4ee6b20,tg:lhph:21178,Items,1,tr:lh:7859,203626/1731,isad:lh:94873,M 224 / P (NEG0060/3/8),,,,
e3fa8435-9f38-5f25-adce-2425dd4c5718,tg:lhph:24680,Items,1,tr:lh:3837,73775/2,,N 4775 / P,,,,
fe2cc4ba-7278-5a2a-b5c9-b3a1c05fac1d,tg:lhph:25838,Items,1,tr:lh:7726,200461/40a,isad:lh:93406,W 381 / P,,,,
8579ff64-5cdb-5e87-8c36-6db0d4030ad7,tg:lhph:47204,Items,1,tr:lh:9321,221126/1,isad:lh:95563,L 9732 / P,,,,
266ad01d-ea73-5e4c-9689-87341fd7f664,tg:lhph:9547,Items,1,tr:lh:4162,82161/2,,S 59 / P,,,,
2c31e1ab-6534-556d-9019-7cb8f77fc438,tg:lhph:13459,Items,1,,31596,,B 658 / P,,,,
ea532ad8-d7b5-5a67-9120-46a13c1b797c,tg:lhph:45239,Items,1,tr:lh:6511,160059/251,isad:lh:94791,D 2969 / P,,,,
342872a8-9c2f-5c13-93a8-77db380b8326,tg:lhph:27805,Items,1,tr:lh:4238,82131/12,isad:lh:93323,V 36695 / P,,,,
8aec562e-05d5-5e6e-8224-3a15cc5decc2,tg:lhph:26717,Items,1,tr:lh:6798,168359/2,isad:lh:93207,V 3742 / P,,,,
2b60532a-87a1-5572-86da-ba3f8b775ae4,tg:lhph:53617,Items,1,tr:lh:139964,,isad:lh:175416,,Bruikleen Vlaamse Gemeenschap,,,
a5501a94-1f6f-55fc-80a9-7ee5107be098,tg:lhph:1177,Items,1,tr:lh:3033,60531/28,,B 708 / P,,,,
dae7f1ac-adfc-5464-9c7e-13a73dc24047,tg:lhph:30339,Items,1,tr:lh:6378,148946/77,isad:lh:94672,V 724 / P,,,,
c2dc2c46-3dee-5294-9d22-c7f4e151fda8,tg:lhph:52905,Items,1,tr:lh:139964,,isad:lh:161174,,Bruikleen Vlaamse Gemeenschap - STR11986,S 935 / 490,,
0f966288-ee70-57a9-9e2a-2bb01349ee0e,tg:lhph:50938,Items,1,tr:lh:139964,,isad:lh:182272,,Bruikleen Vlaamse Gemeenschap - GLN000134,S 935 / 1013,,
0f966288-ee70-57a9-9e2a-2bb01349ee0e,tg:lhph:50938,Items,2,tr:lh:139964,,isad:lh:182272,,Bruikleen Vlaamse Gemeenschap - STR10050,S 935 / 482,,
2333a212-c66a-51a1-8465-1bf4197eea33,tg:lhph:32304,Items,1,tr:lh:6444,158224/42,isad:lh:93254,J 422 / P (III),,,,
a3713e5f-7b84-529c-ab44-53c883c40c5c,tg:lhph:19054,Items,1,tr:lh:7859,203626/625,isad:lh:94873,M 224 / P (NEG0023/1/17),,,,
d90af37b-acc7-5b68-b27b-8b78ad0ea45b,tg:lhph:4375,Items,1,tr:lh:88,1284,,A 274 / P,,,,
e51c2b9b-783e-519e-a564-194905c4ab5c,tg:lhph:6348,Items,1,,234798/220,,Y 952 / P,,,,
a711aa48-c767-5324-a554-dbcaa579e1c1,tg:lhph:37106,Items,1,tr:lh:3269,66294/12,isad:lh:93043,L 776 / P,,,,
b9b4da87-66a6-5018-8178-4467ade1df13,tg:lhph:29118,Items,1,tr:lh:3832,74043/4,,V 70725 / P,,,,
af264fef-71ee-5b8d-9c13-8c9b0adf114f,tg:lhph:17949,Items,1,tr:lh:7827,202254/193,isad:lh:94871,R 286 / P,,,,
e1b6c538-b218-50da-a359-ce6aff5d770a,tg:lhph:23515,Items,1,tr:lh:981,18380,,M 786 / P,,,,
5b9e43c6-bf07-5b32-b5ed-8ac00d220854,tg:lhph:21528,Items,1,tr:lh:2026,37840,isad:lh:93710,W 754 / P,,,,
5b9e43c6-bf07-5b32-b5ed-8ac00d220854,tg:lhph:21528,Items,2,,53146/8,isad:lh:94918,W 754 / P,,,,
5b9e43c6-bf07-5b32-b5ed-8ac00d220854,tg:lhph:21528,Items,3,tr:lh:3340,66453/37,isad:lh:94918,W 754 / P,,,,
5b9e43c6-bf07-5b32-b5ed-8ac00d220854,tg:lhph:21528,Items,4,tr:lh:7756,201040/1b,isad:lh:94959,W 754 / P,,,,
f61c289f-9a43-586c-8e52-dfb4e9d1ace2,tg:lhph:15974,Items,1,tr:lh:3838,74453/6,,G 201 / P,,,,
3f856214-8022-5c4d-a2d9-9448ec24c14f,tg:lhph:14666,Items,1,,76356/4,,D 35065 / P,,,,
d4c34b25-8816-5532-82e9-87629e883fd9,tg:lhph:142,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1933-1939/25),,,,
b91e86d2-d6b8-5e51-8c35-8b905e841467,tg:lhph:42006,Items,1,tr:lh:6916,171120/21,isad:lh:94934,B 75357 / P,,,,
01978ce1-d853-5c0d-86a8-43bad0f05294,tg:lhph:20293,Items,1,tr:lh:7314,,isad:lh:92943,FVCA / P (1942-1949/13-15),,,,
81c09c32-0da6-5e31-bba0-f761f655d4e0,tg:lhph:11937,Items,1,,17431,,B 4149 / P,,,,
81c09c32-0da6-5e31-bba0-f761f655d4e0,tg:lhph:11937,Items,2,tr:lh:1960,35791/4,isad:lh:93260,B 4149 / P,,,,
8bb7984c-1a1b-5576-9581-a3b5f4d35d5f,tg:lhph:9814,Items,1,tr:lh:3699,71555,isad:lh:93081,M 896 / P,,,,
69d99577-abc0-5570-8eaa-a87cbd33a49d,tg:lhph:40892,Items,1,tr:lh:6913,171050/99,isad:lh:93937,M 573 / P (III),,,,
ff0f4cb1-c6e9-598b-92ec-e6a3b8c4d6b2,tg:lhph:27556,Items,1,tr:lh:6558,161924/3,isad:lh:93210,V 486 / P,,,,
34e871ae-fc4f-52d0-b0db-441921086dad,tg:lhph:8706,Items,1,,27381/604,,S 1055 / P,,,,
422631be-2d2c-5615-9cc3-3e7414c3e4b3,tg:lhph:39548,Items,1,tr:lh:864,15852/1,isad:lh:95606,M 385 / P,,,,
422631be-2d2c-5615-9cc3-3e7414c3e4b3,tg:lhph:39548,Items,2,,112367,,M 385 / P,,,,
7e54c050-6774-5d89-b914-b3cad4a29114,tg:lhph:12618,Items,1,tr:lh:5117,101085/2,isad:lh:93519,B 9074 / P,,,,
7e54c050-6774-5d89-b914-b3cad4a29114,tg:lhph:12618,Items,2,tr:lh:7325,196912,,B 9074 / P,,,,
95754f3a-b16d-5c5d-ad0b-7f60ac70bde6,tg:lhph:44078,Items,1,tr:lh:9982,220279/50,isad:lh:95749,VV 515 / P,,,,
0b21b5df-6656-5e1a-aaa6-5a3e507840b5,tg:lhph:41780,Items,1,tr:lh:3832,73726/1,,W 7562 / P,,,,
3b5718fd-d950-59e3-8478-c57a0a39b7e8,tg:lhph:10625,Items,1,tr:lh:3269,66291/3,isad:lh:93043,U 20 / P,,,,
fc39a127-01b4-50c4-abbd-6b02669fc747,tg:lhph:46045,Items,1,tr:lh:3327,203853/10,isad:lh:109798,C 395 / ARC (374),,,,
20ed5dbb-d8fe-527e-b690-24ba62f12233,tg:lhph:33145,Items,1,tr:lh:9510,218458/966,isad:lh:95309,B 1183 / P (NEG0098/1/7A),,,,
8930b646-e93d-5b2d-beb4-5a7e5a203a1f,tg:lhph:18215,Items,1,tr:lh:7859,203626/145,isad:lh:94873,M 224 / P (NEG0005/4/12),,,,
fd5925b1-126e-52b4-9a83-840f15058726,tg:lhph:31178,Items,1,,64616,,G 7343 / P,,,,
7151ab3a-7366-5853-b385-df938106c03c,tg:lhph:34680,Items,1,tr:lh:9510,218458/1305,isad:lh:95309,B 1183 / P (NEG00137/4/13),,,,
a1f03dd8-bef5-5542-a9b2-d9abdd55c9aa,tg:lhph:52456,Items,1,tr:lh:139964,,isad:lh:182592,,Bruikleen Vlaamse Gemeenschap - STR11009,S 935 / 486,,
3b942ff5-396c-56b3-8fe9-522f34275bef,tg:lhph:35992,Items,1,tr:lh:3100,62412/2,,W 35458 / P,,,,
174c3516-ee78-5d9c-ae85-3406b3590ccf,tg:lhph:28359,Items,1,tr:lh:4427,86561/17,,V 52655 / P,,,,
4fadc4e2-5767-5623-b4f7-a17eae206874,tg:lhph:50191,Items,1,,75690,,G 3633 / P,,,,
02082c16-3aca-578f-be5b-deea64e11bd0,tg:lhph:7109,Items,1,tr:lh:3033,60533,,S 935 / P,,,,
02082c16-3aca-578f-be5b-deea64e11bd0,tg:lhph:7109,Items,2,tr:lh:139964,,isad:lh:182285,,Bruikleen Vlaamse Gemeenschap - GLN000020,S 935 / 1001,,
02082c16-3aca-578f-be5b-deea64e11bd0,tg:lhph:7109,Items,3,tr:lh:139964,,isad:lh:182285,,Bruikleen Vlaamse Gemeenschap - STR10154,S 935 / 482,,
e22ce45b-f7f2-541f-9c29-2a57ba803ffb,tg:lhph:36347,Items,1,tr:lh:9510,218458/1796,isad:lh:95309,B 1183 / P (NEG00195/2/1),,,,
69700e72-71c9-5f8d-a13b-3cb7f6a0074d,tg:lhph:5134,Items,1,tr:lh:6476,158757/8,isad:lh:92980,A 4689 / P,,,,
f27c8b9c-a8b4-535d-a011-1ac264d8576e,tg:lhph:31482,Items,1,tr:lh:9510,218458/604,isad:lh:95309,B 1183 / P (NEG0056/4/4),,,,
9f6cc994-bbc3-59a5-bb16-435f0a53e5db,tg:lhph:23846,Items,1,tr:lh:4034,77343/4,isad:lh:95009,T 3125 / P,,,,
28616d03-9dd6-56c3-b72a-ddf265bb1173,tg:lhph:15427,Items,1,tr:lh:4297,83095/5,,R 64 / P,,,,
cd3baf35-5469-5a68-af6f-507295ec68a1,tg:lhph:43247,Items,1,,178815,,SC 5 E1,,,,
4133dd1a-0152-5c87-898a-f30a010caed0,tg:lhph:20769,Items,1,tr:lh:7859,203626/1580,isad:lh:94873,M 224 / P (NEG0054/7/11),,,,
4779e6c7-94a8-559c-9179-31181fccb1fe,tg:lhph:25091,Items,1,tr:lh:6599,163061/23,isad:lh:94443,O 3122 / P,,,,
d98069f7-2926-548d-b4e5-8f639753681b,tg:lhph:44428,Items,1,,132719,,R 374 / P,,,,
530897bf-02cd-5ea5-a45e-ffbc39c6e88a,tg:lhph:12248,Items,1,tr:lh:7067,177367/1,isad:lh:164895,B 716 / P,,,,
6b07a3b7-5bcf-5e38-b0c2-3af06b363ece,tg:lhph:39118,Items,1,tr:lh:6502,159635/3,isad:lh:93875,M 2828 / P,,,,
ff192fdd-7147-54b4-b51c-6ae6cdafd9da,tg:lhph:8356,Items,1,,161486,,W 709 / P,,,,
bd8ad981-7f2c-550e-b654-b735861c3e37,tg:lhph:46415,Items,1,,203870/3,isad:lh:94147,C 395 / ARC (380),,,,
68fa98ba-c8b2-5541-9a73-e35467e27c1c,tg:lhph:10275,Items,1,tr:lh:6415,148737/42,isad:lh:156055,D 125 / P (1)(27),,,,
276aca48-b531-5970-91c9-bad8852e4b48,tg:lhph:27106,Items,1,,235716/5,,P 314 / P,,,,
fb84c4f1-c588-5572-af9d-e03303779f10,tg:lhph:1874,Items,1,tr:lh:4988,98850/123,isad:lh:93043,W 213 / P,,,,
76d3d6b4-5801-5936-872b-2e41babb0e95,tg:lhph:52006,Items,1,tr:lh:140087,,isad:lh:154986,,,G 2932 / 212 (18),,
c6b138ce-72dd-595d-b45b-4198499ac8c7,tg:lhph:3849,Items,1,tr:lh:6476,158755/1a,isad:lh:92980,O 3945 / P,,,,
3dd32547-ba93-5b93-a36f-a8772c3711cc,tg:lhph:19957,Items,1,tr:lh:7859,203626/1203,isad:lh:94873,M 224 / P (NEG0044/1/12A),,,,
2fe571a6-dab0-5199-8f01-be00058ce462,tg:lhph:18645,Items,1,tr:lh:7859,203626/380,isad:lh:94873,M 224 / P (NEG0013/2/13A),,,,
b401ec49-04f1-5493-b9ca-ebc809fdce1b,tg:lhph:33515,Items,1,tr:lh:4600,88094/3,isad:lh:93095,B 1333 / P,,,,
020f6555-02e2-577c-99d3-55ccf9dd4b8b,tg:lhph:31528,Items,1,tr:lh:9510,218458/622,isad:lh:95309,B 1183 / P (NEG0058/4/6),,,,
0b2d0933-b5a6-56b4-a4cd-834692421522,tg:lhph:36717,Items,1,tr:lh:9510,218458/1904,isad:lh:95309,B 1183 / P (NEG00208/2/10),,,,
58043a85-2621-57d8-831f-df2c52a1df3b,tg:lhph:7559,Items,1,tr:lh:6886,171334/2,isad:lh:92978,S 935 / P,,,,
064beafd-48c6-5c69-87e6-88b60934e8e5,tg:lhph:5564,Items,1,,234798/261,,Y 952 / P,,,,
bc96ca76-e80b-5fa7-accf-ffb7fa6d0376,tg:lhph:35838,Items,1,tr:lh:9510,218458/1636,isad:lh:95309,B 1183 / P (NEG00176/2/1),,,,
69aa04a6-28e7-5fde-b771-4fef491f6006,tg:lhph:28709,Items,1,tr:lh:7885,234333/34,isad:lh:93241,V 6152 / P,,,,
b7798f36-26f5-5d1a-91c6-7f575ba7545b,tg:lhph:37805,Items,1,tr:lh:9510,218458/2251,isad:lh:95309,B 1183 / P (NEG00242/2/11),,,,
12a529f2-562a-570d-b4e8-afdd15b707c1,tg:lhph:20339,Items,1,tr:lh:4386,84340/27,isad:lh:93563,S 9116 / P,,,,
48cc00f1-5db5-574d-b702-b52b0db9a176,tg:lhph:42905,Items,1,tr:lh:7191,179166/70,isad:lh:93778,B 9078 / P,,,,
1bc6067b-1a2d-545d-a8db-b593885511fc,tg:lhph:841,Items,1,,101017,,G 21795 / P,,,,
99025d9d-1e00-585c-ad85-f5e7de4bf522,tg:lhph:40938,Items,1,tr:lh:6913,171050/33,isad:lh:93937,M 573 / P (III),,,,
a650e4cd-7bab-5c74-ace9-525f74b0ed87,tg:lhph:22304,Items,1,tr:lh:3898,74463/97,isad:lh:94176,H 905 / P,,,,
f744e97d-ceb1-5cf9-a19b-2178480f401f,tg:lhph:43617,Items,1,tr:lh:30829,219697/1,isad:lh:93751,M 945 / P,,,,
003889a2-1f58-502e-8ee9-df274f09a963,tg:lhph:15077,Items,1,tr:lh:5154,101682/1,,D 791 / P,,,,
e306a50b-debf-53ae-ab6d-253b5681b7eb,tg:lhph:5071,Items,1,tr:lh:5552,110081/202,isad:lh:93622,A 419 / P,,,,
d43148a7-6eff-51f3-9ae2-5d7a55821aba,tg:lhph:36202,Items,1,tr:lh:3683,71287,,W 508 / P,,,,
94ec5bcc-92b2-5822-a575-936d2f3a838a,tg:lhph:43302,Items,1,tr:lh:9945,132307,isad:lh:94057,B 212 / P,,,,
e6d10e3e-288c-535a-aaca-ce2124c5067f,tg:lhph:15562,Items,1,tr:lh:5593,111788/2,isad:lh:92976,R 6652 / P,,,,
5232977c-f8be-5f5c-a09c-2c6ea89a037f,tg:lhph:23903,Items,1,tr:lh:3845,73874/6,,I 9 / P,,,,
de3d014e-d808-50ee-8a23-9ed57b4799b9,tg:lhph:22611,Items,1,tr:lh:1016,18711/3,,C 1954 / P,,,,
bfacc946-3aa6-584a-9ea0-6c00f9362542,tg:lhph:9951,Items,1,tr:lh:3033,60537,,M 896 / P,,,,
bfacc946-3aa6-584a-9ea0-6c00f9362542,tg:lhph:9951,Items,2,tr:lh:3699,71555,isad:lh:93081,M 896 / P,,,,
d5f0cf97-2261-55d1-83b4-e7e82ebccfbd,tg:lhph:27413,Items,1,tr:lh:7414,196532/7,isad:lh:95198,V 486 / P,,,,
f6746b3a-14d2-5771-9a5c-11b31d330ba1,tg:lhph:11872,Items,1,,8492,,C 2843 / P,,,,
fc419a0b-a691-5aed-9dad-025d759ba223,tg:lhph:15098,Items,1,tr:lh:4307,83279/4,isad:lh:93289,R 5842 / P,,,,
638423c6-13df-55f7-95b8-12878b040a38,tg:lhph:46100,Items,1,tr:lh:3327,203855/21,isad:lh:109801,C 395 / ARC (374),,,,
c56841cf-6cd6-57b5-aee3-8fca8ac03db2,tg:lhph:8643,Items,1,tr:lh:2939,59355/55,isad:lh:93972,W 7072 / P,,,,
0b955831-6379-520b-b95e-d27815d9e925,tg:lhph:18350,Items,1,tr:lh:7859,203626/206,isad:lh:94873,M 224 / P (NEG0006/7/35),,,,
d06c8829-104b-542f-b7e7-8424f1fd4373,tg:lhph:52513,Items,1,tr:lh:139964,,isad:lh:161170,,Bruikleen Vlaamse Gemeenschap - STR11074,S 935 / 486,,
0c820110-073e-58f1-8937-2e618f6dc6ac,tg:lhph:5421,Items,1,tr:lh:7447,196785/23,,Z 31 / P,,,,
4e668214-8b9a-5cb0-83ea-7df5e31065c2,tg:lhph:31197,Items,1,tr:lh:9510,218458/511,isad:lh:95309,B 1183 / P (NEG0047/2/16),,,,
a95fd7d9-0aea-5a1e-8ee3-aa832d8f9794,tg:lhph:36652,Items,1,,79810/14,,L 557 / P,,,,
b3ad33f6-99bc-52ae-bd4a-70180c183cf7,tg:lhph:50484,Items,1,,,isad:lh:145542,,,,,
c3154d31-8db0-544b-beb9-d14bc77711a8,tg:lhph:37940,Items,1,tr:lh:9510,218458/2276,isad:lh:95309,B 1183 / P (NEG00244/4/15),,,,
0760d830-0ba4-53e0-b627-5aa3cacfdc37,tg:lhph:22241,Items,1,,203715/38,isad:lh:92943,FVCA / P (onbekend),,,,
12939c28-5793-5f28-888c-8071375392f4,tg:lhph:42840,Items,1,tr:lh:9846,218471/19,isad:lh:93013,B 917 / P,,,,
52b23951-8720-55b5-916a-5276180fad5e,tg:lhph:25584,Items,1,tr:lh:7754,200865/2,isad:lh:95100,D 154 / P,,,,
9e664e53-a1ec-540e-9480-c6e86ec13696,tg:lhph:15132,Items,1,tr:lh:6191,143201/5,isad:lh:93289,R 5842 / P,,,,
ac5a52a2-0ec5-5824-aac8-37b862164e6a,tg:lhph:44097,Items,1,,220344/5,isad:lh:94474,C 345 / P,,,,
357e7555-0266-535d-8057-4e06f1c2e6ac,tg:lhph:10330,Items,1,tr:lh:7176,179002,,B 805 / P,,,,
2e5650c0-5a64-5f0b-b8dc-6c09e28c14fd,tg:lhph:46550,Items,1,,203872/127,isad:lh:93917,P 3445 / P,,,,
617cf696-6325-555e-8935-cdf5e58181e6,tg:lhph:21894,Items,1,tr:lh:139964,,isad:lh:182350,,Bruikleen Vlaamse Gemeenschap - STR12503,S 935 / 493,,
651d6108-a2f5-5cd1-a7d2-cdf5d4ad5cfb,tg:lhph:8213,Items,1,,75156/28,,W 803 / P,,,,
4b0e706b-b00b-5079-bfbb-9523648d34eb,tg:lhph:41295,Items,1,,217185/8,,GG 10 / P,,,,
78b3b66c-2268-597d-a6b9-0b0ea14340c7,tg:lhph:27043,Items,1,tr:lh:7809,201927/2,isad:lh:95181,P 285 / P,,,,
10ba7e00-4f54-596e-a852-db847f11b457,tg:lhph:19812,Items,1,tr:lh:7859,203626/1118,isad:lh:94873,M 224 / P (NEG0041/5/27),,,,
2e054058-79ea-50bd-a4a7-c9e57ccf4a09,tg:lhph:1931,Items,1,tr:lh:7322,185654/49,,DD 234 / P,(Fotodepot bovenste rek),,,
c4dec52b-f116-53d8-9ecf-848433539055,tg:lhph:52143,Items,1,tr:lh:3032,,isad:lh:160016,,,B 708 / P,,
2d152d8c-a182-591f-a82f-fc3283eda835,tg:lhph:34395,Items,1,tr:lh:9510,218458/1242,isad:lh:95309,B 1183 / P (NEG00129/3/40),,,,
8422e5f4-71f3-579f-8e57-7d79496321c6,tg:lhph:33450,Items,1,tr:lh:5853,124281/2,isad:lh:93692,K 4047 / P,,,,
5a561329-7390-5d92-9d18-91d4f6fd781f,tg:lhph:5972,Items,1,,234798/323,,Y 952 / P,,,,
0e7b7d85-0bd8-57b3-a704-fe6ef0483f35,tg:lhph:37413,Items,1,tr:lh:9510,218458/2147,isad:lh:95309,B 1183 / P (NEG00234/1/3),,,,
e1db2ee6-ef72-5d01-82d7-5c2dd205338d,tg:lhph:4660,Items,1,tr:lh:5796,120397/12,isad:lh:93631,A 33905 / P,,,,
460013b8-2edb-5308-a607-65bdaf9ac813,tg:lhph:1198,Items,1,tr:lh:3404,67372,isad:lh:93076,B 708 / P,,,,
6066b7f1-17ce-5770-9af0-e5b2c8b1bdb3,tg:lhph:14373,Items,1,,99429,,D 278 / P,,,,
1d5615a2-499a-505a-9f24-b9dac877996e,tg:lhph:42513,Items,1,,217408/6,,LL 100 / P,,,,
a400821c-4d24-53fb-a680-026af007c97c,tg:lhph:457,Items,1,tr:lh:7314,,isad:lh:92944,FVCA / P (1930/106),,,,
d36ea4dd-abc6-5e75-8f59-c2c11fe7538b,tg:lhph:23000,Items,1,tr:lh:139964,203626/2490,isad:lh:161459,M 224 / P (NEG0082/2/6),,,,
4be21267-e1e1-533a-8844-99ce4b22260a,tg:lhph:46803,Items,1,tr:lh:5101,100792/44,isad:lh:95871,E 154 / P,,,,
d6b443bd-4af9-5ef1-a655-f6894df39239,tg:lhph:26202,Items,1,tr:lh:6044,135244/28,isad:lh:95134,O 4405 / P,,,,
9427a6fe-e40a-5993-b45b-ef56f185b053,tg:lhph:9052,Items,1,,233344,,S 392 / P,,,,
7dc0878d-4003-5302-a7bb-3e9a6b76cb44,tg:lhph:14689,Items,1,,75288/6,,R 352 / P,,,,
4a7b50f3-ddfc-5566-82a2-922c465d6ce0,tg:lhph:47711,Items,1,tr:lh:628,12431/8,,S 611 / P,,,,
4ca8129d-b78d-5fca-b67c-4f7439645f96,tg:lhph:32611,Items,1,tr:lh:354,7235/h,,J 442 / P (IIIb),,,,
4ca8129d-b78d-5fca-b67c-4f7439645f96,tg:lhph:32611,Items,2,,27381/537,,J 442 / P (IIIb),,,,
4ca8129d-b78d-5fca-b67c-4f7439645f96,tg:lhph:32611,Items,3,tr:lh:5683,114945/1,isad:lh:93140,J 442 / P (IIIb),,,,
bbc07d51-d403-5967-aa3c-d285b00152ef,tg:lhph:19541,Items,1,tr:lh:4303,83196/4,,V 60315 / P,,,,
3ec4ad09-242a-5297-ac71-07c44c5f52d9,tg:lhph:1462,Items,1,tr:lh:6342,234458,,S 395 / P,,,,
3ec4ad09-242a-5297-ac71-07c44c5f52d9,tg:lhph:1462,Items,2,tr:lh:9946,235438/137,isad:lh:93182,S 395 / P,,,,
5c4b3bae-20c3-5343-a9c9-7935380b91ba,tg:lhph:53302,Items,1,tr:lh:140159,,isad:lh:156057,D 125 / P (1)(44),,,,
