ResourceID,brocade.id,card,order,ire.isaar.uuid,Brocade Production Actor ID,Production Actor Role,Production Actor Note,Production Actor Widget,Production Actor Identifier
812755cc-f2e7-5402-9774-9014079a0ea5,tg:mpmak:185,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
812755cc-f2e7-5402-9774-9014079a0ea5,tg:mpmak:185,ProductionActors,3,a97bbaa8-2891-5154-8361-3136280268d4,au::109270,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/a97bbaa8-2891-5154-8361-3136280268d4"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/a97bbaa8-2891-5154-8361-3136280268d4
6b94d9fb-f4d1-5775-9b50-e4f6bff2efac,tg:mpmak:306,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
6b94d9fb-f4d1-5775-9b50-e4f6bff2efac,tg:mpmak:306,ProductionActors,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,1,3b3ecced-821b-50ae-86ee-54d3a815461f,au::108692,originators (administrative),,"dlod={""id"":""ark:/83110/x0/3b3ecced-821b-50ae-86ee-54d3a815461f"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3b3ecced-821b-50ae-86ee-54d3a815461f
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,2,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,signers,,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,3,faabfa6d-4d29-5a59-a0bd-223c2ac9b673,au::108836,signers,,"dlod={""id"":""ark:/83110/x0/faabfa6d-4d29-5a59-a0bd-223c2ac9b673"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/faabfa6d-4d29-5a59-a0bd-223c2ac9b673
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,4,3cc6d2af-16ab-518a-a695-38fe13478aec,au::108695,signers,,"dlod={""id"":""ark:/83110/x0/3cc6d2af-16ab-518a-a695-38fe13478aec"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/3cc6d2af-16ab-518a-a695-38fe13478aec
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,5,894c1d4f-d747-568e-8140-bc58312e022e,au::108715,signers,,"dlod={""id"":""ark:/83110/x0/894c1d4f-d747-568e-8140-bc58312e022e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/894c1d4f-d747-568e-8140-bc58312e022e
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,6,8ec3f709-9534-5691-b567-f9db34e960cd,au::108698,signers,,"dlod={""id"":""ark:/83110/x0/8ec3f709-9534-5691-b567-f9db34e960cd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/8ec3f709-9534-5691-b567-f9db34e960cd
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,7,5a78089c-0edd-5aae-a05b-d4f4803c1adc,au::109904,signers,,"dlod={""id"":""ark:/83110/x0/5a78089c-0edd-5aae-a05b-d4f4803c1adc"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/5a78089c-0edd-5aae-a05b-d4f4803c1adc
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,8,e99aaa7b-acd4-5a17-8405-43fe279987e9,au::109905,signers,,"dlod={""id"":""ark:/83110/x0/e99aaa7b-acd4-5a17-8405-43fe279987e9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e99aaa7b-acd4-5a17-8405-43fe279987e9
add0f9f5-f962-5cd7-94bf-aaa83bf49c33,tg:mpmak:243,ProductionActors,9,69a67024-fd10-5ab5-abaa-75e161ecf553,au::109906,signers,,"dlod={""id"":""ark:/83110/x0/69a67024-fd10-5ab5-abaa-75e161ecf553"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/69a67024-fd10-5ab5-abaa-75e161ecf553
704e3c5c-bfd2-56be-af32-181bfd1c8f95,tg:mpmak:65,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
304f6493-7f33-5c48-88e1-a0071ed22d39,tg:mpmak:351,ProductionActors,1,9f62622e-af8f-5120-8bb2-771de1268484,au::106908,originators (administrative),,"dlod={""id"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484
304f6493-7f33-5c48-88e1-a0071ed22d39,tg:mpmak:351,ProductionActors,2,7e0b8111-6d6a-5224-8df5-18ef038bd6e6,au::106907,originators (administrative),,"dlod={""id"":""ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7e0b8111-6d6a-5224-8df5-18ef038bd6e6
70cc1a27-3b03-56c4-b083-d22cdb40e79c,tg:mpmak:214,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
1a5f2b27-cf11-501d-8c92-5580986334f9,tg:mpmak:73,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
1a5f2b27-cf11-501d-8c92-5580986334f9,tg:mpmak:73,ProductionActors,4,b85cb1de-f0f0-5848-b2a5-7eaad2ffef3d,au::108768,signers,,"dlod={""id"":""ark:/83110/x0/b85cb1de-f0f0-5848-b2a5-7eaad2ffef3d"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b85cb1de-f0f0-5848-b2a5-7eaad2ffef3d
63df3ae3-d2de-5da4-a3d9-ff071fc9c1ba,tg:mpmak:347,ProductionActors,1,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,originators (administrative),,"dlod={""id"":""ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/1d72047c-ad3e-5e48-ae1a-7ec2c8af3169
63df3ae3-d2de-5da4-a3d9-ff071fc9c1ba,tg:mpmak:347,ProductionActors,2,edafa120-bf85-5886-aef9-fdaee4249b88,au::112468,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/edafa120-bf85-5886-aef9-fdaee4249b88"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/edafa120-bf85-5886-aef9-fdaee4249b88
6367bb70-e0bf-5b47-b9b4-4068ab744e6c,tg:mpmak:202,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ff59afd6-52d7-525b-8f1a-c6f4d3c9f911,tg:mpmak:24,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
c3772d5a-9caa-56af-a9c3-3eff0699b645,tg:mpmak:193,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
623dd63c-e26e-55d7-87c4-338d87093cab,tg:mpmak:310,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ae1b3d96-ce9e-56d5-9b19-8669b9bb0b84,tg:mpmak:255,ProductionActors,1,ed92ae07-76bf-599a-b066-d324a8da32fd,au::17942,originators (administrative),,"dlod={""id"":""ark:/83110/x0/ed92ae07-76bf-599a-b066-d324a8da32fd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/ed92ae07-76bf-599a-b066-d324a8da32fd
ae1b3d96-ce9e-56d5-9b19-8669b9bb0b84,tg:mpmak:255,ProductionActors,2,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
ed92343e-6b0c-5517-af9d-c1f1f6c14f8c,tg:mpmak:107,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ed92343e-6b0c-5517-af9d-c1f1f6c14f8c,tg:mpmak:107,ProductionActors,3,473910d4-9790-5e41-ab28-76898d7b75b1,au::108978:1,signers,,,
0535cd5a-8508-5633-9ed8-fcb7734e5423,tg:mpmak:150,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
b6283bf7-ef32-55e6-ab11-946b0a31fa38,tg:mpmak:279,ProductionActors,1,7f996130-10f3-540e-9cbc-c131aa3a5f75,au::108458,originators (administrative),,"dlod={""id"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75
b6283bf7-ef32-55e6-ab11-946b0a31fa38,tg:mpmak:279,ProductionActors,2,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
b55bf815-8869-58ab-aa2d-aec104bcf5c5,tg:mpmak:296,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
b55bf815-8869-58ab-aa2d-aec104bcf5c5,tg:mpmak:296,ProductionActors,3,00e2e493-864a-50d3-82fb-28f9209b50e9,au::112056,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/00e2e493-864a-50d3-82fb-28f9209b50e9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/00e2e493-864a-50d3-82fb-28f9209b50e9
6e2772e4-4b9c-5f79-962f-f1d0224c7e6a,tg:mpmak:146,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
19737f0b-bfb9-540e-ad6e-be624d3d480b,tg:mpmak:280,ProductionActors,1,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,originators (administrative),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
19737f0b-bfb9-540e-ad6e-be624d3d480b,tg:mpmak:280,ProductionActors,2,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,originators (administrative),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
ac72dd9a-73a7-5567-9190-5ba65edc39d0,tg:mpmak:49,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ac72dd9a-73a7-5567-9190-5ba65edc39d0,tg:mpmak:49,ProductionActors,3,2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,au::106911,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1
38c190df-eb02-5a5c-a9ba-a012d9850743,tg:mpmak:111,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
38c190df-eb02-5a5c-a9ba-a012d9850743,tg:mpmak:111,ProductionActors,2,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
a73d1617-68f4-51e6-9cce-d930b26bf3e7,tg:mpmak:238,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
a73d1617-68f4-51e6-9cce-d930b26bf3e7,tg:mpmak:238,ProductionActors,3,4af59987-5ca5-5b1b-97b8-ba519f0a1999,au::108360,signers,,"dlod={""id"":""ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999
ce47e5f7-56e0-563f-902a-9c8363e6c193,tg:mpmak:239,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ce47e5f7-56e0-563f-902a-9c8363e6c193,tg:mpmak:239,ProductionActors,3,4af59987-5ca5-5b1b-97b8-ba519f0a1999,au::108360,signers,,"dlod={""id"":""ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/4af59987-5ca5-5b1b-97b8-ba519f0a1999
e7176069-c946-5bfb-a88b-b43b4b0b64da,tg:mpmak:48,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
e7176069-c946-5bfb-a88b-b43b4b0b64da,tg:mpmak:48,ProductionActors,2,2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1,au::106911,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/2f2afa4c-c376-522d-a4c1-7ec3b8a61ea1
ea8027d3-6f0c-557e-995f-14184239617c,tg:mpmak:110,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
ea8027d3-6f0c-557e-995f-14184239617c,tg:mpmak:110,ProductionActors,2,c168acff-a59e-552b-9822-11b3f97f4b55,au::108419,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55
b56d499f-8ab6-5605-b1f1-e494d979fb63,tg:mpmak:281,ProductionActors,2,f4283e78-1cc1-5d63-9531-af89d44580b9,au::111716,signers,,"dlod={""id"":""ark:/83110/x0/f4283e78-1cc1-5d63-9531-af89d44580b9"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/f4283e78-1cc1-5d63-9531-af89d44580b9
7a5672ea-4e3a-53d3-8fed-0a2eb6bbab44,tg:mpmak:147,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
e3c2fd80-7f3f-5856-86e7-f3a62ab65c99,tg:mpmak:278,ProductionActors,1,7f996130-10f3-540e-9cbc-c131aa3a5f75,au::108458,originators (administrative),,"dlod={""id"":""ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/7f996130-10f3-540e-9cbc-c131aa3a5f75
e3c2fd80-7f3f-5856-86e7-f3a62ab65c99,tg:mpmak:278,ProductionActors,2,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
dfb6d1de-6ff2-52c6-a70c-6ed491ba63ca,tg:mpmak:297,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
dfb6d1de-6ff2-52c6-a70c-6ed491ba63ca,tg:mpmak:297,ProductionActors,3,b23c1d6a-f00b-55fd-b30c-2ad83ab06957,au::112058,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/b23c1d6a-f00b-55fd-b30c-2ad83ab06957"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/b23c1d6a-f00b-55fd-b30c-2ad83ab06957
224d9d00-0803-5155-86f9-59d7cdea0c8a,tg:mpmak:151,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
224d9d00-0803-5155-86f9-59d7cdea0c8a,tg:mpmak:151,ProductionActors,3,d76212f4-d494-55a1-88cf-7d36aeb23a05,au::109076,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/d76212f4-d494-55a1-88cf-7d36aeb23a05
d1fe45a6-7401-53b4-ba72-c4acc9a1c4d8,tg:mpmak:106,ProductionActors,1,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,originators (administrative),,"dlod={""id"":""ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/6211a67c-b6a8-5d2c-97b1-8d2e84c9563e
d1fe45a6-7401-53b4-ba72-c4acc9a1c4d8,tg:mpmak:106,ProductionActors,3,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,au::106909,writers (clerical workers),,"dlod={""id"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""text"":"""",""name"":"""",""nameWithContext"":"""",""orgID"":""digipolis"",""suggestType"":""agent"",""json"":""""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd
