Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,Description,Description Type,Description Language,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number,Title,Title Type,Title Language,Material Records,ire.isaar.uuid,Creation ISAAR Brocade ID,Creation Actor Role,Creation Actor Widget,Creation Actor Identifier
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,Items,tg:lhpr:2326,,,,,tr:lh:1475,26865,Planex KP / M 762,isad:lh:96274,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,,,,,,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,2,Items,tg:lhpr:2326,,,,,tr:lh:2007,37304/25,Planex KP / M 762,isad:lh:96261,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,,,,,,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,3,Items,tg:lhpr:2326,,,,,tr:lh:3021,61120/3,Planex KP / M 762,isad:lh:96365,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,,,,,,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,4,Items,tg:lhpr:2326,,,,,tr:lh:4761,100608,Planex KP / M 762,,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,,,,,,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,5,Items,tg:lhpr:2326,,,,,tr:lh:5683,114961,Planex KP / M 762,isad:lh:96256,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,,,,,,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,6,Items,tg:lhpr:2326,,,,,tr:lh:7805,201870,Planex KP / M 762,,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,,,,,,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,7,Items,tg:lhpr:2326,,,,,tr:lh:7885,234126,Planex KP / M 762,isad:lh:96367,"(5) _Aan Edward Keurvels, van harten / Pol de Mont_;(6) _aan den Heer Max
Rooses / aug: 1904 / Ph.Zilcken_",,,,,,,,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,8,Items,tg:lhpr:2326,,,,,tr:lh:4025,76863,,,,,,,,,,,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,MaterialRecords,tg:lhpr:2326,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""bec814e6-4452-555a-8060-37d6d7474d09"", ""ontologyProperty"": """", ""resourceXresourceId"": ""384dae1d-43c8-427d-924f-cfaf0d400707"", ""inverseOntologyProperty"": """"}]",,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,MaterialRecords,tg:lhpr:2326,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""39dd4dd4-f2e9-54de-a419-d69448d31270"", ""ontologyProperty"": """", ""resourceXresourceId"": ""61d6c7a1-5776-4fcf-8011-69822091a235"", ""inverseOntologyProperty"": """"}]",,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,MaterialRecords,tg:lhpr:2326,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""c5d47004-827c-5950-91a2-53364633f16f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f22ef659-62fe-4567-af77-086fce757bc2"", ""inverseOntologyProperty"": """"}]",,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,MaterialRecords,tg:lhpr:2326,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""0cc3999a-0c35-5eea-bdf1-1662bddabd31"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2ff43405-9f0f-4cbf-b2c0-58af192d895b"", ""inverseOntologyProperty"": """"}]",,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,MaterialRecords,tg:lhpr:2326,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""f30e41d9-6df5-5ae3-abdb-a823c195fce9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59d3f59c-fd1c-4bd4-a65b-bda66c459143"", ""inverseOntologyProperty"": """"}]",,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,MaterialRecords,tg:lhpr:2326,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""0245f78f-c67b-5c75-b618-4d6e98443efa"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e5165ab5-be2a-4c17-bc32-8200e7750c2f"", ""inverseOntologyProperty"": """"}]",,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,MaterialRecords,tg:lhpr:2326,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""4f6010a5-e546-59d9-aa84-589d757a167e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7e940372-e789-485f-9813-146bbd0ccd50"", ""inverseOntologyProperty"": """"}]",,,,,
,,47205cb0-793f-583c-a9d9-a60f9b2a0e0a,,,,,1,MaterialRecords,tg:lhpr:2326,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""1bd2d42e-821f-5c40-b141-3f4b22afb5ba"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3b7dcd87-0613-4dd6-b6fc-fccf8fe92358"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:10315,Prenten,496de063-7bbd-5f70-aec8-42a6db1e8462,Letterenhuis,https://data.letterenhuis.be/ark:/24970/496de063-7bbd-5f70-aec8-42a6db1e8462,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,496de063-7bbd-5f70-aec8-42a6db1e8462,,,,,1,ImmaterialContent,tg:lhpr:10315,,,,,,,,,,,,,,,,18797840-5c11-53e1-b30a-823ba91d8eb0,au::4826,artists (visual artists),"dlod={""name"":""Albert Daenens"",""ark"":""ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0"",""uri"":""/agents/people/49136"",""id"":""au::4826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0
,,496de063-7bbd-5f70-aec8-42a6db1e8462,,,,,1,Items,tg:lhpr:10315,,,,,tr:lh:2432,47441/37,D 1175 / I (Doos 3),isad:lh:127006,,,,,,,,,,,,
,,496de063-7bbd-5f70-aec8-42a6db1e8462,,,,,2,Items,tg:lhpr:10315,,,,,tr:lh:2432,47442/169,,,,,,,,,,,,,,
,,496de063-7bbd-5f70-aec8-42a6db1e8462,,,,,1,MaterialRecords,tg:lhpr:10315,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""33c91608-e8cf-51dc-aa74-8fb32623a83b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c7067ad7-2fc7-4c63-ae1e-46ecd63acf2b"", ""inverseOntologyProperty"": """"}]",,,,,
,,496de063-7bbd-5f70-aec8-42a6db1e8462,,,,,1,MaterialRecords,tg:lhpr:10315,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""7967a176-39ee-5ce6-a4d2-f39caed7af8c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c6403ee8-b02c-46e1-a0b4-2789516f3245"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:1748,Prenten,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,1,ImmaterialContent,tg:lhpr:1748,,,,,,,,,,,,,,,,43352cfc-7de3-545b-bf6c-76d42f8f891e,au::110576,artists (visual artists),"dlod={""name"":""Frans Bernard Waanders"",""ark"":""ark:/83110/x0/43352cfc-7de3-545b-bf6c-76d42f8f891e"",""uri"":""/agents/people/86045"",""id"":""au::110576"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/43352cfc-7de3-545b-bf6c-76d42f8f891e
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,1,Items,tg:lhpr:1748,,,,,tr:lh:1648,29552,Planex KP / C 34,,"Drukvel beschadigd (l. -en r.b.)  
r.b.: _Veiling cogels grav. gesch. D.G. N°1543_
",,,,,,,,,,,
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,2,Items,tg:lhpr:1748,,,,,tr:lh:2544,49957,Planex KP / C 34,,,,,,,,,,,,,
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,3,Items,tg:lhpr:1748,,,,,tr:lh:6356,146172,Planex KP / C 34,isad:lh:96263,,,,,,,,,,,,
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,4,Items,tg:lhpr:1748,,,,,,31975,,,Gekleefd op karton 40 x 34,,,,,,,,,,,
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,1,MaterialRecords,tg:lhpr:1748,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""31983ca1-b18f-5028-a6cd-333ed42b4bdf"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a94601e5-a0aa-4054-9b83-5c2104d87746"", ""inverseOntologyProperty"": """"}]",,,,,
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,1,MaterialRecords,tg:lhpr:1748,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""6dafec95-0b90-5474-a142-8355555b6723"", ""ontologyProperty"": """", ""resourceXresourceId"": ""74487679-609c-479b-abb6-b3526b53d34a"", ""inverseOntologyProperty"": """"}]",,,,,
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,1,MaterialRecords,tg:lhpr:1748,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""e58678ba-8d4c-5f1f-a92e-d949e8e1dd8a"", ""ontologyProperty"": """", ""resourceXresourceId"": ""03462f0f-153f-450f-9b26-29fe2c2ff69d"", ""inverseOntologyProperty"": """"}]",,,,,
,,4a8b1cbe-bb75-54cf-bb5c-2b4752b8f93d,,,,,1,MaterialRecords,tg:lhpr:1748,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""366e4310-bdba-5924-be63-fc16399f8786"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0ed85284-5cc6-4072-94ec-87903bbab284"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:5582,Prenten,4b18b7a3-d900-5f2a-a219-e405b05134c2,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4b18b7a3-d900-5f2a-a219-e405b05134c2,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,4b18b7a3-d900-5f2a-a219-e405b05134c2,,,,,1,Items,tg:lhpr:5582,,,,,tr:lh:5,138,Planex KP / S 4414,,,,,,,,,,,,,
,,4b18b7a3-d900-5f2a-a219-e405b05134c2,,,,,2,Items,tg:lhpr:5582,,,,,tr:lh:632,12516,Planex KP / S 4414,,,,,,,,,,,,,
,,4b18b7a3-d900-5f2a-a219-e405b05134c2,,,,,1,MaterialRecords,tg:lhpr:5582,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""9fd0bd45-5c55-525f-ae70-1f3ee2b31b30"", ""ontologyProperty"": """", ""resourceXresourceId"": ""25c01c5d-f4a4-4b2c-81a0-963828aa8057"", ""inverseOntologyProperty"": """"}]",,,,,
,,4b18b7a3-d900-5f2a-a219-e405b05134c2,,,,,1,MaterialRecords,tg:lhpr:5582,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""3e04be60-40d4-5f00-b283-fbdae1351e22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9552aad9-758f-4916-8b7f-aaa7cbb68e1f"", ""inverseOntologyProperty"": """"}]",,,,,
,,4b18b7a3-d900-5f2a-a219-e405b05134c2,,,,,1,Titles,tg:lhpr:5582,id.title/ti,,,,,,,,,,,Vlaemsche School / Tydschrift voor alle Menschen /5d Jaergang 1ste aflevering carnaval 1859 / uitgegeven door J. Leroi,titles proper,Dutch (language),,,,,,
tg:lhpr:2756,Prenten,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,,,,,1,ImmaterialContent,tg:lhpr:2756,,,,,,,,,,,,,,,,cff5ae51-d5fb-5f44-874e-bc6e9cdec12f,au::12829,artists (visual artists),"dlod={""name"":""Jan Baptist P. Michiels"",""ark"":""ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f"",""uri"":""/agents/people/93729"",""id"":""au::12829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f
,,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,,,,,1,Items,tg:lhpr:2756,,,,,tr:lh:1020,20368,"Planex GP / X, 1",,,,,,,,,,,,,
,,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,,,,,2,Items,tg:lhpr:2756,,,,,tr:lh:2212,43545/2,"Planex GP / X, 1",,,,,,,,,,,,,
,,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,,,,,3,Items,tg:lhpr:2756,,,,,,54783,"Planex GP / X, 1",,,,,,,,,,,,,
,,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,,,,,1,MaterialRecords,tg:lhpr:2756,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""645dce8f-eeee-524f-bd16-72d94c884241"", ""ontologyProperty"": """", ""resourceXresourceId"": ""59d962d9-8e3f-4932-a2f0-474db50a04c1"", ""inverseOntologyProperty"": """"}]",,,,,
,,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,,,,,1,MaterialRecords,tg:lhpr:2756,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""a3e07a9f-e17f-517b-9946-84a0951ed487"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d683857f-476b-4ae6-9754-7ba4143f8702"", ""inverseOntologyProperty"": """"}]",,,,,
,,4e2dcc9d-8d1b-5eae-8a27-d227f1cd18eb,,,,,1,MaterialRecords,tg:lhpr:2756,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""e971f433-0d5a-59fb-80e2-f68a4a0227b1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""93f4a72c-aa2e-4a7a-bfcf-19d4e1997d6e"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2493,Prenten,4e3fdcb5-0099-52ab-879a-571ce9749144,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e3fdcb5-0099-52ab-879a-571ce9749144,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,4e3fdcb5-0099-52ab-879a-571ce9749144,,,,,1,ImmaterialContent,tg:lhpr:2493,,,,,,,,,,,,,,,,cff5ae51-d5fb-5f44-874e-bc6e9cdec12f,au::12829,artists (visual artists),"dlod={""name"":""Jan Baptist P. Michiels"",""ark"":""ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f"",""uri"":""/agents/people/93729"",""id"":""au::12829"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/cff5ae51-d5fb-5f44-874e-bc6e9cdec12f
,,4e3fdcb5-0099-52ab-879a-571ce9749144,,,,,1,Items,tg:lhpr:2493,,,,,tr:lh:332,7001,"Planex GP / IX, 3",,,,,,,,,,,,,
,,4e3fdcb5-0099-52ab-879a-571ce9749144,,,,,2,Items,tg:lhpr:2493,,,,,tr:lh:5009,99300,"Planex GP / IX, 3",isad:lh:96416,,,,,,,,,,,,
,,4e3fdcb5-0099-52ab-879a-571ce9749144,,,,,1,MaterialRecords,tg:lhpr:2493,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""8c5f8f05-105d-51ed-9d7b-391f2aa47b22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c6d32ae-b2b5-4b63-8318-4de4844fd252"", ""inverseOntologyProperty"": """"}]",,,,,
,,4e3fdcb5-0099-52ab-879a-571ce9749144,,,,,1,MaterialRecords,tg:lhpr:2493,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""465152f3-470a-5b57-a56e-f074f17ae471"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a2f0343-9d41-4b98-90da-bfd4ce31aefa"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:3320,Prenten,4f1d26ec-9c18-5810-a610-6a95a188b204,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f1d26ec-9c18-5810-a610-6a95a188b204,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,4f1d26ec-9c18-5810-a610-6a95a188b204,,,,,1,ImmaterialContent,tg:lhpr:3320,,,,,,,,,,,,,,,,eaaaa5b4-6973-5a1f-a535-0356ff177160,au::4563,artists (visual artists),"dlod={""name"":""Elsa Courtoit"",""ark"":""ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160"",""uri"":""/agents/people/81693"",""id"":""au::4563"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/eaaaa5b4-6973-5a1f-a535-0356ff177160
,,4f1d26ec-9c18-5810-a610-6a95a188b204,,,,,1,Items,tg:lhpr:3320,,,,,tr:lh:2114,40147/6,C 3843 / I,isad:lh:96477,,,,,,,,,,,,
,,4f1d26ec-9c18-5810-a610-6a95a188b204,,,,,2,Items,tg:lhpr:3320,,,,,,43787/37,C 3843 / I,isad:lh:96477,,,,,,,,,,,,
,,4f1d26ec-9c18-5810-a610-6a95a188b204,,,,,1,MaterialRecords,tg:lhpr:3320,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""5203142f-793e-535f-9784-1fa1a50f9f99"", ""ontologyProperty"": """", ""resourceXresourceId"": ""459834e3-ae10-455b-8b1b-e65f1d80adf2"", ""inverseOntologyProperty"": """"}]",,,,,
,,4f1d26ec-9c18-5810-a610-6a95a188b204,,,,,1,MaterialRecords,tg:lhpr:3320,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""52beb4c7-e86a-5857-93cc-1f12fba30d86"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9a5fe5ea-7771-499f-8de9-7227a880d645"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2758,Prenten,4f9d77b5-faa5-5f78-9398-ffeb051b25bc,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4f9d77b5-faa5-5f78-9398-ffeb051b25bc,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,4f9d77b5-faa5-5f78-9398-ffeb051b25bc,,,,,1,ImmaterialContent,tg:lhpr:2758,,,,,,,,,,,,,,,,b24cf319-e359-5260-a8cd-8dde07790c9a,au::14591,artists (visual artists),"dlod={""name"":""Edward Pellens"",""ark"":""ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a"",""uri"":""/agents/people/64933"",""id"":""au::14591"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a
,,4f9d77b5-faa5-5f78-9398-ffeb051b25bc,,,,,1,Items,tg:lhpr:2758,,,,,,28413,"Planex GP / X, 1",,,,,,,,,,,,,
,,4f9d77b5-faa5-5f78-9398-ffeb051b25bc,,,,,2,Items,tg:lhpr:2758,,,,,tr:lh:2212,43537/2,"Planex GP / X, 1",,,,,,,,,,,,,
,,4f9d77b5-faa5-5f78-9398-ffeb051b25bc,,,,,3,Items,tg:lhpr:2758,,,,,tr:lh:2413,47435/40,"Planex GP / X, 1",isad:lh:96352,,,,,,,,,,,,
,,4f9d77b5-faa5-5f78-9398-ffeb051b25bc,,,,,1,MaterialRecords,tg:lhpr:2758,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""cf886d51-0edd-54fe-95c8-d520dd47407c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""bef8e5a0-d744-4dcd-88c8-947f7c3b2e3a"", ""inverseOntologyProperty"": """"}]",,,,,
,,4f9d77b5-faa5-5f78-9398-ffeb051b25bc,,,,,1,MaterialRecords,tg:lhpr:2758,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""4c919c58-7fd0-5a83-8d38-e2544ff1c94b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""418af0df-6223-4ca5-b89a-34a0c335fe93"", ""inverseOntologyProperty"": """"}]",,,,,
,,4f9d77b5-faa5-5f78-9398-ffeb051b25bc,,,,,1,MaterialRecords,tg:lhpr:2758,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""8cbae09b-936a-5ae2-b75d-69261d5d766d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""64b5c8b6-e220-4bc5-9296-f5ccf3bd7c90"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:10272,Prenten,4fb5affc-6d1b-5915-b00d-c8348119a89a,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4fb5affc-6d1b-5915-b00d-c8348119a89a,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,4fb5affc-6d1b-5915-b00d-c8348119a89a,,,,,1,ImmaterialContent,tg:lhpr:10272,,,,,,,,,,,,,,,,18797840-5c11-53e1-b30a-823ba91d8eb0,au::4826,artists (visual artists),"dlod={""name"":""Albert Daenens"",""ark"":""ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0"",""uri"":""/agents/people/49136"",""id"":""au::4826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0
,,4fb5affc-6d1b-5915-b00d-c8348119a89a,,,,,1,Items,tg:lhpr:10272,,,,,tr:lh:2432,47442/179,D 1175 / I (Doos 3),isad:lh:127006,,,,,,,,,,,,
,,4fb5affc-6d1b-5915-b00d-c8348119a89a,,,,,2,Items,tg:lhpr:10272,,,,,,47442/189,D 1175 / I (Doos 3),isad:lh:127006,Proefdruk op stuk affiche,,,,,,,,,,,
,,4fb5affc-6d1b-5915-b00d-c8348119a89a,,,,,1,MaterialRecords,tg:lhpr:10272,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""558d0ce3-bf2e-57b9-af58-e25b5710243d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""23bd75dc-a5af-4995-8d9c-3b7748e33afa"", ""inverseOntologyProperty"": """"}]",,,,,
,,4fb5affc-6d1b-5915-b00d-c8348119a89a,,,,,1,MaterialRecords,tg:lhpr:10272,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""6a9a2041-91a1-5323-93f0-9a72b12973ac"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a04ed51e-8387-4301-97be-3cbd21c867d2"", ""inverseOntologyProperty"": """"}]",,,,,
,,4fb5affc-6d1b-5915-b00d-c8348119a89a,,,,,1,Titles,tg:lhpr:10272,id.title/ti,,,,,,,,,,,Femme de Bar,titles proper,Dutch (language),,,,,,
tg:lhpr:2484,Prenten,51f4ac50-50c5-5992-90b8-d95c826afc38,Letterenhuis,https://data.letterenhuis.be/ark:/24970/51f4ac50-50c5-5992-90b8-d95c826afc38,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,51f4ac50-50c5-5992-90b8-d95c826afc38,,,,,1,ImmaterialContent,tg:lhpr:2484,,,,,,,,,,,,,,,,bc74c3c7-4731-5cc5-8642-99d7b2a83680,au::12774,artists (visual artists),"dlod={""name"":""Hubert Meyer"",""ark"":""ark:/83110/x0/bc74c3c7-4731-5cc5-8642-99d7b2a83680"",""uri"":""/agents/people/58103"",""id"":""au::12774"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/bc74c3c7-4731-5cc5-8642-99d7b2a83680
,,51f4ac50-50c5-5992-90b8-d95c826afc38,,,,,2,ImmaterialContent,tg:lhpr:2484,,,,,,,,,,,,,,,,e9bf9ea5-e6e8-54dc-8dad-8abddb031fef,au::17386,artists (visual artists),"dlod={""name"":""Désiré van Spilbeeck"",""ark"":""ark:/83110/x0/e9bf9ea5-e6e8-54dc-8dad-8abddb031fef"",""uri"":""/agents/people/61897"",""id"":""au::17386"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e9bf9ea5-e6e8-54dc-8dad-8abddb031fef
,,51f4ac50-50c5-5992-90b8-d95c826afc38,,,,,1,Items,tg:lhpr:2484,,,,,,9461,SC 53 D 2,,,,,,,,,,,,,
,,51f4ac50-50c5-5992-90b8-d95c826afc38,,,,,2,Items,tg:lhpr:2484,,,,,,52284,Planex GP / C 3381,,,,,,,,,,,,,
,,51f4ac50-50c5-5992-90b8-d95c826afc38,,,,,1,MaterialRecords,tg:lhpr:2484,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""ff2a1190-130c-5538-99f1-18adafa27da8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""78997639-6feb-4076-aba0-134d1192456f"", ""inverseOntologyProperty"": """"}]",,,,,
,,51f4ac50-50c5-5992-90b8-d95c826afc38,,,,,1,MaterialRecords,tg:lhpr:2484,brocade.material_uuids,,,,,,,,,,,,,,"[{""resourceId"": ""33a6913d-1083-5735-a3dd-17f5be44d272"", ""ontologyProperty"": """", ""resourceXresourceId"": ""91b25091-7e66-45ac-ad00-9898473de26d"", ""inverseOntologyProperty"": """"}]",,,,,
tg:lhpr:2492,Prenten,52198427-b5aa-59d0-9867-d97bccfe23a6,Letterenhuis,https://data.letterenhuis.be/ark:/24970/52198427-b5aa-59d0-9867-d97bccfe23a6,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,
,,52198427-b5aa-59d0-9867-d97bccfe23a6,,,,,1,ImmaterialContent,tg:lhpr:2492,,,,,,,,,,,,,,,,b24cf319-e359-5260-a8cd-8dde07790c9a,au::14591,artists (visual artists),"dlod={""name"":""Edward Pellens"",""ark"":""ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a"",""uri"":""/agents/people/64933"",""id"":""au::14591"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b24cf319-e359-5260-a8cd-8dde07790c9a
,,52198427-b5aa-59d0-9867-d97bccfe23a6,,,,,1,Items,tg:lhpr:2492,,,,,tr:lh:2212,43535/5,SC 53 E 2,,,,,,,,,,,,,
,,52198427-b5aa-59d0-9867-d97bccfe23a6,,,,,2,Items,tg:lhpr:2492,,,,,,221096,Planex GP / F 443,,,,,,,,,,,,,
