Object Number,Record Type,ResourceID,Keeper,Object Identifier,Object Number Type,Object Identifier Type,order,card,brocade.id,source_field,Immaterial Record,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,source_code,Carrier Type,Colour,Description,Description Type,Description Language,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Illustration URL,Illustration Type,Acquisition Note,Registration Number value,Location Number,Archive Note,adm.note,Warehouse Location (begin),Serial Number,Legacy Information Value,Legacy Information Type,Legacy Information Published,Mark Text,Mark Type,Mark Language,Material,ire.isaar.uuid,ISAAR Brocade ID,Entity Relation,Entity Widget,Entity Identifier,Title,Title Type,Title Language,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Type,Start Date,Start Date Type,End Date,End Date Type
,,09013417-637d-5e40-9a6d-6860b590eaf2,,,,,1,OriginalBrocade,tg:lhpr:2877_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8c6ead-c96c-5f4a-9e0f-687f499917d4,au::16951,keywords,"dlod={""name"":""Jozef Simons"",""ark"":""ark:/83110/x0/ee8c6ead-c96c-5f4a-9e0f-687f499917d4"",""uri"":""/agents/people/93776"",""id"":""au::16951"",""nameWithContext"":[""Ivo Draulans"",""Ijzer II""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/ee8c6ead-c96c-5f4a-9e0f-687f499917d4,,,,,,,,,,,,
,,09013417-637d-5e40-9a6d-6860b590eaf2,,,,,1,ProductionTechniques,tg:lhpr:2877_#2,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,offset printing,,,,
,,09013417-637d-5e40-9a6d-6860b590eaf2,,,,,,ProductionTimeSpans,tg:lhpr:2877_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988-01-22,,,
tg:lhpr:6776_#2,Prenten,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,Acquisitions,tg:lhpr:6776_#2,,,tr:lh:6008,"dlod={""name"":""Archiefstukken van Frans Dille"",""ark"":""ark:/24970/x0/7552f9a3-d588-58c2-aff1-cd5b4988166c"",""uri"":""/repositories/11/accessions/15623"",""id"":""tr:lh:6008"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/7552f9a3-d588-58c2-aff1-cd5b4988166c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,Annotations,tg:lhpr:6776_#2,adm.note,,,,,"Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 7. Genummerd exemplaar, 29/35.

Nummer 132776 komt uit nr. 34/35.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,Archives,tg:lhpr:6776_#2,,,,,,,,,isad:lh:167365,"dlod={""name"":""De boodschap"",""ark"":""ark:/24970/x0/60036fdc-e529-5316-9591-fda8ec175b46"",""uri"":""/repositories/11/archival_objects/199314"",""id"":""isad:lh:167365"",""nameWithContext"":[""Werkstukken"",""Kunstwerken van Frans Dille"",""Ontwerpen van boekillustraties""],""resourceName"":""Archief van Frans Dille"",""resourceArk"":""ark:/24970/x0/6cb3eea6-0eda-5f17-8dcd-83dc8e20f60d"",""resourceURI"":""/repositories/11/resources/2550"",""resourceID"":""isad:lh:3318"",""capacity"":""De boodschap"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/60036fdc-e529-5316-9591-fda8ec175b46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,Carrier,tg:lhpr:6776_#2,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,DimensionSourceNotes,tg:lhpr:6776_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"20,2 x 15",,,,,,,,,"20,2 x 15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,DimensionSourceNotes,tg:lhpr:6776_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,"37 x 25,5",,,,,,,,,"37 x 25,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,,Dimensions,tg:lhpr:6776_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,202.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,,Dimensions,tg:lhpr:6776_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,150.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,,Dimensions,tg:lhpr:6776_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,370.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,,Dimensions,tg:lhpr:6776_#2,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,255.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,Images,tg:lhpr:6776_#2,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:47429,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,ImmaterialRecord,tg:lhpr:6776_#2,brocade.immaterial_uuid,"[{""resourceId"": ""32651519-1ea0-5f15-9d98-111e1c2b00bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1014b82a-2733-4ae9-a23b-53212fafe540"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,Items,tg:lhpr:6776_#2,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:6008,132776,D 4813 / H,isad:lh:167365,"Dille, Frans; Jordens, J.G. (voorwoord), _De Boodschap. Een verhaal in twaalf
schuifkens bedacht en uitgesneden door Frans Dille_. Antwerpen: Resseler,
1931, p 7. Genummerd exemplaar, 29/35.

Nummer 132776 komt uit nr. 34/35.",,,,,,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000001257,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:6776_#2,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:6776/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,2,LegacyInformation,,note.lhherkomst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"nr. 34689/2: A.D.B., 03-12-1947;

nr. 132776: Frans Dille, 22-10-1984",herkomst,False,,,,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,Marks,tg:lhpr:6776_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rechts boven in de prent: _FD_, (monogram van Frans Dille)",signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,3,OriginalBrocade,tg:lhpr:6776_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b6fa54a-8533-5fc0-a409-4226072d0847,au::57188,keywords,"dlod={""name"":""Jan Jordens"",""ark"":""ark:/83110/x0/8b6fa54a-8533-5fc0-a409-4226072d0847"",""uri"":""/agents/people/69520"",""id"":""au::57188"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8b6fa54a-8533-5fc0-a409-4226072d0847,,,,,,,,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,ProductionActors,tg:lhpr:6776_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9df7caac-2ec5-579b-bac0-ab9d9061402c,,,,,,,,au::5708,artists (visual artists),"dlod={""name"":""Frans Dille"",""ark"":""ark:/83110/x0/9df7caac-2ec5-579b-bac0-ab9d9061402c"",""uri"":""/agents/people/70835"",""id"":""au::5708"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9df7caac-2ec5-579b-bac0-ab9d9061402c,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,2,ProductionActors,tg:lhpr:6776_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9f15434-2755-58c7-bbfd-e7c73b8b9061,,,,,,,,au::15613,publishers,"dlod={""name"":""Victor Resseler"",""ark"":""ark:/83110/x0/e9f15434-2755-58c7-bbfd-e7c73b8b9061"",""uri"":""/agents/people/86945"",""id"":""au::15613"",""nameWithContext"":[""Kiewerik"",""Segher Rabauw"",""Toon Totor"",""Arthur Roodier""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e9f15434-2755-58c7-bbfd-e7c73b8b9061,,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,1,ProductionTechniques,tg:lhpr:6776_#2,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linoleum block printing,,,,
,,09132eaa-3f1f-5b7e-b8bf-ac09608ce74b,,,,,,ProductionTimeSpans,tg:lhpr:6776_#2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931,reconstructie,,
tg:lhpr:10303_#1,Prenten,097278e5-2f94-5d69-a5a2-8b38a5cce94c,Letterenhuis,https://data.letterenhuis.be/ark:/24970/097278e5-2f94-5d69-a5a2-8b38a5cce94c,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,Acquisitions,tg:lhpr:10303_#1,,,tr:lh:2432,"dlod={""name"":""Archief van Albert Daenens"",""ark"":""ark:/24970/x0/e1b3239c-c0ea-5850-9b5f-ff51bddc1e9d"",""uri"":""/repositories/11/accessions/12108"",""id"":""tr:lh:2432"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/e1b3239c-c0ea-5850-9b5f-ff51bddc1e9d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,Archives,tg:lhpr:10303_#1,,,,,,,,,isad:lh:127006,"dlod={""name"":""Overige linos"",""ark"":""ark:/24970/x0/11666f6d-6ff8-591f-8ff5-4409daefb606"",""uri"":""/repositories/11/archival_objects/298100"",""id"":""isad:lh:127006"",""nameWithContext"":[""Werkstukken"",""Kunstwerken"",""Grafisch werk (Doos 3)"",""Zuivere plastiek""],""resourceName"":""Archief van Albert Daenens"",""resourceArk"":""ark:/24970/x0/6d4950d5-a745-5d08-bb4d-e23f3809c950"",""resourceURI"":""/repositories/11/resources/3782"",""resourceID"":""isad:lh:5736"",""capacity"":""Overige linos"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/11666f6d-6ff8-591f-8ff5-4409daefb606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,Carrier,tg:lhpr:10303_#1,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,DimensionSourceNotes,tg:lhpr:10303_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"15,7 x 14,3",,,,,,,,,"15,7 x 14,3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,DimensionSourceNotes,tg:lhpr:10303_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,"24,5 x 20,2",,,,,,,,,"24,5 x 20,2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,,Dimensions,tg:lhpr:10303_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,157.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,,Dimensions,tg:lhpr:10303_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,143.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,,Dimensions,tg:lhpr:10303_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,245.0,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,,Dimensions,tg:lhpr:10303_#1,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,,,202.0,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,Images,tg:lhpr:10303_#1,ill.highres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:275274,Hoge resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,2,Images,tg:lhpr:10303_#1,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:751813,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,ImmaterialRecord,tg:lhpr:10303_#1,brocade.immaterial_uuid,"[{""resourceId"": ""ebbbe1a8-11ad-570d-94a0-db2ef1591fbe"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6bf21928-cdc6-4307-b60b-10e5002535a4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,Items,tg:lhpr:10303_#1,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:2432,47441/36,D 1175 / I (Doos 3),isad:lh:127006,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000002490,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:10303_#1,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:10303/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,ProductionActors,tg:lhpr:10303_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18797840-5c11-53e1-b30a-823ba91d8eb0,,,,,,,,au::4826,artists (visual artists),"dlod={""name"":""Albert Daenens"",""ark"":""ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0"",""uri"":""/agents/people/49136"",""id"":""au::4826"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/18797840-5c11-53e1-b30a-823ba91d8eb0,,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,ProductionTechniques,tg:lhpr:10303_#1,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linoleum block printing,,,,
,,097278e5-2f94-5d69-a5a2-8b38a5cce94c,,,,,1,Titles,tg:lhpr:10303_#1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vlaamse leeuw boycot Hitler,titles proper,Dutch (language),,,,,,,,,
tg:lhpr:2521_#1,Prenten,098e0389-d02a-5317-a967-53ad10f8410b,Letterenhuis,https://data.letterenhuis.be/ark:/24970/098e0389-d02a-5317-a967-53ad10f8410b,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,Acquisitions,tg:lhpr:2521_#1,,,tr:lh:2212,"dlod={""name"":""Oningeschreven gevonden in 1951"",""ark"":""ark:/24970/x0/9e40034b-2e40-58a0-a966-1e4e8d5a3db4"",""uri"":""/repositories/11/accessions/12303"",""id"":""tr:lh:2212"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9e40034b-2e40-58a0-a966-1e4e8d5a3db4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,Carrier,tg:lhpr:2521_#1,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,DimensionSourceNotes,tg:lhpr:2521_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,74 x 59,,,,,,,,,74 x 59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,,Dimensions,tg:lhpr:2521_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,740.0,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,,Dimensions,tg:lhpr:2521_#1,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,,,590.0,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,Images,tg:lhpr:2521_#1,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:742701,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,ImmaterialRecord,tg:lhpr:2521_#1,brocade.immaterial_uuid,"[{""resourceId"": ""8d2a6941-a82d-550b-8de7-933024a6d956"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fd5b6263-fb07-43c5-a485-b1dc2e27261c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,Items,tg:lhpr:2521_#1,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:2212,43540/3,Planex GP / C 4856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,LegacyInformation,,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIRES026/Cuperus/2521i.tif,commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,LegacyInformation,,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/pr/000000283,referentienummer,False,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,LegacyInformation,,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhpr:2521_#1,brocade id,False,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,LegacyInformation,,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhpr:2521/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,Marks,tg:lhpr:2521_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,l.o.: _L. Peeters. sc._><br>m.o.: <i> Handtekening van N.J.Cupérus<i_>,signatures (names),Nederlands,,,,,,,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,2,OriginalBrocade,tg:lhpr:2521_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f39b94e6-47a9-52a6-bb0d-0cdf70d26ae3,au::4738,keywords,"dlod={""name"":""Nicolaas Jan Cuperus"",""ark"":""ark:/83110/x0/f39b94e6-47a9-52a6-bb0d-0cdf70d26ae3"",""uri"":""/agents/people/68867"",""id"":""au::4738"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/f39b94e6-47a9-52a6-bb0d-0cdf70d26ae3,,,,,,,,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,ProductionActors,tg:lhpr:2521_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f1181e8-d4fb-5b2f-a2ca-5c8b27c1cb76,,,,,,,,au::14556,artists (visual artists),"dlod={""name"":""Louis Joannes Peeters"",""ark"":""ark:/83110/x0/8f1181e8-d4fb-5b2f-a2ca-5c8b27c1cb76"",""uri"":""/agents/people/87707"",""id"":""au::14556"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/8f1181e8-d4fb-5b2f-a2ca-5c8b27c1cb76,,,,,
,,098e0389-d02a-5317-a967-53ad10f8410b,,,,,1,ProductionTechniques,tg:lhpr:2521_#1,kenmerken/lhtechbasispr.lhtechpr,,,,,,,,,,,pet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,etching (printing process),,,,
tg:lhpr:2464_#2,Prenten,09e5b330-eedc-5c41-8ff1-164cae8984ae,Letterenhuis,https://data.letterenhuis.be/ark:/24970/09e5b330-eedc-5c41-8ff1-164cae8984ae,repository numbers,object identifier,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09e5b330-eedc-5c41-8ff1-164cae8984ae,,,,,1,Acquisitions,tg:lhpr:2464_#2,,,tr:lh:2212,"dlod={""name"":""Oningeschreven gevonden in 1951"",""ark"":""ark:/24970/x0/9e40034b-2e40-58a0-a966-1e4e8d5a3db4"",""uri"":""/repositories/11/accessions/12303"",""id"":""tr:lh:2212"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9e40034b-2e40-58a0-a966-1e4e8d5a3db4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09e5b330-eedc-5c41-8ff1-164cae8984ae,,,,,1,Carrier,tg:lhpr:2464_#2,kenmerken/lhdragerico.lhdragertypeico,,,,,,,,,,,dpp,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09e5b330-eedc-5c41-8ff1-164cae8984ae,,,,,1,DimensionSourceNotes,tg:lhpr:2464_#2,kenmerken/lhformatic.lhformatkaderic,,,,,,,,,,,(1) 75.5 x 61,,,,,,,,,(1) 75.5 x 61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09e5b330-eedc-5c41-8ff1-164cae8984ae,,,,,1,DimensionSourceNotes,tg:lhpr:2464_#2,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,"(1)62.5 x 47.5 ; (2) 57,3 x 45",,,,,,,,,"(1)62.5 x 47.5 ; (2) 57,3 x 45",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09e5b330-eedc-5c41-8ff1-164cae8984ae,,,,,1,Images,tg:lhpr:2464_#2,ill.highres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:223261,Hoge resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09e5b330-eedc-5c41-8ff1-164cae8984ae,,,,,2,Images,tg:lhpr:2464_#2,ill.lowres,,,,,,,,,,,,,,,,,,,,,https://anet.be/docstore/d:lh:752016,Lage resolutie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09e5b330-eedc-5c41-8ff1-164cae8984ae,,,,,1,ImmaterialRecord,tg:lhpr:2464_#2,brocade.immaterial_uuid,"[{""resourceId"": ""7108dc2a-c2ce-54a7-9dfe-62eb50184757"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5cad06a8-4a6c-4042-a8a3-5cb382622698"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,09e5b330-eedc-5c41-8ff1-164cae8984ae,,,,,1,Items,tg:lhpr:2464_#2,,,,,,,,,,,,,,,,,,,,,,,,tr:lh:2212,43536/5,(1)SC 53 A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
