ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Creation Actor Role,ire.isaar.id,place_au_code,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,db,record.id,record_uuid,source_place_name,source_au_uuid,match_id,record_id,Creation Place Widget,Creation Place Note,Creation Place Note Language,Creation Place Note Type,Start Date,Start Date Type,End Date,End Date Type,Creation Time Span Source Note,Depicted Item Role,Depicted Item Note,Depicted Item Widget,Depicted Item Identifier,Depicted Item Type,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
0805a40b-7603-5691-9bdb-2db9257c9fa1,tg:lhob:629,e73_OriginalBrocade,,,au::10500,,,,lh,,,c692547a-c0eb-566e-8ac1-454d9ba87200,vb,,au::10500:1,au::10500g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1123500"",""au::10500"",""au::10500:1"",""ark:/83110/x0/c692547a-c0eb-566e-8ac1-454d9ba87200"",""Koninklijke Kring der Westvlamingen""],""name"":""Koninklijke Kring der Westvlamingen"",""ark"":""ark:/83110/x0/c692547a-c0eb-566e-8ac1-454d9ba87200"",""uri"":""/agents/corporate_entities/1123500"",""id"":""au::10500:1"",""isCapacity"":false}",ark:/83110/x0/c692547a-c0eb-566e-8ac1-454d9ba87200,agent,,,,,,,,,,,,
0805a40b-7603-5691-9bdb-2db9257c9fa1,tg:lhob:629,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Prijspenning 'Fête Internationale des Drapeaux', Oostende, 1922",titles proper,Dutch (language),,,,,,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:411,https://data.letterenhuis.be/ark:/24970/0811e832-be5d-5b3b-a3d4-a6c61c1efdca,Beeldhouwwerken,,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,e73_CreationActors,,,au::51557,,,,lh,lhsc,Object,9ef3c3c5-2e2c-58e9-812e-d1b843824f34,ar,artists (visual artists),au::51557:1,au::51557g:1,,"dlod={""suggest"":[""/agents/people/5516599"",""au::51557"",""au::51557:1"",""ark:/83110/x0/9ef3c3c5-2e2c-58e9-812e-d1b843824f34"",""Emmanuel Frémiet""],""name"":""Emmanuel Frémiet"",""ark"":""ark:/83110/x0/9ef3c3c5-2e2c-58e9-812e-d1b843824f34"",""uri"":""/agents/people/5516599"",""id"":""au::51557:1"",""isCapacity"":false}",ark:/83110/x0/9ef3c3c5-2e2c-58e9-812e-d1b843824f34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000015,referentienummer,False,,,,,,,,,,,,,,,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:411,brocade id,False,,,,,,,,,,,,,,,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:411/N,brocade url,False,,,,,,,,,,,,,,,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f9156071-66c5-51b8-87ee-216b22af153e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fe621d5b-654e-4a1c-9cee-474195c346cd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,e73_OriginalBrocade,,,au::1514,,,,lh,,,75ec04b0-f341-59bf-9952-55d76d195b63,vb,,au::1514:1,au::1514g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/161998"",""au::1514"",""au::1514:1"",""ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63"",""Marie-Elisabeth Belpaire""],""name"":""Marie-Elisabeth Belpaire"",""ark"":""ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63"",""uri"":""/agents/people/161998"",""id"":""au::1514:1"",""isCapacity"":false}",ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63,agent,,,,,,,,,,,,
0811e832-be5d-5b3b-a3d4-a6c61c1efdca,tg:lhsc:411,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zittende poes,constructed titles,Dutch (language),,,,,,,,,
08122391-6158-569a-9389-0eadb287d50f,tg:lhsc:905,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:905,https://data.letterenhuis.be/ark:/24970/08122391-6158-569a-9389-0eadb287d50f,Beeldhouwwerken,,,,,
08122391-6158-569a-9389-0eadb287d50f,tg:lhsc:905,e73_CreationActors,,,au::6052,,,,lh,lhsc,Object,8610f097-b37f-586f-9dd5-c9190c9ebfbc,ar,artists (visual artists),au::6052:1,au::6052g:1,,"dlod={""suggest"":[""/agents/people/647564"",""au::6052"",""au::6052:1"",""ark:/83110/x0/8610f097-b37f-586f-9dd5-c9190c9ebfbc"",""Louis Dupuis""],""name"":""Louis Dupuis"",""ark"":""ark:/83110/x0/8610f097-b37f-586f-9dd5-c9190c9ebfbc"",""uri"":""/agents/people/647564"",""id"":""au::6052:1"",""isCapacity"":false}",ark:/83110/x0/8610f097-b37f-586f-9dd5-c9190c9ebfbc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08122391-6158-569a-9389-0eadb287d50f,tg:lhsc:905,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined
08122391-6158-569a-9389-0eadb287d50f,tg:lhsc:905,e73_DepictedItems,,,au::16015,,,,lh,,,56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,kw,,au::16015:1,au::16015g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1713605"",""au::16015"",""au::16015:1"",""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""Max Rooses""],""name"":""Max Rooses"",""ark"":""ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f"",""uri"":""/agents/people/1713605"",""id"":""au::16015:1"",""isCapacity"":false}",ark:/83110/x0/56c4f5b5-a245-5b8b-9f2d-8fda56444c9f,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08122391-6158-569a-9389-0eadb287d50f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000293,referentienummer,False,,,,,,,,,,,,,,,,,,
08122391-6158-569a-9389-0eadb287d50f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:905,brocade id,False,,,,,,,,,,,,,,,,,,
08122391-6158-569a-9389-0eadb287d50f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:905/N,brocade url,False,,,,,,,,,,,,,,,,,,
08122391-6158-569a-9389-0eadb287d50f,tg:lhsc:905,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d8e36da0-ff99-56d1-98f8-be44bc469b75"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a26f39f2-dd25-49de-85e2-4f209f557993"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
08122391-6158-569a-9389-0eadb287d50f,tg:lhsc:905,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Max Rooses,constructed titles,Dutch (language),,,,,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:811,https://data.letterenhuis.be/ark:/24970/083bc982-6fca-54b0-8d52-7e46dc42844a,Beeldhouwwerken,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,e73_CreationActors,,,au::4378,,,,lh,lhsc,Object,a1e4fc05-d7fd-53af-9c76-c118efb1637d,ar,artists (visual artists),au::4378:1,au::4378g:1,,"dlod={""suggest"":[""/agents/people/468446"",""au::4378"",""au::4378:1"",""ark:/83110/x0/a1e4fc05-d7fd-53af-9c76-c118efb1637d"",""Joan Baptist Coomans""],""name"":""Joan Baptist Coomans"",""ark"":""ark:/83110/x0/a1e4fc05-d7fd-53af-9c76-c118efb1637d"",""uri"":""/agents/people/468446"",""id"":""au::4378:1"",""isCapacity"":false}",ark:/83110/x0/a1e4fc05-d7fd-53af-9c76-c118efb1637d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,e73_DepictedItems,,,au::19226,,,,lh,,,3e70daae-f48d-5f0e-8efe-e9138cab08f3,kw,,au::19226:1,au::19226g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2057182"",""au::19226"",""au::19226:1"",""ark:/83110/x0/3e70daae-f48d-5f0e-8efe-e9138cab08f3"",""Jan Verbeeck""],""name"":""Jan Verbeeck"",""ark"":""ark:/83110/x0/3e70daae-f48d-5f0e-8efe-e9138cab08f3"",""uri"":""/agents/people/2057182"",""id"":""au::19226:1"",""isCapacity"":false}",ark:/83110/x0/3e70daae-f48d-5f0e-8efe-e9138cab08f3,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,e73_DepictedItems,,,au::4333,,,,lh,,,ebd00cc4-2119-5474-b6ef-42b56014bfd9,kw,,au::4333:1,au::4333g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/463631"",""au::4333"",""au::4333:1"",""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""Hendrik Conscience""],""name"":""Hendrik Conscience"",""ark"":""ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9"",""uri"":""/agents/people/463631"",""id"":""au::4333:1"",""isCapacity"":false}",ark:/83110/x0/ebd00cc4-2119-5474-b6ef-42b56014bfd9,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000203,referentienummer,False,,,,,,,,,,,,,,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:811,brocade id,False,,,,,,,,,,,,,,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:811/N,brocade url,False,,,,,,,,,,,,,,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a71f8663-a99c-53f4-80f3-671bf9338399"", ""ontologyProperty"": """", ""resourceXresourceId"": ""80b2fefc-b05e-45a5-b6ea-31fb99250724"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
083bc982-6fca-54b0-8d52-7e46dc42844a,tg:lhsc:811,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hendrik Conscience,constructed titles,Dutch (language),,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhob:516,https://data.letterenhuis.be/ark:/24970/0847d133-0ada-5261-bee0-1f179bc0f263,Voorwerpen,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_AnnotationsImmaterial,3,note.lhalg,"<p>De derde Koninklijke Beker Landjuweel kwam in 1929 in het bezit van de vereniging 'De Kunstvrienden' dankzij twee opeenvolgende overwinningen. Gustaaf Tits, acteur in verschillende toneelverenigingen en zoon van Guillaume Tits die jarenlang betrokken was bij de Borgerhoutse vereniging, ontving de beker toen 'De Kunstvrienden' ophield te bestaan.</p>
","<p>De derde Koninklijke Beker Landjuweel kwam in 1929 in het bezit van de vereniging 'De Kunstvrienden' dankzij twee opeenvolgende overwinningen. Gustaaf Tits, acteur in verschillende toneelverenigingen en zoon van Guillaume Tits die jarenlang betrokken was bij de Borgerhoutse vereniging, ontving de beker toen 'De Kunstvrienden' ophield te bestaan.</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.0,2041,In Copyright
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19260000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_Descriptions,1.0,note.lhdetail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Zilveren beker met deksel en vier ivoren amuletten.<br />
In het veld van het voorste ivoren amulet: DERDE LANDJUWEEL / UITGELOOFD / DOOR / ZIJNE MAJESTEIT DEN KONING / 1926.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Derde Landjuweel uitgeloofd door Zijne Majesteit den Koning, 1926",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/ob/000000418,referentienummer,False,,,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhob:516,brocade id,False,,,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhob:516/N,brocade url,False,,,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e117ed27-df1f-5383-9196-647dfcbbd70d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""343cfaea-9d2a-412a-bed1-e61022fd1a9f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_OriginalBrocade,,,au::10777:1,,,,lh,,,1971c4de-236a-5b2e-8e55-d319d73c7391,kw,,au::10777:1,au::10777g:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/corporate_entities/1153139"",""au::10777"",""au::10777:1"",""ark:/83110/x0/d3bb11a2-410f-5387-990b-9335a5821725"",""De Kunstvrienden""],""name"":""De Kunstvrienden"",""ark"":""ark:/83110/x0/d3bb11a2-410f-5387-990b-9335a5821725"",""uri"":""/agents/corporate_entities/1153139"",""id"":""au::10777:1"",""isCapacity"":false}",ark:/83110/x0/d3bb11a2-410f-5387-990b-9335a5821725,agent,,,,,,,,,,,,
0847d133-0ada-5261-bee0-1f179bc0f263,tg:lhob:516,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zilveren beker Koninklijk Landjuweel 1926,titles proper,Dutch (language),,,,,,,,,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:1106,https://data.letterenhuis.be/ark:/24970/0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,Beeldhouwwerken,,,,,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,e73_CreationActors,,,au::20527,,,,lh,lhsc,Object,c669f00d-ba5d-55d2-9e9c-5a71674f98b1,ar,artists (visual artists),au::20527:1,au::20527g:1,,"dlod={""suggest"":[""/agents/people/2196389"",""au::20527"",""au::20527:1"",""ark:/83110/x0/c669f00d-ba5d-55d2-9e9c-5a71674f98b1"",""Guido de Vogel""],""name"":""Guido de Vogel"",""ark"":""ark:/83110/x0/c669f00d-ba5d-55d2-9e9c-5a71674f98b1"",""uri"":""/agents/people/2196389"",""id"":""au::20527:1"",""isCapacity"":false}",ark:/83110/x0/c669f00d-ba5d-55d2-9e9c-5a71674f98b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,e73_DepictedItems,,,au::19181,,,,lh,,,26b9264b-cf17-5057-bdf4-02efaeeee257,kw,,au::19181:1,au::19181g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/2052367"",""au::19181"",""au::19181:1"",""ark:/83110/x0/26b9264b-cf17-5057-bdf4-02efaeeee257"",""Hendrik Veltmans""],""name"":""Hendrik Veltmans"",""ark"":""ark:/83110/x0/26b9264b-cf17-5057-bdf4-02efaeeee257"",""uri"":""/agents/people/2052367"",""id"":""au::19181:1"",""isCapacity"":false}",ark:/83110/x0/26b9264b-cf17-5057-bdf4-02efaeeee257,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000488,referentienummer,False,,,,,,,,,,,,,,,,,,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:1106,brocade id,False,,,,,,,,,,,,,,,,,,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:1106/N,brocade url,False,,,,,,,,,,,,,,,,,,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f51202e9-4c22-54c7-a2c5-cc332bd295a6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""93c3c81b-0b38-423e-b59b-e89a94961d3c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
0888ef8d-6e54-5d05-8a1c-4eba5482b1fa,tg:lhsc:1106,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hendrik Veltmans,constructed titles,Dutch (language),,,,,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:891,https://data.letterenhuis.be/ark:/24970/08a2e2fe-05ae-55be-b8cc-df795bcf63bb,Beeldhouwwerken,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,e73_CreationActors,,,au::5721,,,,lh,lhsc,Object,465ed3ef-a247-5081-8048-7b725f3b88d4,ar,artists (visual artists),au::5721:1,au::5721g:1,,"dlod={""suggest"":[""/agents/people/612147"",""au::5721"",""au::5721:1"",""ark:/83110/x0/465ed3ef-a247-5081-8048-7b725f3b88d4"",""Juliaan Dillens""],""name"":""Juliaan Dillens"",""ark"":""ark:/83110/x0/465ed3ef-a247-5081-8048-7b725f3b88d4"",""uri"":""/agents/people/612147"",""id"":""au::5721:1"",""isCapacity"":false}",ark:/83110/x0/465ed3ef-a247-5081-8048-7b725f3b88d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,e73_DepictedItems,,,au::11297,,,,lh,,,bf24b6e5-5f52-5beb-a4c9-84935b97ada7,kw,,au::11297:1,au::11297g:1,,,,,,,,,,,,,,,,,,,,keywords,,"dlod={""suggest"":[""/agents/people/1208779"",""au::11297"",""au::11297:1"",""ark:/83110/x0/bf24b6e5-5f52-5beb-a4c9-84935b97ada7"",""Eloy Lemaire""],""name"":""Eloy Lemaire"",""ark"":""ark:/83110/x0/bf24b6e5-5f52-5beb-a4c9-84935b97ada7"",""uri"":""/agents/people/1208779"",""id"":""au::11297:1"",""isCapacity"":false}",ark:/83110/x0/bf24b6e5-5f52-5beb-a4c9-84935b97ada7,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/sc/000000280,referentienummer,False,,,,,,,,,,,,,,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhsc:891,brocade id,False,,,,,,,,,,,,,,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhsc:891/N,brocade url,False,,,,,,,,,,,,,,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b479dc34-92f2-5b7f-8547-a60f3408d45c"", ""ontologyProperty"": """", ""resourceXresourceId"": ""346542fb-5c29-4571-a53d-67444dcd2d69"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,
08a2e2fe-05ae-55be-b8cc-df795bcf63bb,tg:lhsc:891,e73_Titles,1,id.title/description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eloy Lemaire,constructed titles,Dutch (language),,,,,,,,,
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhsc:9398,https://data.letterenhuis.be/ark:/24970/08bc524a-d0ec-53c9-9f32-34aaa7ba634c,Beeldhouwwerken,,,,,
08bc524a-d0ec-53c9-9f32-34aaa7ba634c,tg:lhsc:9398,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.0,2053,In Copyright
