ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,Carrier Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,adm.id_mat,adm.inv,Plaatsingsnummer,adm.uuid_mat,adm.acquiredVia,adm.isadPartOf,Source Note,ire.isaar.uuid,ire.isaar.id,Production Actor Role,Production Actor Widget,Production Actor Identifier,Keeper,Object Number,Object Identifier
3064682c-9333-561c-a57f-55e321e9a111,tg:lhps:26734_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,590.0,breedte,millimeter,,,,,,,,,,,,,,,,
3064682c-9333-561c-a57f-55e321e9a111,tg:lhps:26734_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:26734_#1,225212/3716,O 3369 / A (CM2718),3064682c-9333-561c-a57f-55e321e9a111,tr:lh:7875,isad:lh:92200,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:28649_#1,https://data.letterenhuis.be/ark:/24970/308e44b0-0c10-506f-a629-06b11fe40b96
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_AcquisitionNumbers,1,,,,225261/239,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_Acquisitions,1,tr:lh:9937,"dlod={""name"":""Affichecollectie van het Volkskundemuseum"",""ark"":""ark:/24970/x0/14d5c66e-46c6-5674-8b5b-95f77f8e32a1"",""uri"":""/repositories/11/accessions/12645"",""id"":""tr:lh:9937"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/14d5c66e-46c6-5674-8b5b-95f77f8e32a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Oude nummering: 60.66.37</p>
","<p>Oude nummering: 60.66.37</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92204,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/7ad2ec47-699f-5287-bcf6-d44aaae1d10e"",""uri"":""/repositories/11/archival_objects/175080"",""id"":""isad:lh:92204"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Volkskundemuseum"",""resourceArk"":""ark:/24970/x0/ff3a8704-5c39-58a1-b9d0-7068a2eabc89"",""resourceURI"":""/repositories/11/resources/2263"",""resourceID"":""isad:lh:92201"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/7ad2ec47-699f-5287-bcf6-d44aaae1d10e,,,,,,,,,,,,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,55 x 36,,,,,,,,,,,55 x 36,,,,,,,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,550.0,hoogte,millimeter,,,,,,,,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,360.0,breedte,millimeter,,,,,,,,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:28649_#1,225261/239,V 75457 / A (VM239),308e44b0-0c10-506f-a629-06b11fe40b96,tr:lh:9937,isad:lh:92204,,,,,,,,,
308e44b0-0c10-506f-a629-06b11fe40b96,tg:lhps:28649_#1,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,1a9fa7d1-4d4e-5b67-88ad-c491c82582a3,au::2696,printers (people),"dlod={""name"":""Brabo"",""ark"":""ark:/83110/x0/1a9fa7d1-4d4e-5b67-88ad-c491c82582a3"",""uri"":""/agents/corporate_entities/15163"",""id"":""au::2696"",""nameWithContext"":[""H. Breugelmans""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1a9fa7d1-4d4e-5b67-88ad-c491c82582a3,,,
30d2a28b-71ed-5f5c-9d09-b46cd9cba826,tg:lhps:57580_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:57580_#1,https://data.letterenhuis.be/ark:/24970/30d2a28b-71ed-5f5c-9d09-b46cd9cba826
30d2a28b-71ed-5f5c-9d09-b46cd9cba826,tg:lhps:57580_#1,e22_Archives,1,,,,,,,,,,,isad:lh:119839,"dlod={""name"":""De ingebeelde zieke"",""ark"":""ark:/24970/x0/72f072df-cae8-59f9-a826-d54dfb0dfb1a"",""uri"":""/repositories/11/archival_objects/203382"",""id"":""isad:lh:119839"",""nameWithContext"":[""Productiedossiers"",""Seizoenen 1980-1985""],""resourceName"":""Archief van Reizend Volkstheater"",""resourceArk"":""ark:/24970/x0/7150302e-3593-5687-9969-a13dad2405e2"",""resourceURI"":""/repositories/11/resources/2623"",""resourceID"":""isad:lh:92405"",""capacity"":""De ingebeelde zieke"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/72f072df-cae8-59f9-a826-d54dfb0dfb1a,,,,,,,,,,,,,,,,,,,,
30d2a28b-71ed-5f5c-9d09-b46cd9cba826,tg:lhps:57580_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,57 x 42,,,,,,,,,,,57 x 42,,,,,,,,,,,,,,,
30d2a28b-71ed-5f5c-9d09-b46cd9cba826,tg:lhps:57580_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,570.0,hoogte,millimeter,,,,,,,,,,,,,,,,
30d2a28b-71ed-5f5c-9d09-b46cd9cba826,tg:lhps:57580_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,420.0,breedte,millimeter,,,,,,,,,,,,,,,,
30d2a28b-71ed-5f5c-9d09-b46cd9cba826,tg:lhps:57580_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:57580_#1,,V 7576 / A,30d2a28b-71ed-5f5c-9d09-b46cd9cba826,,isad:lh:119839,,,,,,,,,
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:5459_#1,https://data.letterenhuis.be/ark:/24970/310db0bd-71b7-52a2-a487-2d6e8b2086ee
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,e22_AcquisitionNumbers,1,,,,180595,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,e22_Acquisitions,1,tr:lh:7019,"dlod={""name"":""Oningeschreven gevonden in 1992"",""ark"":""ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91"",""uri"":""/repositories/11/accessions/12296"",""id"":""tr:lh:7019"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/f9991bbb-d605-5545-8c09-a8c751b5ac91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Opgekleefde prent</p>
","<p>Opgekleefde prent</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,48 x 31,,,,,,,,,,,48 x 31,,,,,,,,,,,,,,,
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,480.0,hoogte,millimeter,,,,,,,,,,,,,,,,
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,310.0,breedte,millimeter,,,,,,,,,,,,,,,,
310db0bd-71b7-52a2-a487-2d6e8b2086ee,tg:lhps:5459_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:5459_#1,180595,M 935 / A,310db0bd-71b7-52a2-a487-2d6e8b2086ee,tr:lh:7019,,,,,,,,,,
3115f2da-4c8f-5647-bf54-2fa4c8269409,tg:lhps:17417_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:17417_#2,https://data.letterenhuis.be/ark:/24970/3115f2da-4c8f-5647-bf54-2fa4c8269409
3115f2da-4c8f-5647-bf54-2fa4c8269409,tg:lhps:17417_#2,e22_AcquisitionNumbers,2,,,,225255/461,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115f2da-4c8f-5647-bf54-2fa4c8269409,tg:lhps:17417_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"59,5 x 50",,,,,,,,,,,"59,5 x 50",,,,,,,,,,,,,,,
3115f2da-4c8f-5647-bf54-2fa4c8269409,tg:lhps:17417_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,595.0,hoogte,millimeter,,,,,,,,,,,,,,,,
3115f2da-4c8f-5647-bf54-2fa4c8269409,tg:lhps:17417_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,500.0,breedte,millimeter,,,,,,,,,,,,,,,,
3115f2da-4c8f-5647-bf54-2fa4c8269409,tg:lhps:17417_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,tg:lhps:17417_#2,225255/461,M 9687 / A,3115f2da-4c8f-5647-bf54-2fa4c8269409,,,,,,,,,,,
3115f2da-4c8f-5647-bf54-2fa4c8269409,tg:lhps:17417_#2,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,5e1460fb-6626-5c54-ad96-c7500cc4f84c,au::20710:2:N,printers (people),,,,,
3159e30b-0519-5d76-9ffe-5d6659dd7f9d,tg:lhps:14757_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:14757_#1,https://data.letterenhuis.be/ark:/24970/3159e30b-0519-5d76-9ffe-5d6659dd7f9d
3159e30b-0519-5d76-9ffe-5d6659dd7f9d,tg:lhps:14757_#1,e22_AcquisitionNumbers,1,,,,215280/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159e30b-0519-5d76-9ffe-5d6659dd7f9d,tg:lhps:14757_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"57,5 x 38",,,,,,,,,,,"57,5 x 38",,,,,,,,,,,,,,,
3159e30b-0519-5d76-9ffe-5d6659dd7f9d,tg:lhps:14757_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,575.0,hoogte,millimeter,,,,,,,,,,,,,,,,
3159e30b-0519-5d76-9ffe-5d6659dd7f9d,tg:lhps:14757_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,380.0,breedte,millimeter,,,,,,,,,,,,,,,,
3159e30b-0519-5d76-9ffe-5d6659dd7f9d,tg:lhps:14757_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:14757_#1,215280/1,"AA 5 / A (LK XI,5)",3159e30b-0519-5d76-9ffe-5d6659dd7f9d,,,,,,,,,,,
319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:27030_#1,https://data.letterenhuis.be/ark:/24970/319fba53-a9ec-590a-8444-4deeac7910ca
319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,e22_AcquisitionNumbers,1,,,,225212/3955,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,e22_Acquisitions,1,tr:lh:7875,"dlod={""name"":""Schenking van Openluchtmuseum der Beeldhouwkunst Middelheim"",""ark"":""ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c"",""uri"":""/repositories/11/accessions/13903"",""id"":""tr:lh:7875"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/dfe90014-bf65-5856-a851-07c3bb48894c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92200,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769"",""uri"":""/repositories/11/archival_objects/178219"",""id"":""isad:lh:92200"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Affichecollectie van Openluchtmuseum der Beeldhouwkunst Middelheim"",""resourceArk"":""ark:/24970/x0/da0a5bd5-6d91-50a1-92c4-d7fbd16e71fd"",""resourceURI"":""/repositories/11/resources/2327"",""resourceID"":""isad:lh:92197"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d51f1d2d-32aa-5142-bd0c-25d0ccb94769,,,,,,,,,,,,,,,,,,,,
319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"70 x 48,5",,,,,,,,,,,"70 x 48,5",,,,,,,,,,,,,,,
319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,700.0,hoogte,millimeter,,,,,,,,,,,,,,,,
319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,485.0,breedte,millimeter,,,,,,,,,,,,,,,,
319fba53-a9ec-590a-8444-4deeac7910ca,tg:lhps:27030_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:27030_#1,225212/3955,O 3369 / A (CM2957),319fba53-a9ec-590a-8444-4deeac7910ca,tr:lh:7875,isad:lh:92200,,,,,,,,,
320d53f7-a600-5f5a-8f52-d0d78cb298d9,tg:lhps:28731_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:28731_#1,https://data.letterenhuis.be/ark:/24970/320d53f7-a600-5f5a-8f52-d0d78cb298d9
320d53f7-a600-5f5a-8f52-d0d78cb298d9,tg:lhps:28731_#1,e22_AcquisitionNumbers,1,,,,225262/28,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320d53f7-a600-5f5a-8f52-d0d78cb298d9,tg:lhps:28731_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"42,5 x 31",,,,,,,,,,,"42,5 x 31",,,,,,,,,,,,,,,
320d53f7-a600-5f5a-8f52-d0d78cb298d9,tg:lhps:28731_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,425.0,hoogte,millimeter,,,,,,,,,,,,,,,,
320d53f7-a600-5f5a-8f52-d0d78cb298d9,tg:lhps:28731_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,310.0,breedte,millimeter,,,,,,,,,,,,,,,,
320d53f7-a600-5f5a-8f52-d0d78cb298d9,tg:lhps:28731_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:28731_#1,225262/28,P 132 / A,320d53f7-a600-5f5a-8f52-d0d78cb298d9,,,,,,,,,,,
323e1df6-d917-5f05-945e-b71314f2b6bb,tg:lhps:25702_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:25702_#2,https://data.letterenhuis.be/ark:/24970/323e1df6-d917-5f05-945e-b71314f2b6bb
323e1df6-d917-5f05-945e-b71314f2b6bb,tg:lhps:25702_#2,e22_AnnotationsMaterial,2,,,,,,adm.note,Exemplaar zonder correctie,Exemplaar zonder correctie,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
323e1df6-d917-5f05-945e-b71314f2b6bb,tg:lhps:25702_#2,e22_Archives,2,,,,,,,,,,,isad:lh:131358,"dlod={""name"":""Nationaal Muziektornooi"",""ark"":""ark:/24970/x0/e06af159-9060-53a5-b485-aabdc6830773"",""uri"":""/repositories/11/archival_objects/227983"",""id"":""isad:lh:131358"",""nameWithContext"":[""Activiteit"",""Drukwerk"",""Affiches (selectie als aanvulling van de collectie)""],""resourceName"":""Archief van Mercurius"",""resourceArk"":""ark:/24970/x0/00101293-8af6-5bcb-8848-f1b2349650ef"",""resourceURI"":""/repositories/11/resources/2934"",""resourceID"":""isad:lh:95907"",""capacity"":""Nationaal Muziektornooi"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/e06af159-9060-53a5-b485-aabdc6830773,,,,,,,,,,,,,,,,,,,,
323e1df6-d917-5f05-945e-b71314f2b6bb,tg:lhps:25702_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,60 x 50,,,,,,,,,,,60 x 50,,,,,,,,,,,,,,,
323e1df6-d917-5f05-945e-b71314f2b6bb,tg:lhps:25702_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,600.0,hoogte,millimeter,,,,,,,,,,,,,,,,
323e1df6-d917-5f05-945e-b71314f2b6bb,tg:lhps:25702_#2,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,500.0,breedte,millimeter,,,,,,,,,,,,,,,,
323e1df6-d917-5f05-945e-b71314f2b6bb,tg:lhps:25702_#2,e22_Items,2,,,,,,,,,,,,,,,,,,,tg:lhps:25702_#2,,M 9687 / A,323e1df6-d917-5f05-945e-b71314f2b6bb,,isad:lh:131358,Exemplaar zonder correctie,,,,,,,,
323e1df6-d917-5f05-945e-b71314f2b6bb,tg:lhps:25702_#2,e22_ProductionActors,1,,,,,,,,,,,,,,,,,,,,,,,,,,9a4a4106-0a5a-5ed9-95a4-c4503dcde7fb,au::20710,printers (people),"dlod={""name"":""Mercurius"",""ark"":""ark:/83110/x0/9a4a4106-0a5a-5ed9-95a4-c4503dcde7fb"",""uri"":""/agents/corporate_entities/14097"",""id"":""au::20710"",""nameWithContext"":[""D. de Vos-Van Kleef"",""De Vos \u0026 Van der Groen""],""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9a4a4106-0a5a-5ed9-95a4-c4503dcde7fb,,,
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:30111_#1,https://data.letterenhuis.be/ark:/24970/325cc435-673a-52b7-85f0-08278fd29e81
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_AcquisitionNumbers,1,,,,225265/95,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_Acquisitions,1,tr:lh:9940,"dlod={""name"":""Affiches van de Culturele Affichewedstrijd 2007-2008"",""ark"":""ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd"",""uri"":""/repositories/11/accessions/10283"",""id"":""tr:lh:9940"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/ffbc8ea9-b315-5162-905e-6312c5b9eefd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>c foto: Luc Vleugels &amp; Pieter Huybrechts</p>
","<p>c foto: Luc Vleugels &amp; Pieter Huybrechts</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_Archives,1,,,,,,,,,,,isad:lh:170202,"dlod={""name"":""Seizoen 2007-2008"",""ark"":""ark:/24970/x0/bd3a0e44-40f2-5d8c-8991-f6176f64e5c8"",""uri"":""/repositories/11/archival_objects/252022"",""id"":""isad:lh:170202"",""nameWithContext"":[""Culturele affichewedstrijden""],""resourceName"":""Archief van Prospekta"",""resourceArk"":""ark:/24970/x0/0c843036-5add-5f11-ac53-8d1a18d3b7d5"",""resourceURI"":""/repositories/11/resources/3284"",""resourceID"":""isad:lh:92697"",""capacity"":""Seizoen 2007-2008"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/bd3a0e44-40f2-5d8c-8991-f6176f64e5c8,,,,,,,,,,,,,,,,,,,,
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,42 x 60,,,,,,,,,,,42 x 60,,,,,,,,,,,,,,,
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,420.0,hoogte,millimeter,,,,,,,,,,,,,,,,
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,600.0,breedte,millimeter,,,,,,,,,,,,,,,,
325cc435-673a-52b7-85f0-08278fd29e81,tg:lhps:30111_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:30111_#1,225265/95,PP 210 / A (CA 278),325cc435-673a-52b7-85f0-08278fd29e81,tr:lh:9940,isad:lh:170202,,,,,,,,,
32749a5c-004c-5c7a-8dcd-5e1c118c88a1,tg:lhps:25536_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:25536_#1,https://data.letterenhuis.be/ark:/24970/32749a5c-004c-5c7a-8dcd-5e1c118c88a1
32749a5c-004c-5c7a-8dcd-5e1c118c88a1,tg:lhps:25536_#1,e22_AcquisitionNumbers,1,,,,225255/361,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32749a5c-004c-5c7a-8dcd-5e1c118c88a1,tg:lhps:25536_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"46 x 29,5",,,,,,,,,,,"46 x 29,5",,,,,,,,,,,,,,,
32749a5c-004c-5c7a-8dcd-5e1c118c88a1,tg:lhps:25536_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,460.0,hoogte,millimeter,,,,,,,,,,,,,,,,
32749a5c-004c-5c7a-8dcd-5e1c118c88a1,tg:lhps:25536_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,295.0,breedte,millimeter,,,,,,,,,,,,,,,,
32749a5c-004c-5c7a-8dcd-5e1c118c88a1,tg:lhps:25536_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:25536_#1,225255/361,M 9326 / A,32749a5c-004c-5c7a-8dcd-5e1c118c88a1,,,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:36653_#1,https://data.letterenhuis.be/ark:/24970/32c9cb29-2559-5bf5-b61c-c466ee7c461c
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_AcquisitionNumbers,1,,,,225272/1806,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_AnnotationsMaterial,1,,,,,,note.lhalg,"<p>Kleurenlithografie; gesign. r.o. &quot;J. Chéret&quot;</p>
<p>Affiche in 2 delen</p>
","<p>Kleurenlithografie; gesign. r.o. &quot;J. Chéret&quot;</p>
<p>Affiche in 2 delen</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92876,"dlod={""name"":""Oude collectie"",""ark"":""ark:/24970/x0/b048acf4-db43-5cc8-afc4-c29664ff1ab7"",""uri"":""/repositories/11/archival_objects/271770"",""id"":""isad:lh:92876"",""resourceName"":""Affichecollectie van Museum Vleeshuis"",""resourceArk"":""ark:/24970/x0/f6c95b67-ed69-5283-93e0-66c4960b34da"",""resourceURI"":""/repositories/11/resources/3452"",""resourceID"":""isad:lh:92216"",""capacity"":""Oude collectie"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/b048acf4-db43-5cc8-afc4-c29664ff1ab7,,,,,,,,,,,,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_Carrier,1,,,,,,kenmerken.lhdragerps,ddo,,,,,,,canvas (textile material),,,,,,,,,,,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken.lhformatps,"244,5 x 88,5 ",,,,,,,,,,,"244,5 x 88,5 ",,,,,,,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,2445.0,hoogte,millimeter,,,,,,,,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_Dimensions,,,,,,,kenmerken.lhformatps,,,,,,,,,885.0,breedte,millimeter,,,,,,,,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,tg:lhps:36653_#1,225272/1806,AV.5937,32c9cb29-2559-5bf5-b61c-c466ee7c461c,,isad:lh:92876,,,,,,,,,
32c9cb29-2559-5bf5-b61c-c466ee7c461c,tg:lhps:36653_#1,e22_ProductionActors,2,,,,,,,,,,,,,,,,,,,,,,,,,,2d20ec23-21a2-5b34-8f1c-cf4a5b194990,au::59251,printers (people),"dlod={""name"":""Imprimerie Chaix"",""ark"":""ark:/83110/x0/2d20ec23-21a2-5b34-8f1c-cf4a5b194990"",""uri"":""/agents/corporate_entities/20127"",""id"":""au::59251"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2d20ec23-21a2-5b34-8f1c-cf4a5b194990,,,
3367ecf9-eef8-5687-ab54-39252ce6e0bb,tg:lhps:57737_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhps:57737_#1,https://data.letterenhuis.be/ark:/24970/3367ecf9-eef8-5687-ab54-39252ce6e0bb
