ResourceID,brocade.id,card,order,adm.acquiredVia,Registration Number value,adm.isadPartOf,Location Number,adm.note,Warehouse Location (begin),Serial Number,Warehouse Location (ende)
70fa53b2-0886-5b0f-a73f-ca169a39984d,tg:lhpa:226,Items,1,tr:lh:3417,67557,isad:lh:96106,SC 15 A 1,"Retrospectieve Paul Joostens, I.C.C., 1976, cat.nr. 28",,,
0be148ce-ee35-511c-be69-29efd9cad05c,tg:lhpa:9623,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
14b47f8e-db97-5583-a05b-a02d018f0d37,tg:lhpa:9434,Items,1,,,isad:lh:120544,,,,CC 174 / 13,
60c0387e-2e4c-50b3-bd95-52aed8065b14,tg:lhpa:9064,Items,1,tr:lh:9191,220717,isad:lh:96102,SC 32 A 1,,,,
d472ab51-6149-578b-8a50-93e68e6a105d,tg:lhpa:174,Items,1,tr:lh:30763,75366,,SC 13 E 1,,,,
8623b6db-b6e7-5070-b562-ed809907cb7e,tg:lhpa:9658,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
b772f055-f5be-5790-ba5f-762861e177fe,tg:lhpa:318,Items,1,tr:lh:515,10320,isad:lh:96130,SC 67 C2,,,,
3dc40b82-f876-5b98-9ab8-44a0d6fac364,tg:lhpa:9463,Items,1,tr:lh:7337,195165/17,isad:lh:127424,O 393 / Doos 10,,,,
64028217-2c71-5206-aee5-26e51c81595c,tg:lhpa:573,Items,1,,196036,,SC 17 B 1,,,,
cde6c27f-40b2-597b-9dd9-1f8c45dfa3b8,tg:lhpa:9526,Items,1,,,isad:lh:133468,V 4775/I,,,,
87de057f-eac4-5cf7-a9e4-194d8e065685,tg:lhpa:9475,Items,1,tr:lh:7337,195165/15,isad:lh:127424,O 393 / Doos 10,,,,
45aa0e1b-4cf5-55cc-8e2a-a88e2d590c38,tg:lhpa:82,Items,1,tr:lh:2251,42669,,SC 19 C 1,,,,
420467bc-b62d-5858-8b63-f500a712da2f,tg:lhpa:135,Items,1,tr:lh:1048,19125/2,isad:lh:96067,SC 27 D 1,,,,
db58c1c9-a5e6-5e8a-8372-dcf738341762,tg:lhpa:565,Items,1,,142129,,SC 15 B 1,,,,
282f528d-151a-5221-99f9-54749e068664,tg:lhpa:9619,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
ca52d17e-0698-5ab2-9f20-1f199ccc8926,tg:lhpa:359,Items,1,tr:lh:9810,88420,,SC 11 E 1,,,,
c36f8e60-e230-580e-97b1-0ef760ec8db2,tg:lhpa:9588,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
64891017-20f6-5292-8631-383441bfdcaa,tg:lhpa:9567,Items,1,,,isad:lh:133468,,,SC 66 C 1,,
22b5a555-d0cc-57d8-b765-f8c7bde25afe,tg:lhpa:162,Items,1,,90010,,SC 25 B 2,,,,
31e49c88-6a71-52a6-85cf-557f434abfe0,tg:lhpa:9834,Items,1,,,isad:lh:182626,BB 210 / SC,,,,
6f05728d-09fc-5f1c-baf4-f9d678d2bd1b,tg:lhpa:6554,Items,1,tr:lh:3054,60829/92,isad:lh:96214,Planex GT / B 366,,,,
e3e97fd8-e86d-5006-ba0e-ea5fef138287,tg:lhpa:9589,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
36b6b10b-b741-53a7-8a12-0b0d3151b279,tg:lhpa:533,Items,1,,179592,,SC 14 C 1,,,,
2e95bf45-77a2-5103-866f-1851c6f0d976,tg:lhpa:499,Items,1,tr:lh:467,9195,,SC 04 A 2,,,,
d71b2fa9-2bbe-5b8b-a218-d8217ec2152f,tg:lhpa:163,Items,1,tr:lh:6625,167171,isad:lh:96064,SC 26 A 1,,,,
1175425f-3107-530b-81fa-28f94d65593a,tg:lhpa:1382,Items,1,,199393,,In Permanente,,,,
727d286d-3356-5c61-b4a2-9e921f055c75,tg:lhpa:9618,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
e2f5dc26-6c20-5163-a3fb-3aad0a4af34a,tg:lhpa:358,Items,1,tr:lh:3038,60610/2,isad:lh:96143,SC 18 C 1,,,,
50a1fbf2-26a2-5a09-8ec5-d4c109f3103e,tg:lhpa:9474,Items,1,tr:lh:7337,195165/13,isad:lh:127424,O 393 / Doos 10,,,,
7367c1b1-9022-58a3-81fb-bf3b7d17c114,tg:lhpa:83,Items,1,tr:lh:1517,27440,,SC 06 C 1,,,,
d0686dec-19eb-57cb-83ba-8d66cf53cf25,tg:lhpa:134,Items,1,tr:lh:972,18192/2,isad:lh:96067,SC 15 A 1,,,,
4f34ab37-4dc7-51ce-a1f5-93ed5ca0d395,tg:lhpa:564,Items,1,,159061,,SC 06 A 1,,,,
cdd56d09-17d0-5bdd-8956-8ee25cb93fb2,tg:lhpa:6902,Items,1,tr:lh:30813,75246,,,Planex GP / Glasramen,,,
b2c13b7b-e069-5886-b2f3-3ac19dc8e723,tg:lhpa:95,Items,1,tr:lh:730,13795,,SC 13 B 1,"Datering door Dillens zelf in een brief aan de Antwerpse stadssecretaris, die het stuk doorgaf aan Stadsbibliothecaris Emmanuel de Bom (16.4.1912)",,,
7d5f3fc6-b8a0-5d0c-a515-b2ef282b3544,tg:lhpa:9462,Items,1,tr:lh:7337,195165/16,isad:lh:127424,O 393 / Doos 10,,,,
60d40247-f938-5dee-a6bf-e0de3be4d83e,tg:lhpa:572,Items,1,,196035,,SC 17 E 1,,,,
6be385a7-1289-5fe9-98d4-1d97fd2c77de,tg:lhpa:9659,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
4afaa8eb-3835-5a2a-bb97-c729426b514a,tg:lhpa:319,Items,1,tr:lh:515,10321,isad:lh:96130,SC 67 C2,,,,
94738900-0f88-5e0e-80d8-61dfb3d52781,tg:lhpa:9435,Items,1,,,isad:lh:120545,,,,CC 174 / 13,
8e86b958-f324-5cb7-873f-65e4dfccf093,tg:lhpa:4342,Items,1,,200720/1,,SC 21 B 2,,,,
5231170e-2adc-5e8c-976c-032a6529a70b,tg:lhpa:9570,Items,1,,,isad:lh:133468,,,SC 66 B 1,,
e1568096-39d6-51aa-b4fa-74db438bf157,tg:lhpa:9767,Items,1,tr:lh:126474,,,,preciosa,V2 F,,
1beb296b-7200-57c5-8de2-3dc9fc012d58,tg:lhpa:362,Items,1,,75380,,SC 10 D 2,,,,
a8c25837-3272-5059-8fb9-f72cd3323341,tg:lhpa:227,Items,1,,69431,,SC 04 D 1,,,,
ddc8b5a4-8f6c-560b-9ea4-aed5e3a07ff3,tg:lhpa:9622,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
3053e3c9-0c8e-5b7a-bed5-5537cfe65ea6,tg:lhpa:335,Items,1,,65362,,SC 10 B 1,,,,
ffc19594-6d9e-5368-8316-3f99d0647a44,tg:lhpa:9730,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
aa9407d9-ab68-5ff6-9b39-9f38f0570873,tg:lhpa:9675,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
2b49a85e-23b6-5dba-81a7-d8978f829c78,tg:lhpa:270,Items,1,,75214,,SC 15 E 1,,,,
0191b2df-a168-5942-9311-6e715ef1191f,tg:lhpa:620,Items,1,tr:lh:6990,174820,isad:lh:96177,"Planex GT / VI, 7",,,,
d4fcdbf5-c6e2-543a-9b52-05ae7cac3ac0,tg:lhpa:8434,Items,1,,220268,isad:lh:96225,SC 31 A,,,,
d34e49f0-5ffe-5ede-9c16-ccfb02a0cc7f,tg:lhpa:159,Items,1,,75239,,SC 18 B 1,,,,
4e9fa9c6-1513-5ad5-8617-1b3ac7183a03,tg:lhpa:9419,Items,1,tr:lh:9497,300044,isad:lh:103792,C 3872 /I,,V1 B 10 A2,,
ea0d814d-9d9a-5fa5-9001-c332d7dfbe01,tg:lhpa:289,Items,1,,111738,,V0,Hangt in de trapzaal naar het auditorium.,,,
96b4dbca-4a9e-5936-b4a2-46d86dd546c9,tg:lhpa:9726,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
c9b5fdfb-7dff-5f12-9720-3abc80f1ca8a,tg:lhpa:323,Items,1,,26113,,SC,,,,
248a799c-7112-550d-8bc0-13146f17b643,tg:lhpa:636,Items,1,,216708,isad:lh:96200,SC 29 C 1,,,,
ce7cc69a-aa25-5d0b-b05d-9c9f99915bc4,tg:lhpa:266,Items,1,,52056,,SC 21 A 2,,,,
fca31d81-884f-5ef9-96fe-6009056bb000,tg:lhpa:9663,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
0e2676e0-8142-5c7e-894e-cf5d545c6b90,tg:lhpa:9819,Items,1,,,isad:lh:164979,Planex GT / C 2435,,,,
e9af223d-7b9f-53e7-9e6c-c863c5d04b00,tg:lhpa:8530,Items,1,,215879/32,,Planex GT / T 292,,,,
2ba72d5a-9dfb-5f4d-b0b2-a8c80d2629ff,tg:lhpa:374,Items,1,,83790,,SC 17 D 2,,,,
3ad07255-3782-516f-8d1b-380501ec8188,tg:lhpa:9771,Items,1,tr:lh:134049,,isad:lh:96227,Planex GT / V 114,,,,
bc6b338e-a0a5-52e6-8665-14c79b36c469,tg:lhpa:9634,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
069a2ce7-6fa8-5075-aad1-a09776c3bd1e,tg:lhpa:231,Items,1,,75225,,SC 10 A 1,"De opdracht en de herdenkingsdata op het schilderij houden
hoogstwaarschijnlijk verband met de publikatie van de studie _Pieter Frans van
Kerckhoven_ door Lode Baekelmans en het uitgeven van het werk _Jonker Willem_
door P.F. van Kerckhoven.",,,
586d972d-128b-5fe6-afc1-d367967031e3,tg:lhpa:548,Items,1,,197541,,SC 07 A 2,,,,
558e2fec-e17b-5f09-9f53-9101495b00f0,tg:lhpa:40,Items,1,,75354,,SC 35 A 1,,,,
1e138164-ac9f-5792-94b9-ac3e50dc4e35,tg:lhpa:9458,Items,1,tr:lh:7337,195165/5,isad:lh:127424,O 393 / Doos 10,,,,
a06e6ed7-09f8-5a01-8aef-0b23211f78b8,tg:lhpa:9585,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
481d14e6-4b62-5740-9e2f-6092114c25c2,tg:lhpa:37,Items,1,tr:lh:3791,72955,isad:lh:96070,SC 09 E 2,,,,
4dace4a6-8cef-5916-b0fd-f25b1c3f6a54,tg:lhpa:616,Items,1,tr:lh:7337,195166,,"Planex GT / VI, 6",,,,
744cf551-4078-5ad7-9273-5a27ef49356c,tg:lhpa:246,Items,1,,75318,,SC 03 B 1,,,,
4d642534-1ecd-5f4f-ad01-69e4f6083a11,tg:lhpa:9643,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
1f2b2985-d280-5cb9-80da-ef04d889c1c1,tg:lhpa:9706,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
6d579a0d-ee36-53dd-b0fe-6d9c11505e68,tg:lhpa:303,Items,1,,18255,,SC 04 D 1,,,,
4690208e-355f-5244-b8ec-4f53fe829030,tg:lhpa:587,Items,1,,124375,,SC 20 E 1,,,,
a4c53afe-11ff-5432-bc04-005098027ec9,tg:lhpa:568,Items,1,tr:lh:7266,179734,isad:lh:96170,SC 16 E 1,,,,
5082f899-5e27-5931-96cd-ddc4b730e26e,tg:lhpa:9497,Items,1,,,,"Planex GP / X, 2",,,,
06afac74-4889-5597-ac0b-2b65623db515,tg:lhpa:138,Items,1,tr:lh:1048,19125/6,isad:lh:96067,SC 27 D 1,,,,
226eefc5-11db-5983-970f-16cc49bae070,tg:lhpa:60,Items,1,tr:lh:30758,47281,,C 34 / I,"De titel verwijst naar het gelijknamige boek van Hendrik Conscience (1844), dat trouwens opgedragen is aan Eugeen de Block.",V1 B 11 A1,,
67275b1f-b409-5c68-8a2f-f114d471586f,tg:lhpa:9614,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
c472211e-912d-529d-97a9-04783f827348,tg:lhpa:211,Items,1,tr:lh:3018,60380,isad:lh:96104,H 2555 / I,"Over de viering waarvoor dit portret geschilderd werd, zie _De Vlaamsche
School_, 1886",V1 B 12 A2,,
d27263aa-d8ef-55a7-b58f-198ef787ff2c,tg:lhpa:641,Items,1,,216706,isad:lh:96200,SC 29 B 1,"Chérisy was de bijnaam van Edouard Huberti in de familie Teichmann-Belpaire. **Publicatie** Belpaire, Marie Elizabeth, _Kunst- en levensbeelden_. Antwerpen: Buschmann, 1913, 2de druk, p. 275.",,,
db0c8a68-74f0-5560-a174-8f0ab4c581aa,tg:lhpa:354,Items,1,tr:lh:1223,21715,,SC 09 D 2,,,,
c05db113-7d54-5fb7-8924-4c8419526567,tg:lhpa:4533,Items,1,,201264/1-4,,SC 73 C 1,,,,
47a0c7b9-7ea2-5c9c-8025-8801ebbb3b1a,tg:lhpa:591,Items,1,tr:lh:7099,177712,isad:lh:96085,SC 21 E 2,,,,
cbcadd44-1a35-5a0d-80e7-d6cfbd45c247,tg:lhpa:99,Items,1,,75358,,SC 37 B 1,,,,
cf285a6f-4dd1-5389-8365-ddd03a1697a9,tg:lhpa:76,Items,1,tr:lh:2794,98897,isad:lh:98717,SC 06 E 1,,,,
2e721a7d-816d-53a6-9c78-8e0bda00a2f7,tg:lhpa:9481,Items,1,,,isad:lh:128179,G 21795 / I,,,,
1cf587c0-5b03-56f1-9905-5278cd02b3c1,tg:lhpa:9252,Items,1,tr:lh:9314,221036,isad:lh:96243,Planex GT / D 981,Onafgewerkt portret of studie voor schilderij.,,,
a53a0b62-c17c-5fe4-8b98-21b64944d725,tg:lhpa:9602,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
f9df888a-5bca-5520-ba70-289079ef1f03,tg:lhpa:1377,Items,1,,199394,,SC 31 C 1,,,,
68c02a5e-460e-5028-a534-ecc859445db6,tg:lhpa:342,Items,1,,98830,,SC 05 D 2,,,,
c8826f07-46d3-5f4c-9116-7c67bf7a43d1,tg:lhpa:9593,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
252b1391-0d08-5bf9-9ea5-da3cb7c9cd6f,tg:lhpa:9439,Items,1,,,isad:lh:120478,,,,CC 174 / 1,
a813efc6-b11d-58ac-a4e4-4bb9b6e9448e,tg:lhpa:483,Items,1,tr:lh:7337,195170,isad:lh:96175,SC 07 C 1,,,,
0757751a-25c1-50e1-bdc8-6172c1fde8b8,tg:lhpa:9655,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
2c6ffaa2-be8a-523f-b42b-55808279a920,tg:lhpa:250,Items,1,tr:lh:30769,105636,,SC 09 E 1,"Op de achterzijde van het schilderij kleeft een stukje papier met de tekst
_Pieter de Mets 1908_ en een onleesbare handtekening.",,,
8d60335c-62b6-5796-a174-8ccf5f12e4a8,tg:lhpa:600,Items,1,tr:lh:7342,195196,isad:lh:96179,SC 25 E 2,,,,
ad8fe988-6a3b-5651-a3c6-673064b53a7f,tg:lhpa:315,Items,1,tr:lh:1085,19375,,SC 13 A 1,,,,
33935772-5fa2-5cca-bf60-049882dc7d51,tg:lhpa:9710,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
2ae31870-0aa2-5acd-9da7-66f7f59ad57e,tg:lhpa:552,Items,1,tr:lh:5919,128872,,SC 11 E 2,,,,
661cc86a-6daf-5e86-a4d7-b13c41f77b9a,tg:lhpa:9507,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I Planex GT,,,,
325f35e5-4854-5b84-979e-5b23da72d580,tg:lhpa:102,Items,1,tr:lh:2018,37496,isad:lh:96080,SC 27 A 1,,,,
a4dbead4-94a0-5366-88ab-57602ff1045a,tg:lhpa:9442,Items,1,,,isad:lh:120490,,,,CC 174 / 1,
7c40db82-f3cc-5f7e-b6fd-83a18c5f25a2,tg:lhpa:381,Items,1,tr:lh:7398,196040,isad:lh:96156,SC 19 E 1,,,,
4348cf28-b905-5d8e-93aa-14775a9b31ab,tg:lhpa:9803,Items,1,,221228,isad:lh:96201,SC 1 A 1,,,,
3c9ef589-6319-5fa7-913f-051645e47bd9,tg:lhpa:155,Items,1,tr:lh:30762,105593,,SC 36 E 2,,,,
2ebee7db-0ae3-53ca-b029-2f92cd40f2de,tg:lhpa:293,Items,1,,100128,,SC 21 E 1,,,,
fece5daf-4539-5184-8933-0674ced54a8b,tg:lhpa:9696,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
75a14750-7df5-5455-9530-ae416de70e80,tg:lhpa:339,Items,1,,102518,,SC 08 A 1,Datering in potlood op de lijst,,,
7cebf10a-4863-54fe-9b6f-a1cfaad08f76,tg:lhpa:9679,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
3c9ca83d-4a36-5353-ab1e-ed6bd1564e09,tg:lhpa:143,Items,1,tr:lh:542,10350,,V1 F,"Op 1.1.1889 is de laatste vertoning gespeeld van _Robert en Bertrand_ met Van
Doeselaer in de hoofdrol. Vandaar de datering.",,,
401c9963-dfd2-5b18-9afb-7c69769af801,tg:lhpa:9680,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
750755dc-c866-53a5-ab7f-4fa5574eada8,tg:lhpa:285,Items,1,tr:lh:1517,28597,,SC 03 A 1,,,,
1f8cecb4-a5bd-5d2f-bf9c-1b5ce19b8705,tg:lhpa:9511,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I Planex GT,,,,
a7ec2bd7-2caf-59b8-975e-8fd6bdead3e6,tg:lhpa:9454,Items,1,,,isad:lh:120755,,,,CC 174 /1,
0722f688-930f-54b3-986a-97ed17e80fc5,tg:lhpa:401,Items,1,,197211,,SC 29 E 1,,,,
fb618d45-571d-5ee7-8636-ec3880e41e5d,tg:lhpa:378,Items,1,,13794,,SC 21 E 1,,,,
7431cbf0-1f2f-5b73-8b5d-02c7eefd2045,tg:lhpa:397,Items,1,tr:lh:6354,148401,isad:lh:96064,SC 20 A 1,,,,
71c06b07-f075-5240-8942-75e80e94a848,tg:lhpa:9638,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
ce72e147-da3c-5812-8b10-9ad3a9582e8a,tg:lhpa:47,Items,1,,75220/1,,SC 15 A 2,,,,
c359b07e-f489-50f0-a8c6-5cb8fa1ae1e1,tg:lhpa:9776,Items,1,tr:lh:139775,,isad:lh:141225,,,SC 32 A 1,,
6c749b73-e1c1-57ac-a41b-4bb65d5a46cd,tg:lhpa:373,Items,1,,111616,,SC 26 E 2,,,,
686cb723-dfb8-57a0-8da7-1f0480dc2801,tg:lhpa:236,Items,1,tr:lh:4759,92929/2,isad:lh:96107,SC 13 C 1,,,,
5e96e18b-e651-5dff-bcd8-95500fd4b547,tg:lhpa:9633,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
e7a3fdca-13a9-5623-ad86-21f5159f78ad,tg:lhpa:148,Items,1,,74369,,SC 17 E 2,,,,
9c3ed02a-d27c-5caf-8ace-e94ea7d13c8f,tg:lhpa:324,Items,1,,100125,,SC 24 A 1,,,,
1ee64c31-6be1-5a54-ae2b-aabf0e9910de,tg:lhpa:9721,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
af3efc6c-861b-547d-94be-75cbd940eccb,tg:lhpa:631,Items,1,,197643,,E 147 / I,,V1 B 29 D2,,
d31f8bda-fcd0-5e03-804b-88942389415d,tg:lhpa:9664,Items,1,,,isad:lh:133454,GG 308 / I (Doos 2),,,,
66a32b99-de03-58d9-906d-fcabdc98702e,tg:lhpa:261,Items,1,,75372,,SC 09 C 1,,,,
3fa4a6ea-a47a-5d47-8be7-57a1c84d1f2b,tg:lhpa:9808,Items,1,,,,VV 221 / SC Planex GT,,,,
a5240e06-7a94-5898-99d3-042b14693180,tg:lhpa:9737,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
965534f4-ed5a-576b-b1d5-8eae2dfb67d4,tg:lhpa:332,Items,1,tr:lh:3207,64014/1,isad:lh:96135,SC 04 D 2,,,,
a076559e-3488-5795-96f3-8774d76d10ac,tg:lhpa:298,Items,1,tr:lh:2794,98875,isad:lh:98717,SC 05 E 1,"Dit doek is een later uitgesneden en ingelijst fragment van het portret van Mevr. van Rijswijck, dat eveneens in het AMVC bewaard wordt .",,,
32f94869-a73a-5abd-87ba-f2b9644abcbc,tg:lhpa:277,Items,1,,50640,,SC 03 E 1,,,,
70257a65-9ad7-5b67-b5f8-0bf8c4464045,tg:lhpa:9672,Items,1,,,isad:lh:133454,GG 308 / I (Doos 2),,,,
e4fc5f9e-4a59-5b55-8380-2a66bb8371a0,tg:lhpa:627,Items,1,tr:lh:6990,174828,isad:lh:96177,"Planex GT / VI, 7",,,,
ea2ba64e-e6aa-5b1b-9963-1a11e020f2d6,tg:lhpa:559,Items,1,tr:lh:6201,143717,,SC 13 D 1,,,,
e08c6b4a-35a9-5db2-93ef-b15b97ff349d,tg:lhpa:51,Items,1,tr:lh:30757,66889,,SC 08 B 1,,,,
212ebaf3-d191-5b82-95a6-0cf8ea7b4305,tg:lhpa:9449,Items,1,,,isad:lh:120750,,,,CC 174 / 17,
c9aaef7b-35b5-58b3-a082-0cdff8c83fe8,tg:lhpa:365,Items,1,tr:lh:4997,99069,isad:lh:96148,SC 24 D 2,,,,
13100158-f6ee-5444-b493-e8e364480444,tg:lhpa:9760,Items,1,tr:lh:126474,,,,preciosa,V2 F,,
6d23ebd4-02dc-556b-b3d2-8ccde31a7200,tg:lhpa:9625,Items,1,,,isad:lh:133454,GG 308 / I (Doos 2),,,,
02f1985b-67c7-5678-ad1a-dd18abdbfe8c,tg:lhpa:220,Items,1,tr:lh:1313,22101,,SC 20 B 2,,,,
f07bff52-418c-5d1e-b911-b97d708558e6,tg:lhpa:9432,Items,1,,,isad:lh:120544,,,,CC 174 / 13,
1231cb77-7633-52ab-8e23-399618b8441f,tg:lhpa:9598,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
a02aacc6-b6aa-5a1e-97e1-9b58066ebb94,tg:lhpa:9577,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
f88e66c6-6821-5e8b-81cd-51a997d5223e,tg:lhpa:488,Items,1,tr:lh:6831,168691/1,isad:lh:96125,SC 08 D 2,,,,
ad8cfb36-17a4-5b9b-b947-17e319e70f90,tg:lhpa:172,Items,1,,75364,,,,,,
aa37d09c-31ed-5f49-8a24-1ce85357da2b,tg:lhpa:3879,Items,1,tr:lh:5478,107649,isad:lh:96167,L 977 / I,,,,
60ec4968-c45f-53a0-984c-c81442c73a9a,tg:lhpa:9465,Items,1,tr:lh:7337,195165/19,isad:lh:127424,O 393 / Doos 10,,,,
b9d5e927-46ea-5526-a806-aa39d1f785d5,tg:lhpa:92,Items,1,tr:lh:608,11923,isad:lh:98238,SC 35 E 1,,,,
38a96f22-4d1b-59aa-a05c-fbd447e2dafe,tg:lhpa:575,Items,1,,178744,,SC 17 B 2,,,,
af6d51db-c952-526c-af6c-c1806880cb05,tg:lhpa:9520,Items,1,,,isad:lh:133468,V 4775/I,,,,
828fcfc4-86da-5046-ac76-5170f8e94e10,tg:lhpa:6006,Items,1,,217535,,SC,"Portret gemaakt n.a.v. de tentoonstelling: Schrijversportretten ingericht door de KASKA, April 2005.",,,
2a22e476-569f-571d-9993-28a26e5cfd87,tg:lhpa:9609,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
12882b88-6a53-585d-884f-566f927b393b,tg:lhpa:349,Items,1,,84065,,SC 06 D 1,,,,
33fbf761-a0dd-5473-b07b-e8efbb623c49,tg:lhpa:7302,Items,1,tr:lh:5300,104390,isad:lh:96222,V 444 / I,,,,
e40dd683-b6c1-502c-9b01-cbf87b3d4b01,tg:lhpa:84,Items,1,tr:lh:1223,22480,,SC 21,,,,
7be28bfc-ef49-5df7-bd38-3adc988ead6e,tg:lhpa:9473,Items,1,tr:lh:7337,195165/11,isad:lh:127424,O 393 / Doos 10,,,,
a5d3993b-b818-51cb-8376-5c7712828241,tg:lhpa:133,Items,1,tr:lh:972,18192/1,isad:lh:96067,SC 16 C 2,,,,
dd1d19c4-3030-533e-aff7-652846552d39,tg:lhpa:563,Items,1,,178743,,SC 14 B 2,,,,
56699392-ef16-5988-a771-4c77cc5fe149,tg:lhpa:471,Items,1,,197429,,SC 5,,,,
474e8cea-278a-5520-b60e-d589e7e9f352,tg:lhpa:2268,Items,1,,200356,,SC 28 A 1,,,,
45e871a4-fdaf-560b-8e08-1d04a80f828a,tg:lhpa:9832,Items,1,tr:lh:7491,197334,isad:lh:96163,SC 72 C 2,,,,
3b117a71-6e41-5305-969c-e5bde353d59b,tg:lhpa:534,Items,1,tr:lh:7342,195190,isad:lh:96179,SC 03 E 1,,,,
244ecf3e-726b-515a-8f69-194df29debf2,tg:lhpa:164,Items,1,tr:lh:2212,42163/5,,V3 D,,,,
33389877-15c6-5f0d-960d-25be15d2c58f,tg:lhpa:9648,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
80273561-b20a-51c0-9d2e-8f9fabf558fc,tg:lhpa:9218,Items,1,,221026,,SC 33 B 2,,,,
b8c50aaf-4b98-508c-a971-df1976797fa6,tg:lhpa:308,Items,1,tr:lh:2541,49941,,SC 08 B 1,,,,
c0f6d33c-fc38-5239-9285-ebb811249929,tg:lhpa:5684,Items,1,,51849/2,,SC 57 B 2,,,,
f5a93f0a-b76e-58bd-b4aa-d95d394edce4,tg:lhpa:390,Items,1,tr:lh:6354,148386,isad:lh:96158,SC 25 A 1,,,,
d805c55d-a531-5115-8fc0-7b289b862f69,tg:lhpa:6933,Items,1,tr:lh:9860,218811,isad:lh:96217,"Planex GP / X, 4",,,,
2e223573-eaa1-5efd-9725-14354ca8f6b2,tg:lhpa:9516,Items,1,,,isad:lh:133468,SC 73 B 2,,,,
a37884d5-379a-52d8-a003-18726352bd1c,tg:lhpa:543,Items,1,,197429/b,,SC 05 C 2,,,,
8b6227ad-c151-5ea4-930b-1f2aa3355401,tg:lhpa:9453,Items,1,,,isad:lh:120750,,,,CC 174 / 17,
57767415-638c-58b0-83a0-a412a4c76a22,tg:lhpa:328,Items,1,tr:lh:5566,110843,isad:lh:96133,SC 08 C 1,,,,
c3a8b379-2cf4-5a78-9696-c6cc8dc1e624,tg:lhpa:282,Items,1,,75201,,SC 14 E 2,,,,
b89041a4-d5d6-5630-a4e6-1d5b996e2818,tg:lhpa:9687,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
dd6158a3-e3df-59a7-a4d3-25d24653ebe7,tg:lhpa:9668,Items,1,tr:lh:110365,,isad:lh:133454,GG 308 / I (Doos 2),,,,
aa450ddc-1bfe-5c5e-9db5-5da3f36d82ae,tg:lhpa:9812,Items,1,tr:lh:140191,,,EE 119 / SC,,,,
e802f5ad-3278-5fec-998d-7632992171a0,tg:lhpa:144,Items,1,,53537,,SC 27 E 1,"Opdracht op de lijst m.o. (op koperplaat):

_Den Heer Frans van Doeselaer

Bestuurder van den Nederlandschen Schouwburg op zijn vijftigjarig Jubelfeest

namens zijn vereerders aangeboden door den

Zuid-Nederlandschen Tooneelbond

Antwerpen 11 novembver 1897_",,,
ab3bda76-0d17-58c8-9642-12f429724855,tg:lhpa:9691,Items,1,,,isad:lh:133454,GG 308 / I (Doos 1),,,,
623dd10a-fcdc-5756-97fa-ffc169485367,tg:lhpa:294,Items,1,,86860,,SC 18 E 2,,,,
