brocade.id,ResourceID,card,order,Archive Note,Archive Note,Warehouse Location (begin),Serial Number,adm.note,Warehouse Location (ende),adm.note.language,adm.note.type
tg:rubgr:3547,f507558f-d0b0-52cd-80aa-c4e8f494db71,Items,1,AFG_095_032,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:3117,0d295c35-13a2-5bde-b4c5-1172e1fb212e,Items,1,AFG_090_037,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3052,eeec635f-d3a4-555f-8720-fa6b6892d9fb,Items,1,AFG_089_052,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1595,776a940d-f065-5343-a405-72db0d447066,Items,1,AFG_043_016,isad:rub:2973,,,,,Nederlands,remarks
tg:rubgr:2213,6de255fa-0203-59f8-8483-ef76f82cc0af,Items,1,AFG_067_001,isad:rub:2997,,,,,Nederlands,remarks
tg:rubgr:3951,96e2526f-723b-5922-9cf1-ff6383ee189b,Items,1,AFG_102_066,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:5186,f0f0794a-de68-5bd3-99a6-98fafe7da399,Items,1,AFG_143_065,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:689,a04c345b-4a10-5df6-9294-7bf403319ae3,Items,1,AFG_016_022,isad:rub:2946,,,,,Nederlands,remarks
tg:rubgr:3681,cb45fe6c-5db4-5d57-b563-9a67a08252cb,Items,1,AFG_097_127,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4144,e4bd6076-a798-57b6-ac8a-51eb0b78c255,Items,1,AFG_109_024,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:2993,9ee38983-2e1c-55e2-bbb6-727b403e19bc,Items,1,AFG_088_014,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:373,e2b41fca-584b-5f66-9bd2-77f5102a6369,Items,1,AFG_007_022,isad:rub:2937,,,,,Nederlands,remarks
tg:rubgr:1716,d490ba4b-b2a0-586b-b8ed-b5dd1a7e885e,Items,1,AFG_046_019,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:2839,bc97c240-75c8-5dd7-937c-bc4c97b4d346,Items,1,AFG_086_097,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:723,00cacee7-b0a3-57d9-b89e-29393b97a1ce,Items,1,AFG_017_016,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:2090,2b582c6b-7372-54c4-a362-4e1197ea5586,Items,1,AFG_058_004,isad:rub:2988,,,,,Nederlands,remarks
tg:rubgr:4847,e64de584-1917-5515-a666-614d70aad106,Items,1,AFG_134_031,isad:rub:3056,,,,,Nederlands,remarks
tg:rubgr:5240,ba732a59-bc20-50de-993d-63e71b9c33a9,Items,1,AFG_144_024,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:4001,87ed84d1-3c68-54ab-9317-5629bcb6b4b7,Items,1,AFG_104_004,isad:rub:3025,,,,,Nederlands,remarks
tg:rubgr:1203,d3a976e2-2420-5163-a393-0accec7edc94,Items,1,AFG_029_012,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:4451,e4b165cf-1a9d-5850-8460-97d155d701ef,Items,1,AFG_113_015,isad:rub:3034,,,,,Nederlands,remarks
tg:rubgr:3394,18912f86-8fc3-571e-ae90-a90942fe563c,Items,1,AFG_093_057,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:666,3d6b6404-fe6f-5b0f-9207-13e021f9828c,Items,1,AFG_015_023,isad:rub:2945,,,,,Nederlands,remarks
tg:rubgr:1653,c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,Items,1,AFG_045_009,isad:rub:2975,,,,,Nederlands,remarks
tg:rubgr:3140,7d23caf8-7c57-507d-87b9-3624bbe17e55,Items,1,AFG_090_060,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4685,722aa5c5-adbe-54f9-aff0-7a4b7cb1a2ab,Items,1,AFG_124_002,isad:rub:3046,,,,,Nederlands,remarks
tg:rubgr:518,6af010fc-dfba-5818-b250-e03cab10e63d,Items,1,AFG_010_033,isad:rub:2940,,,,,Nederlands,remarks
tg:rubgr:2751,eae3567b-5fac-5668-9712-a9c4755adfe1,Items,1,AFG_086_009,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:10,49619962-6762-5d08-a69f-f5f403e72d5c,Items,1,AFG_001_010,isad:rub:2930,,,,,Nederlands,remarks
tg:rubgr:3906,e973611a-edda-556d-94a3-088a0486b8c3,Items,1,AFG_102_021,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:1891,e9d27897-13f4-5b89-bd72-8737b988ba99,Items,1,AFG_052_003,isad:rub:2982,,,,,Nederlands,remarks
tg:rubgr:1038,ecdd6415-3f4d-5e5c-a97a-8acf180e8b32,Items,1,AFG_022_071,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:3005,1cb6bf14-ca43-5b29-9f8c-65266089e889,Items,1,AFG_089_005,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1192,1ca34071-372b-5326-a6aa-8edee1070044,Items,1,AFG_029_001,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:1468,4fa7fc0a-cda3-570d-83d0-987419ec1e10,Items,1,AFG_038_074,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:4390,d75df19d-f939-59bb-9aae-8d0e25f1b92c,Items,1,AFG_111_185,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3455,07501748-8cda-5070-ab93-c4bd984e788d,Items,1,AFG_094_019,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:5352,9e0d8ef0-a63b-5da7-8819-13798a67297d,Items,1,AFG_145_082,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:4810,e7d32e2c-fb9e-5fe8-98eb-89e6538c2f91,Items,1,AFG_132_016,isad:rub:3054,,,,,Nederlands,remarks
tg:rubgr:4543,0deb1cee-f2f7-5a04-8a8c-afe02d11e9c8,Items,1,AFG_116_030,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:774,502bea89-ad9a-525f-a7f9-9b9d18f86253,Items,1,AFG_017_067,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4113,dd1a68f0-5624-53a1-9aed-91eb44d747df,Items,1,AFG_108_034,isad:rub:3029,,,,,Nederlands,remarks
tg:rubgr:324,9b27b108-c363-52c9-b5fe-9c2b58cdf97f,Items,1,AFG_006_038,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:3639,986b29a8-2842-54fa-b490-5b68534c1a4e,Items,1,AFG_097_085,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:1604,6ba81628-8ba5-5721-8582-92f553722235,Items,1,AFG_044_005,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:631,23f0adbc-f25d-5598-88e3-2f2e306010d1,Items,1,AFG_014_001,isad:rub:2944,,,,,Nederlands,remarks
tg:rubgr:3269,f7b7576d-cecb-5983-8096-b345e9aa8b57,Items,1,AFG_091_073,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4056,e0700bc7-189a-5154-9f47-fd6083ca3700,Items,1,AFG_106_041,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:2881,499042b4-070c-5c72-815e-e16089217f1f,Items,1,AFG_086_139,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:261,1d36fc0f-bea7-5e72-8399-2e391cd1f67e,Items,1,AFG_005_025,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:2028,be59412e-96ff-5b84-b0ef-7585e9aa2119,Items,1,AFG_055_059,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:2478,e85b9bac-3916-5885-9bb7-d249a1149a13,Items,1,AFG_083_028,isad:rub:3013,,,,,Nederlands,remarks
tg:rubgr:2182,dc0a7d2a-057a-5574-a5ff-8b6c93e99569,Items,1,AFG_062_006,isad:rub:2992,,,,,Nederlands,remarks
tg:rubgr:4955,0dd8819e-6f78-523e-bd62-d9ff15e9c318,Items,1,AFG_136_083,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:5082,037bd687-c3c5-5e16-bd34-8cd0bec6d847,Items,1,AFG_141_020,isad:rub:3063,,,,,Nederlands,remarks
tg:rubgr:2747,7b58e6d9-81a2-5c1f-96e2-d5c8b96b4732,Items,1,AFG_086_005,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1868,94a74f00-fc0e-5eab-a297-107e559de209,Items,1,AFG_050_021,isad:rub:2980,,,,,Nederlands,remarks
tg:rubgr:4369,eeb32f4b-b9b0-5cb6-9223-8ca26311cea7,Items,1,AFG_111_164,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1491,0cf1fd44-5cb2-530e-9702-642422672d74,Items,1,AFG_039_015,isad:rub:2969,,,,,Nederlands,remarks
tg:rubgr:3156,e3a0d813-98dd-5e42-9f69-b640331e9e3b,Items,1,AFG_090_076,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4386,54a23a80-852f-541e-92ec-3ec4939aa4ec,Items,1,AFG_111_181,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:3443,c5ccfe1c-e067-5bb4-99df-57e5a0694a19,Items,1,AFG_094_007,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:1184,4940b657-d023-5e7e-97a1-510691e5ef89,Items,1,AFG_028_005,isad:rub:2958,,,,,Nederlands,remarks
tg:rubgr:3013,cdece6da-b7dc-5a02-82a0-20e4463f2e33,Items,1,AFG_089_013,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1887,01197ca9-6099-5b7d-834b-520bd4ec29a8,Items,1,AFG_051_010,isad:rub:2981,,,,,Nederlands,remarks
tg:rubgr:3910,16bd8dfd-5d4f-5908-bec9-9e66e757137d,Items,1,AFG_102_025,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:1307,43d99184-2f28-5e61-b17f-b9a1160a6ea7,Items,1,AFG_034_022,isad:rub:2964,,,,,Nederlands,remarks
tg:rubgr:332,fc5a6193-dfa5-50d5-8392-12833a6a10d6,Items,1,AFG_006_046,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:4105,5dabcc2f-c5c2-55a8-b4f7-8cc488252546,Items,1,AFG_108_026,isad:rub:3029,,,,,Nederlands,remarks
tg:rubgr:2878,fc9cc1f9-6c05-516b-a02c-d7fc4564eed8,Items,1,AFG_086_136,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1757,a277ad10-8b03-5d80-b097-2f31ca4b9858,Items,1,AFG_046_060,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:298,256d3d73-d205-5b01-a037-d3cf5d8a6029,Items,1,AFG_006_012,isad:rub:2936,,,,,Nederlands,remarks
tg:rubgr:762,e54e6ac1-c1f1-5f7c-9011-00b0e57807cb,Items,1,AFG_017_055,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4555,d36e1094-5eff-54a5-8a94-f0af1408513b,Items,1,AFG_116_042,isad:rub:3037,,,,,Nederlands,remarks
tg:rubgr:4806,32950b8d-a18e-574a-aa95-a03aeb9fd492,Items,1,AFG_132_012,isad:rub:3054,,,,,Nederlands,remarks
tg:rubgr:5344,0ba057b0-27ab-50e2-a2c8-c8fa22bdb887,Items,1,AFG_145_074,isad:rub:3068,,,,,Nederlands,remarks
tg:rubgr:4943,1777b36a-5c1f-5b1b-9684-79c17e143801,Items,1,AFG_136_071,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:5201,5204bece-05b0-55c0-b5bf-2fdd0c90c7a0,Items,1,AFG_143_080,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:277,ba8fd3cd-1d9f-5ba6-bf19-8cd1e6f1543c,Items,1,AFG_005_041,isad:rub:2935,,,,,Nederlands,remarks
tg:rubgr:2897,e3c3f872-96ea-588c-a047-2907deb48e6d,Items,1,AFG_086_155,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3785,609f0439-ebfd-5805-a098-3d06fde179ea,Items,1,AFG_099_023,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4040,325d2445-a872-5d7d-8d24-cca9deb5c410,Items,1,AFG_106_025,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:4410,53bc5e1a-be27-5f4d-86ea-6879b71f809b,Items,1,AFG_112_017,isad:rub:3033,,,,,Nederlands,remarks
tg:rubgr:1612,94c3fd8f-2e45-5ef9-96ce-c3ace6e1b313,Items,1,AFG_044_013,isad:rub:2974,,,,,Nederlands,remarks
tg:rubgr:3101,d6103081-e337-5502-9d59-471be9697918,Items,1,AFG_090_021,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4294,0c9efbd1-8ea5-5c4b-8211-ac6d8852857b,Items,1,AFG_111_089,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1096,a26a7690-60f6-5ff0-ac15-1a9683b58110,Items,1,AFG_023_044,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:2340,cb9de530-2df0-509f-a487-eeec3ca4ae7a,Items,1,AFG_077_024,isad:rub:3007,,,,,Nederlands,remarks
tg:rubgr:1995,6b219269-922f-522e-a5cb-21c2462ab2ca,Items,1,AFG_055_026,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:5190,f7e9613f-b913-555e-96e9-64350f738763,Items,1,AFG_143_069,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:1583,cb8c51dc-0335-5606-a120-888d34e7e38e,Items,1,AFG_043_004,isad:rub:2973,,,,,Nederlands,remarks
tg:rubgr:3044,fd44fd5d-5b09-5b09-80a9-1b648f7bbf3d,Items,1,AFG_089_044,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1079,96be6c22-9bd4-5c36-817a-9fbfbee30a21,Items,1,AFG_023_027,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:4781,62080d6c-3d4b-506f-95c2-b3bda1263238,Items,1,AFG_129_017,isad:rub:3051,,,,,Nederlands,remarks
tg:rubgr:3414,14797611-5e48-5041-82a8-2d37a847478f,Items,1,AFG_093_077,isad:rub:3019,,,,,Nederlands,remarks
tg:rubgr:1429,7685b02a-3d4f-5d82-9290-6ceb9c794cfe,Items,1,AFG_038_035,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:4851,a0916479-42f1-517f-b489-5dcf21218e65,Items,1,AFG_134_035,isad:rub:3056,,,,,Nederlands,remarks
tg:rubgr:2086,423d3760-2c0a-57c7-80a9-394a1446ba89,Items,1,AFG_057_013,isad:rub:2987,,,,,Nederlands,remarks
tg:rubgr:735,1994e1b6-9f28-56bb-80d7-3c0f80b3abee,Items,1,AFG_017_028,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:4502,5a520231-07f4-55fa-9328-608e80181594,Items,1,AFG_115_018,isad:rub:3036,,,,,Nederlands,remarks
tg:rubgr:365,f8a313ee-22e1-5bf6-9332-a67d098b6f45,Items,1,AFG_007_014,isad:rub:2937,,,,,Nederlands,remarks
tg:rubgr:2985,146e4a31-a5c0-5eca-81f1-08b96ba98088,Items,1,AFG_088_006,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3697,8bd95d6d-0747-55ee-94f7-a97688749b43,Items,1,AFG_098_005,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4152,72274342-cf9d-5639-8868-fe1cf11fc8a7,Items,1,AFG_109_032,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:1350,53fe10c4-763b-58d3-bf22-7b4b72959a36,Items,1,AFG_036_003,isad:rub:2966,,,,,Nederlands,remarks
tg:rubgr:3678,9ec4e8b9-83c5-5797-9a11-32ded20dd9bb,Items,1,AFG_097_124,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:670,a31df93f-bfd5-56df-a4ba-c2a5beca0d96,Items,1,AFG_016_003,isad:rub:2946,,,,,Nederlands,remarks
tg:rubgr:1215,5e582e23-c562-59f0-af03-3482f673b67d,Items,1,AFG_029_024,isad:rub:2959,,,,,Nederlands,remarks
tg:rubgr:3228,c1e692f3-e719-565c-a883-aefb1fbe53f6,Items,1,AFG_091_032,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:4017,60ffff54-1a09-5539-89c6-1cbc9ef11ce1,Items,1,AFG_106_002,isad:rub:3027,,,,,Nederlands,remarks
tg:rubgr:5256,3a9d0e98-1a11-5bcf-8fa4-50acf3afa541,Items,1,AFG_144_040,isad:rub:3066,,,,,Nederlands,remarks
tg:rubgr:934,fbc1b120-5931-59ca-844b-529b097ceef7,Items,1,AFG_021_018,isad:rub:2951,,,,,Nederlands,remarks
tg:rubgr:2784,a63a8d36-44fd-5776-9e3f-f0772f3379b9,Items,1,AFG_086_042,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3896,53ae0da0-580d-5bb8-87d2-39557432cdf4,Items,1,AFG_102_011,isad:rub:3023,,,,,Nederlands,remarks
tg:rubgr:1002,a9ccd6a1-62ea-5775-afd4-c53bb17b0b20,Items,1,AFG_022_035,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:467,294c30e1-0635-52eb-bbc6-f67c96a6f438,Items,1,AFG_009_056,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:4650,62dc77e9-c407-57bf-9987-a72fdb3653ae,Items,1,AFG_121_018,isad:rub:3042,,,,,Nederlands,remarks
tg:rubgr:3195,9703c7a0-a3e5-5ed5-ba54-e71243a9fd14,Items,1,AFG_090_115,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1452,d1af38b6-6fcf-593b-8baa-895da7d6ea40,Items,1,AFG_038_058,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:488,28fb1c9b-fd48-51fe-bbe5-8f75146a27ce,Items,1,AFG_010_003,isad:rub:2940,,,,,Nederlands,remarks
tg:rubgr:3480,8477563b-f77d-5ddf-9589-7c8ce5373a0a,Items,1,AFG_094_044,isad:rub:3020,,,,,Nederlands,remarks
tg:rubgr:1517,c079f7df-111c-56d7-8de2-4003b2e91566,Items,1,AFG_040_007,isad:rub:2970,,,,,Nederlands,remarks
tg:rubgr:522,5904316f-0da1-55c4-81c0-57d7508dd43e,Items,1,AFG_010_037,isad:rub:2940,,,,,Nederlands,remarks
tg:rubgr:4715,2d314c82-16de-5669-92b8-b1535b4f9a07,Items,1,AFG_128_015,isad:rub:3050,,,,,Nederlands,remarks
tg:rubgr:3879,81359c3f-0e8c-5028-85ef-9fd544a62009,Items,1,AFG_101_031,isad:rub:3022,,,,,Nederlands,remarks
tg:rubgr:1844,7a157fb8-f3af-538a-a89f-96a3e119aa39,Items,1,AFG_049_017,isad:rub:2979,,,,,Nederlands,remarks
tg:rubgr:2911,4771cd70-0514-5722-a8e1-4ee4424273aa,Items,1,AFG_086_169,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3603,c2fff39b-1f50-5395-80b1-9fcd56845fe3,Items,1,AFG_097_049,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:3253,63274b2b-8a51-51af-840e-419f03b93bf9,Items,1,AFG_091_057,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1794,c48c0667-c6ef-5bb6-ab50-0d00eddd64e1,Items,1,AFG_046_097,isad:rub:2976,,,,,Nederlands,remarks
tg:rubgr:2012,3d89adfb-5847-52d6-8f42-1e961dd527d0,Items,1,AFG_055_043,isad:rub:2985,,,,,Nederlands,remarks
tg:rubgr:2442,8766c059-4036-565d-8732-82cecff15060,Items,1,AFG_082_015,isad:rub:3012,,,,,Nederlands,remarks
tg:rubgr:4980,e68ebc3c-0a57-5820-95be-fccdfdbf8b03,Items,1,AFG_137_015,isad:rub:3059,,,,,Nederlands,remarks
tg:rubgr:2854,4c81463a-2b83-5f4c-891d-d81f24954e3c,Items,1,AFG_086_112,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:4083,a7859188-5604-53eb-8581-92279cf9fd41,Items,1,AFG_108_004,isad:rub:3029,,,,,Nederlands,remarks
tg:rubgr:3746,b3bee762-0b7d-512a-9333-88c00d5a9472,Items,1,AFG_098_054,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4129,4ebdb960-917e-5368-956f-cfd95f7fba31,Items,1,AFG_109_009,isad:rub:3030,,,,,Nederlands,remarks
tg:rubgr:1405,76484e77-520d-5424-8bd3-3b00dd35de0d,Items,1,AFG_038_011,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:430,1c9f672e-cf8d-5c77-a9c3-1c896d6c5fe2,Items,1,AFG_009_019,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:4607,e5e3a0b0-834c-54d8-8332-260193d5a35f,Items,1,AFG_118_033,isad:rub:3039,,,,,Nederlands,remarks
tg:rubgr:3068,67d83e91-c53b-5856-b5e8-0c7850786903,Items,1,AFG_089_068,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1055,11fb9cd5-abd7-5dcc-9727-e860e6b4433c,Items,1,AFG_023_003,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:3592,d7492872-fe3a-58f6-8d97-e19dca4856ce,Items,1,AFG_097_038,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4257,d0912f2c-e2d3-5fa1-ab45-7c6fe40b0e16,Items,1,AFG_111_052,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:2229,0bed423f-6790-5bcd-885d-b4b292786591,Items,1,AFG_068_007,isad:rub:2998,,,,,Nederlands,remarks
tg:rubgr:5016,36ca7c38-fc40-5354-bbc6-b183e0f6b04b,Items,1,AFG_137_051,isad:rub:3059,,,,,Nederlands,remarks
tg:rubgr:1956,b1cf3f76-b765-5932-8212-bdf54b4dca4d,Items,1,AFG_054_047,isad:rub:2984,,,,,Nederlands,remarks
tg:rubgr:92,bce6cba1-097e-57c4-a4d2-e0c866fff77b,Items,1,AFG_003_020,isad:rub:2933,,,,,Nederlands,remarks
tg:rubgr:5153,3b016caf-3fee-558c-aa01-1ceee2243881,Items,1,AFG_143_032,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:3984,bd558f46-0b88-5b02-ae36-2c8d1b2eb736,Items,1,AFG_103_012,isad:rub:3024,,,,,Nederlands,remarks
tg:rubgr:826,9c39b4ba-a9bd-57d6-80e0-2e2d02c0b694,Items,1,AFG_018_015,isad:rub:2948,,,,,Nederlands,remarks
tg:rubgr:1813,a9872000-b8b8-587a-aaed-b875b9bc113b,Items,1,AFG_047_004,isad:rub:2977,,,,,Nederlands,remarks
tg:rubgr:1540,3a703afe-501e-5bef-a3e7-55cda6097f2e,Items,1,AFG_041_014,isad:rub:2971,,,,,Nederlands,remarks
tg:rubgr:125,cd387200-e490-561b-879b-9612a2db241a,Items,1,AFG_003_053,isad:rub:2933,,,,,Nederlands,remarks
tg:rubgr:4312,174c5c43-ae87-5313-9812-f3995fe34da5,Items,1,AFG_111_107,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1110,612df6d7-9425-58b6-81a7-c51584d5869e,Items,1,AFG_023_058,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:4938,27592b78-6db1-56e9-93d9-b60ec5ec77d2,Items,1,AFG_136_066,isad:rub:3058,,,,,Nederlands,remarks
tg:rubgr:3204,758fd770-ea74-5a92-b946-a619aa258c0d,Items,1,AFG_091_008,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:1393,ad81bab7-1345-561e-80c4-2fefb7702948,Items,1,AFG_037_029,isad:rub:2967,,,,,Nederlands,remarks
tg:rubgr:2946,0efe65d5-71cb-5096-9072-82ff8ef8625c,Items,1,AFG_086_204,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1669,6dcbe887-9707-5e73-a147-aa5408930d15,Items,1,AFG_045_025,isad:rub:2975,,,,,Nederlands,remarks
tg:rubgr:3654,8df423d6-7264-51b9-8dd6-4add9e66f385,Items,1,AFG_097_100,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4484,e92234a3-852f-57ae-acb8-4eb964c48299,Items,1,AFG_114_018,isad:rub:3035,,,,,Nederlands,remarks
tg:rubgr:2803,6eb66b0e-9de6-52c9-9ef0-0aea6ea7d703,Items,1,AFG_086_061,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:3711,6da366c4-6456-5942-9c15-5121b8084333,Items,1,AFG_098_019,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:719,1f3c67b8-970b-54cb-a488-be7ab7d71503,Items,1,AFG_017_012,isad:rub:2947,,,,,Nederlands,remarks
tg:rubgr:2100,e1b060df-3b98-51e1-a0a7-465bef95f067,Items,1,AFG_058_014,isad:rub:2988,,,,,Nederlands,remarks
tg:rubgr:84,36b9b12d-4a63-5a20-9712-a1069aa4451c,Items,1,AFG_003_012,isad:rub:2933,,,,,Nederlands,remarks
tg:rubgr:975,d861c899-4464-505c-884c-7cc5626bc1f3,Items,1,AFG_022_008,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:1940,076117a9-44a1-5723-b696-50bf1054dbc9,Items,1,AFG_054_031,isad:rub:2984,,,,,Nederlands,remarks
tg:rubgr:5000,1af8c3bf-3afe-59d3-9641-d35cd0176cc3,Items,1,AFG_137_035,isad:rub:3059,,,,,Nederlands,remarks
tg:rubgr:3584,550b7928-d6c4-5aa0-a5df-33d355af6a69,Items,1,AFG_097_030,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:4241,2cb82c77-7312-5ad8-ac3b-7bd12882aa63,Items,1,AFG_111_036,isad:rub:3032,,,,,Nederlands,remarks
tg:rubgr:1043,646fe7a9-25a6-50e1-9b2e-6387ec712831,Items,1,AFG_022_076,isad:rub:2952,,,,,Nederlands,remarks
tg:rubgr:4611,79f00eab-befe-5690-92c9-34bfb04be4c9,Items,1,AFG_118_037,isad:rub:3039,,,,,Nederlands,remarks
tg:rubgr:426,d2dfadf0-7223-528f-a8d9-4ea77b3acba9,Items,1,AFG_009_015,isad:rub:2939,,,,,Nederlands,remarks
tg:rubgr:1413,bcc0afd0-776c-52c6-b82f-90cc6115be0f,Items,1,AFG_038_019,isad:rub:2968,,,,,Nederlands,remarks
tg:rubgr:1106,0c6753b2-7185-5042-b021-9dc36a024e40,Items,1,AFG_023_054,isad:rub:2953,,,,,Nederlands,remarks
tg:rubgr:1556,8c224508-8e01-527d-81a5-0728711e1867,Items,1,AFG_042_008,isad:rub:2972,,,,,Nederlands,remarks
tg:rubgr:4754,664fb26f-c151-5bd2-9961-9368876f69f2,Items,1,AFG_128_054,isad:rub:3050,,,,,Nederlands,remarks
tg:rubgr:3091,6ead0771-c71a-5d48-a957-91b0e7d03bc8,Items,1,AFG_090_011,isad:rub:3018,,,,,Nederlands,remarks
tg:rubgr:3838,cfc4b930-10af-52c8-89a9-6d0dd3d90dc1,Items,1,AFG_100_014,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:830,b0763542-25ed-5548-ae55-0f2e5dd07389,Items,1,AFG_019_001,isad:rub:2949,,,,,Nederlands,remarks
tg:rubgr:3992,81402488-5d35-57bb-9473-bd0738ceafcf,Items,1,AFG_103_020,isad:rub:3024,,,,,Nederlands,remarks
tg:rubgr:5145,bbfffe67-7865-5f58-82cf-22d8cbcdb08d,Items,1,AFG_143_024,isad:rub:3065,,,,,Nederlands,remarks
tg:rubgr:3642,d8a83ab2-4ab4-50d8-bdee-24a061aed1be,Items,1,AFG_097_088,isad:rub:3021,,,,,Nederlands,remarks
tg:rubgr:2950,1e283b4b-9507-595b-a693-541e3ee74934,Items,1,AFG_086_208,isad:rub:3016,,,,,Nederlands,remarks
tg:rubgr:1385,d3916425-bac4-5a78-af22-993c91e88d0c,Items,1,AFG_037_021,isad:rub:2967,,,,,Nederlands,remarks
