Object Number,Record Type,URL,ResourceID,Reference Number,Stage Type,Format Dimension,Format Type,Sheet Numbers,Sheeet Type,Page Numbers,Page Type,Keeper,Keeper Identifier,Object Identifier,Record ID Type,Object Number Type,Keeper Identifier Type,URL Type,Object Identifier Type,Reference Number Type,order,card,brocade.id,note,Annotation,Annotation Type,Annotation Language,Archive Brocade ID,Archive Name,Archive Identifier,Description,Description Type,Description Language,Genre Type,Brocade ID,ISAAR Brocade ID,Entity Identifier,ire.type.value,Entity Type,Entity Name,Relation Type,Archive Note,Warehouse Location (begin),Warehouse Location (ende),Source Note,Serial Number,Source Note Language,Source Note Type,Language,Production Actor Identifier,Production Actor ID,Production Actor Name,Production Actor Role,Title,Title Type,Title Language,Writing material
,,,3a0f4383-2dc1-507e-badf-09bf52c28b5f,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:97,,,,,,,,,,,,,,,,,,,isad:rub:315,T 2 20 2,T 2 20 2,RA 001 / 002,3,Nederlands,Noot,,,,,,,,,
,,,3a0f4383-2dc1-507e-badf-09bf52c28b5f,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:97,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,3a0f4383-2dc1-507e-badf-09bf52c28b5f,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:97,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,3a0f4383-2dc1-507e-badf-09bf52c28b5f,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adresboekje """"Antwerpen""""",Titel,Nederlands,
,,,3a0f4383-2dc1-507e-badf-09bf52c28b5f,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,3a0f4383-2dc1-507e-badf-09bf52c28b5f,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:159,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:159/N,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,BE-ANN14/hs/RA001/122/098,Handgeschreven,"17 x 10,5 x 1",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/3ac3e81b-bc7e-5499-ac45-6389e06c6ec1'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:159,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/3ac3e81b-bc7e-5499-ac45-6389e06c6ec1'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende verscheidene onderwerpen.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:159,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:159,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:159,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,98,Nederlands,Noot,,,,,,,,,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:159,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:159,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"N° 2047""""",Titel,Nederlands,
,,,3ac3e81b-bc7e-5499-ac45-6389e06c6ec1,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
tg:rubhs:100,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:100/N,3aed7578-560b-5a55-b79a-491492b5e8ae,BE-ANN14/hs/RA001/002/005,Handgeschreven,"17 x 10,5 x 1",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/3aed7578-560b-5a55-b79a-491492b5e8ae'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:100,,,,,isad:rub:315,Adresboekjes,{'url':'https://id.rubenianum.be//ark:/86530/3aed7578-560b-5a55-b79a-491492b5e8ae'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,"Adresboekje Groot-Brittanië, zonder Londen.",Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:100,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:100,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:100,,,,,,,,,,,,,,,,,,,isad:rub:315,T 2 20 2,T 2 20 2,RA 001 / 002,5,Nederlands,Noot,,,,,,,,,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:100,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:100,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adresboekje """"Groot-Brittanië, zonder Londen""""",Titel,Nederlands,
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,3aed7578-560b-5a55-b79a-491492b5e8ae,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:209,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:209/N,3baa811e-a310-587f-bb59-d0447c53d0e7,BE-ANN14/hs/RA001/122/139,Handgeschreven,"24,7 x 18,8 x 2",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/3baa811e-a310-587f-bb59-d0447c53d0e7'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:209,note.rubalg,Bevat fotografische reproducties.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:209,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/3baa811e-a310-587f-bb59-d0447c53d0e7'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met reproducties van *Conversations sur la Connoissance de la Peinture et sur je Jugement qu'on doit faire des Tableux* uit 1677.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:209,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:209,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:209,,,,,,,,,,,,,,,,,,,isad:rub:911,,,RA 001 / 122,139,Nederlands,Noot,,,,,,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:209,,,,,,,,,,,,,,,,,,,,,,,,,,Frans,,,,,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:209,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Conversations sur la Connoissance de la Peinture"""" (1/3)",Titel,Nederlands,
,,,3baa811e-a310-587f-bb59-d0447c53d0e7,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
tg:rubhs:99,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:99/N,3bad7f9e-001c-5157-aaad-666a587bcb81,BE-ANN14/hs/RA001/002/004,Handgeschreven,"17 x 10,5 x 1",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/3bad7f9e-001c-5157-aaad-666a587bcb81'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:99,,,,,isad:rub:315,Adresboekjes,{'url':'https://id.rubenianum.be//ark:/86530/3bad7f9e-001c-5157-aaad-666a587bcb81'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Adersboekje Brussel.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:99,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:99,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:99,,,,,,,,,,,,,,,,,,,isad:rub:315,T 2 20 2,T 2 20 2,RA 001 / 002,4,Nederlands,Noot,,,,,,,,,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:99,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:99,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Adresboekje """"Brussel""""",Titel,Nederlands,
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,3bad7f9e-001c-5157-aaad-666a587bcb81,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:59,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:59/N,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,BE-ANN14/hs/RA001/122/009,Handgeschreven,"17 x 10,5 x 0,5",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/3f377f02-e7c5-5b6e-992c-aef5050aa0d4'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:59,note.rubalg,"Het opschrift """"Agenda"""" is verwarrend. Een aanzienlijk deel van de notities zijn weggegomd.",Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:59,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/3f377f02-e7c5-5b6e-992c-aef5050aa0d4'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje betreffende bezoeken aan verschillende musea en bibliotheken in Berlijn.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:59,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:59,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:59,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,9,Nederlands,Noot,,,,,,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:59,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:59,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"Agenda""""",Titel,Nederlands,
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,3f377f02-e7c5-5b6e-992c-aef5050aa0d4,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:157,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:157/N,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,BE-ANN14/hs/RA001/122/096,Handgeschreven,"16 x 10 x 1,7",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/41eac4eb-3b74-56f5-9d08-c0c998a6ae5e'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,Annotations,tg:rubhs:157,note.rubalg,Bevat enkele losse stukken.,Algemeen,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:157,,,,,isad:rub:911,Notitieboekjes,{'url':'https://id.rubenianum.be//ark:/86530/41eac4eb-3b74-56f5-9d08-c0c998a6ae5e'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Notitieboekje met aantekeningen betreffende tekeningen van Rubens.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:157,,,,,,,,,,,Notitieboekje,,,,,,,,,,,,,,,,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:157,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:157,,,,,,,,,,,,,,,,,,,isad:rub:911,T 2 20 2,T 2 20 2,RA 001 / 122,96,Nederlands,Noot,,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:157,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:157,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:157,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Notitieboekje """"P.P.R. Drawings Supplement""""",Titel,Nederlands,
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,41eac4eb-3b74-56f5-9d08-c0c998a6ae5e,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:31,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:31/N,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,BE-ANN14/hs/RA001/001/27,Handgeschreven,"12,5 x 8,5 x 0,7",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:31,,,,,isad:rub:314,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1941.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:31,,,,,,,,,,,Agenda,,,,,,,,,,,,,,,,,,,,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:31,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:31,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,27,Nederlands,Noot,,,,,,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:31,,,,,,,,,,,,,,,,,,,,,,,,,,Engels,,,,,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,2,Languages,tg:rubhs:31,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:31,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,Titles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agenda 1941,Titel,Nederlands,
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,1,WritingMaterials,tg:rubhs:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Potlood
,,,454d6ddc-3764-5a34-a2cf-b5bb4a97f9bb,,,,,,,,,,,,,,,,,,2,WritingMaterials,tg:rubhs:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inkt
tg:rubhs:214,Handschrift,https://anet.be/record/opacrubobj/tg:rubhs:214/N,458021ac-32d3-5dd9-91b6-8c165064acdf,BE-ANN14/hs/RA001/001/3,Handgeschreven,"11,5 x 7,5 x 0,8",Maximum,,,,,Rubenianum,{'url': 'https://data.antwerpen.be/Ark:/83110/b39b758e-3ecf-5e33-801a-8bc360fd2214'},{'url': 'https://id.rubenianum.be//ark:/86530/458021ac-32d3-5dd9-91b6-8c165064acdf'},Record ID,Object Number,Object Identifier,URL,Object Identifier,Reference Number,0,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,,,,,1,Archives,tg:rubhs:214,,,,,isad:rub:314,Agenda's,{'url':'https://id.rubenianum.be//ark:/86530/458021ac-32d3-5dd9-91b6-8c165064acdf'},,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,,,,,1,Descriptions,,,,,,,,,Agenda voor het jaar 1917.,Beschrijving,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,
,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,,,,,1,GenreTypes,tg:rubhs:214,,,,,,,,,,,Agenda,,,,,,,,,,,,,,,,,,,,,,,
,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,,,,,1,ISAAR_Relations,,,,,,,,,,,,,tg:rubhs:214,au::3232,{'url': 'https://anet.be/record/isaarlh/au::3232'},au,Persoon,Ludwig Burchard,Auteur,,,,,,,,,,,,,,,,
,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,,,,,1,Items,tg:rubhs:214,,,,,,,,,,,,,,,,,,,isad:rub:314,,,RA 001 / 001,3,Nederlands,Noot,,,,,,,,,
,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,,,,,1,Languages,tg:rubhs:214,,,,,,,,,,,,,,,,,,,,,,,,,,Duits,,,,,,,,
,,,458021ac-32d3-5dd9-91b6-8c165064acdf,,,,,,,,,,,,,,,,,,1,ProductionActors,tg:rubhs:214,,,,,,,,,,,,,,,,,,,,,,,,,,,{'url':'data.antwerpen.be/ark:/83110/d01a462a-1d54-5ba8-8442-1e49b3ca723e'},au::3232,Ludwig Burchard,Auteur,,,,
