card,order,adm.acquiredVia,adm.id_mat,adm.inv,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,ResourceID,brocade.id,Volgnummer,Source Note,Warehouse Location (begin)
e22_Items,1,tr:lh:6533,tg:lhbr:275606_#1,38597/109,isad:lh:21628,D 625 / B,994623fe-cb4e-5224-bb2e-9f99c3ca9339,994623fe-cb4e-5224-bb2e-9f99c3ca9339,tg:lhbr:275606_#1,,,
e22_Items,1,tr:lh:128783,tg:lhbr:267267_#1,,isad:lh:132813,,dc4cb52d-6876-5a09-9442-f7615a336240,dc4cb52d-6876-5a09-9442-f7615a336240,tg:lhbr:267267_#1,R 462 / 913,,
e22_Items,1,tr:lh:5552,tg:lhbr:161625_#1,110092/706,isad:lh:66159,K 162 / B,08608767-3bbc-52e0-aff1-9c9ee89b2b6b,08608767-3bbc-52e0-aff1-9c9ee89b2b6b,tg:lhbr:161625_#1,,,
e22_Items,1,tr:lh:7063,tg:lhbr:173244_#1,177313/181,isad:lh:31587,D 125 / B2,4d8c5abf-757e-58de-851a-ca53027f53a5,4d8c5abf-757e-58de-851a-ca53027f53a5,tg:lhbr:173244_#1,,,
e22_Items,1,tr:lh:4744,tg:lhbr:51945_#1,92519/36,isad:lh:23604,E 47 / B,e655492f-d331-5735-9cb7-cf7f70ecb4cf,e655492f-d331-5735-9cb7-cf7f70ecb4cf,tg:lhbr:51945_#1,,,
e22_Items,1,tr:lh:5341,tg:lhbr:68118_#1,105114/4,isad:lh:30992,H 148 / B,5b21b8d4-f400-5a55-ab50-69d7b4e63d2f,5b21b8d4-f400-5a55-ab50-69d7b4e63d2f,tg:lhbr:68118_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:96470_#1,124394/210,isad:lh:41122,M 307 / B,77ed665f-3abb-5ca6-b94a-f63d173d619d,77ed665f-3abb-5ca6-b94a-f63d173d619d,tg:lhbr:96470_#1,,,
e22_Items,1,tr:lh:7624,tg:lhbr:215484_#1,199197/18,isad:lh:78326,M 224 / B,be71344f-204d-541d-88d6-8f83aeeb73d6,be71344f-204d-541d-88d6-8f83aeeb73d6,tg:lhbr:215484_#1,,,
e22_Items,1,,tg:lhbr:290829_#1,,isad:lh:171636,,5b026d96-1fcd-5ca1-a7df-f7ba8ff2b931,5b026d96-1fcd-5ca1-a7df-f7ba8ff2b931,tg:lhbr:290829_#1,D 1175 / 1,,
e22_Items,1,tr:lh:4755,tg:lhbr:168903_#1,92506/87,isad:lh:68813,Y 969 / B2,5da3ccd1-8b74-5637-999e-7a078ba9418a,5da3ccd1-8b74-5637-999e-7a078ba9418a,tg:lhbr:168903_#1,,,
e22_Items,1,tr:lh:6598,tg:lhbr:195698_#1,166196/702a-b,isad:lh:74682,B 417 / B2,6c9fcd1c-1c5c-5512-ab4b-00d2ca4368a8,6c9fcd1c-1c5c-5512-ab4b-00d2ca4368a8,tg:lhbr:195698_#1,,,
e22_Items,1,tr:lh:2287,tg:lhbr:129268_#1,43350/250,isad:lh:54182,S 1835 / B,4212e4c1-21cc-5329-a3e3-804c934355a0,4212e4c1-21cc-5329-a3e3-804c934355a0,tg:lhbr:129268_#1,,,
e22_Items,1,tr:lh:2660,tg:lhbr:36218_#1,52711/84,isad:lh:17100,C 3622 / B,702896a8-4f7d-5baa-9c68-71142b22df70,702896a8-4f7d-5baa-9c68-71142b22df70,tg:lhbr:36218_#1,,,
e22_Items,1,tr:lh:6392,tg:lhbr:24679_#1,149391/38,isad:lh:12187,CC 92 / B2,142ec097-a211-5ab7-9999-8332e825bf21,142ec097-a211-5ab7-9999-8332e825bf21,tg:lhbr:24679_#1,,,
e22_Items,1,tr:lh:4739,tg:lhbr:98289_#1,91010/5,isad:lh:41811,M 475 / B,81871302-78a4-5adc-97cb-4b868f6adbb0,81871302-78a4-5adc-97cb-4b868f6adbb0,tg:lhbr:98289_#1,,,
e22_Items,1,tr:lh:3413,tg:lhbr:77973_#1,67527/13a-b,isad:lh:34328,P 151 / B,d5e0b71b-f27c-5b45-b1e4-e049c4bb72e8,d5e0b71b-f27c-5b45-b1e4-e049c4bb72e8,tg:lhbr:77973_#1,,,
e22_Items,1,tr:lh:5800,tg:lhbr:74380_#1,120850/3b,isad:lh:33485,H 783 / B,b4fa2766-dae8-5fc6-a1fb-7b6b6bfdd6cb,b4fa2766-dae8-5fc6-a1fb-7b6b6bfdd6cb,tg:lhbr:74380_#1,,,
e22_Items,1,tr:lh:3772,tg:lhbr:189400_#1,72465/94,isad:lh:73940,T 48399 / B (1957),459b90ed-903a-54f9-887f-a64ab4cb317f,459b90ed-903a-54f9-887f-a64ab4cb317f,tg:lhbr:189400_#1,,,
e22_Items,1,tr:lh:4400,tg:lhbr:127491_#1,84690/406,isad:lh:53490,N 261 / B2,50519c75-a595-5320-ac3d-05cbd972271b,50519c75-a595-5320-ac3d-05cbd972271b,tg:lhbr:127491_#1,,,
e22_Items,1,tr:lh:5192,tg:lhbr:165509_#1,102795/117,isad:lh:67542,K 90483 / B2,7cce85d0-c7ee-5741-82ac-cf52a01af724,7cce85d0-c7ee-5741-82ac-cf52a01af724,tg:lhbr:165509_#1,,,
e22_Items,1,,tg:lhbr:177168_#1,74145/635,isad:lh:70941,H 5367 / B2,9e6cebbb-6b20-5123-b65e-0eba579759d0,9e6cebbb-6b20-5123-b65e-0eba579759d0,tg:lhbr:177168_#1,,,
e22_Items,1,tr:lh:1107,tg:lhbr:14102_#1,19642/88,isad:lh:7914,B 708 / B,ad2234a7-7428-56b1-9e77-4040c2680b5e,ad2234a7-7428-56b1-9e77-4040c2680b5e,tg:lhbr:14102_#1,,,
e22_Items,1,tr:lh:2817,tg:lhbr:155272_#1,55909/145,isad:lh:63975,T 26512 / B,7004230a-fd51-51b0-b4c8-2e43bfcf4711,7004230a-fd51-51b0-b4c8-2e43bfcf4711,tg:lhbr:155272_#1,,,
e22_Items,1,tr:lh:9362,tg:lhbr:239167_#1,221259/13,isad:lh:85841,L 499 / B2,83eef4e1-200d-566f-ad70-6ba90c72e3d8,83eef4e1-200d-566f-ad70-6ba90c72e3d8,tg:lhbr:239167_#1,,,
e22_Items,1,tr:lh:5936,tg:lhbr:147613_#1,129190/9a-b,isad:lh:743,G 102 / B (10),f84674eb-a0a3-5520-ac4c-2f68a8b095e5,f84674eb-a0a3-5520-ac4c-2f68a8b095e5,tg:lhbr:147613_#1,,,
e22_Items,1,tr:lh:4279,tg:lhbr:156881_#1,82941/40,isad:lh:64543,W 144 / B,771586db-a3bf-5023-a684-4952a4653bf5,771586db-a3bf-5023-a684-4952a4653bf5,tg:lhbr:156881_#1,,,
e22_Items,1,tr:lh:9500,tg:lhbr:285597_#1,,isad:lh:164314,,13059e74-98c8-5204-b61b-7b07e740f8ce,13059e74-98c8-5204-b61b-7b07e740f8ce,tg:lhbr:285597_#1,B 805 /54,,
e22_Items,1,tr:lh:110434,tg:lhbr:241251_#1,,isad:lh:124519,,7c36e099-f4c2-5f0c-938c-d234c2181272,7c36e099-f4c2-5f0c-938c-d234c2181272,tg:lhbr:241251_#1,C 2756 / 438,,
e22_Items,1,tr:lh:4786,tg:lhbr:114919_#1,94843/1a-b,isad:lh:48743,P 34595 / B,dcd56bdc-a831-5e86-adb3-64b39e7b98b3,dcd56bdc-a831-5e86-adb3-64b39e7b98b3,tg:lhbr:114919_#1,,,
e22_Items,1,,tg:lhbr:253630_#1,,isad:lh:144909,M 58 / 2,82d6890d-3812-5115-aa60-6db17a711975,82d6890d-3812-5115-aa60-6db17a711975,tg:lhbr:253630_#1,,,
e22_Items,1,tr:lh:140030,tg:lhbr:262441_#1,,isad:lh:150311,GG 315 / B2,4a364d06-b3af-58af-8fe8-b0d5a8c5d2b7,4a364d06-b3af-58af-8fe8-b0d5a8c5d2b7,tg:lhbr:262441_#1,,,
e22_Items,1,tr:lh:110330,tg:lhbr:270020_#1,,isad:lh:113427,,31eb4d2d-82d4-5100-b62b-a73c2b7c40f4,31eb4d2d-82d4-5100-b62b-a73c2b7c40f4,tg:lhbr:270020_#1,R 8963 / 288,,
e22_Items,1,tr:lh:7370,tg:lhbr:176462_#1,195790/55,,R 616 / B1,3ad84416-5f94-5a8d-b241-a19bb372ee1a,3ad84416-5f94-5a8d-b241-a19bb372ee1a,tg:lhbr:176462_#1,,,
e22_Items,1,tr:lh:1749,tg:lhbr:164003_#1,31180/36,isad:lh:66899,Z 371 / B,2b0be1cc-4540-574f-b997-e2bc271751d6,2b0be1cc-4540-574f-b997-e2bc271751d6,tg:lhbr:164003_#1,,,
e22_Items,1,tr:lh:6413,tg:lhbr:208316_#1,151567/38,isad:lh:76625,W 256 / B2 ((periode L. Simons 1969-1984) 14),398e80c6-53a2-52b4-a681-16d7721c4fee,398e80c6-53a2-52b4-a681-16d7721c4fee,tg:lhbr:208316_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:26980_#1,,isad:lh:13116,FVCA / B (1880-1918),431e1fe0-3013-54bf-a22b-c9d7b59b9fdf,431e1fe0-3013-54bf-a22b-c9d7b59b9fdf,tg:lhbr:26980_#1,,,
e22_Items,1,tr:lh:3436,tg:lhbr:99783_#1,67699/363,isad:lh:459,"H 722 / B (1947-56, Verhandelingen)",034eaa9b-7a2c-5476-9b41-a2c561a03af2,034eaa9b-7a2c-5476-9b41-a2c561a03af2,tg:lhbr:99783_#1,,,
e22_Items,1,,tg:lhbr:88911_#1,,isad:lh:38087,L 3213 / B,e598b11d-4c62-5bb4-b51a-9fce5747d1bd,e598b11d-4c62-5bb4-b51a-9fce5747d1bd,tg:lhbr:88911_#1,,,
e22_Items,1,tr:lh:5772,tg:lhbr:25373_#1,118717/2,isad:lh:12315,R 544 / B2,65a274b3-a906-5bca-8ba1-2e5c8305bcc8,65a274b3-a906-5bca-8ba1-2e5c8305bcc8,tg:lhbr:25373_#1,,,
e22_Items,1,tr:lh:1762,tg:lhbr:1765_#1,31647,isad:lh:1482,A 278 / B,58fb7fe0-5723-56ce-a922-a8619ae26e7f,58fb7fe0-5723-56ce-a922-a8619ae26e7f,tg:lhbr:1765_#1,,,
e22_Items,1,tr:lh:6405,tg:lhbr:64818_#1,149837/82,isad:lh:13285,G 586 / B2 (Marnix 60 voordrachten / vieringen),ab38df3a-5a65-5479-bd19-ecfd85f732a1,ab38df3a-5a65-5479-bd19-ecfd85f732a1,tg:lhbr:64818_#1,,,
e22_Items,1,tr:lh:4368,tg:lhbr:146319_#1,84413/50,isad:lh:60647,C 1039 / B,db7c90d8-6a61-5dbb-832e-17302d9dd7ca,db7c90d8-6a61-5dbb-832e-17302d9dd7ca,tg:lhbr:146319_#1,,,
e22_Items,1,tr:lh:7609,tg:lhbr:213851_#1,199067/30,isad:lh:40580,M 224 / B,5d1c5504-da61-5425-a929-4c687c553001,5d1c5504-da61-5425-a929-4c687c553001,tg:lhbr:213851_#1,,,
e22_Items,1,tr:lh:4758,tg:lhbr:154778_#1,94377/12,isad:lh:63795,V 724 / B,16ed4581-899b-5949-b75f-47ca57bfa068,16ed4581-899b-5949-b75f-47ca57bfa068,tg:lhbr:154778_#1,,,
e22_Items,1,tr:lh:2046,tg:lhbr:104281_#1,39549/86,isad:lh:44085,M 896 / B,95ceaec2-4cd5-5e07-b77c-6d1537ce06f2,95ceaec2-4cd5-5e07-b77c-6d1537ce06f2,tg:lhbr:104281_#1,,,
e22_Items,1,tr:lh:110330,tg:lhbr:268194_#1,,isad:lh:113099,,fc5c9e38-9f92-58a2-9555-a2b777bcf1db,fc5c9e38-9f92-58a2-9555-a2b777bcf1db,tg:lhbr:268194_#1,R 8963 / 135,,
e22_Items,1,tr:lh:4744,tg:lhbr:107872_#1,92538/29,isad:lh:45799,N 4935 / B,154bd288-8e28-5207-ad03-af7fe0b71e27,154bd288-8e28-5207-ad03-af7fe0b71e27,tg:lhbr:107872_#1,,,
e22_Items,1,tr:lh:4884,tg:lhbr:57590_#1,97457/179,isad:lh:25607,G 36989 / B,08f5d78d-c690-521f-99f7-fae72f40cbca,08f5d78d-c690-521f-99f7-fae72f40cbca,tg:lhbr:57590_#1,,,
e22_Items,1,tr:lh:5601,tg:lhbr:8843_#1,112032/1,isad:lh:5446,B 4149 / B,a2873ac2-7f3f-5b7c-8abc-62476292389a,a2873ac2-7f3f-5b7c-8abc-62476292389a,tg:lhbr:8843_#1,,,
e22_Items,1,tr:lh:4766,tg:lhbr:15408_#1,93187/2a,isad:lh:8373,B 708 / B,1ab1d254-377e-5c63-a1d6-c4a397c69038,1ab1d254-377e-5c63-a1d6-c4a397c69038,tg:lhbr:15408_#1,,,
e22_Items,1,,tg:lhbr:93256_#1,,isad:lh:39794,L 863 / B,9ad18255-c556-584c-aa07-2823af24057f,9ad18255-c556-584c-aa07-2823af24057f,tg:lhbr:93256_#1,,,
e22_Items,1,tr:lh:3935,tg:lhbr:81637_#1,75024/49,isad:lh:35681,H 225 / B2,10f5aa7c-226a-5ce0-a94f-891438c97de9,10f5aa7c-226a-5ce0-a94f-891438c97de9,tg:lhbr:81637_#1,,,
e22_Items,1,tr:lh:2718,tg:lhbr:121844_#1,53792/2a-b,,R 985 / B,5bd1b2ff-a430-504d-9010-3df42cc397e5,5bd1b2ff-a430-504d-9010-3df42cc397e5,tg:lhbr:121844_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:118019_#1,124396/606,isad:lh:50126,P 873 / B,04af64bd-c0d2-594f-93a0-c55733c8a341,04af64bd-c0d2-594f-93a0-c55733c8a341,tg:lhbr:118019_#1,,,
e22_Items,1,tr:lh:140162,tg:lhbr:298205_#1,,isad:lh:173169,,ed8b0055-a03b-5782-9c97-b68f3952b625,ed8b0055-a03b-5782-9c97-b68f3952b625,tg:lhbr:298205_#1,L 179 /,,
e22_Items,1,tr:lh:7832,tg:lhbr:235867_#1,202289/2a-c,isad:lh:84369,B 2933 / B2,72482dbc-523c-58b2-800e-f94e349593b5,72482dbc-523c-58b2-800e-f94e349593b5,tg:lhbr:235867_#1,,,
e22_Items,1,tr:lh:9845,tg:lhbr:236294_#1,218301/845,isad:lh:84651,V 3417 / B2,b2561383-005a-59b9-aa49-5f7e8d46fe80,b2561383-005a-59b9-aa49-5f7e8d46fe80,tg:lhbr:236294_#1,,,
e22_Items,1,tr:lh:5282,tg:lhbr:18802_#1,103875/333a-b,isad:lh:245,H 157 / B (1975),59164c3d-e576-5fe5-8dde-cca97b33f861,59164c3d-e576-5fe5-8dde-cca97b33f861,tg:lhbr:18802_#1,,,
e22_Items,1,tr:lh:5006,tg:lhbr:59369_#1,99190/21,isad:lh:26360,G 399 / B,477172f0-b1e6-51e6-b414-902cdcd89d4a,477172f0-b1e6-51e6-b414-902cdcd89d4a,tg:lhbr:59369_#1,,,
e22_Items,1,tr:lh:4744,tg:lhbr:5449_#1,92380/12,isad:lh:3631,B 1333 / B,ede69355-9df4-565d-b9f0-3e56322fa766,ede69355-9df4-565d-b9f0-3e56322fa766,tg:lhbr:5449_#1,,,
e22_Items,1,tr:lh:4781,tg:lhbr:142035_#1,94451/60,isad:lh:59031,A 3816 / B,5aca3a95-ac82-5016-8f41-86d0d41c4199,5aca3a95-ac82-5016-8f41-86d0d41c4199,tg:lhbr:142035_#1,,,
e22_Items,1,tr:lh:7843,tg:lhbr:283942_#1,202504/60a-b,isad:lh:163278,,f0199e94-bb42-5163-a500-16a7298822d1,f0199e94-bb42-5163-a500-16a7298822d1,tg:lhbr:283942_#1,D 325 / 1326,,
e22_Items,1,tr:lh:826,tg:lhbr:150454_#1,15281,isad:lh:62337,V 455 / B,4be7106d-474b-55c7-a89c-a3480eb5ed75,4be7106d-474b-55c7-a89c-a3480eb5ed75,tg:lhbr:150454_#1,,,
e22_Items,1,tr:lh:9770,tg:lhbr:256016_#1,,isad:lh:146305,,e136cb00-6d8d-580b-bc5c-55257ec00b7b,e136cb00-6d8d-580b-bc5c-55257ec00b7b,tg:lhbr:256016_#1,J 416 / 58,,
e22_Items,1,tr:lh:4175,tg:lhbr:197961_#1,80740/7,isad:lh:74946,B 417 / B2,d55e28f6-7b7f-59bc-b765-adde284ea21c,d55e28f6-7b7f-59bc-b765-adde284ea21c,tg:lhbr:197961_#1,,,
e22_Items,1,tr:lh:5863,tg:lhbr:128762_#1,124383/969,isad:lh:53997,C 3392 / B,f6a0db4e-1dc1-5baa-bc6c-71b6b8dfb0aa,f6a0db4e-1dc1-5baa-bc6c-71b6b8dfb0aa,tg:lhbr:128762_#1,,,
e22_Items,1,tr:lh:126473,tg:lhbr:244477_#1,,isad:lh:130170,,573ae2be-b8b9-57f3-90dd-ee8f29d2904b,573ae2be-b8b9-57f3-90dd-ee8f29d2904b,tg:lhbr:244477_#1,D 9653 / 16 (126),,
e22_Items,1,tr:lh:7542,tg:lhbr:194392_#1,198136/75,isad:lh:74519,I 353 / B2,7f5b0ae1-e6b2-5df6-8c55-2911b9ff3906,7f5b0ae1-e6b2-5df6-8c55-2911b9ff3906,tg:lhbr:194392_#1,,,
e22_Items,1,tr:lh:4777,tg:lhbr:69412_#1,94031/a-b,isad:lh:31476,H 361 / B,0fb01bfd-85c4-50f0-a284-fc78eab14d9a,0fb01bfd-85c4-50f0-a284-fc78eab14d9a,tg:lhbr:69412_#1,,,
e22_Items,1,tr:lh:2408,tg:lhbr:70935_#1,46470/110,isad:lh:32023,H 504 / B,bcaffe85-70fe-542d-a332-15d8abcd6de3,bcaffe85-70fe-542d-a332-15d8abcd6de3,tg:lhbr:70935_#1,,,
e22_Items,1,tr:lh:1364,tg:lhbr:49168_#1,23204/7,,D 9653 / B,d340392f-b3ad-555c-913a-a02f14d01da8,d340392f-b3ad-555c-913a-a02f14d01da8,tg:lhbr:49168_#1,,,
e22_Items,1,tr:lh:1372,tg:lhbr:7229_#1,23402/2,isad:lh:4640,B 184 / B,e1a32231-26b0-5453-9baa-84ccb2677fc7,e1a32231-26b0-5453-9baa-84ccb2677fc7,tg:lhbr:7229_#1,,,
e22_Items,1,tr:lh:2317,tg:lhbr:19491_#1,43799/43,isad:lh:10033,B 8635 / B,402da37e-c443-542b-a2d2-987c14c40191,402da37e-c443-542b-a2d2-987c14c40191,tg:lhbr:19491_#1,,,
e22_Items,1,tr:lh:5479,tg:lhbr:288004_#1,107680,isad:lh:164670,,4488ce28-db72-56aa-8bc6-17c1d5bcd6d0,4488ce28-db72-56aa-8bc6-17c1d5bcd6d0,tg:lhbr:288004_#1,H 1476 / 171,,
e22_Items,1,tr:lh:2638,tg:lhbr:149973_#1,52008/8,isad:lh:62192,V 4165 / B,88180d0c-49d6-5c60-b85f-336c27307423,88180d0c-49d6-5c60-b85f-336c27307423,tg:lhbr:149973_#1,,,
e22_Items,1,tr:lh:7860,tg:lhbr:226095_#1,203526/137,isad:lh:81597,M 224 / B,d887e3b8-4305-5c33-9491-d705a1a75224,d887e3b8-4305-5c33-9491-d705a1a75224,tg:lhbr:226095_#1,,,
e22_Items,1,tr:lh:2976,tg:lhbr:108218_#1,59982/321,isad:lh:45903,N 4555 / B,a4bb03f7-e8ff-524c-b6bb-150dbef1c9e9,a4bb03f7-e8ff-524c-b6bb-150dbef1c9e9,tg:lhbr:108218_#1,,,
e22_Items,1,tr:lh:4716,tg:lhbr:13144_#1,89656,isad:lh:7435,B 675 / B,5e9eb20b-c145-5f1a-96cb-5ecefb40b53c,5e9eb20b-c145-5f1a-96cb-5ecefb40b53c,tg:lhbr:13144_#1,,,
e22_Items,1,tr:lh:2269,tg:lhbr:84988_#1,43197/103,isad:lh:7797,K 99433 / B (Brievenboek),e6da68d0-129d-52a4-a8b8-770a60c7b9d6,e6da68d0-129d-52a4-a8b8-770a60c7b9d6,tg:lhbr:84988_#1,,,
e22_Items,1,tr:lh:16,tg:lhbr:79613_#1,354,isad:lh:34950,J 256 / B,1634a779-0646-5edc-9712-2babdd9b9015,1634a779-0646-5edc-9712-2babdd9b9015,tg:lhbr:79613_#1,,,
e22_Items,1,tr:lh:3844,tg:lhbr:68881_#1,73848/23,isad:lh:31284,H 2555 / B,b221586e-b874-50af-96f9-173e6fc6e1c5,b221586e-b874-50af-96f9-173e6fc6e1c5,tg:lhbr:68881_#1,,,
e22_Items,1,tr:lh:3055,tg:lhbr:138563_#1,60960/130,isad:lh:57705,S 935 / B,ed1ad938-870d-571f-a40b-fa5e404b45fb,ed1ad938-870d-571f-a40b-fa5e404b45fb,tg:lhbr:138563_#1,,,
e22_Items,1,tr:lh:9770,tg:lhbr:254676_#1,,isad:lh:145511,,2927bda9-beca-505a-bc43-6d4789fe2b11,2927bda9-beca-505a-bc43-6d4789fe2b11,tg:lhbr:254676_#1,J 416 / 53,,
e22_Items,1,tr:lh:6659,tg:lhbr:184193_#1,164303/18,isad:lh:73205,P 7177 / B2,874a1148-84a2-57d7-b9fa-ce2c78ae27f7,874a1148-84a2-57d7-b9fa-ce2c78ae27f7,tg:lhbr:184193_#1,,,
e22_Items,1,tr:lh:1908,tg:lhbr:152234_#1,33892/1,,V 483 / B,6c98a48a-f020-5531-9151-be8a5bf8f0f2,6c98a48a-f020-5531-9151-be8a5bf8f0f2,tg:lhbr:152234_#1,,,
e22_Items,1,tr:lh:5565,tg:lhbr:3105_#1,116830/4,isad:lh:2314,A 428 / B,f24c5417-4777-51f9-b7b3-75f190e217cf,f24c5417-4777-51f9-b7b3-75f190e217cf,tg:lhbr:3105_#1,,,
e22_Items,1,tr:lh:5875,tg:lhbr:89582_#1,126011/53,isad:lh:38327,"P 62695 / B2 (1977-1978, Kinder Tentoonstelling)",bf5c88fc-0841-5e27-96fc-b684d7bb5b8a,bf5c88fc-0841-5e27-96fc-b684d7bb5b8a,tg:lhbr:89582_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:27513_#1,,isad:lh:13366,FVCA / B (1880-1918),a30d282a-ce07-5987-bdd3-153fadcd4db3,a30d282a-ce07-5987-bdd3-153fadcd4db3,tg:lhbr:27513_#1,,,
e22_Items,1,,tg:lhbr:35172_#1,22734/2,,C 349 / B,4f826959-a02b-5bed-b05e-9f8bada939b7,4f826959-a02b-5bed-b05e-9f8bada939b7,tg:lhbr:35172_#1,,,
e22_Items,1,tr:lh:7063,tg:lhbr:174202_#1,177313/518,isad:lh:64175,D 125 / B2,754310b1-8d33-5c9e-b148-651de0f406eb,754310b1-8d33-5c9e-b148-651de0f406eb,tg:lhbr:174202_#1,,,
e22_Items,1,tr:lh:7735,tg:lhbr:218117_#1,200500/97a-d,isad:lh:79265,G 252 / B1,37273c4e-994e-5c48-a4d4-b7284ef1e703,37273c4e-994e-5c48-a4d4-b7284ef1e703,tg:lhbr:218117_#1,,,
e22_Items,1,tr:lh:6415,tg:lhbr:166663_#1,153016,isad:lh:67980,D 125 / B2,ef0e649d-3c1e-5721-89c8-68789eb51963,ef0e649d-3c1e-5721-89c8-68789eb51963,tg:lhbr:166663_#1,,,
e22_Items,1,tr:lh:9770,tg:lhbr:260221_#1,,isad:lh:148833,,d8575784-e112-5c64-b0b9-592fa8f8c909,d8575784-e112-5c64-b0b9-592fa8f8c909,tg:lhbr:260221_#1,J 416 / 75,,
e22_Items,1,tr:lh:110330,tg:lhbr:272640_#1,,isad:lh:114946,,9319ae30-de37-58fc-96f4-18321fd94f34,9319ae30-de37-58fc-96f4-18321fd94f34,tg:lhbr:272640_#1,R 8963 / 727,,
e22_Items,1,tr:lh:4755,tg:lhbr:135969_#1,92506/24,isad:lh:56705,Y 969 / B2,8fe3eb62-bc79-5504-a85a-199494ae758d,8fe3eb62-bc79-5504-a85a-199494ae758d,tg:lhbr:135969_#1,,,
e22_Items,1,tr:lh:9822,tg:lhbr:17268_#1,79956/92,isad:lh:9069,S 5754 / B2,5ea0cf4c-b287-5e9b-9bd1-1dc5adb360d6,5ea0cf4c-b287-5e9b-9bd1-1dc5adb360d6,tg:lhbr:17268_#1,,,
e22_Items,1,tr:lh:2135,tg:lhbr:83057_#1,40341/2,isad:lh:36107,K 392 / B,9d803689-17f6-5dab-951b-cb70c046d061,9d803689-17f6-5dab-951b-cb70c046d061,tg:lhbr:83057_#1,,,
e22_Items,1,tr:lh:2045,tg:lhbr:47791_#1,38335/257,isad:lh:21935,D 531 / B2,a184778b-38de-5900-977d-4d0c667323e3,a184778b-38de-5900-977d-4d0c667323e3,tg:lhbr:47791_#1,,Gedat.: 9.11,
e22_Items,1,tr:lh:5936,tg:lhbr:114080_#1,129188/178,isad:lh:2094,G 102 / B (8),fbf3ea77-994b-551e-8d70-a433238e3f94,fbf3ea77-994b-551e-8d70-a433238e3f94,tg:lhbr:114080_#1,,,
e22_Items,1,tr:lh:7843,tg:lhbr:278395_#1,202504/60a-b,isad:lh:159054,,d17f7973-4916-57b3-b6dc-e2a576eeed0c,d17f7973-4916-57b3-b6dc-e2a576eeed0c,tg:lhbr:278395_#1,D 325 / 553,,
e22_Items,1,tr:lh:5758,tg:lhbr:156118_#1,118172/2,isad:lh:64271,V 904 / B,6ff5a7b1-892a-5e54-8e28-fec9aec1ba5e,6ff5a7b1-892a-5e54-8e28-fec9aec1ba5e,tg:lhbr:156118_#1,,,
e22_Items,1,tr:lh:4744,tg:lhbr:167369_#1,92528/70,isad:lh:68248,N 4849 / B,1a7b7b56-0bce-5a2a-ab8e-59bc1b21574b,1a7b7b56-0bce-5a2a-ab8e-59bc1b21574b,tg:lhbr:167369_#1,,,
e22_Items,1,tr:lh:9356,tg:lhbr:232821_#1,217746/161a-b,isad:lh:83573,C 2752 / B1 (tijdschrift Nul),ccd1422e-e4a0-5b5c-812c-462e5a39e6fa,ccd1422e-e4a0-5b5c-812c-462e5a39e6fa,tg:lhbr:232821_#1,,,
e22_Items,1,tr:lh:4175,tg:lhbr:199601_#1,80727/9,isad:lh:75093,B 417 / B2,59f895a8-dd42-544e-abf7-2cbff09ced74,59f895a8-dd42-544e-abf7-2cbff09ced74,tg:lhbr:199601_#1,,,
e22_Items,1,tr:lh:6415,tg:lhbr:126802_#1,153305/2,isad:lh:53216,D 125 / B2,c0782fec-10df-5265-aa39-620bd63accbd,c0782fec-10df-5265-aa39-620bd63accbd,tg:lhbr:126802_#1,,,
e22_Items,1,tr:lh:5115,tg:lhbr:137690_#1,102164/21,isad:lh:57360,S 87147 / B,73c9aa4c-8beb-5c44-b0f7-ed1fbd0285ea,73c9aa4c-8beb-5c44-b0f7-ed1fbd0285ea,tg:lhbr:137690_#1,,,
e22_Items,1,tr:lh:3772,tg:lhbr:188893_#1,72465/118,isad:lh:73853,T 48399 / B (1955),ddfef185-fa12-5187-b0ed-1c5af26c974d,ddfef185-fa12-5187-b0ed-1c5af26c974d,tg:lhbr:188893_#1,,,
e22_Items,1,tr:lh:5257,tg:lhbr:64181_#1,103865/91,isad:lh:29483,G 5643 / B,f65df01a-f609-5813-8bc0-f6017316ecff,f65df01a-f609-5813-8bc0-f6017316ecff,tg:lhbr:64181_#1,,,
e22_Items,1,tr:lh:1046,tg:lhbr:34478_#1,19030/3,isad:lh:16433,C 34 / B,f90e70e5-0a05-52d2-80c4-70083f53daf6,f90e70e5-0a05-52d2-80c4-70083f53daf6,tg:lhbr:34478_#1,,,
e22_Items,1,tr:lh:7314,tg:lhbr:26019_#1,,isad:lh:12649,FVCA / B (1933-1940),ec0075d4-fd6f-5d82-ba09-75da0e7c3de3,ec0075d4-fd6f-5d82-ba09-75da0e7c3de3,tg:lhbr:26019_#1,,,
e22_Items,1,tr:lh:2716,tg:lhbr:88088_#1,53574/52,isad:lh:37800,L 2695 / B,c9812929-e812-582d-a60a-3280eff145e3,c9812929-e812-582d-a60a-3280eff145e3,tg:lhbr:88088_#1,,,
