ResourceID,brocade.id,card,order,adm.acquiredVia,adm.plaatsingsnummer,adm.inv,adm.isadPartOf,adm.note,adm.volgnummer
ddb87147-944f-5715-9f22-baf0e60e2c87,tg:lhps:44652,Items,1,,G 283 / A,225289/35,,,
dd76bb39-48e2-589e-8c2b-a71926e03a82,tg:lhps:12032,Items,1,tr:lh:7755,A 357 / A,200877/17,isad:lh:92200,,
dd76bb39-48e2-589e-8c2b-a71926e03a82,tg:lhps:12032,Items,2,tr:lh:7755,W 122 / A,200877/17,isad:lh:92200,,
d0259776-bb51-5d07-a5c4-a2dedb002c48,tg:lhps:31752,Items,1,,T 37657 / A,225269/422,,,
0268b3c8-0709-5c35-84f8-f7e156d66aa8,tg:lhps:36097,Items,1,,AV.93.9.564,225272/3038,isad:lh:92875,,
84eccf0b-2ed4-531f-8681-9af51e591bc3,tg:lhps:2521,Items,1,,F 245 / A,238470,,,
2643b20c-700c-5cb5-a56d-e8bed2bd7e62,tg:lhps:50241,Items,1,,NN 1 / A,,isad:lh:107809,,
16a53fde-dd9b-5801-b827-fbb9865f3668,tg:lhps:28089,Items,1,,O 359 / A,225260/21,,,
a14fc367-8a17-5b3a-9697-17c283c6a719,tg:lhps:30840,Items,1,,S 7358 / A,225263/762,,,
06c2f83a-a2df-5aa2-b5e8-226e0f65fd16,tg:lhps:57584,Items,1,,F 221 / A,,isad:lh:136069,Uit F 221 / 9,
1b542442-42c6-57b3-9237-a0518d10dcea,tg:lhps:28573,Items,1,,O 4389 / A,225260/294,,,
60c5404a-5b5b-5ef7-986b-43f4234076da,tg:lhps:55043,Items,1,tr:lh:110342,NN 7 /A,,,,
