ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,dataset,Associated Record Note,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,related_uuid,Associated Record,ire.isaar.uuid,ire.isaar.id,Connected Subject Role,Connected Subject Widget,Connected Subject Identifier,source role,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Note,End Date Note Type,End Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Genre Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,ISAAR Brocade ID,Original Entity Type,Original Entity Widget,Original Entity Identifier,Keeper,Object Number,Object Identifier,Record Type,Title,Title Type,Title Language,source_date,Copyright Revision Date,Copyright Type,Transactions
3ac73ff2-72f5-5146-a128-27e41fbe913f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""bf3bc415-9616-459e-a4f0-4126e5952971"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3ec8fbe2-3c17-4eb0-bc0b-c2ee65c1a6ab"", ""inverseOntologyProperty"": """"}]"
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756,1871,No Copyright - Public Domain Mark 1.0,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17560120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1756-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerelateerde publicatie,,,,c:lvd:12857107,https://anet.be/record/opacmpm/,zie verder bibliotheekcatalogus Museum Plantin Moretus,,,,,,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_Languages,2,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000503,referentienummer,False,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Herkomst: de prijslijst werd samen met 9 gelijkaardige prijslijsten in januari 2016 in de Erfgoedbibliotheek Hendrik Conscience aangetroffen tussen de papieren van de Antwerpse antiquaar Jan Baptist Schoepen (overleden in 1914). 
KS_20170113",commentaar gebruiker,False,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:508,brocade id,False,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:508/N,brocade url,False,,,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c7dd8413-4ba3-5f47-881d-6c72503157e5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7c0a666b-57e6-4b52-bc93-c70f8ebd3e67"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Libri rituales ecclesiastici, vulgò rubro-nigri, secundùm recensionem Urbani papae VIII. qui in Typographia Plantiniana Antverpiae excusi exstant",titles proper,Latin (language),,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prijslijst van de boeken uitgegeven door de Officina Plantiniana,constructed titles,Dutch (language),,,,
3ac73ff2-72f5-5146-a128-27e41fbe913f,tg:mpmre:508,e73_Titles,3,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inventaris van de voorraad liturgische boeken met jaar van uitgave,constructed titles,Dutch (language),,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:386,https://data.museumplantinmoretus.be/ark:/11975/3aebcb56-12e8-5bc3-98c7-f95086adcd59,Registers,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_AnnotationsImmaterial,2,note.mpmalg,"<p>Bevat 1 losse extra index</p>
","<p>Bevat 1 losse extra index</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:387,Verwijzing naar MPM objectbeschrijvingen,db407ab5-81d6-5618-93fc-b8ed6a7ba96b,"[{""resourceId"": ""db407ab5-81d6-5618-93fc-b8ed6a7ba96b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1162d789-afdf-4dc0-8fc0-84774787cfdf"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_AssociatedRecords,2,,,,,,mpmre,,vorig register,tg:mpmre:385,Verwijzing naar MPM objectbeschrijvingen,8676bb53-61e6-5ac3-8be6-85fe6cf3da17,"[{""resourceId"": ""8676bb53-61e6-5ac3-8be6-85fe6cf3da17"", ""ontologyProperty"": """", ""resourceXresourceId"": ""a6008746-3f53-4cc1-971e-de550356ad95"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""007bb530-5ecc-4b98-a5c9-6d83a98ca6fb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""381c520e-89e5-4cc1-853d-53eef8bc9ad8"", ""inverseOntologyProperty"": """"}]"
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1651,1766,No Copyright - Public Domain Mark 1.0,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16510102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16511231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1651-01-02,,1651-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000381,referentienummer,False,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:386,brocade id,False,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:386/N,brocade url,False,,,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""72b9aa7f-d6b9-5e12-884a-c9a75b2c712b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4c7eb3ec-14ee-47bc-8754-c16595a31f05"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journaal 1651,titles proper,Dutch (language),,,,
3aebcb56-12e8-5bc3-98c7-f95086adcd59,tg:mpmre:386,e73_Titles,2,id.title/ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Journal de l'an 1651 signé RRR,incipits,French (language),,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:714,https://data.museumplantinmoretus.be/ark:/11975/3b6b68f7-c047-5cb6-8958-555ae71e8637,Registers,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>bevat een losse index en X losse stukken</p>
","<p>bevat een losse index en X losse stukken</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_AssociatedRecords,1,,,,,,mpmre,,vorig register,tg:mpmre:667,Verwijzing naar MPM objectbeschrijvingen,4cf64296-c8ed-5a68-9716-52b01baa2473,"[{""resourceId"": ""4cf64296-c8ed-5a68-9716-52b01baa2473"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4340127e-ebaa-4dae-b888-254914932921"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""6d6e9988-d7ac-4db0-9cd0-151e8a95a797"", ""ontologyProperty"": """", ""resourceXresourceId"": ""de42ec76-ccb9-416f-8eb5-77d55501dbd8"", ""inverseOntologyProperty"": """"}]"
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656,1771,No Copyright - Public Domain Mark 1.0,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16560101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_CreationTimeSpanSourceNotes,1,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16711230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1656-01-01,,1671-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000701,referentienummer,False,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:714,brocade id,False,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:714/N,brocade url,False,,,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""331b1179-e39b-5292-ac40-201234d3d3eb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9dd5af2-25da-4fee-ba2a-ebca9a61020f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cargasoenboek 1656-1671,titles proper,Dutch (language),,,,
3b6b68f7-c047-5cb6-8958-555ae71e8637,tg:mpmre:714,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grand livre des comptes d'Espagne, nommé le livre des cargasons d'Espagne 1656",incipits,French (language),,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:277,https://data.museumplantinmoretus.be/ark:/11975/3b749a05-ba0f-586b-bfed-d9180bd7252e,Akten,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_AnnotationsImmaterial,1,note.mpmalg,"<p>De einddata van de obligaties liggen tussen 31/09/1739 en 30/09/1752</p>
","<p>De einddata van de obligaties liggen tussen 31/09/1739 en 30/09/1752</p>
",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ea0a69eb-f313-4873-b8c4-889f18f50130"", ""ontologyProperty"": """", ""resourceXresourceId"": ""549336e4-3668-4b9e-a417-74c2f3fd5361"", ""inverseOntologyProperty"": """"}]"
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740,1855,No Copyright - Public Domain Mark 1.0,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_CreationActors,1,,,,,,,,,,,,,1d72047c-ad3e-5e48-ae1a-7ec2c8af3169,au::108463,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1740,circa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/ak/000000265,referentienummer,False,,,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmak:277,brocade id,False,,,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmak:277/N,brocade url,False,,,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""89940c61-c2b9-554d-ad10-0e7b03501e01"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8ca11928-d081-419d-989d-702f020ace9d"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staat van de obligaties bij loting toebedeeld aan Joannes Jacobus Moretus,titles proper,Dutch (language),,,,
3b749a05-ba0f-586b-bfed-d9180bd7252e,tg:mpmak:277,e73_Titles,2,id.title/in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lotinge van d'obligatien van joncker Joannes Jacobus Moretus,incipits,Dutch (language),,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmre:263,https://data.museumplantinmoretus.be/ark:/11975/3b7bd075-5235-5c26-af1b-8417f2d393f2,Registers,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_AssociatedRecords,1,,,,,,mpmre,,volgend register,tg:mpmre:264,Verwijzing naar MPM objectbeschrijvingen,2ef2efe8-f413-56bc-b369-de47d5120796,"[{""resourceId"": ""2ef2efe8-f413-56bc-b369-de47d5120796"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8d5a4fc0-cc85-4370-8d67-b085f4890792"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a1cbfb9a-4edd-40dc-90ca-ca0b79b70f22"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e4365ef3-99c2-47e1-8031-212d3eb0a274"", ""inverseOntologyProperty"": """"}]"
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617,1732,No Copyright - Public Domain Mark 1.0,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16170900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,1617-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/re/000000258,referentienummer,False,,,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmre:263,brocade id,False,,,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmre:263/N,brocade url,False,,,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_MaterialRecords,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8c86c750-5962-51ca-bba2-b35b43a89128"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e3faf33-5839-42cb-8daa-ae4eeb6274b2"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carnet de Francfort, september 1617",titles proper,Dutch (language),,,,
3b7bd075-5235-5c26-af1b-8417f2d393f2,tg:mpmre:263,e73_Titles,2,id.title/subTitle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Notitieboekje van de boekhandel op de septemberfoor van Frankfurt in 1617,constructed titles,Dutch (language),,,,
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmak:172,https://data.museumplantinmoretus.be/ark:/11975/3bf7c3d8-64fe-5107-b43c-910391ebcb92,Akten,,,,,,,
3bf7c3d8-64fe-5107-b43c-910391ebcb92,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d6efb4ab-f61b-493c-af76-8e6a4dcbcdff"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40cf7b77-b535-4230-8d97-00b3aa34f4aa"", ""inverseOntologyProperty"": """"}]"
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635,1750,No Copyright - Public Domain Mark 1.0,
3bf7c3d8-64fe-5107-b43c-910391ebcb92,tg:mpmak:172,e73_CreationActors,1,,,,,,,,,,,,,6211a67c-b6a8-5d2c-97b1-8d2e84c9563e,au::106905,,,,av,originators (administrative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
