Object Number,Record Type,URL,ResourceID,Reference Number,Carrier Type,Keeper,Object Identifier,Record ID Type,Object Number Type,URL Type,Object Identifier Type,Reference Number Type,order,card
tg:lhps:28565,Affiches,https://anet.be/record/opaclhobj/tg:lhps:28565/N,88c30b33-8954-502b-9ba4-27f5385186fe,BE-ANN07/ps/000027878,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/88c30b33-8954-502b-9ba4-27f5385186fe,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:55055,Affiches,https://anet.be/record/opaclhobj/tg:lhps:55055/N,2f552e9f-a2c4-509f-8f00-f12c2fdc538e,BE-ANN07/ps/000050861,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2f552e9f-a2c4-509f-8f00-f12c2fdc538e,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:6827,Affiches,https://anet.be/record/opaclhobj/tg:lhps:6827/N,1e5becba-ed45-51b0-981b-5086573cf038,BE-ANN07/ps/000006701,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1e5becba-ed45-51b0-981b-5086573cf038,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:52790,Affiches,https://anet.be/record/opaclhobj/tg:lhps:52790/N,aff0e455-24e7-5037-a100-ed00a19d1abf,BE-ANN07/ps/000048628,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/aff0e455-24e7-5037-a100-ed00a19d1abf,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:57068,Affiches,https://anet.be/record/opaclhobj/tg:lhps:57068/N,01c63301-5d79-539f-a2bb-ade84591a934,BE-ANN07/ps/000052862,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/01c63301-5d79-539f-a2bb-ade84591a934,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50257,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50257/N,4227a02e-74f4-5944-a14d-f6c1e8e4c032,BE-ANN07/ps/000046123,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4227a02e-74f4-5944-a14d-f6c1e8e4c032,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:30856,Affiches,https://anet.be/record/opaclhobj/tg:lhps:30856/N,24532ef4-7e21-5474-b394-b025107ffe07,BE-ANN07/ps/000030161,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/24532ef4-7e21-5474-b394-b025107ffe07,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:57592,Affiches,https://anet.be/record/opaclhobj/tg:lhps:57592/N,6c5ea5ed-5cbb-5802-96b4-7289c210800f,BE-ANN07/ps/000053389,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6c5ea5ed-5cbb-5802-96b4-7289c210800f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31744,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31744/N,cdb0d569-e91f-5779-afa3-1bbefd7f5fa1,BE-ANN07/ps/000031034,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/cdb0d569-e91f-5779-afa3-1bbefd7f5fa1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:33779,Affiches,https://anet.be/record/opaclhobj/tg:lhps:33779/N,f4a7ab58-037e-58a9-a6f4-23ebbf48f38c,BE-ANN07/ps/000032960,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f4a7ab58-037e-58a9-a6f4-23ebbf48f38c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2537,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2537/N,058fd808-26e8-5992-b4da-3d945d94b627,BE-ANN07/ps/000002509,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/058fd808-26e8-5992-b4da-3d945d94b627,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18429,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18429/N,19e6a5ae-05e7-57ec-982d-903bf057b058,BE-ANN07/ps/000017814,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/19e6a5ae-05e7-57ec-982d-903bf057b058,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:43181,Affiches,https://anet.be/record/opaclhobj/tg:lhps:43181/N,6f1d4993-3ce4-542c-a428-d404db3c8cde,BE-ANN07/ps/000039111,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6f1d4993-3ce4-542c-a428-d404db3c8cde,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:59975,Affiches,https://anet.be/record/opaclhobj/tg:lhps:59975/N,f7ede0db-33b8-5aa5-9a3b-08ed5fddd160,BE-ANN07/ps/000055766,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f7ede0db-33b8-5aa5-9a3b-08ed5fddd160,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:46679,Affiches,https://anet.be/record/opaclhobj/tg:lhps:46679/N,6cbc6e2a-596d-5fd3-b736-29c75eee3f09,BE-ANN07/ps/000042566,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/6cbc6e2a-596d-5fd3-b736-29c75eee3f09,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:10019,Affiches,https://anet.be/record/opaclhobj/tg:lhps:10019/N,02f10796-1035-54b9-86dd-c8e357da8586,BE-ANN07/ps/000009836,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/02f10796-1035-54b9-86dd-c8e357da8586,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:44644,Affiches,https://anet.be/record/opaclhobj/tg:lhps:44644/N,1f84a6da-0359-503f-8cbd-ab850f609cda,BE-ANN07/ps/000040560,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/1f84a6da-0359-503f-8cbd-ab850f609cda,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:12024,Affiches,https://anet.be/record/opaclhobj/tg:lhps:12024/N,669ccbfd-586f-5028-b0c6-288dd4fbcb2a,BE-ANN07/ps/000011672,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/669ccbfd-586f-5028-b0c6-288dd4fbcb2a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:22492,Affiches,https://anet.be/record/opaclhobj/tg:lhps:22492/N,7393835f-e191-5124-9fd0-19cf0c419c4c,BE-ANN07/ps/000021839,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/7393835f-e191-5124-9fd0-19cf0c419c4c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:45956,Affiches,https://anet.be/record/opaclhobj/tg:lhps:45956/N,c0c6436b-dd43-5db9-bf8a-9dd9b29e9c1b,BE-ANN07/ps/000041852,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c0c6436b-dd43-5db9-bf8a-9dd9b29e9c1b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:58667,Affiches,https://anet.be/record/opaclhobj/tg:lhps:58667/N,dc53e4cc-7bf9-54be-a440-11ab297efeb2,BE-ANN07/ps/000054462,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/dc53e4cc-7bf9-54be-a440-11ab297efeb2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:25357,Affiches,https://anet.be/record/opaclhobj/tg:lhps:25357/N,9db994be-a025-5af0-a84a-57589a32a1d9,BE-ANN07/ps/000024696,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9db994be-a025-5af0-a84a-57589a32a1d9,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:17676,Affiches,https://anet.be/record/opaclhobj/tg:lhps:17676/N,2e7765ec-16ad-55b9-afdd-fd37eb52610b,BE-ANN07/ps/000017076,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2e7765ec-16ad-55b9-afdd-fd37eb52610b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:41016,Affiches,https://anet.be/record/opaclhobj/tg:lhps:41016/N,c518cc6c-4f6f-5a61-9471-9791ca5b031a,BE-ANN07/ps/000036998,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c518cc6c-4f6f-5a61-9471-9791ca5b031a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:8090,Affiches,https://anet.be/record/opaclhobj/tg:lhps:8090/N,3334a5d9-df11-551b-9bda-2621887f474c,BE-ANN07/ps/000007954,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/3334a5d9-df11-551b-9bda-2621887f474c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:16964,Affiches,https://anet.be/record/opaclhobj/tg:lhps:16964/N,9dad8744-422d-59ad-b7f0-c57f82a28e39,BE-ANN07/ps/000016384,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9dad8744-422d-59ad-b7f0-c57f82a28e39,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:20505,Affiches,https://anet.be/record/opaclhobj/tg:lhps:20505/N,b5fe5f4d-97d0-5e0c-88c0-1a3de059da61,BE-ANN07/ps/000019877,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b5fe5f4d-97d0-5e0c-88c0-1a3de059da61,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:14959,Affiches,https://anet.be/record/opaclhobj/tg:lhps:14959/N,f6f17ccf-5b51-5ad8-a616-13bb7bd6bf38,BE-ANN07/ps/000014439,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f6f17ccf-5b51-5ad8-a616-13bb7bd6bf38,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:55405,Affiches,https://anet.be/record/opaclhobj/tg:lhps:55405/N,da7cf0f4-7d3c-54e8-bce7-36c2dd8ba189,BE-ANN07/ps/000051210,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/da7cf0f4-7d3c-54e8-bce7-36c2dd8ba189,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:61859,Affiches,https://anet.be/record/opaclhobj/tg:lhps:61859/N,0ad45c26-68fb-5323-bc3b-fb49a76998ee,BE-ANN07/ps/000057648,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0ad45c26-68fb-5323-bc3b-fb49a76998ee,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:57438,Affiches,https://anet.be/record/opaclhobj/tg:lhps:57438/N,4e4ed0b6-e5ca-500d-82a0-af868639dea1,BE-ANN07/ps/000053236,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4e4ed0b6-e5ca-500d-82a0-af868639dea1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:5358,Affiches,https://anet.be/record/opaclhobj/tg:lhps:5358/N,0361573e-cca7-5d6c-9dc4-ba4d626e2b6f,BE-ANN07/ps/000005240,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0361573e-cca7-5d6c-9dc4-ba4d626e2b6f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:62776,Affiches,https://anet.be/record/opaclhobj/tg:lhps:62776/N,60b894c4-5943-50ed-8e4f-28645a90b892,BE-ANN07/ps/000058571,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/60b894c4-5943-50ed-8e4f-28645a90b892,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:34116,Affiches,https://anet.be/record/opaclhobj/tg:lhps:34116/N,86531fda-82c1-5f97-8794-54e35363685a,BE-ANN07/ps/000033288,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/86531fda-82c1-5f97-8794-54e35363685a,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:49426,Affiches,https://anet.be/record/opaclhobj/tg:lhps:49426/N,15975adf-d19a-5c2a-890d-50558afc09dd,BE-ANN07/ps/000045296,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/15975adf-d19a-5c2a-890d-50558afc09dd,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18583,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18583/N,f970d020-1576-50d2-9b1d-18cc38be7af2,BE-ANN07/ps/000017966,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/f970d020-1576-50d2-9b1d-18cc38be7af2,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:7365,Affiches,https://anet.be/record/opaclhobj/tg:lhps:7365/N,4b0bf9c2-fe38-5410-b88f-f07a99343d64,BE-ANN07/ps/000007234,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4b0bf9c2-fe38-5410-b88f-f07a99343d64,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:31314,Affiches,https://anet.be/record/opaclhobj/tg:lhps:31314/N,4ce51dbb-043d-5416-a874-5359a6ee1c8b,BE-ANN07/ps/000030610,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/4ce51dbb-043d-5416-a874-5359a6ee1c8b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:53928,Affiches,https://anet.be/record/opaclhobj/tg:lhps:53928/N,5df2bb37-4715-5665-9cca-4d0297065540,BE-ANN07/ps/000049737,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5df2bb37-4715-5665-9cca-4d0297065540,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:51915,Affiches,https://anet.be/record/opaclhobj/tg:lhps:51915/N,60f02913-2842-54e7-aac7-71ce1f5d2bf4,BE-ANN07/ps/000047756,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/60f02913-2842-54e7-aac7-71ce1f5d2bf4,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:18079,Affiches,https://anet.be/record/opaclhobj/tg:lhps:18079/N,b3bcac31-3562-5a88-bb53-ac47adfaa120,BE-ANN07/ps/000017472,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b3bcac31-3562-5a88-bb53-ac47adfaa120,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:2167,Affiches,https://anet.be/record/opaclhobj/tg:lhps:2167/N,0d037e9b-5362-575f-8150-d11520a4d38b,BE-ANN07/ps/000002154,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/0d037e9b-5362-575f-8150-d11520a4d38b,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:33329,Affiches,https://anet.be/record/opaclhobj/tg:lhps:33329/N,a2856014-096a-5b9d-bac5-4f9f6cdadb22,BE-ANN07/ps/000032527,canvas (textile material),Letterenhuis,https://data.letterenhuis.be/ark:/24970/a2856014-096a-5b9d-bac5-4f9f6cdadb22,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:50607,Affiches,https://anet.be/record/opaclhobj/tg:lhps:50607/N,2dd920ed-b21c-5d39-a89c-3afc5fd255c6,BE-ANN07/ps/000046467,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2dd920ed-b21c-5d39-a89c-3afc5fd255c6,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:25707,Affiches,https://anet.be/record/opaclhobj/tg:lhps:25707/N,e0b104d0-87ae-55b0-bf16-a679348cff25,BE-ANN07/ps/000025040,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/e0b104d0-87ae-55b0-bf16-a679348cff25,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:58237,Affiches,https://anet.be/record/opaclhobj/tg:lhps:58237/N,c2478bba-286e-530f-97ed-b5c12b719bc7,BE-ANN07/ps/000054032,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/c2478bba-286e-530f-97ed-b5c12b719bc7,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:24815,Affiches,https://anet.be/record/opaclhobj/tg:lhps:24815/N,2061362a-ab7a-5b83-a20b-a2fe9cd80203,BE-ANN07/ps/000024155,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2061362a-ab7a-5b83-a20b-a2fe9cd80203,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:10449,Affiches,https://anet.be/record/opaclhobj/tg:lhps:10449/N,5bfbe135-0486-5f9b-9448-c2bb38046426,BE-ANN07/ps/000010263,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5bfbe135-0486-5f9b-9448-c2bb38046426,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:46229,Affiches,https://anet.be/record/opaclhobj/tg:lhps:46229/N,195573da-e899-5ed5-9e5f-0ada1115f0dc,BE-ANN07/ps/000042125,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/195573da-e899-5ed5-9e5f-0ada1115f0dc,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:12474,Affiches,https://anet.be/record/opaclhobj/tg:lhps:12474/N,06b4a639-2147-5926-a95b-03f112ee00e3,BE-ANN07/ps/000012039,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/06b4a639-2147-5926-a95b-03f112ee00e3,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:44214,Affiches,https://anet.be/record/opaclhobj/tg:lhps:44214/N,b455e2da-c180-51ad-a883-ce8830c68be1,BE-ANN07/ps/000040134,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/b455e2da-c180-51ad-a883-ce8830c68be1,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:26828,Affiches,https://anet.be/record/opaclhobj/tg:lhps:26828/N,77362716-1184-590b-af16-dc45e7709e1f,BE-ANN07/ps/000026151,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/77362716-1184-590b-af16-dc45e7709e1f,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:21744,Affiches,https://anet.be/record/opaclhobj/tg:lhps:21744/N,2ae19483-3962-5161-8af3-2da4ffce993c,BE-ANN07/ps/000021100,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/2ae19483-3962-5161-8af3-2da4ffce993c,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:26081,Affiches,https://anet.be/record/opaclhobj/tg:lhps:26081/N,5b2feafb-e688-5169-a01a-a7d699d8b3ae,BE-ANN07/ps/000025408,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/5b2feafb-e688-5169-a01a-a7d699d8b3ae,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:23779,Affiches,https://anet.be/record/opaclhobj/tg:lhps:23779/N,9c09a7fa-7ba7-59f2-8b13-e9f71f3b7a6d,BE-ANN07/ps/000023121,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/9c09a7fa-7ba7-59f2-8b13-e9f71f3b7a6d,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:16437,Affiches,https://anet.be/record/opaclhobj/tg:lhps:16437/N,36d3ec05-1957-52d5-9618-b3d0ed48f4d5,BE-ANN07/ps/000015870,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/36d3ec05-1957-52d5-9618-b3d0ed48f4d5,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
tg:lhps:40257,Affiches,https://anet.be/record/opaclhobj/tg:lhps:40257/N,a3d6ade3-e8b8-5610-9d3e-b8cb44abb397,BE-ANN07/ps/000036264,carbon paper,Letterenhuis,https://data.letterenhuis.be/ark:/24970/a3d6ade3-e8b8-5610-9d3e-b8cb44abb397,record identifiers,repository numbers,uniform resource locators,object identifier,referentienummer,0,AA
